o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000401,1992-03-27,170.27,51,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,4,Clerk#000000520,1997-07-19,-614.28,560,1
F,2-HIGH,3,AUTOMOBILE,23,Clerk#000000108,1995-03-15,-808.13,652,1
O,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000462,1997-03-23,807.37,343,1
O,1-URGENT,1,FURNITURE,24,Clerk#000000978,1996-10-24,-723.49,291,1
O,5-LOW,1,BUILDING,24,Clerk#000000867,1997-01-07,753.62,706,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000208,1992-12-12,208.45,183,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000491,1993-03-02,4604.83,983,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000660,1996-09-30,4974.68,108,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000460,1992-11-19,1755.33,848,1
F,2-HIGH,2,BUILDING,21,Clerk#000000538,1992-06-24,6252.12,329,1
F,2-HIGH,1,BUILDING,1,Clerk#000000803,1993-04-10,4189.04,144,1
O,1-URGENT,0,FURNITURE,14,Clerk#000000118,1996-07-01,6935.16,483,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000115,1995-08-10,6603.43,220,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000320,1992-08-15,7618.27,588,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000176,1994-08-10,9561.95,886,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000859,1993-01-19,138.31,202,1
O,1-URGENT,0,MACHINERY,15,Clerk#000000170,1998-06-15,8825.71,851,1
F,5-LOW,2,FURNITURE,9,Clerk#000000777,1994-06-14,3929.96,460,1
F,5-LOW,3,BUILDING,19,Clerk#000000555,1992-07-17,2583.91,60,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000256,1994-11-22,3035.29,807,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000332,1993-08-13,-501.37,116,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000184,1995-01-30,7786.69,58,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000131,1996-03-14,754.41,367,1
O,1-URGENT,4,FURNITURE,10,Clerk#000000397,1996-10-19,6295.47,131,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000498,1992-04-30,1682.83,537,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000248,1994-07-29,1299.92,578,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000017,1994-11-20,1725.68,844,1
P,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000185,1995-04-16,3273.08,339,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000193,1994-06-05,7979.48,519,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000794,1992-03-18,8938.14,36,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000127,1997-06-21,7760.33,274,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000449,1996-05-15,4643.14,249,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000725,1994-05-28,3937.58,488,1
F,5-LOW,4,FURNITURE,4,Clerk#000000860,1994-04-01,7654.31,243,1
F,5-LOW,1,MACHINERY,2,Clerk#000000139,1992-03-06,7470.96,884,1
O,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000049,1997-07-27,6.34,190,1
P,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000472,1995-05-08,7687.89,268,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000042,1994-10-31,2426.52,516,1
O,1-URGENT,2,MACHINERY,12,Clerk#000000443,1995-09-16,3342.75,192,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000559,1992-04-24,6478.46,499,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000878,1992-03-11,7292.93,906,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000315,1992-12-05,4351.09,598,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000935,1995-01-16,3653.64,426,1
F,5-LOW,2,MACHINERY,21,Clerk#000000859,1993-10-01,7140.81,628,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000341,1992-10-28,5950.86,867,1
O,2-HIGH,3,AUTOMOBILE,19,Clerk#000000390,1998-01-15,8959.65,685,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000916,1994-12-07,9541.19,904,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000416,1993-11-13,9153.84,767,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000585,1996-05-25,7315.94,324,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000205,1993-01-11,6314.25,978,1
O,1-URGENT,0,HOUSEHOLD,15,Clerk#000000576,1996-11-11,7734.64,755,1
F,1-URGENT,1,BUILDING,1,Clerk#000000322,1995-04-09,3893.14,140,1
F,5-LOW,0,FURNITURE,14,Clerk#000000201,1992-06-29,1530.76,613,1
O,3-MEDIUM,2,MACHINERY,21,Clerk#000000492,1998-05-09,7140.81,628,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000518,1995-11-25,-761.7,8,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000909,1992-03-25,5436.81,231,1
O,5-LOW,0,FURNITURE,5,Clerk#000000497,1996-04-09,3386.64,569,1
O,5-LOW,0,MACHINERY,0,Clerk#000000937,1996-06-28,4367.53,392,1
O,5-LOW,2,FURNITURE,9,Clerk#000000776,1998-04-24,884.2,490,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000382,1997-05-20,2326.68,751,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000701,1992-02-18,4038.45,112,1
O,3-MEDIUM,1,FURNITURE,2,Clerk#000000199,1998-04-15,1416.75,444,1
F,2-HIGH,3,BUILDING,22,Clerk#000000929,1992-11-16,6035.44,777,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000677,1994-01-24,1299.92,578,1
O,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000925,1997-02-25,367.82,582,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000648,1995-05-28,5810.56,98,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000884,1994-11-04,3993.54,722,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000426,1993-09-07,5744.89,303,1
O,5-LOW,2,MACHINERY,12,Clerk#000000188,1996-04-02,6464.77,731,1
O,2-HIGH,3,AUTOMOBILE,7,Clerk#000000279,1997-03-19,5348.11,251,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000250,1993-07-17,6761.52,841,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000542,1994-06-19,4801.3,822,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000183,1998-02-02,8730.85,160,1
O,2-HIGH,1,BUILDING,24,Clerk#000000442,1998-05-26,232.01,915,1
O,5-LOW,2,BUILDING,12,Clerk#000000216,1997-04-15,6343.64,621,1
O,2-HIGH,4,HOUSEHOLD,4,Clerk#000000013,1997-06-20,6004.52,657,1
O,3-MEDIUM,1,BUILDING,17,Clerk#000000435,1998-07-19,7647.09,341,1
F,1-URGENT,0,BUILDING,14,Clerk#000000199,1992-01-16,-98.46,141,1
F,2-HIGH,3,BUILDING,23,Clerk#000000599,1992-03-20,2191.59,989,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000941,1993-12-05,2501.74,485,1
F,2-HIGH,0,FURNITURE,15,Clerk#000000211,1994-02-01,6988.55,482,1
F,2-HIGH,2,AUTOMOBILE,9,Clerk#000000892,1992-05-27,6569.34,571,1
F,4-NOT SPECIFIED,3,FURNITURE,6,Clerk#000000854,1994-06-11,1834.36,405,1
F,5-LOW,1,MACHINERY,2,Clerk#000000621,1994-04-25,2338.92,10,1
P,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000347,1995-03-24,5384.59,123,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000943,1993-02-19,-213.85,191,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000823,1998-02-06,7462.99,741,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000399,1997-01-20,-932.96,572,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000874,1995-08-21,85.05,105,1
O,1-URGENT,0,BUILDING,16,Clerk#000000578,1996-08-05,9967.6,782,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000114,1996-08-31,9108.65,664,1
F,2-HIGH,2,BUILDING,18,Clerk#000000557,1993-05-27,-867.94,903,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000120,1993-10-20,-301.75,379,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000039,1996-04-15,6244.03,9,1
O,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000121,1996-10-01,4571.78,156,1
O,2-HIGH,4,HOUSEHOLD,11,Clerk#000000095,1998-04-18,1378.67,839,1
O,5-LOW,4,HOUSEHOLD,10,Clerk#000000060,1995-11-08,3798.28,736,1
O,1-URGENT,4,BUILDING,13,Clerk#000000562,1996-02-25,6553.37,306,1
F,5-LOW,0,MACHINERY,14,Clerk#000000770,1994-07-27,7667.35,604,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000901,1995-01-31,8216.79,659,1
O,3-MEDIUM,3,BUILDING,23,Clerk#000000120,1998-07-24,-370.44,926,1
F,2-HIGH,3,AUTOMOBILE,22,Clerk#000000402,1995-01-28,7789.14,864,1
F,5-LOW,4,FURNITURE,4,Clerk#000000965,1993-01-27,9207.16,522,1
O,1-URGENT,4,FURNITURE,4,Clerk#000000372,1998-02-09,7654.31,243,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000914,1995-12-24,3249.25,253,1
F,5-LOW,3,HOUSEHOLD,23,Clerk#000000182,1994-12-30,5236.89,786,1
P,5-LOW,3,MACHINERY,23,Clerk#000000071,1995-03-30,5200.96,526,1
O,3-MEDIUM,2,AUTOMOBILE,12,Clerk#000000675,1995-12-18,3204.67,656,1
O,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000118,1997-03-14,3812.84,394,1
O,3-MEDIUM,4,FURNITURE,20,Clerk#000000052,1998-03-24,6265.88,609,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000475,1993-03-12,1725.68,844,1
O,5-LOW,4,HOUSEHOLD,10,Clerk#000000741,1998-06-25,3798.28,736,1
O,5-LOW,1,BUILDING,1,Clerk#000000881,1997-11-27,-132.97,916,1
O,1-URGENT,2,AUTOMOBILE,21,Clerk#000000110,1995-09-26,2226.8,883,1
O,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000848,1998-07-19,2584.52,990,1
O,3-MEDIUM,4,BUILDING,11,Clerk#000000719,1996-07-19,7307.55,929,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000966,1997-03-28,5872.94,378,1
O,5-LOW,3,MACHINERY,19,Clerk#000000014,1997-07-05,2603,111,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000952,1996-09-24,1490.21,74,1
O,1-URGENT,0,MACHINERY,16,Clerk#000000930,1996-09-01,1520.34,390,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000156,1994-12-17,4288.5,739,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000346,1995-01-06,5896.87,163,1
O,2-HIGH,2,HOUSEHOLD,12,Clerk#000000284,1997-11-15,6761.52,841,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000172,1998-07-15,-425.09,964,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000677,1994-08-24,772.14,67,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000286,1993-09-22,9108.65,664,1
O,1-URGENT,3,FURNITURE,6,Clerk#000000830,1998-05-01,1834.36,405,1
P,5-LOW,0,HOUSEHOLD,14,Clerk#000000230,1995-05-07,6344.18,493,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000744,1997-11-16,6589.5,725,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000844,1994-07-21,5744.89,303,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000200,1995-12-19,3710.14,139,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000084,1993-10-31,7555.16,780,1
F,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000170,1994-06-30,8873.46,752,1
O,2-HIGH,0,HOUSEHOLD,14,Clerk#000000907,1998-06-20,6344.18,493,1
O,2-HIGH,1,HOUSEHOLD,2,Clerk#000000683,1998-07-30,3025.84,325,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000854,1993-05-16,8651.87,448,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000166,1993-02-20,6859.28,847,1
F,2-HIGH,3,BUILDING,19,Clerk#000000336,1993-12-02,7772.85,699,1
F,3-MEDIUM,4,BUILDING,10,Clerk#000000328,1992-10-29,2222.65,469,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000732,1994-04-23,8990.07,210,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000057,1995-01-26,2326.68,751,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000686,1994-02-05,238.14,743,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000061,1993-11-17,3386.64,569,1
O,2-HIGH,1,AUTOMOBILE,2,Clerk#000000457,1998-07-03,6.34,190,1
F,5-LOW,3,MACHINERY,6,Clerk#000000429,1992-09-22,8651.87,448,1
O,5-LOW,4,AUTOMOBILE,4,Clerk#000000789,1997-12-02,5858.48,95,1
O,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000237,1997-08-30,6840.29,991,1
F,1-URGENT,0,BUILDING,5,Clerk#000000611,1992-12-24,9562.82,791,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000201,1996-07-13,9776.39,225,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000221,1992-10-16,-77.63,857,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000582,1997-12-22,126.97,992,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000235,1993-08-21,4571.78,156,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000646,1993-01-21,1447.84,273,1
O,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000952,1996-02-21,9860.22,959,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000453,1993-05-26,7352.14,375,1
O,1-URGENT,2,HOUSEHOLD,9,Clerk#000000622,1996-08-26,-272.14,593,1
O,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000304,1996-03-27,2164.48,361,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000120,1995-02-28,3883.18,535,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000441,1993-05-26,7541.05,269,1
O,5-LOW,0,BUILDING,15,Clerk#000000838,1996-10-24,9010.02,879,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000199,1997-02-15,-370.44,926,1
F,3-MEDIUM,2,BUILDING,9,Clerk#000000293,1995-01-04,3016.38,680,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000813,1993-11-13,754.41,367,1
O,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000838,1997-12-03,-729.09,557,1
P,3-MEDIUM,3,MACHINERY,23,Clerk#000000322,1995-03-31,52.43,600,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000552,1992-12-08,8589.7,20,1
O,3-MEDIUM,4,FURNITURE,20,Clerk#000000648,1998-06-25,6397.58,404,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000352,1998-03-24,-395.89,858,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000703,1997-09-13,1228.24,217,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000638,1997-12-09,-919.65,977,1
F,2-HIGH,4,AUTOMOBILE,11,Clerk#000000355,1995-01-14,9270.88,336,1
O,5-LOW,0,BUILDING,15,Clerk#000000415,1995-06-15,4011.18,354,1
O,1-URGENT,0,BUILDING,16,Clerk#000000019,1997-11-23,-716.1,197,1
O,5-LOW,2,AUTOMOBILE,12,Clerk#000000508,1996-05-09,1194.33,239,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000234,1995-12-02,-38.42,933,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000802,1992-11-07,1512.46,923,1
O,5-LOW,4,BUILDING,11,Clerk#000000513,1995-07-20,-651.91,696,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000459,1996-05-16,5847.76,962,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000969,1992-07-23,5212.43,658,1
O,5-LOW,1,BUILDING,3,Clerk#000000534,1995-07-31,1335.3,450,1
F,1-URGENT,1,BUILDING,24,Clerk#000000329,1993-09-18,8616.12,590,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000356,1992-02-21,-213.85,191,1
O,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000234,1995-05-22,2866.83,72,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000736,1996-03-30,6478.46,499,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000217,1996-01-04,-61.29,290,1
O,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000882,1998-06-28,8982.79,0,1
O,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000585,1995-09-18,3903.54,924,1
O,1-URGENT,2,FURNITURE,21,Clerk#000000464,1996-07-29,3227.87,128,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000881,1993-12-17,-444.73,794,1
O,2-HIGH,2,AUTOMOBILE,9,Clerk#000000020,1996-03-22,8730.85,160,1
F,1-URGENT,2,AUTOMOBILE,18,Clerk#000000534,1992-08-22,1842.49,930,1
F,2-HIGH,1,BUILDING,1,Clerk#000000433,1992-02-25,7348.92,205,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000888,1993-12-03,5134.35,668,1
O,3-MEDIUM,1,BUILDING,3,Clerk#000000291,1996-11-26,2326.75,344,1
O,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000222,1995-07-03,4695.12,501,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000189,1995-11-20,3482.32,455,1
O,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000838,1997-02-19,138.31,202,1
O,1-URGENT,1,HOUSEHOLD,3,Clerk#000000038,1997-04-06,5521.36,331,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000104,1996-05-01,2873.49,948,1
O,5-LOW,0,FURNITURE,14,Clerk#000000655,1997-08-24,7059.15,316,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000263,1994-06-13,3025.84,325,1
F,1-URGENT,1,BUILDING,1,Clerk#000000989,1992-05-10,2650.27,285,1
O,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000246,1996-02-03,4113.64,655,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000320,1993-12-04,9032.89,872,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000470,1992-01-16,5810.56,98,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000699,1995-03-27,4573.94,295,1
F,5-LOW,1,FURNITURE,24,Clerk#000000225,1992-11-27,-723.49,291,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000566,1995-12-19,8998.82,687,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000607,1996-11-08,5222.83,194,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000604,1994-10-12,2164.48,361,1
O,5-LOW,0,FURNITURE,5,Clerk#000000964,1996-08-24,9849.87,406,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000462,1998-06-22,9465.15,761,1
O,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000181,1997-11-27,4079.18,512,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000339,1996-01-08,3959.71,350,1
O,1-URGENT,4,BUILDING,11,Clerk#000000086,1997-10-06,-413.03,311,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000801,1998-03-20,4867.52,954,1
O,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000062,1997-03-13,4299.22,955,1
O,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000566,1995-06-07,90.22,94,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000700,1996-09-15,4351.09,598,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000969,1996-04-18,9491.46,789,1
O,2-HIGH,4,BUILDING,13,Clerk#000000944,1997-11-14,1317.56,16,1
F,2-HIGH,4,FURNITURE,20,Clerk#000000358,1994-02-07,6397.58,404,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000642,1995-01-10,7252.65,478,1
F,2-HIGH,0,HOUSEHOLD,14,Clerk#000000977,1992-01-06,4293.76,297,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000470,1992-09-23,949.68,80,1
F,5-LOW,0,FURNITURE,16,Clerk#000000184,1993-01-14,2869.97,505,1
F,5-LOW,2,MACHINERY,8,Clerk#000000989,1994-05-26,1526.59,787,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000825,1992-11-11,1722.88,102,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000061,1992-05-24,3929.96,460,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000676,1994-05-22,3509.35,307,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000137,1992-10-15,6381.24,416,1
F,2-HIGH,0,BUILDING,14,Clerk#000000113,1992-06-22,-52.35,639,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000017,1994-04-05,7073.17,437,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000868,1992-10-03,3969.86,952,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000338,1993-09-21,1422.57,833,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000404,1992-04-25,-654.5,348,1
F,1-URGENT,2,AUTOMOBILE,8,Clerk#000000754,1995-04-29,6269.42,395,1
O,1-URGENT,3,AUTOMOBILE,7,Clerk#000000311,1995-05-27,7548.88,278,1
O,1-URGENT,0,BUILDING,5,Clerk#000000770,1997-01-01,2485.71,313,1
F,2-HIGH,4,BUILDING,10,Clerk#000000691,1993-03-14,6368.38,651,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000698,1994-08-06,-897.04,531,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000355,1998-07-14,876.02,312,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000274,1994-05-23,8647.42,146,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000967,1994-06-25,8137.66,467,1
F,2-HIGH,3,AUTOMOBILE,23,Clerk#000000213,1994-01-16,378.33,675,1
O,5-LOW,1,MACHINERY,3,Clerk#000000470,1995-07-23,1975.41,234,1
F,2-HIGH,0,BUILDING,5,Clerk#000000304,1993-04-20,3247.92,670,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000392,1996-07-09,9225.6,169,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000506,1997-10-14,1634.7,533,1
O,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000254,1996-03-23,6679.75,480,1
F,5-LOW,4,FURNITURE,4,Clerk#000000526,1994-01-14,-774.22,387,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000076,1993-10-02,4954.25,632,1
O,1-URGENT,1,BUILDING,2,Clerk#000000359,1996-10-31,4946.21,55,1
F,2-HIGH,0,BUILDING,5,Clerk#000000151,1992-07-10,6709.9,835,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000231,1992-02-17,4801.3,822,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000665,1992-08-19,-444.73,794,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000974,1995-01-23,8746.23,59,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000344,1993-11-05,1447.84,273,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000044,1994-03-13,7129.84,882,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000967,1992-05-30,3231.33,363,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000713,1998-07-17,-919.65,977,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000683,1994-01-06,2724.8,709,1
O,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000644,1996-03-01,738.79,775,1
F,5-LOW,2,BUILDING,9,Clerk#000000817,1995-03-06,2757.45,806,1
O,1-URGENT,1,BUILDING,2,Clerk#000000173,1997-11-21,2883.24,78,1
F,2-HIGH,1,BUILDING,2,Clerk#000000663,1994-06-03,3937.58,488,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000851,1992-04-23,2086.91,599,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000864,1996-11-23,1755.33,848,1
O,5-LOW,4,BUILDING,4,Clerk#000000378,1996-09-02,260.71,646,1
O,5-LOW,1,HOUSEHOLD,24,Clerk#000000249,1995-08-02,-273.96,762,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000790,1993-07-30,4867.52,954,1
F,1-URGENT,3,BUILDING,19,Clerk#000000671,1992-05-30,2583.91,60,1
O,2-HIGH,2,HOUSEHOLD,9,Clerk#000000838,1998-07-08,5500.11,115,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000841,1992-02-26,4356.59,595,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000372,1994-08-07,2237.64,728,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000951,1994-10-12,-301.75,379,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000255,1994-12-30,1928.1,981,1
O,1-URGENT,2,HOUSEHOLD,18,Clerk#000000128,1996-08-01,8914.71,81,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000054,1992-09-03,1647.05,241,1
O,3-MEDIUM,0,MACHINERY,15,Clerk#000000002,1995-11-15,1725.68,844,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000665,1997-04-27,3582.37,149,1
F,1-URGENT,0,BUILDING,14,Clerk#000000807,1995-01-17,2011.11,905,1
O,2-HIGH,0,FURNITURE,0,Clerk#000000475,1997-12-12,2130.98,369,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000752,1997-04-21,-808.13,652,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000774,1993-02-16,3306.32,196,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000355,1997-04-25,5902.85,708,1
P,5-LOW,2,AUTOMOBILE,9,Clerk#000000784,1995-04-27,8730.85,160,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000050,1997-11-19,8730.85,160,1
O,1-URGENT,2,BUILDING,12,Clerk#000000179,1997-04-28,594.5,402,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000897,1996-02-08,311,855,1
O,2-HIGH,1,HOUSEHOLD,1,Clerk#000000201,1996-06-26,-875.17,563,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000950,1994-03-07,-275.58,103,1
