o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000797,1993-09-25,7704.96,13216,0,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000845,1993-07-14,7332.59,10072,3,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000335,1993-08-23,5907.95,10160,3,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000368,1993-08-01,3928.85,8422,0,1
F,5-LOW,4,MACHINERY,13,Clerk#000000008,1993-08-31,4395.81,11671,1,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000446,1993-09-09,1040.36,14107,1,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000417,1993-07-17,294.97,9454,4,1
F,5-LOW,4,MACHINERY,11,Clerk#000000469,1993-07-23,8514.85,5747,1,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000887,1993-08-24,7058.92,14534,4,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000598,1993-07-09,5859.7,2870,2,1
F,5-LOW,3,BUILDING,7,Clerk#000000045,1993-09-12,4476.33,11591,1,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000565,1993-08-21,5319.8,2488,0,1
F,5-LOW,4,MACHINERY,10,Clerk#000000691,1993-07-26,6179.38,2465,1,1
F,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000739,1993-08-08,2474.49,14324,3,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000106,1993-09-13,691.19,4804,2,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000575,1993-08-17,680.74,7210,4,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000585,1993-09-23,6630.28,13928,2,1
F,4-NOT SPECIFIED,3,MACHINERY,22,Clerk#000000151,1993-09-13,4229.85,7666,0,1
F,2-HIGH,4,FURNITURE,11,Clerk#000000215,1993-09-04,9925.15,3784,4,1
F,5-LOW,2,BUILDING,8,Clerk#000000399,1993-07-18,155.08,14872,1,1
F,5-LOW,3,MACHINERY,22,Clerk#000000423,1993-09-11,1660.94,3556,1,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000704,1993-07-05,6593.13,2807,2,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000668,1993-07-15,2819.37,8180,3,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000308,1993-09-28,7779.06,6695,3,1
F,5-LOW,0,FURNITURE,0,Clerk#000000616,1993-07-30,9853.33,14581,1,1
F,5-LOW,4,MACHINERY,11,Clerk#000000547,1993-07-07,-146.71,10142,1,1
F,5-LOW,1,MACHINERY,1,Clerk#000000225,1993-07-18,7360.86,4172,1,1
F,3-MEDIUM,4,FURNITURE,20,Clerk#000000759,1993-08-05,2804.41,14425,3,1
F,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000620,1993-07-04,7325.51,6548,3,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000836,1993-08-01,2497.61,8399,4,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000619,1993-09-19,-382.76,2023,2,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000182,1993-08-09,2734.72,6370,3,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000064,1993-09-14,4157,442,3,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000784,1993-07-10,7937.71,2078,0,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000316,1993-08-18,2001.26,14057,0,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000973,1993-08-10,4029.25,10193,0,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000768,1993-09-16,9216.27,4363,2,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000455,1993-08-14,6236.33,10192,4,1
F,5-LOW,0,FURNITURE,16,Clerk#000000940,1993-07-29,3666.02,11164,1,1
F,5-LOW,3,BUILDING,23,Clerk#000000717,1993-08-13,8264.21,4270,1,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000770,1993-08-07,9259.43,13862,3,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000875,1993-08-15,4993.97,6026,1,1
F,1-URGENT,0,HOUSEHOLD,0,Clerk#000000469,1993-09-02,9497.89,295,2,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,4,Clerk#000000581,1993-07-03,-559.02,14935,0,1
F,5-LOW,3,MACHINERY,7,Clerk#000000501,1993-09-25,2345.69,5506,1,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000977,1993-07-22,6134.4,454,3,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000444,1993-09-21,8663.17,1960,0,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000333,1993-07-31,5825.14,8915,0,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000074,1993-08-04,4500.51,10004,4,1
F,2-HIGH,2,AUTOMOBILE,8,Clerk#000000195,1993-09-20,4643.14,91,4,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000587,1993-09-23,5997.74,2989,4,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000140,1993-09-05,8654.56,1241,2,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000579,1993-09-22,-460.82,4921,3,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000211,1993-09-19,9165.13,12505,1,1
F,1-URGENT,1,BUILDING,17,Clerk#000000414,1993-08-28,6256.97,10010,2,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000944,1993-07-13,8075.36,13877,2,1
F,2-HIGH,4,AUTOMOBILE,20,Clerk#000000576,1993-08-05,1093.82,3862,4,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000839,1993-09-20,7401.83,7541,2,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000686,1993-08-12,6998.64,3037,0,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000303,1993-09-28,5423.62,14650,1,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000245,1993-09-20,-341.42,8824,2,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000521,1993-09-09,-213.85,490,3,1
F,5-LOW,4,FURNITURE,10,Clerk#000000634,1993-09-03,126.67,3415,1,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000117,1993-09-01,9379.02,9859,2,1
F,5-LOW,2,MACHINERY,9,Clerk#000000222,1993-07-21,3755.04,14477,1,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000874,1993-08-20,613.67,12640,3,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000742,1993-08-14,1170.1,12176,3,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000145,1993-08-25,1958.86,11488,4,1
F,1-URGENT,3,BUILDING,23,Clerk#000000639,1993-08-12,6277.82,8710,2,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000372,1993-08-24,1375.44,3062,3,1
F,4-NOT SPECIFIED,3,MACHINERY,22,Clerk#000000213,1993-09-30,6204,1577,0,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000764,1993-09-30,-112.46,1363,3,1
F,2-HIGH,0,AUTOMOBILE,14,Clerk#000000086,1993-08-11,8874.65,10918,4,1
F,2-HIGH,0,BUILDING,15,Clerk#000000909,1993-08-02,8627.9,1357,4,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000657,1993-09-15,9740.62,4727,4,1
F,5-LOW,3,FURNITURE,6,Clerk#000000785,1993-07-04,1233.3,7192,1,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000966,1993-07-31,-859.68,10969,3,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000527,1993-07-26,8874.65,10918,3,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000427,1993-08-20,2771.9,7346,0,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000456,1993-07-17,-201.24,5233,3,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000515,1993-07-19,2316.72,8492,4,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000273,1993-08-05,-300.81,8528,3,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000530,1993-07-14,202.07,9025,0,1
F,4-NOT SPECIFIED,0,MACHINERY,14,Clerk#000000380,1993-07-11,7347.54,5149,0,1
F,5-LOW,0,BUILDING,5,Clerk#000000846,1993-08-17,9630.72,10756,1,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000969,1993-07-29,838.07,7535,3,1
F,2-HIGH,3,MACHINERY,22,Clerk#000000451,1993-08-18,5016.97,3307,4,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000111,1993-09-16,7297.64,817,3,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000234,1993-09-30,9925.15,3784,2,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000394,1993-08-18,2406.32,9037,4,1
F,5-LOW,2,MACHINERY,18,Clerk#000000905,1993-09-02,3002.83,1628,1,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000776,1993-07-21,8678.58,1520,4,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000216,1993-07-16,580.15,11392,4,1
F,1-URGENT,0,HOUSEHOLD,0,Clerk#000000498,1993-09-12,6498.57,11194,2,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000241,1993-08-08,5780.33,10838,3,1
F,5-LOW,2,HOUSEHOLD,9,Clerk#000000710,1993-09-14,1284.28,12841,1,1
F,2-HIGH,0,BUILDING,14,Clerk#000000691,1993-09-08,1262.37,4300,4,1
F,5-LOW,3,FURNITURE,7,Clerk#000000080,1993-07-14,3634.2,4000,1,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000767,1993-07-07,6207.54,5077,3,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000510,1993-07-04,2792.27,8566,4,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000805,1993-09-21,9849.34,9784,4,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000621,1993-09-01,6503.35,1199,2,1
F,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000857,1993-08-30,6320.04,2485,0,1
F,1-URGENT,2,BUILDING,21,Clerk#000000654,1993-07-18,-763.5,14390,2,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000613,1993-09-16,4359.92,10583,4,1
F,2-HIGH,1,BUILDING,2,Clerk#000000785,1993-09-15,2183.31,2014,4,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000709,1993-09-22,7448.78,1831,3,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000026,1993-07-01,2737.28,13957,0,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000337,1993-08-28,-503.29,7267,1,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000301,1993-07-30,4807.12,12425,2,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000363,1993-07-09,7769.17,4325,3,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000369,1993-07-07,9323.04,6862,4,1
F,3-MEDIUM,1,BUILDING,24,Clerk#000000331,1993-07-02,5805.39,11425,3,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000282,1993-08-25,-251.1,13627,1,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000018,1993-08-16,2987.18,8464,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000005,1993-07-24,8714.21,10588,0,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000113,1993-09-03,511.93,3847,4,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000976,1993-07-04,7278.08,2311,1,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000659,1993-07-21,8566.91,5200,3,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000631,1993-09-16,2209.81,142,3,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000588,1993-08-07,2192.57,3908,3,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000862,1993-09-24,2811.64,2201,1,1
F,5-LOW,1,FURNITURE,3,Clerk#000000246,1993-07-05,479.96,883,1,1
F,5-LOW,0,MACHINERY,0,Clerk#000000573,1993-09-26,4021.22,5777,1,1
F,3-MEDIUM,4,BUILDING,10,Clerk#000000938,1993-08-17,9448.92,4373,3,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000534,1993-08-28,5885.86,14855,2,1
F,5-LOW,3,MACHINERY,22,Clerk#000000924,1993-07-25,192.69,4336,1,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000621,1993-09-22,5525.97,2327,1,1
F,5-LOW,1,BUILDING,17,Clerk#000000536,1993-07-01,6284.29,11977,1,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000812,1993-07-27,4950.52,9931,3,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000978,1993-07-31,9467.31,8389,2,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000443,1993-08-16,258.03,11056,3,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000341,1993-07-24,-196.03,13213,4,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000118,1993-09-10,5480.02,8599,4,1
F,2-HIGH,4,MACHINERY,20,Clerk#000000536,1993-09-20,-62,3025,4,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000303,1993-08-13,9925.28,6388,2,1
F,2-HIGH,3,BUILDING,6,Clerk#000000220,1993-07-23,5086.23,13016,4,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000955,1993-08-27,2990.58,2416,0,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000098,1993-07-24,1200.82,11905,0,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000143,1993-09-22,3265.98,14278,2,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000521,1993-08-04,8509.78,10840,3,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000172,1993-08-22,3395.59,7507,0,1
F,2-HIGH,0,BUILDING,14,Clerk#000000492,1993-07-06,9422.08,14594,4,1
F,3-MEDIUM,3,HOUSEHOLD,6,Clerk#000000047,1993-09-25,-167,2024,3,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000796,1993-08-08,-821,5051,3,1
F,2-HIGH,2,BUILDING,8,Clerk#000000623,1993-09-17,-542.2,13762,4,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000706,1993-08-31,6144.16,7399,0,1
F,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000745,1993-08-08,8295.2,9922,0,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000818,1993-08-06,4480.58,5075,4,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000738,1993-09-24,3509.32,4129,3,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000835,1993-08-16,7850.83,13489,1,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000146,1993-09-11,2103.62,10187,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000243,1993-07-29,2051.1,10619,0,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000132,1993-09-24,2217.68,5252,3,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000019,1993-07-24,2478.35,7493,0,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000055,1993-07-07,2547.15,9265,3,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000918,1993-07-13,2887.99,3815,3,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000834,1993-08-31,9745.69,12787,3,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000032,1993-08-18,8141.09,7130,4,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000576,1993-08-03,58.67,7855,3,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000536,1993-09-08,1428.88,2476,0,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000090,1993-08-01,5676.8,12277,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000987,1993-08-25,8448.17,10399,0,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000375,1993-08-21,5274.3,10993,0,1
F,3-MEDIUM,3,FURNITURE,6,Clerk#000000280,1993-07-09,5814.04,9193,3,1
F,2-HIGH,4,FURNITURE,20,Clerk#000000485,1993-09-21,910.8,6292,4,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000123,1993-07-10,3609.95,3544,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000123,1993-08-31,-586.78,5240,0,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000664,1993-07-04,9497.98,10691,3,1
F,5-LOW,1,BUILDING,1,Clerk#000000881,1993-08-30,1022,13288,1,1
F,5-LOW,2,MACHINERY,9,Clerk#000000544,1993-08-10,2758.73,7153,1,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000888,1993-09-08,3130.82,3937,3,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000222,1993-07-27,9922.08,4189,3,1
F,5-LOW,3,BUILDING,19,Clerk#000000633,1993-08-25,2248.29,2714,1,1
F,5-LOW,4,FURNITURE,4,Clerk#000000860,1993-08-02,34.62,4369,1,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000995,1993-09-01,7098.07,10423,4,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000255,1993-09-23,9798.61,8104,3,1
F,5-LOW,2,AUTOMOBILE,21,Clerk#000000092,1993-07-30,9983.92,10702,1,1
F,5-LOW,1,BUILDING,2,Clerk#000000221,1993-08-29,-630.92,4964,1,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000966,1993-07-29,9644.33,4334,2,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000351,1993-07-27,6882.25,10895,3,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000831,1993-09-15,1746.43,12914,4,1
F,3-MEDIUM,4,MACHINERY,13,Clerk#000000059,1993-07-28,-222.6,7012,3,1
F,5-LOW,2,FURNITURE,9,Clerk#000000206,1993-08-15,-236.86,8974,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000992,1993-08-03,533.17,7334,0,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000027,1993-09-23,4130.39,11368,0,1
F,3-MEDIUM,1,BUILDING,3,Clerk#000000108,1993-08-15,7613.63,11531,3,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000468,1993-08-29,5748.54,7376,3,1
F,2-HIGH,4,MACHINERY,13,Clerk#000000066,1993-07-05,4395.81,11671,4,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000281,1993-07-29,8386.46,12266,3,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000590,1993-07-16,6372.04,9158,4,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000651,1993-08-18,1675.51,5996,1,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000481,1993-09-05,4855.9,12379,3,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000403,1993-07-23,2344.14,12652,4,1
F,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000404,1993-07-06,3568.21,7819,3,1
F,5-LOW,0,BUILDING,0,Clerk#000000479,1993-09-27,2561.17,13934,1,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000572,1993-07-04,9263.27,1516,2,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000994,1993-09-09,-428.78,7313,0,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000495,1993-07-11,985.22,9433,2,1
F,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000390,1993-09-26,7015.95,2737,3,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000279,1993-07-13,9546.03,8728,0,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000931,1993-07-05,-542.2,13762,0,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000833,1993-07-08,4079.49,11626,4,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000705,1993-08-06,5885.86,14855,0,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000758,1993-07-21,3012.19,11710,0,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000707,1993-09-29,9526.84,8230,3,1
F,1-URGENT,0,BUILDING,5,Clerk#000000262,1993-09-29,1841.03,13624,2,1
F,1-URGENT,3,MACHINERY,19,Clerk#000000704,1993-07-03,6457.99,13097,2,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000151,1993-09-07,4849.97,13954,2,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000328,1993-08-03,1190.37,8842,0,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000291,1993-09-15,3554.78,4342,3,1
F,5-LOW,4,MACHINERY,13,Clerk#000000860,1993-07-26,8296.11,3992,1,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000941,1993-08-04,2613.29,1612,4,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000639,1993-09-14,7543.41,13765,1,1
F,5-LOW,3,FURNITURE,6,Clerk#000000922,1993-08-09,896.73,9122,1,1
F,2-HIGH,4,BUILDING,13,Clerk#000000206,1993-08-04,-241.55,7846,4,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000134,1993-09-12,6229.1,11825,4,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000098,1993-09-23,4792.59,10279,4,1
F,2-HIGH,1,BUILDING,1,Clerk#000000445,1993-08-10,9340.67,8845,4,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000284,1993-08-01,6464.77,1306,3,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000066,1993-08-07,2043.8,5411,2,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000688,1993-08-15,2389.16,7999,4,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000450,1993-08-26,6501.72,9880,3,1
F,1-URGENT,2,BUILDING,12,Clerk#000000071,1993-09-08,8183.17,5362,2,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000461,1993-09-20,4258.56,5114,0,1
F,2-HIGH,4,BUILDING,13,Clerk#000000836,1993-07-18,2038.03,14668,4,1
F,1-URGENT,1,BUILDING,17,Clerk#000000246,1993-07-31,6301.15,2894,2,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000838,1993-09-16,5851.96,8447,0,1
F,1-URGENT,1,FURNITURE,2,Clerk#000000616,1993-09-16,1481.36,9791,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000915,1993-08-05,9979.02,6904,0,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000976,1993-07-03,8228.77,13717,0,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000469,1993-08-23,4883.3,2879,3,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000686,1993-09-19,2170.05,4508,0,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000661,1993-08-05,8555.09,2905,0,1
F,4-NOT SPECIFIED,0,MACHINERY,16,Clerk#000000080,1993-09-19,-346.13,8209,0,1
F,5-LOW,3,FURNITURE,19,Clerk#000000636,1993-08-26,2953.35,112,1,1
F,1-URGENT,4,BUILDING,10,Clerk#000000636,1993-08-09,2821.81,6832,2,1
F,5-LOW,4,BUILDING,11,Clerk#000000313,1993-07-08,898.19,6082,1,1
F,2-HIGH,1,FURNITURE,24,Clerk#000000912,1993-07-19,5764.35,13240,4,1
F,3-MEDIUM,2,BUILDING,9,Clerk#000000401,1993-08-11,4949.15,2219,3,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000751,1993-08-06,8626.22,4687,2,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000892,1993-07-21,22.4,8588,0,1
F,5-LOW,1,MACHINERY,3,Clerk#000000989,1993-07-02,9467.7,13927,1,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000361,1993-09-02,1725.15,2929,0,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000189,1993-09-04,9779.1,12580,0,1
F,5-LOW,1,FURNITURE,17,Clerk#000000715,1993-07-30,2613.15,9607,1,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000431,1993-09-12,6463.51,83,3,1
F,2-HIGH,1,BUILDING,2,Clerk#000000677,1993-09-09,2183.31,2014,4,1
F,5-LOW,1,BUILDING,1,Clerk#000000143,1993-07-23,6222.84,14518,1,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000758,1993-08-02,4088.47,10894,2,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000173,1993-08-01,7424.26,14695,3,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000144,1993-09-05,1999.26,9188,4,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000685,1993-09-02,5080.68,13174,4,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000540,1993-08-20,5080.68,13174,3,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000787,1993-07-20,6501.72,9880,1,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000791,1993-09-07,34.62,4369,0,1
F,5-LOW,2,MACHINERY,12,Clerk#000000815,1993-09-18,3688.23,9683,1,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000184,1993-07-06,991.51,11441,2,1
F,1-URGENT,3,MACHINERY,23,Clerk#000000651,1993-08-20,6070.79,6992,2,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000165,1993-08-01,4152.09,9994,3,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000210,1993-09-23,1499.1,11926,4,1
F,1-URGENT,0,BUILDING,0,Clerk#000000488,1993-09-30,4310.17,5971,2,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000546,1993-08-18,529.6,3889,3,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000114,1993-07-26,2374.28,5020,0,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000204,1993-08-10,8902.97,8405,1,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000455,1993-07-13,1436.96,1744,3,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000763,1993-08-12,-356.48,6253,0,1
F,2-HIGH,2,AUTOMOBILE,9,Clerk#000000725,1993-07-24,5841.25,7400,4,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000144,1993-08-05,8496.93,11032,0,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000097,1993-07-01,9322.71,2453,3,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000013,1993-08-17,-394.78,10135,3,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000508,1993-09-04,352.08,11419,1,1
F,5-LOW,0,BUILDING,5,Clerk#000000515,1993-08-08,7889.64,674,1,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000500,1993-09-05,6344.88,14104,3,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000001,1993-07-12,453.34,5419,4,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000790,1993-08-05,662.67,1453,0,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000449,1993-07-04,4287.88,14308,2,1
