o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,1,0.03,1994-11-18,1995-01-28,1995-02-24,1995-02-26,2,17
F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,3,0.02,1994-11-18,1994-12-24,1995-01-28,1995-02-09,2,39
F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,6,0.04,1994-11-18,1995-01-10,1994-11-30,1994-12-18,1,12
F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,4,0.02,1994-11-18,1995-01-31,1995-03-05,1995-03-07,2,37
F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,5,0.01,1994-11-18,1994-12-30,1994-12-09,1994-12-20,2,41
O,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,FURNITURE,REG AIR,6,0.08,1996-05-24,1996-07-09,1996-09-02,1996-09-13,0,6
O,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,0,FURNITURE,MAIL,5,0.02,1996-05-24,1996-08-02,1996-08-18,1996-08-24,0,32
O,NONE,2,Manufacturer#2,1-URGENT,0,FURNITURE,TRUCK,2,0.08,1996-05-24,1996-07-20,1996-07-12,1996-08-01,0,28
O,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,0,FURNITURE,TRUCK,4,0.07,1996-05-24,1996-07-03,1996-09-15,1996-10-02,0,7
O,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,0,FURNITURE,REG AIR,3,0,1996-05-24,1996-06-23,1996-06-17,1996-06-23,0,27
O,NONE,4,Manufacturer#3,1-URGENT,0,FURNITURE,SHIP,1,0.08,1996-05-24,1996-07-01,1996-08-29,1996-09-11,0,35
O,COLLECT COD,2,Manufacturer#2,5-LOW,2,FURNITURE,MAIL,4,0.04,1995-11-20,1996-02-15,1996-03-14,1996-04-07,0,19
O,NONE,0,Manufacturer#4,5-LOW,2,FURNITURE,AIR,1,0.08,1995-11-20,1996-02-18,1996-02-09,1996-03-07,0,24
O,COLLECT COD,0,Manufacturer#2,5-LOW,2,FURNITURE,AIR,2,0.01,1995-11-20,1996-02-13,1995-12-27,1996-01-09,0,4
O,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,FURNITURE,TRUCK,3,0.06,1995-11-20,1996-02-12,1996-01-28,1996-02-23,0,21
O,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,2,FURNITURE,RAIL,5,0,1995-11-20,1995-12-27,1996-01-29,1996-02-11,0,49
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,SHIP,4,0.05,1997-06-21,1997-08-31,1997-06-26,1997-07-09,0,14
O,NONE,3,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,FOB,2,0.03,1997-06-21,1997-08-28,1997-10-17,1997-10-29,0,45
O,NONE,2,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,RAIL,3,0.05,1997-06-21,1997-07-24,1997-10-01,1997-10-18,0,39
O,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,AIR,1,0.08,1997-06-21,1997-08-22,1997-09-17,1997-09-23,0,33
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,AIR,2,0.05,1993-10-17,1994-01-07,1994-02-05,1994-02-16,2,33
F,COLLECT COD,4,Manufacturer#3,5-LOW,3,AUTOMOBILE,MAIL,4,0.02,1993-10-17,1993-12-03,1993-11-06,1993-11-13,2,45
F,NONE,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,TRUCK,3,0.02,1993-10-17,1993-11-22,1993-12-19,1994-01-04,2,48
F,COLLECT COD,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,TRUCK,1,0.08,1993-10-17,1994-01-03,1994-02-05,1994-02-27,1,20
F,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,TRUCK,5,0.07,1994-04-03,1994-06-29,1994-04-05,1994-05-03,2,19
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,SHIP,3,0.03,1994-04-03,1994-06-20,1994-04-26,1994-05-05,1,13
F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,SHIP,4,0.04,1994-04-03,1994-06-26,1994-04-23,1994-05-15,1,18
F,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,FOB,2,0.04,1994-04-03,1994-06-12,1994-07-14,1994-07-15,2,5
F,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,0.03,1994-04-03,1994-07-02,1994-05-11,1994-06-06,1,5
F,NONE,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,SHIP,6,0.08,1994-04-03,1994-06-29,1994-07-17,1994-08-10,1,38
O,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,AIR,2,0.08,1996-02-25,1996-04-03,1996-05-17,1996-05-24,0,9
O,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,TRUCK,1,0.04,1996-02-25,1996-04-26,1996-04-24,1996-05-10,0,13
F,COLLECT COD,3,Manufacturer#2,1-URGENT,2,MACHINERY,SHIP,1,0.04,1993-12-08,1994-01-15,1994-03-28,1994-04-08,2,16
F,COLLECT COD,0,Manufacturer#1,1-URGENT,2,MACHINERY,REG AIR,2,0.04,1993-12-08,1994-02-05,1993-12-12,1994-01-03,1,49
F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,3,0.04,1993-12-08,1994-01-12,1994-03-03,1994-03-12,1,49
F,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,1,BUILDING,SHIP,5,0.07,1992-01-17,1992-02-19,1992-03-04,1992-03-17,2,9
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,3,0.07,1992-01-17,1992-03-07,1992-03-15,1992-03-22,1,3
F,COLLECT COD,3,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,1,0.02,1992-01-17,1992-02-18,1992-04-27,1992-05-05,1,6
F,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,1,BUILDING,AIR,4,0.05,1992-01-17,1992-02-20,1992-02-08,1992-02-11,2,32
F,COLLECT COD,1,Manufacturer#5,2-HIGH,1,BUILDING,SHIP,2,0.02,1992-01-17,1992-02-26,1992-02-10,1992-02-28,2,32
F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,REG AIR,1,0.04,1992-01-09,1992-03-25,1992-01-27,1992-02-01,2,32
F,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,MACHINERY,SHIP,1,0.04,1992-10-28,1992-12-04,1993-02-09,1993-02-20,2,20
F,NONE,2,Manufacturer#3,3-MEDIUM,0,MACHINERY,FOB,2,0.04,1992-10-28,1992-12-30,1992-10-31,1992-11-10,2,35
O,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,AIR,1,0.03,1997-07-19,1997-10-12,1997-07-20,1997-08-10,0,11
F,NONE,3,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,TRUCK,1,0.06,1995-01-10,1995-04-01,1995-04-29,1995-05-22,2,12
F,NONE,1,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.06,1995-01-10,1995-03-30,1995-05-11,1995-05-27,1,22
O,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,FOB,1,0.08,1995-06-01,1995-07-01,1995-08-15,1995-09-04,0,15
O,NONE,2,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,REG AIR,6,0.05,1995-06-01,1995-07-30,1995-07-26,1995-08-12,0,50
O,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,AIR,3,0.07,1995-06-01,1995-07-01,1995-06-21,1995-07-06,0,45
O,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,SHIP,2,0.07,1995-06-01,1995-08-18,1995-09-26,1995-10-22,0,40
O,NONE,4,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,AIR,4,0.03,1995-06-01,1995-07-06,1995-09-15,1995-10-10,0,48
O,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,AIR,5,0.01,1995-06-01,1995-08-30,1995-08-18,1995-09-15,0,13
O,NONE,0,Manufacturer#1,5-LOW,2,BUILDING,AIR,2,0.03,1995-08-10,1995-10-18,1995-11-30,1995-12-09,0,18
O,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,2,BUILDING,FOB,3,0.02,1995-08-10,1995-10-12,1995-11-04,1995-11-15,0,30
O,COLLECT COD,0,Manufacturer#5,5-LOW,2,BUILDING,MAIL,1,0.01,1995-08-10,1995-10-19,1995-09-16,1995-09-27,0,29
O,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,2,BUILDING,SHIP,4,0.01,1995-08-10,1995-10-11,1995-10-28,1995-11-11,0,20
O,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,BUILDING,REG AIR,6,0.05,1995-08-10,1995-10-04,1995-10-09,1995-10-11,0,42
O,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,5,0.04,1995-08-10,1995-09-23,1995-08-15,1995-08-26,0,43
O,COLLECT COD,3,Manufacturer#5,5-LOW,2,BUILDING,REG AIR,7,0.06,1995-08-10,1995-09-15,1995-09-20,1995-10-10,0,27
F,COLLECT COD,4,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,RAIL,3,0.04,1992-12-22,1993-03-21,1993-02-20,1993-03-14,2,47
F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,SHIP,5,0.07,1992-12-22,1993-02-28,1993-04-21,1993-05-18,1,14
F,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,REG AIR,1,0.04,1992-12-22,1993-02-18,1993-02-28,1993-03-09,2,7
F,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,TRUCK,2,0.05,1992-12-22,1993-03-18,1993-04-03,1993-04-05,1,10
F,NONE,0,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,FOB,4,0.05,1992-12-22,1993-03-20,1993-03-04,1993-03-14,1,31
F,NONE,3,Manufacturer#2,2-HIGH,3,HOUSEHOLD,MAIL,1,0,1992-05-20,1992-07-05,1992-07-07,1992-08-01,1,25
O,COLLECT COD,3,Manufacturer#5,5-LOW,2,MACHINERY,FOB,1,0.07,1996-09-19,1996-11-22,1996-11-13,1996-12-11,0,19
O,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,1,0.04,1998-05-12,1998-07-23,1998-07-06,1998-07-22,0,44
F,COLLECT COD,0,Manufacturer#3,5-LOW,2,BUILDING,AIR,3,0.05,1994-02-08,1994-03-19,1994-02-12,1994-02-16,2,45
F,COLLECT COD,3,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,2,0.02,1994-02-08,1994-04-02,1994-05-28,1994-06-01,2,1
F,NONE,2,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,4,0.02,1994-02-08,1994-04-08,1994-05-07,1994-05-17,2,15
F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,2,BUILDING,MAIL,5,0.03,1994-02-08,1994-03-15,1994-02-12,1994-02-25,2,25
F,NONE,3,Manufacturer#4,5-LOW,2,BUILDING,FOB,1,0.06,1994-02-08,1994-05-04,1994-03-10,1994-03-24,2,10
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,TRUCK,3,0.03,1993-07-26,1993-08-27,1993-11-10,1993-11-24,1,10
F,COLLECT COD,2,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,AIR,4,0.05,1993-07-26,1993-10-23,1993-10-21,1993-11-03,2,12
F,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,SHIP,2,0.01,1993-07-26,1993-10-23,1993-10-12,1993-10-27,2,43
F,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,MAIL,5,0,1993-07-26,1993-09-25,1993-10-03,1993-10-11,2,36
F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,MAIL,1,0.06,1993-07-26,1993-09-03,1993-08-26,1993-09-21,1,14
F,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,7,0.03,1992-08-23,1992-09-26,1992-10-19,1992-11-15,2,24
F,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,2,FURNITURE,FOB,3,0.01,1992-08-23,1992-10-22,1992-12-05,1992-12-22,1,15
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,5,0.06,1992-08-23,1992-11-14,1992-09-18,1992-09-22,2,23
F,NONE,2,Manufacturer#5,2-HIGH,2,FURNITURE,MAIL,6,0.03,1992-08-23,1992-10-01,1992-09-18,1992-09-19,1,11
F,COLLECT COD,0,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,2,0,1992-08-23,1992-10-26,1992-10-25,1992-11-08,2,45
F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,2,FURNITURE,AIR,1,0.01,1992-08-23,1992-11-14,1992-11-15,1992-11-22,2,41
F,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,4,0,1992-08-23,1992-11-19,1992-09-20,1992-10-13,1,24
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,1,0.08,1996-07-03,1996-09-08,1996-07-13,1996-07-27,0,30
O,NONE,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.01,1996-07-03,1996-08-09,1996-09-24,1996-10-03,0,39
F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,MAIL,1,0,1994-08-07,1994-10-22,1994-09-23,1994-09-26,2,41
O,NONE,4,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,4,0.07,1998-03-02,1998-04-18,1998-06-25,1998-07-14,0,28
O,COLLECT COD,1,Manufacturer#4,2-HIGH,1,BUILDING,REG AIR,2,0.03,1998-03-02,1998-04-18,1998-03-30,1998-04-23,0,25
O,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,1,BUILDING,MAIL,3,0.04,1998-03-02,1998-04-27,1998-04-30,1998-05-06,0,36
O,COLLECT COD,3,Manufacturer#4,2-HIGH,1,BUILDING,SHIP,6,0.02,1998-03-02,1998-05-31,1998-05-08,1998-06-02,0,32
O,NONE,0,Manufacturer#1,2-HIGH,1,BUILDING,RAIL,1,0.03,1998-03-02,1998-05-23,1998-04-15,1998-04-29,0,25
O,COLLECT COD,0,Manufacturer#4,2-HIGH,1,BUILDING,AIR,5,0.01,1998-03-02,1998-05-09,1998-05-28,1998-06-01,0,34
F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,MAIL,1,0.02,1992-08-10,1992-10-27,1992-10-05,1992-10-11,1,49
F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.05,1992-08-10,1992-09-11,1992-11-03,1992-11-10,2,26
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,MAIL,1,0.03,1993-10-04,1993-12-11,1993-10-17,1993-10-26,2,28
F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,MAIL,2,0.05,1993-10-04,1993-12-23,1994-01-26,1994-02-06,2,39
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,TRUCK,4,0.03,1993-10-04,1993-12-23,1994-01-10,1994-01-15,1,22
F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,REG AIR,3,0.01,1993-10-04,1993-11-18,1993-12-31,1994-01-06,2,32
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,AIR,5,0.07,1993-10-04,1993-12-08,1993-12-06,1993-12-08,2,14
F,COLLECT COD,2,Manufacturer#4,1-URGENT,2,BUILDING,MAIL,4,0.08,1993-05-11,1993-06-12,1993-08-02,1993-09-01,2,24
F,NONE,1,Manufacturer#3,1-URGENT,2,BUILDING,TRUCK,3,0.05,1993-05-11,1993-07-17,1993-07-25,1993-07-27,1,46
F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,2,BUILDING,SHIP,5,0.08,1993-05-11,1993-07-03,1993-07-12,1993-07-14,1,46
F,COLLECT COD,4,Manufacturer#4,1-URGENT,2,BUILDING,RAIL,1,0.02,1993-05-11,1993-07-06,1993-09-02,1993-09-13,2,34
F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,2,BUILDING,SHIP,2,0.04,1993-05-11,1993-07-17,1993-05-18,1993-06-15,2,1
O,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,0,FURNITURE,FOB,2,0.04,1998-03-11,1998-05-23,1998-06-25,1998-07-07,0,11
O,NONE,2,Manufacturer#1,3-MEDIUM,0,FURNITURE,RAIL,5,0.01,1998-03-11,1998-04-13,1998-03-12,1998-03-15,0,21
O,COLLECT COD,3,Manufacturer#1,3-MEDIUM,0,FURNITURE,AIR,4,0.02,1998-03-11,1998-04-11,1998-05-26,1998-06-17,0,16
O,NONE,3,Manufacturer#1,3-MEDIUM,0,FURNITURE,RAIL,6,0.04,1998-03-11,1998-04-30,1998-04-22,1998-05-13,0,45
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,TRUCK,1,0.02,1998-03-11,1998-04-24,1998-06-16,1998-07-10,0,21
O,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,FURNITURE,REG AIR,3,0.02,1998-03-11,1998-04-11,1998-04-16,1998-04-24,0,47
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0.03,1995-11-09,1995-12-15,1995-12-03,1995-12-14,0,18
O,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,0.02,1995-11-09,1996-01-01,1995-12-01,1995-12-14,0,44
O,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,REG AIR,3,0,1995-11-09,1995-12-19,1996-02-07,1996-02-20,0,16
F,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,3,AUTOMOBILE,MAIL,1,0.04,1995-03-15,1995-04-22,1995-03-31,1995-04-22,1,11
F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,BUILDING,TRUCK,1,0.01,1993-03-02,1993-05-02,1993-03-19,1993-03-20,2,27
F,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,2,0.03,1993-03-02,1993-05-29,1993-04-20,1993-05-04,2,14
F,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,3,BUILDING,AIR,3,0.03,1993-03-02,1993-05-16,1993-06-28,1993-07-09,2,29
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,BUILDING,REG AIR,1,0.07,1992-07-17,1992-08-27,1992-11-04,1992-11-08,2,3
F,COLLECT COD,4,Manufacturer#4,5-LOW,3,BUILDING,AIR,3,0.01,1992-07-17,1992-10-12,1992-10-29,1992-11-26,2,50
F,NONE,3,Manufacturer#2,5-LOW,3,BUILDING,AIR,7,0.04,1992-07-17,1992-08-16,1992-08-20,1992-08-29,1,41
F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,3,BUILDING,RAIL,5,0.05,1992-07-17,1992-09-07,1992-09-10,1992-09-26,2,13
F,NONE,0,Manufacturer#3,5-LOW,3,BUILDING,TRUCK,4,0.01,1992-07-17,1992-09-20,1992-08-23,1992-09-03,1,24
F,NONE,4,Manufacturer#1,5-LOW,3,BUILDING,TRUCK,2,0.02,1992-07-17,1992-09-15,1992-07-21,1992-08-13,1,47
F,COLLECT COD,4,Manufacturer#4,5-LOW,3,BUILDING,TRUCK,6,0.07,1992-07-17,1992-08-20,1992-07-26,1992-07-27,2,7
O,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,FURNITURE,TRUCK,2,0.02,1996-10-19,1997-01-17,1996-11-21,1996-12-01,0,39
O,NONE,1,Manufacturer#5,1-URGENT,4,FURNITURE,RAIL,1,0.01,1996-10-19,1997-01-12,1996-11-23,1996-12-20,0,17
O,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,4,FURNITURE,SHIP,3,0.03,1996-10-19,1996-12-08,1996-10-30,1996-11-09,0,30
O,COLLECT COD,1,Manufacturer#4,5-LOW,0,MACHINERY,MAIL,1,0.05,1996-06-28,1996-08-25,1996-09-17,1996-10-06,0,13
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.06,1993-07-17,1993-09-12,1993-10-28,1993-11-24,2,25
F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,2,0.02,1993-07-17,1993-08-21,1993-07-30,1993-08-03,2,39
F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,6,0.06,1993-07-17,1993-10-05,1993-09-14,1993-10-09,2,13
F,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,1,0.05,1993-07-17,1993-10-02,1993-11-04,1993-11-28,1,6
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,4,0.05,1993-07-17,1993-09-26,1993-11-01,1993-11-29,1,30
F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,5,0.06,1993-07-17,1993-08-24,1993-08-24,1993-09-22,1,20
O,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,1,BUILDING,SHIP,3,0.07,1998-05-26,1998-08-03,1998-06-29,1998-07-16,0,36
O,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,BUILDING,MAIL,1,0.03,1998-05-26,1998-07-29,1998-07-19,1998-08-13,0,13
O,COLLECT COD,0,Manufacturer#4,2-HIGH,1,BUILDING,MAIL,4,0.05,1998-05-26,1998-07-13,1998-08-31,1998-09-12,0,19
O,COLLECT COD,0,Manufacturer#1,2-HIGH,1,BUILDING,REG AIR,5,0.03,1998-05-26,1998-06-28,1998-06-02,1998-06-03,0,18
O,NONE,1,Manufacturer#3,2-HIGH,1,BUILDING,AIR,6,0.03,1998-05-26,1998-07-09,1998-06-15,1998-07-15,0,26
O,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,BUILDING,REG AIR,2,0.02,1998-05-26,1998-06-27,1998-07-05,1998-07-16,0,38
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,MAIL,7,0.04,1994-06-11,1994-08-21,1994-10-02,1994-10-17,1,39
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,FOB,3,0.05,1994-06-11,1994-08-13,1994-08-22,1994-09-02,2,43
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,TRUCK,6,0.01,1994-06-11,1994-09-04,1994-10-07,1994-10-17,1,43
F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,MAIL,5,0.02,1994-06-11,1994-08-26,1994-10-06,1994-10-29,1,4
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,AIR,2,0.03,1994-06-11,1994-07-19,1994-06-21,1994-07-16,1,14
F,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,FOB,1,0.03,1994-06-11,1994-08-12,1994-07-16,1994-08-02,2,17
F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,RAIL,4,0.02,1994-06-11,1994-07-24,1994-09-23,1994-10-12,1,4
O,COLLECT COD,2,Manufacturer#2,5-LOW,1,BUILDING,AIR,1,0.05,1997-11-27,1998-01-24,1998-03-23,1998-04-04,0,9
O,NONE,3,Manufacturer#4,5-LOW,1,BUILDING,TRUCK,2,0.02,1997-11-27,1997-12-30,1998-03-19,1998-03-20,0,44
O,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,TRUCK,6,0.03,1995-12-19,1996-01-23,1995-12-21,1996-01-11,0,26
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,FOB,4,0.06,1995-12-19,1996-01-20,1995-12-31,1996-01-28,0,21
O,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,RAIL,5,0.01,1995-12-19,1996-03-09,1996-02-27,1996-03-05,0,22
O,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,TRUCK,3,0.05,1995-12-19,1996-03-16,1996-03-19,1996-04-15,0,1
O,COLLECT COD,1,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,MAIL,7,0.06,1995-12-19,1996-02-20,1996-03-04,1996-03-28,0,14
O,COLLECT COD,3,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,SHIP,1,0,1995-12-19,1996-01-26,1996-04-16,1996-05-08,0,4
O,NONE,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,SHIP,2,0.03,1995-12-19,1996-03-14,1996-02-03,1996-02-19,0,22
O,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,4,AUTOMOBILE,MAIL,5,0.05,1997-12-02,1998-02-27,1998-02-11,1998-03-13,0,27
O,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,4,AUTOMOBILE,SHIP,1,0.01,1997-12-02,1998-01-23,1998-01-05,1998-01-26,0,16
O,NONE,0,Manufacturer#2,5-LOW,4,AUTOMOBILE,TRUCK,4,0.07,1997-12-02,1998-02-06,1997-12-29,1998-01-19,0,48
O,COLLECT COD,3,Manufacturer#5,5-LOW,4,AUTOMOBILE,AIR,6,0.01,1997-12-02,1998-02-28,1997-12-27,1998-01-10,0,42
O,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,AUTOMOBILE,SHIP,3,0.03,1997-12-02,1998-01-20,1998-02-17,1998-03-10,0,10
O,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,4,AUTOMOBILE,FOB,2,0.03,1997-12-02,1998-02-26,1998-01-11,1998-02-06,0,46
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,2,0,1993-05-26,1993-08-02,1993-07-07,1993-07-08,2,44
F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,REG AIR,4,0.08,1993-05-26,1993-08-21,1993-07-01,1993-07-25,1,34
F,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0.02,1993-05-26,1993-08-12,1993-08-13,1993-08-31,2,26
