l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,2,HOUSEHOLD,3,0.01,0.03,16,Brand#41,12,LG PACK,31,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4,MACHINERY,2,0.03,0.05,4,Brand#12,4,SM PKG,31,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,3,HOUSEHOLD,2,0.03,0.02,11,Brand#25,6,WRAP PACK,47,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,2,HOUSEHOLD,3,0.04,0.05,7,Brand#52,8,MED JAR,47,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,4,BUILDING,3,0,0.01,3,Brand#42,20,JUMBO PACK,32,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2,FURNITURE,1,0.01,0.08,19,Brand#45,12,JUMBO PACK,41,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,0,HOUSEHOLD,1,0.08,0.06,2,Brand#12,16,LG PACK,15,1,1
F,F,A,COLLECT COD,3,Manufacturer#4,4,MACHINERY,2,0.05,0,23,Brand#44,20,SM BOX,44,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,4,MACHINERY,4,0.04,0.09,7,Brand#52,4,JUMBO DRUM,46,1,0
F,F,A,COLLECT COD,1,Manufacturer#3,4,MACHINERY,4,0.02,0.06,24,Brand#34,10,SM PACK,25,0,1
F,F,A,NONE,4,Manufacturer#5,1,BUILDING,5,0.04,0.04,13,Brand#51,3,WRAP BAG,21,0,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,2,AUTOMOBILE,5,0.01,0.05,22,Brand#55,21,MED PKG,10,1,0
F,F,A,COLLECT COD,1,Manufacturer#1,1,FURNITURE,3,0.03,0.06,3,Brand#14,1,LG CAN,21,1,1
F,F,A,COLLECT COD,1,Manufacturer#1,1,MACHINERY,7,0.06,0.04,2,Brand#15,17,JUMBO PKG,31,0,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,0,HOUSEHOLD,3,0.04,0.06,22,Brand#14,0,MED DRUM,7,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,1,BUILDING,3,0.08,0.05,0,Brand#44,17,WRAP CASE,35,1,1
F,F,R,NONE,1,Manufacturer#1,0,AUTOMOBILE,4,0.02,0.04,3,Brand#15,16,LG BAG,39,0,0
F,F,A,COLLECT COD,2,Manufacturer#1,1,MACHINERY,1,0.02,0.07,18,Brand#15,3,LG BOX,37,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1,AUTOMOBILE,3,0.02,0.03,10,Brand#12,2,SM DRUM,40,0,1
F,F,R,COLLECT COD,3,Manufacturer#3,3,MACHINERY,4,0.07,0.03,6,Brand#32,22,LG BAG,19,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2,MACHINERY,3,0.03,0,0,Brand#53,9,JUMBO CAN,49,0,1
F,F,A,COLLECT COD,1,Manufacturer#2,0,HOUSEHOLD,1,0,0.04,2,Brand#23,16,JUMBO CAN,26,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,2,AUTOMOBILE,3,0.06,0.06,4,Brand#44,21,SM JAR,15,1,0
F,F,R,NONE,4,Manufacturer#2,3,MACHINERY,4,0.03,0.01,4,Brand#24,23,SM PACK,19,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,0,BUILDING,4,0.05,0.1,17,Brand#35,15,SM BOX,26,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4,HOUSEHOLD,3,0,0.03,4,Brand#35,11,JUMBO BAG,14,1,1
F,F,A,NONE,0,Manufacturer#5,4,HOUSEHOLD,3,0.02,0.09,16,Brand#55,20,WRAP CASE,39,1,0
F,F,A,NONE,0,Manufacturer#5,3,MACHINERY,2,0.03,0.04,14,Brand#51,23,MED PKG,19,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,4,MACHINERY,3,0.04,0,7,Brand#44,11,MED JAR,14,0,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,2,BUILDING,1,0.08,0.03,15,Brand#14,8,SM JAR,8,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,4,MACHINERY,4,0.02,0.07,23,Brand#55,10,LG BOX,6,0,0
F,F,R,COLLECT COD,4,Manufacturer#2,3,FURNITURE,1,0.06,0.08,20,Brand#25,22,WRAP CASE,46,0,1
F,F,A,NONE,0,Manufacturer#5,3,HOUSEHOLD,7,0,0.01,14,Brand#53,6,JUMBO BOX,16,0,0
F,F,A,NONE,4,Manufacturer#3,2,FURNITURE,2,0.04,0.05,4,Brand#33,9,MED BAG,13,1,1
F,F,A,COLLECT COD,2,Manufacturer#1,0,MACHINERY,1,0.08,0.06,18,Brand#14,0,JUMBO PKG,45,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,2,FURNITURE,6,0.03,0.02,24,Brand#55,12,SM CASE,19,1,0
F,F,R,COLLECT COD,0,Manufacturer#5,3,AUTOMOBILE,1,0,0.06,15,Brand#52,7,MED CAN,15,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,3,BUILDING,4,0.07,0.05,2,Brand#55,22,LG JAR,31,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4,FURNITURE,5,0,0.09,21,Brand#12,11,SM JAR,21,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,0,FURNITURE,2,0.06,0.1,11,Brand#41,0,MED DRUM,17,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3,FURNITURE,1,0.02,0.07,21,Brand#41,23,LG BOX,44,1,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,0,FURNITURE,2,0.07,0.06,3,Brand#22,5,LG CASE,35,0,1
F,F,R,NONE,2,Manufacturer#3,0,AUTOMOBILE,1,0.02,0,12,Brand#33,15,MED CAN,8,1,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,4,HOUSEHOLD,4,0.02,0.08,24,Brand#55,20,SM BOX,7,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3,FURNITURE,1,0.06,0.02,13,Brand#53,7,LG JAR,26,0,0
F,F,R,COLLECT COD,0,Manufacturer#2,2,MACHINERY,4,0.02,0.04,16,Brand#25,18,JUMBO DRUM,36,1,1
F,F,R,NONE,4,Manufacturer#4,1,MACHINERY,3,0.06,0.1,11,Brand#41,2,WRAP BOX,45,1,0
F,F,R,COLLECT COD,2,Manufacturer#5,3,BUILDING,4,0.08,0.06,8,Brand#55,6,WRAP BAG,31,0,1
F,F,A,NONE,1,Manufacturer#5,0,BUILDING,3,0,0.05,24,Brand#55,16,JUMBO BOX,8,1,0
F,F,R,NONE,4,Manufacturer#3,3,FURNITURE,2,0.01,0.03,4,Brand#31,19,SM CAN,40,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,3,FURNITURE,5,0.04,0.07,20,Brand#34,19,MED CASE,26,0,1
F,F,A,NONE,1,Manufacturer#3,3,AUTOMOBILE,5,0.01,0.09,24,Brand#34,22,LG DRUM,32,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4,AUTOMOBILE,2,0.03,0.1,22,Brand#31,10,LG DRUM,17,0,1
F,F,A,COLLECT COD,1,Manufacturer#5,0,MACHINERY,1,0.08,0.02,1,Brand#53,15,JUMBO PKG,7,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,4,AUTOMOBILE,2,0.02,0.02,24,Brand#11,10,MED PKG,11,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,4,BUILDING,6,0.03,0,20,Brand#14,11,LG PKG,4,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,3,AUTOMOBILE,1,0.07,0.09,9,Brand#23,19,JUMBO BAG,49,0,1
F,F,R,COLLECT COD,1,Manufacturer#1,3,HOUSEHOLD,3,0.05,0.07,3,Brand#14,22,WRAP PACK,6,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2,HOUSEHOLD,1,0.05,0.03,19,Brand#44,8,JUMBO JAR,30,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,4,FURNITURE,4,0.07,0.08,17,Brand#13,20,LG CAN,18,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,1,MACHINERY,3,0.04,0.1,24,Brand#23,2,SM CAN,40,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,1,MACHINERY,6,0.02,0.08,17,Brand#23,2,LG DRUM,37,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,0,MACHINERY,5,0.01,0.04,20,Brand#31,14,WRAP JAR,7,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,3,FURNITURE,3,0.08,0,2,Brand#21,22,MED DRUM,28,1,1
F,F,R,NONE,0,Manufacturer#2,2,MACHINERY,4,0.02,0.06,14,Brand#24,8,SM PACK,37,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,0,AUTOMOBILE,5,0.07,0.05,17,Brand#21,16,WRAP CASE,8,1,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,0,AUTOMOBILE,3,0.04,0.06,14,Brand#23,16,MED BOX,34,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4,BUILDING,2,0,0.1,17,Brand#54,11,WRAP DRUM,2,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,3,BUILDING,1,0.06,0,16,Brand#44,23,WRAP BAG,12,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1,AUTOMOBILE,2,0.07,0.07,12,Brand#53,3,LG BOX,39,1,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3,BUILDING,1,0.06,0.06,0,Brand#14,23,LG CAN,41,1,1
F,F,A,COLLECT COD,4,Manufacturer#3,3,HOUSEHOLD,1,0.04,0.06,10,Brand#34,7,MED PKG,23,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1,MACHINERY,3,0.06,0.1,21,Brand#51,24,WRAP CAN,42,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,2,FURNITURE,1,0.04,0.1,19,Brand#13,8,SM PKG,28,1,0
F,F,R,COLLECT COD,1,Manufacturer#3,1,BUILDING,5,0.07,0.02,1,Brand#32,24,JUMBO PACK,1,0,0
F,F,A,COLLECT COD,1,Manufacturer#4,3,HOUSEHOLD,1,0,0.04,1,Brand#45,19,WRAP DRUM,18,1,0
F,F,R,NONE,2,Manufacturer#1,0,HOUSEHOLD,3,0.01,0.07,21,Brand#13,5,MED JAR,38,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,0,BUILDING,4,0.08,0.01,5,Brand#43,0,JUMBO CAN,14,0,0
F,F,R,NONE,2,Manufacturer#1,4,BUILDING,1,0.03,0.06,12,Brand#15,11,WRAP JAR,25,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,2,BUILDING,4,0.07,0.02,17,Brand#53,21,JUMBO CASE,21,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,0,AUTOMOBILE,2,0.03,0.09,20,Brand#24,14,MED BAG,26,1,1
F,F,R,NONE,0,Manufacturer#3,4,MACHINERY,2,0.03,0.01,16,Brand#31,4,WRAP BOX,7,1,1
F,F,A,COLLECT COD,4,Manufacturer#3,1,HOUSEHOLD,3,0.02,0.02,11,Brand#33,1,WRAP PACK,35,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,3,FURNITURE,5,0,0.05,12,Brand#15,23,WRAP JAR,49,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2,BUILDING,5,0.01,0.07,1,Brand#11,12,SM PKG,8,0,1
F,F,R,NONE,2,Manufacturer#2,2,BUILDING,1,0.02,0.04,9,Brand#24,18,WRAP DRUM,41,0,1
F,F,A,COLLECT COD,3,Manufacturer#4,1,HOUSEHOLD,5,0.06,0.03,7,Brand#41,24,LG PACK,10,0,0
F,F,A,COLLECT COD,1,Manufacturer#5,4,MACHINERY,1,0.01,0,17,Brand#53,13,WRAP JAR,29,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,3,BUILDING,7,0.03,0.05,7,Brand#32,7,WRAP BOX,44,0,1
F,F,R,COLLECT COD,0,Manufacturer#4,1,HOUSEHOLD,4,0.02,0.07,15,Brand#45,24,WRAP BAG,6,1,1
F,F,A,COLLECT COD,2,Manufacturer#5,3,FURNITURE,5,0.08,0.02,8,Brand#52,19,LG DRUM,30,0,1
F,F,A,NONE,3,Manufacturer#3,1,MACHINERY,5,0.06,0.03,22,Brand#34,2,SM JAR,37,1,1
F,F,R,NONE,1,Manufacturer#4,1,AUTOMOBILE,1,0.05,0,1,Brand#44,3,JUMBO CASE,27,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,4,HOUSEHOLD,2,0.06,0.01,18,Brand#22,20,LG JAR,9,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,2,FURNITURE,5,0.01,0.1,23,Brand#23,21,WRAP BAG,18,1,1
F,F,R,NONE,4,Manufacturer#2,0,FURNITURE,1,0.03,0.05,4,Brand#25,16,JUMBO CASE,22,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,0,AUTOMOBILE,3,0.03,0.08,2,Brand#23,5,WRAP DRUM,16,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,1,MACHINERY,5,0.05,0.09,13,Brand#35,3,JUMBO PKG,35,1,1
F,F,R,COLLECT COD,2,Manufacturer#1,1,MACHINERY,1,0.06,0.05,12,Brand#15,3,WRAP PACK,37,1,0
F,F,R,NONE,2,Manufacturer#3,2,AUTOMOBILE,5,0.02,0.08,21,Brand#32,18,JUMBO BOX,15,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,2,HOUSEHOLD,1,0.05,0.08,4,Brand#34,18,WRAP JAR,29,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,0,FURNITURE,4,0.03,0,22,Brand#55,0,JUMBO CASE,8,0,0
F,F,R,COLLECT COD,2,Manufacturer#4,1,FURNITURE,4,0.01,0.03,18,Brand#44,17,MED JAR,32,1,0
F,F,R,COLLECT COD,2,Manufacturer#4,4,HOUSEHOLD,3,0.08,0.05,9,Brand#42,13,MED BAG,20,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,3,MACHINERY,3,0.01,0.1,10,Brand#25,19,JUMBO BOX,14,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,1,FURNITURE,2,0.03,0.05,22,Brand#41,17,WRAP PKG,19,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,4,AUTOMOBILE,4,0,0.03,20,Brand#13,20,SM JAR,13,0,1
F,F,A,NONE,1,Manufacturer#4,4,MACHINERY,7,0.08,0.05,17,Brand#43,11,WRAP PACK,36,0,0
F,F,R,COLLECT COD,4,Manufacturer#1,4,HOUSEHOLD,2,0.06,0.06,4,Brand#14,11,SM PKG,12,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,0,HOUSEHOLD,4,0.08,0.08,6,Brand#14,14,MED CASE,13,0,0
F,F,R,COLLECT COD,2,Manufacturer#4,2,FURNITURE,5,0.01,0.02,18,Brand#45,9,LG CAN,10,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,4,FURNITURE,1,0.04,0.03,12,Brand#21,10,LG DRUM,3,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,2,AUTOMOBILE,4,0.06,0.02,13,Brand#42,8,JUMBO BOX,41,1,1
F,F,A,NONE,2,Manufacturer#3,1,FURNITURE,2,0.05,0.07,18,Brand#32,2,JUMBO CASE,9,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,1,AUTOMOBILE,4,0.02,0.02,8,Brand#31,3,WRAP DRUM,29,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4,BUILDING,5,0.01,0.04,6,Brand#21,20,SM BAG,1,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,0,AUTOMOBILE,1,0.05,0.07,7,Brand#21,16,JUMBO PKG,33,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2,HOUSEHOLD,1,0.02,0,8,Brand#33,12,WRAP CAN,34,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4,AUTOMOBILE,6,0.02,0,12,Brand#34,4,MED JAR,16,0,0
F,F,R,NONE,2,Manufacturer#5,3,AUTOMOBILE,1,0.04,0.09,18,Brand#51,7,JUMBO DRUM,45,0,1
F,F,A,COLLECT COD,0,Manufacturer#4,2,MACHINERY,1,0.01,0.09,0,Brand#42,9,LG BOX,20,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,1,BUILDING,2,0.01,0.1,18,Brand#45,2,WRAP PACK,8,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4,HOUSEHOLD,2,0.06,0.03,2,Brand#35,11,SM CAN,50,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1,BUILDING,4,0,0.04,10,Brand#52,3,WRAP DRUM,28,1,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,3,AUTOMOBILE,1,0.05,0.07,2,Brand#35,22,MED BOX,16,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,0,AUTOMOBILE,1,0.06,0.09,14,Brand#21,5,MED DRUM,29,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3,AUTOMOBILE,5,0.01,0.07,14,Brand#45,23,WRAP BOX,27,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,0,MACHINERY,4,0.05,0.03,2,Brand#53,14,JUMBO CASE,16,1,1
F,F,A,NONE,3,Manufacturer#5,4,AUTOMOBILE,2,0.03,0.03,22,Brand#54,4,JUMBO CASE,24,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,3,FURNITURE,2,0,0.09,22,Brand#25,19,WRAP CASE,45,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,0,FURNITURE,5,0.07,0.05,23,Brand#55,15,WRAP BOX,9,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2,MACHINERY,3,0.04,0.09,18,Brand#24,18,JUMBO JAR,16,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2,FURNITURE,1,0.05,0.03,3,Brand#31,18,LG PACK,24,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,2,FURNITURE,3,0.02,0.09,2,Brand#42,18,SM JAR,10,1,1
F,F,R,COLLECT COD,3,Manufacturer#3,2,FURNITURE,2,0.05,0.06,7,Brand#33,18,MED PKG,20,0,1
F,F,A,NONE,3,Manufacturer#5,4,MACHINERY,1,0.07,0.06,6,Brand#52,4,LG BAG,21,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,0,FURNITURE,4,0.08,0.01,18,Brand#53,16,MED BAG,17,1,0
F,F,R,COLLECT COD,2,Manufacturer#4,0,MACHINERY,2,0.07,0.03,21,Brand#43,15,MED DRUM,22,1,1
F,F,A,COLLECT COD,1,Manufacturer#1,1,HOUSEHOLD,2,0.03,0.03,2,Brand#13,3,LG CASE,30,0,0
F,F,R,NONE,1,Manufacturer#3,2,BUILDING,2,0.02,0.06,2,Brand#35,8,WRAP BAG,8,0,1
F,F,R,COLLECT COD,2,Manufacturer#4,3,BUILDING,4,0.07,0.09,12,Brand#42,19,LG PACK,16,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,4,FURNITURE,1,0,0.1,11,Brand#41,13,LG DRUM,27,1,0
F,F,R,COLLECT COD,1,Manufacturer#2,3,BUILDING,6,0.05,0.09,24,Brand#25,19,JUMBO CASE,20,1,0
F,F,R,NONE,4,Manufacturer#5,4,AUTOMOBILE,1,0.06,0.01,13,Brand#52,11,MED JAR,38,1,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,2,HOUSEHOLD,6,0.07,0.03,20,Brand#13,21,JUMBO JAR,31,1,1
F,F,R,NONE,0,Manufacturer#3,1,AUTOMOBILE,1,0.01,0.05,15,Brand#35,3,JUMBO BAG,17,0,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4,AUTOMOBILE,2,0.07,0.07,17,Brand#51,13,WRAP BOX,9,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,0,HOUSEHOLD,1,0.08,0,18,Brand#25,5,SM JAR,38,1,1
F,F,R,COLLECT COD,3,Manufacturer#4,2,MACHINERY,5,0.05,0.07,23,Brand#45,21,WRAP PACK,10,0,1
F,F,R,NONE,1,Manufacturer#2,2,FURNITURE,1,0.05,0.06,2,Brand#23,18,SM PKG,9,0,1
F,F,R,NONE,0,Manufacturer#3,3,BUILDING,4,0.08,0.05,0,Brand#31,22,WRAP CASE,3,0,1
F,F,A,COLLECT COD,1,Manufacturer#5,3,HOUSEHOLD,2,0.08,0.09,17,Brand#52,19,LG CAN,19,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1,BUILDING,5,0.06,0.07,13,Brand#15,3,JUMBO JAR,16,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1,BUILDING,3,0.05,0.06,6,Brand#13,3,MED BAG,46,0,0
F,F,A,NONE,2,Manufacturer#3,4,MACHINERY,2,0.05,0.01,18,Brand#33,20,MED CAN,10,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,3,BUILDING,2,0.01,0.05,13,Brand#21,19,MED PKG,30,0,0
F,F,A,NONE,2,Manufacturer#5,4,HOUSEHOLD,1,0.02,0.04,8,Brand#54,4,WRAP BAG,9,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4,MACHINERY,2,0.03,0.09,10,Brand#31,4,LG BAG,30,1,0
F,F,R,COLLECT COD,0,Manufacturer#2,0,HOUSEHOLD,3,0.01,0.08,0,Brand#22,5,JUMBO CAN,38,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,0,FURNITURE,1,0.03,0.05,1,Brand#34,5,LG CAN,35,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,1,MACHINERY,5,0.06,0.02,9,Brand#42,1,SM PACK,40,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1,HOUSEHOLD,2,0.04,0.08,19,Brand#55,3,MED DRUM,37,0,0
F,F,A,COLLECT COD,2,Manufacturer#5,4,MACHINERY,5,0.01,0.02,18,Brand#53,10,JUMBO PKG,32,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4,FURNITURE,2,0.01,0.09,14,Brand#15,11,JUMBO BOX,26,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1,MACHINERY,1,0.02,0.06,6,Brand#31,3,JUMBO DRUM,48,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,0,BUILDING,2,0,0.08,23,Brand#34,14,LG BAG,23,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,4,BUILDING,1,0.01,0.03,8,Brand#15,10,WRAP DRUM,50,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2,BUILDING,3,0.03,0.01,21,Brand#34,9,JUMBO CASE,32,0,1
F,F,A,COLLECT COD,4,Manufacturer#4,1,MACHINERY,2,0.04,0.07,13,Brand#44,1,SM BOX,39,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,3,BUILDING,1,0.07,0.08,3,Brand#33,22,LG JAR,41,1,0
F,F,A,COLLECT COD,0,Manufacturer#5,4,AUTOMOBILE,2,0.04,0.02,0,Brand#53,10,SM DRUM,31,1,0
F,F,A,COLLECT COD,1,Manufacturer#1,2,BUILDING,2,0.02,0.09,2,Brand#13,9,MED BOX,15,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,4,FURNITURE,1,0.02,0.04,13,Brand#15,11,SM PACK,41,1,0
F,F,A,NONE,3,Manufacturer#3,0,BUILDING,2,0.03,0.1,7,Brand#33,16,JUMBO CASE,8,1,1
F,F,A,NONE,2,Manufacturer#4,3,FURNITURE,7,0.02,0.01,12,Brand#44,22,MED CAN,44,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,3,BUILDING,7,0.05,0,4,Brand#41,19,MED DRUM,40,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1,AUTOMOBILE,1,0.01,0.08,12,Brand#34,2,MED JAR,16,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,4,AUTOMOBILE,5,0,0.05,12,Brand#55,20,LG CAN,37,1,0
F,F,A,COLLECT COD,0,Manufacturer#1,2,AUTOMOBILE,1,0.07,0.09,16,Brand#14,21,JUMBO DRUM,9,1,0
F,F,A,COLLECT COD,3,Manufacturer#2,3,HOUSEHOLD,3,0.03,0.08,19,Brand#25,22,JUMBO PACK,30,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,1,BUILDING,6,0.05,0.09,23,Brand#51,3,WRAP CAN,28,1,1
F,F,A,COLLECT COD,2,Manufacturer#4,2,BUILDING,2,0.01,0.07,18,Brand#45,18,JUMBO BAG,33,0,1
F,F,A,COLLECT COD,4,Manufacturer#2,0,HOUSEHOLD,1,0,0.01,13,Brand#22,0,SM BOX,1,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,0,BUILDING,1,0.03,0.05,7,Brand#54,16,JUMBO CAN,34,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2,BUILDING,3,0.07,0.08,12,Brand#34,9,WRAP CAN,47,0,0
F,F,A,NONE,2,Manufacturer#5,4,AUTOMOBILE,6,0.02,0.08,9,Brand#54,4,WRAP BOX,16,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4,AUTOMOBILE,3,0.04,0.01,8,Brand#53,4,MED PACK,32,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,1,HOUSEHOLD,3,0.02,0.05,8,Brand#21,3,MED BOX,17,1,1
F,F,R,COLLECT COD,4,Manufacturer#1,3,MACHINERY,5,0.05,0.1,4,Brand#15,6,SM DRUM,46,1,0
F,F,A,NONE,1,Manufacturer#4,0,BUILDING,7,0.07,0.04,2,Brand#44,15,WRAP DRUM,43,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3,AUTOMOBILE,1,0.03,0,22,Brand#13,6,JUMBO JAR,17,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,4,AUTOMOBILE,1,0.01,0,7,Brand#35,13,SM BOX,5,1,1
F,F,A,NONE,4,Manufacturer#4,3,BUILDING,2,0.05,0.06,4,Brand#44,23,MED PKG,47,1,1
F,F,A,COLLECT COD,0,Manufacturer#3,3,MACHINERY,5,0.07,0.09,0,Brand#34,22,JUMBO PKG,35,0,1
F,F,R,NONE,3,Manufacturer#2,4,BUILDING,1,0.03,0.04,19,Brand#22,20,SM PACK,5,0,1
F,F,R,NONE,0,Manufacturer#5,4,FURNITURE,1,0.01,0.03,14,Brand#55,11,LG BAG,47,1,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1,MACHINERY,5,0.02,0.06,12,Brand#45,24,LG JAR,50,1,1
F,F,A,COLLECT COD,4,Manufacturer#5,4,HOUSEHOLD,2,0.07,0.02,4,Brand#54,13,LG PACK,40,0,1
F,F,A,COLLECT COD,1,Manufacturer#5,3,AUTOMOBILE,3,0.03,0.06,3,Brand#52,6,JUMBO PKG,12,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,2,MACHINERY,1,0.04,0.02,9,Brand#55,18,LG BOX,37,1,1
