o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000967,1994-07-01,5027.75,510,1
F,2-HIGH,4,BUILDING,11,Clerk#000000264,1992-12-03,3374.92,366,1
O,5-LOW,3,MACHINERY,23,Clerk#000000315,1995-08-16,4079.18,512,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000925,1992-05-04,2753.54,315,1
F,1-URGENT,1,AUTOMOBILE,24,Clerk#000000106,1993-08-28,126.97,992,1
O,3-MEDIUM,4,FURNITURE,10,Clerk#000000944,1997-12-07,1975.35,271,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000039,1994-03-23,7503.3,934,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000826,1992-11-11,4038.45,112,1
O,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000398,1997-04-14,-275.73,304,1
F,1-URGENT,3,BUILDING,23,Clerk#000000329,1992-03-11,2191.59,989,1
O,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000390,1997-10-13,6446.83,356,1
O,2-HIGH,3,AUTOMOBILE,7,Clerk#000000444,1996-12-04,7548.88,278,1
O,5-LOW,4,MACHINERY,4,Clerk#000000610,1997-07-24,8167.5,758,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000160,1996-07-12,6252.12,329,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000384,1995-02-15,-556.05,506,1
O,1-URGENT,0,MACHINERY,14,Clerk#000000196,1995-09-11,5335.36,821,1
O,3-MEDIUM,4,BUILDING,11,Clerk#000000295,1996-04-08,9442.55,46,1
O,2-HIGH,4,AUTOMOBILE,13,Clerk#000000952,1998-06-06,6898.89,18,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000904,1993-10-27,5348.11,251,1
F,5-LOW,3,MACHINERY,6,Clerk#000000887,1992-07-29,1286.76,453,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000952,1993-08-21,2506.38,364,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000433,1995-01-14,6859.28,847,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000028,1994-08-18,6633.7,753,1
O,3-MEDIUM,3,BUILDING,7,Clerk#000000806,1996-10-31,448.49,11,1
O,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000612,1996-02-27,5744.89,303,1
O,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000307,1995-03-19,9314.59,800,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000857,1995-12-22,1295.54,458,1
O,5-LOW,1,MACHINERY,1,Clerk#000000815,1995-07-22,7944.22,372,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000238,1994-07-21,2338.92,10,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000075,1994-07-21,5973.1,707,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000989,1993-12-14,5527.61,419,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000537,1995-11-20,785.37,987,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000742,1994-02-17,5266.3,830,1
F,1-URGENT,1,BUILDING,2,Clerk#000000638,1994-11-26,5973.1,707,1
O,2-HIGH,0,BUILDING,5,Clerk#000000115,1997-10-02,9562.82,791,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000155,1993-02-03,-566.86,476,1
O,5-LOW,1,FURNITURE,17,Clerk#000000402,1995-04-07,7305.88,300,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000850,1994-04-06,6487.71,869,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000857,1993-03-20,2531.25,496,1
O,1-URGENT,0,HOUSEHOLD,15,Clerk#000000559,1996-06-28,2377.34,362,1
F,1-URGENT,0,BUILDING,16,Clerk#000000483,1994-11-27,2256.36,719,1
O,5-LOW,1,FURNITURE,17,Clerk#000000869,1996-10-23,4954.25,632,1
F,2-HIGH,4,FURNITURE,20,Clerk#000000029,1994-05-24,6265.88,609,1
F,5-LOW,0,MACHINERY,16,Clerk#000000547,1994-05-20,1755.33,848,1
F,2-HIGH,0,FURNITURE,0,Clerk#000000359,1993-09-18,5184.7,275,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000654,1993-10-05,6959.09,270,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000193,1995-12-28,9008.61,417,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000136,1994-01-27,2042.21,538,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000620,1992-07-03,9043.55,100,1
O,2-HIGH,3,MACHINERY,6,Clerk#000000070,1997-02-03,4266.13,908,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000695,1994-04-30,7897.78,552,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000720,1995-02-21,5447.12,966,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000158,1998-03-04,7461.27,746,1
O,5-LOW,1,HOUSEHOLD,1,Clerk#000000050,1997-04-18,4716.68,198,1
F,5-LOW,3,BUILDING,23,Clerk#000000867,1992-10-01,-565.35,107,1
F,3-MEDIUM,0,BUILDING,15,Clerk#000000347,1993-10-05,9234.5,805,1
O,5-LOW,2,HOUSEHOLD,21,Clerk#000000345,1995-09-25,6074.01,564,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000966,1997-01-03,6269.42,395,1
O,5-LOW,4,FURNITURE,4,Clerk#000000773,1995-11-05,3266.14,466,1
F,5-LOW,0,AUTOMOBILE,14,Clerk#000000256,1995-02-15,5384.59,123,1
O,2-HIGH,4,AUTOMOBILE,10,Clerk#000000959,1996-05-14,212.16,286,1
O,2-HIGH,2,HOUSEHOLD,18,Clerk#000000663,1998-02-10,8914.71,81,1
O,3-MEDIUM,2,MACHINERY,12,Clerk#000000527,1996-11-04,7292.93,906,1
F,5-LOW,1,BUILDING,1,Clerk#000000600,1993-04-13,5512.73,428,1
F,5-LOW,0,HOUSEHOLD,0,Clerk#000000497,1994-07-05,9497.89,737,1
F,1-URGENT,1,BUILDING,24,Clerk#000000305,1993-04-07,8616.12,590,1
F,5-LOW,4,BUILDING,4,Clerk#000000856,1993-06-07,-405.91,556,1
O,5-LOW,3,MACHINERY,19,Clerk#000000885,1996-01-12,8695.45,152,1
O,1-URGENT,1,AUTOMOBILE,3,Clerk#000000870,1995-10-02,9334.82,326,1
F,2-HIGH,2,AUTOMOBILE,9,Clerk#000000480,1992-01-16,-932.09,114,1
O,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000276,1995-12-20,2354.06,994,1
F,2-HIGH,0,BUILDING,15,Clerk#000000446,1992-01-04,8627.9,899,1
O,5-LOW,4,AUTOMOBILE,4,Clerk#000000304,1997-09-08,4422.45,740,1
O,1-URGENT,2,BUILDING,8,Clerk#000000708,1996-07-16,1766.23,188,1
O,2-HIGH,2,FURNITURE,9,Clerk#000000476,1996-10-10,1144.23,877,1
O,5-LOW,1,FURNITURE,2,Clerk#000000370,1996-03-23,148.98,83,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000634,1994-01-17,1652.78,863,1
O,5-LOW,1,BUILDING,3,Clerk#000000117,1995-11-26,1335.3,450,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000104,1994-10-30,1799.67,720,1
P,5-LOW,2,MACHINERY,8,Clerk#000000283,1995-04-03,4571.78,156,1
O,2-HIGH,1,HOUSEHOLD,3,Clerk#000000364,1998-01-24,5521.36,331,1
O,1-URGENT,4,AUTOMOBILE,10,Clerk#000000806,1996-09-04,8898.67,951,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000335,1997-01-13,3872.86,25,1
F,5-LOW,2,FURNITURE,18,Clerk#000000330,1992-10-15,9630.24,973,1
F,5-LOW,1,BUILDING,24,Clerk#000000410,1992-01-14,9712.75,498,1
O,2-HIGH,0,BUILDING,0,Clerk#000000966,1996-07-14,2072.99,147,1
O,5-LOW,3,BUILDING,7,Clerk#000000865,1995-10-11,3869.25,518,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000023,1996-05-02,5521.36,331,1
O,5-LOW,2,BUILDING,18,Clerk#000000555,1996-12-17,1685.9,134,1
F,5-LOW,0,BUILDING,16,Clerk#000000760,1993-10-06,3987.39,403,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000076,1993-04-17,4079.18,512,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000785,1993-07-20,9537.08,647,1
O,5-LOW,1,HOUSEHOLD,2,Clerk#000000811,1997-01-14,6074.42,445,1
F,2-HIGH,1,BUILDING,17,Clerk#000000430,1993-12-27,-858.61,889,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000647,1993-07-31,7270.82,470,1
O,5-LOW,0,HOUSEHOLD,14,Clerk#000000983,1995-12-25,6344.18,493,1
O,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000100,1995-11-30,498.77,3,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000008,1993-03-17,4092.49,766,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000076,1992-06-07,5896.87,163,1
O,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000390,1996-04-13,1299.92,578,1
O,2-HIGH,2,HOUSEHOLD,9,Clerk#000000404,1998-04-01,4966.58,174,1
F,3-MEDIUM,2,FURNITURE,18,Clerk#000000285,1993-11-14,4883.17,432,1
F,1-URGENT,0,HOUSEHOLD,0,Clerk#000000633,1994-09-18,5481,594,1
F,2-HIGH,0,BUILDING,0,Clerk#000000227,1992-04-15,1377.52,715,1
P,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000416,1995-04-26,9128.69,252,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000583,1994-08-12,3025.84,325,1
O,5-LOW,0,MACHINERY,14,Clerk#000000773,1998-05-22,7667.35,604,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000816,1992-04-20,1228.24,217,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000278,1993-08-05,5527.61,419,1
O,2-HIGH,4,BUILDING,13,Clerk#000000249,1996-03-18,4990.92,49,1
O,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000617,1997-03-07,4349.73,322,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000151,1996-06-08,3195.96,85,1
O,3-MEDIUM,0,FURNITURE,0,Clerk#000000689,1996-02-10,7618.27,588,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000392,1993-07-10,6496.08,357,1
F,1-URGENT,4,MACHINERY,4,Clerk#000000532,1994-11-06,2866.83,72,1
F,2-HIGH,1,BUILDING,24,Clerk#000000502,1994-05-12,753.62,706,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000728,1997-11-12,4976.24,213,1
O,3-MEDIUM,1,MACHINERY,2,Clerk#000000706,1997-07-05,1182.91,963,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000786,1992-10-26,1437.55,384,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000560,1995-10-16,6603.43,220,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,12,Clerk#000000818,1996-12-05,1499.56,586,1
O,2-HIGH,1,HOUSEHOLD,2,Clerk#000000434,1996-10-01,3025.84,325,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000876,1993-12-11,4198.72,22,1
O,2-HIGH,2,BUILDING,21,Clerk#000000843,1997-06-28,2714.5,385,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000384,1992-12-23,3386.64,569,1
P,1-URGENT,0,HOUSEHOLD,16,Clerk#000000755,1995-05-05,7461.27,746,1
O,2-HIGH,3,BUILDING,19,Clerk#000000416,1998-05-16,5561.93,573,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000201,1993-08-06,7865.46,544,1
O,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000879,1995-09-10,6533.53,265,1
O,2-HIGH,2,MACHINERY,12,Clerk#000000326,1996-12-07,3168.41,542,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000155,1995-11-13,4429.81,812,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000744,1994-08-16,3686.07,850,1
F,1-URGENT,3,BUILDING,22,Clerk#000000110,1992-02-29,6035.44,777,1
O,5-LOW,3,AUTOMOBILE,19,Clerk#000000175,1996-04-09,2135.91,41,1
F,5-LOW,1,MACHINERY,3,Clerk#000000734,1993-06-26,2233.1,443,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000911,1993-07-01,3244.78,360,1
O,2-HIGH,2,FURNITURE,12,Clerk#000000942,1995-12-22,7133.7,50,1
P,3-MEDIUM,0,MACHINERY,0,Clerk#000000893,1995-04-16,9217.55,62,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000226,1992-09-18,8250.87,673,1
F,5-LOW,4,BUILDING,20,Clerk#000000176,1992-03-01,6378.67,233,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000171,1993-01-06,8492.33,75,1
O,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000035,1998-02-02,-808.13,652,1
F,5-LOW,2,BUILDING,12,Clerk#000000426,1995-02-24,594.5,402,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000616,1997-08-31,1394.44,862,1
F,1-URGENT,3,HOUSEHOLD,19,Clerk#000000669,1993-04-17,1866.42,381,1
O,3-MEDIUM,2,MACHINERY,21,Clerk#000000031,1995-10-01,9280.71,457,1
O,1-URGENT,3,HOUSEHOLD,7,Clerk#000000769,1996-12-13,8555.12,422,1
O,3-MEDIUM,2,BUILDING,9,Clerk#000000376,1996-01-03,5794.69,56,1
O,1-URGENT,2,BUILDING,12,Clerk#000000860,1997-12-13,7161.52,549,1
O,1-URGENT,4,MACHINERY,10,Clerk#000000403,1998-06-22,4572.11,819,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000326,1993-01-12,9585.32,900,1
O,3-MEDIUM,4,FURNITURE,20,Clerk#000000799,1997-01-02,8018.81,4,1
O,1-URGENT,4,AUTOMOBILE,10,Clerk#000000742,1997-05-07,1394.44,862,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000694,1992-02-17,6487.71,869,1
O,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000029,1996-02-29,-556.05,506,1
O,1-URGENT,2,AUTOMOBILE,18,Clerk#000000888,1997-11-20,9468.34,479,1
O,1-URGENT,4,BUILDING,11,Clerk#000000754,1996-08-02,4608.9,209,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000129,1992-03-02,7603.4,958,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000759,1993-12-23,8589.7,20,1
F,1-URGENT,2,FURNITURE,21,Clerk#000000388,1992-08-01,7157.21,226,1
O,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000184,1998-03-29,1536.24,911,1
O,1-URGENT,0,HOUSEHOLD,0,Clerk#000000617,1996-11-22,3063.11,718,1
O,3-MEDIUM,2,MACHINERY,9,Clerk#000000412,1995-05-21,7897.78,552,1
O,1-URGENT,4,FURNITURE,4,Clerk#000000207,1997-02-14,9621.49,42,1
O,1-URGENT,3,AUTOMOBILE,19,Clerk#000000539,1997-07-21,2135.91,41,1
O,2-HIGH,4,BUILDING,10,Clerk#000000104,1997-02-15,8217.23,827,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000611,1995-08-21,1799.67,720,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000551,1992-05-14,7297.64,411,1
O,5-LOW,2,HOUSEHOLD,18,Clerk#000000575,1997-05-28,6183.15,19,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000531,1992-04-13,7009.42,605,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000667,1993-05-22,639.93,135,1
O,5-LOW,0,HOUSEHOLD,15,Clerk#000000502,1995-07-25,8589.7,20,1
O,3-MEDIUM,3,BUILDING,7,Clerk#000000684,1996-12-19,448.49,11,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000959,1992-02-06,7508.92,764,1
O,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000894,1995-12-26,4756.58,913,1
F,5-LOW,1,MACHINERY,3,Clerk#000000308,1993-08-22,6821.01,438,1
O,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000061,1998-05-09,876.02,312,1
O,2-HIGH,1,HOUSEHOLD,3,Clerk#000000598,1998-07-26,2584.23,172,1
O,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000165,1996-11-08,-646.64,245,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000068,1994-02-15,8993.23,897,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000261,1992-04-12,7133.7,50,1
O,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000206,1996-12-15,-774.22,387,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000326,1992-01-24,5348.11,251,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000514,1993-03-05,5872.94,378,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000773,1993-04-13,3061.78,803,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000368,1993-06-08,6227.55,377,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000609,1994-02-20,7618.54,65,1
O,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000089,1995-11-22,2892.21,260,1
O,5-LOW,3,FURNITURE,22,Clerk#000000438,1996-08-07,4867.52,954,1
F,1-URGENT,1,BUILDING,24,Clerk#000000694,1994-05-29,8616.12,590,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000056,1995-06-09,4804.57,126,1
O,2-HIGH,4,BUILDING,20,Clerk#000000040,1997-04-21,4245,559,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000848,1996-06-06,4483.83,393,1
F,5-LOW,0,FURNITURE,14,Clerk#000000103,1992-02-12,1724.68,138,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000625,1995-05-28,662.67,570,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000828,1994-08-04,6082.74,168,1
O,1-URGENT,1,BUILDING,1,Clerk#000000679,1997-10-23,2650.27,285,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000963,1998-03-08,8876.1,683,1
O,3-MEDIUM,1,BUILDING,3,Clerk#000000530,1996-03-12,3857.34,212,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000702,1996-11-10,8938.14,36,1
O,3-MEDIUM,3,BUILDING,23,Clerk#000000010,1995-05-28,2894.22,254,1
O,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000869,1997-09-02,4695.12,501,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000026,1993-06-26,2883.24,78,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000487,1992-09-06,3386.64,569,1
O,5-LOW,1,AUTOMOBILE,2,Clerk#000000416,1997-01-09,4718.23,795,1
P,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000390,1995-04-09,7631.94,296,1
O,5-LOW,1,BUILDING,1,Clerk#000000902,1998-02-13,178.73,514,1
O,5-LOW,1,HOUSEHOLD,2,Clerk#000000653,1996-09-20,3249.25,253,1
O,1-URGENT,0,AUTOMOBILE,0,Clerk#000000325,1995-11-03,785.37,987,1
O,5-LOW,0,FURNITURE,14,Clerk#000000209,1997-03-14,420.97,925,1
O,5-LOW,3,HOUSEHOLD,19,Clerk#000000975,1996-06-24,4272.43,7,1
O,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000652,1995-08-15,6019.32,255,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000397,1994-02-09,3139.71,63,1
F,5-LOW,4,MACHINERY,10,Clerk#000000563,1994-06-13,4572.11,819,1
O,3-MEDIUM,2,MACHINERY,9,Clerk#000000031,1997-10-19,7897.78,552,1
F,1-URGENT,3,BUILDING,7,Clerk#000000449,1994-11-19,448.49,11,1
O,2-HIGH,1,MACHINERY,1,Clerk#000000576,1997-01-31,7960.63,895,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000474,1993-03-08,2669.01,484,1
O,1-URGENT,2,HOUSEHOLD,12,Clerk#000000644,1995-12-02,6761.52,841,1
F,2-HIGH,3,BUILDING,19,Clerk#000000002,1994-07-23,1525.96,481,1
F,3-MEDIUM,0,BUILDING,14,Clerk#000000879,1993-10-23,5812.93,236,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000478,1992-09-05,956.88,216,1
O,1-URGENT,3,HOUSEHOLD,6,Clerk#000000774,1995-06-07,5503.36,732,1
O,2-HIGH,4,BUILDING,11,Clerk#000000888,1995-08-26,2860.71,431,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000372,1996-05-03,6269.42,395,1
O,1-URGENT,4,FURNITURE,10,Clerk#000000637,1996-02-23,3959.71,350,1
F,2-HIGH,2,FURNITURE,21,Clerk#000000417,1992-04-29,2619.52,859,1
F,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000295,1992-11-29,6295.47,131,1
F,5-LOW,1,MACHINERY,24,Clerk#000000424,1992-01-07,2925.52,876,1
F,1-URGENT,1,MACHINERY,3,Clerk#000000652,1993-05-20,2233.1,443,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000355,1995-08-04,5465.29,539,1
F,2-HIGH,2,BUILDING,8,Clerk#000000309,1992-05-13,1215.18,873,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000520,1993-01-21,5439.44,121,1
F,5-LOW,3,MACHINERY,6,Clerk#000000836,1993-09-17,2892.21,260,1
F,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000140,1992-01-04,70.93,21,1
F,1-URGENT,1,BUILDING,1,Clerk#000000167,1992-10-26,3893.14,140,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000767,1994-04-12,-774.22,387,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000360,1996-11-27,5184.7,275,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000926,1997-05-20,8250.87,673,1
F,1-URGENT,1,BUILDING,17,Clerk#000000133,1992-07-28,8492.33,75,1
O,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000504,1997-01-28,2336.99,44,1
F,2-HIGH,4,BUILDING,10,Clerk#000000933,1994-11-11,5165.39,515,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000538,1992-12-03,4974.68,108,1
O,2-HIGH,2,HOUSEHOLD,12,Clerk#000000183,1997-04-01,6381.24,416,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000281,1993-05-12,-651.91,696,1
F,5-LOW,0,BUILDING,0,Clerk#000000091,1995-02-07,4288.5,739,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000436,1998-01-13,498.77,3,1
O,1-URGENT,0,HOUSEHOLD,15,Clerk#000000547,1997-05-05,1965.38,754,1
O,5-LOW,2,FURNITURE,21,Clerk#000000436,1996-04-09,1601.6,464,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000300,1993-04-15,5466.83,551,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000855,1992-10-17,7548.88,278,1
O,5-LOW,1,FURNITURE,1,Clerk#000000759,1997-03-20,3186.57,874,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000610,1996-09-07,1915.35,534,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000390,1995-06-23,5521.36,331,1
O,1-URGENT,1,MACHINERY,17,Clerk#000000183,1995-07-28,2039.84,219,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000546,1993-11-30,1179.85,927,1
O,1-URGENT,2,MACHINERY,12,Clerk#000000050,1997-10-20,7929.9,132,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000243,1997-03-23,-341.79,729,1
F,1-URGENT,3,HOUSEHOLD,19,Clerk#000000758,1993-01-14,1866.42,381,1
F,1-URGENT,4,AUTOMOBILE,11,Clerk#000000526,1992-10-18,5134.35,668,1
O,2-HIGH,3,FURNITURE,22,Clerk#000000729,1996-12-05,7207.7,262,1
F,1-URGENT,0,HOUSEHOLD,5,Clerk#000000010,1994-10-11,2753.54,315,1
F,4-NOT SPECIFIED,0,MACHINERY,14,Clerk#000000156,1993-02-01,3623.6,398,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000108,1996-03-25,9334.82,326,1
F,2-HIGH,0,BUILDING,5,Clerk#000000070,1992-05-30,-178.52,941,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000400,1994-12-11,2675.73,184,1
P,1-URGENT,4,AUTOMOBILE,10,Clerk#000000614,1995-03-28,212.16,286,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000286,1992-06-06,1734.18,769,1
O,3-MEDIUM,3,BUILDING,23,Clerk#000000831,1997-10-31,-565.35,107,1
F,2-HIGH,4,HOUSEHOLD,10,Clerk#000000113,1994-04-22,5751.31,284,1
O,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000036,1997-03-01,-117.31,566,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000266,1994-09-06,-413.03,311,1
P,2-HIGH,3,AUTOMOBILE,23,Clerk#000000716,1995-05-02,-808.13,652,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000315,1993-02-21,7511.17,159,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000890,1996-08-24,-594.23,550,1
F,5-LOW,0,BUILDING,14,Clerk#000000471,1993-12-15,-61.29,290,1
O,1-URGENT,4,BUILDING,4,Clerk#000000036,1995-07-30,7557,979,1
O,5-LOW,4,HOUSEHOLD,4,Clerk#000000437,1997-10-29,6004.52,657,1
O,5-LOW,2,HOUSEHOLD,8,Clerk#000000183,1997-08-09,7658.97,837,1
O,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000197,1997-04-16,8844.27,581,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000380,1997-12-08,2650.27,285,1
O,5-LOW,0,AUTOMOBILE,5,Clerk#000000064,1996-08-25,1605.76,773,1
O,5-LOW,3,HOUSEHOLD,19,Clerk#000000219,1995-12-04,5187.02,650,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000896,1993-07-24,5392.3,57,1
F,1-URGENT,4,MACHINERY,4,Clerk#000000135,1992-08-19,2764.43,143,1
O,2-HIGH,2,BUILDING,9,Clerk#000000472,1998-01-20,5794.69,56,1
O,2-HIGH,3,MACHINERY,23,Clerk#000000780,1996-05-27,5200.96,526,1
O,1-URGENT,2,AUTOMOBILE,21,Clerk#000000213,1997-06-19,3420.64,654,1
O,2-HIGH,3,AUTOMOBILE,23,Clerk#000000774,1998-07-27,6959.09,270,1
F,5-LOW,3,MACHINERY,19,Clerk#000000753,1994-05-23,-303.95,211,1
O,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000500,1995-11-27,-44.66,684,1
F,1-URGENT,0,AUTOMOBILE,5,Clerk#000000088,1994-09-12,3872.86,25,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000788,1996-11-10,7775.65,620,1
O,2-HIGH,0,BUILDING,5,Clerk#000000989,1996-05-15,3247.92,670,1
