o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,5,0.06,1993-09-21,1993-11-18,1993-12-30,1994-01-01,1,79221.6315
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,HOUSEHOLD,FOB,7,0.04,1993-09-21,1993-11-16,1993-10-16,1993-10-31,1,37300.2
F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,4,HOUSEHOLD,MAIL,2,0,1993-09-21,1993-12-07,1994-01-05,1994-01-08,1,16558.344
F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,3,0.06,1993-09-21,1993-10-23,1993-10-05,1993-10-16,1,3394.2272
F,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,4,HOUSEHOLD,AIR,1,0.04,1993-09-21,1993-12-14,1993-10-31,1993-11-20,2,21262.311
F,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,HOUSEHOLD,MAIL,6,0.05,1993-09-21,1993-11-23,1994-01-17,1994-01-19,2,2865.06
F,NONE,0,Manufacturer#3,5-LOW,4,HOUSEHOLD,RAIL,4,0.02,1993-09-21,1993-12-18,1993-10-28,1993-11-21,2,44779.9968
O,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,RAIL,4,0.07,1998-05-26,1998-08-15,1998-05-29,1998-06-04,0,47230.9002
O,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,AIR,5,0.08,1998-05-26,1998-08-04,1998-06-04,1998-06-20,0,46295.6604
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,SHIP,2,0.04,1998-05-26,1998-06-25,1998-08-17,1998-08-25,0,18249.984
O,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,FOB,3,0.08,1998-05-26,1998-07-01,1998-06-27,1998-07-02,0,51810.765
O,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,SHIP,6,0.05,1998-05-26,1998-07-23,1998-06-07,1998-06-13,0,15215.97
O,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,1,0,1998-05-26,1998-08-23,1998-07-24,1998-08-07,0,24520.482
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,BUILDING,SHIP,6,0,1997-10-26,1997-12-05,1998-02-16,1998-03-11,0,17785.082
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,2,BUILDING,MAIL,1,0.04,1997-10-26,1997-12-20,1998-01-12,1998-02-08,0,45049.095
O,NONE,4,Manufacturer#2,1-URGENT,2,BUILDING,TRUCK,4,0.07,1997-10-26,1998-01-18,1998-01-24,1998-01-30,0,72488.54
O,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,2,BUILDING,RAIL,3,0,1997-10-26,1997-12-10,1997-11-10,1997-11-20,0,38516.6464
O,COLLECT COD,2,Manufacturer#2,1-URGENT,2,BUILDING,MAIL,2,0,1997-10-26,1997-11-26,1997-12-07,1997-12-23,0,31320.531
O,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,2,BUILDING,REG AIR,5,0.07,1997-10-26,1997-12-24,1998-01-20,1998-02-10,0,5215.557
O,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,SHIP,1,0.04,1997-03-27,1997-06-15,1997-04-29,1997-05-15,0,37725.2505
F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0.05,1993-04-09,1993-06-12,1993-05-17,1993-05-18,1,31020.99
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,RAIL,6,0.07,1993-04-09,1993-05-19,1993-06-05,1993-06-27,1,64858.4
F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,REG AIR,5,0.04,1993-04-09,1993-06-18,1993-07-10,1993-07-20,1,1013.802
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,3,0.01,1993-04-09,1993-05-12,1993-06-22,1993-07-16,1,44867.7
F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,SHIP,1,0.01,1993-04-09,1993-06-10,1993-08-08,1993-08-19,1,47033.56
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,AIR,4,0.08,1993-04-09,1993-06-15,1993-05-09,1993-05-13,2,31156.542
O,NONE,2,Manufacturer#5,3-MEDIUM,4,MACHINERY,AIR,1,0.04,1997-03-07,1997-06-03,1997-04-05,1997-05-05,0,18881.82
O,NONE,3,Manufacturer#5,3-MEDIUM,4,MACHINERY,FOB,2,0.02,1997-03-07,1997-05-30,1997-06-21,1997-07-20,0,3218.8776
O,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,4,MACHINERY,MAIL,4,0.07,1997-03-07,1997-05-26,1997-03-25,1997-04-17,0,55507.968
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,4,MACHINERY,AIR,3,0.04,1997-03-07,1997-04-18,1997-06-04,1997-06-10,0,31066.0632
O,NONE,3,Manufacturer#3,5-LOW,4,FURNITURE,MAIL,4,0.04,1998-07-07,1998-08-20,1998-08-19,1998-08-30,0,67389.004
O,NONE,1,Manufacturer#3,5-LOW,4,FURNITURE,AIR,5,0.01,1998-07-07,1998-09-29,1998-08-24,1998-09-11,0,45365.0175
O,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,4,FURNITURE,AIR,6,0.06,1998-07-07,1998-10-02,1998-07-11,1998-08-08,0,23105.3032
O,COLLECT COD,2,Manufacturer#3,5-LOW,4,FURNITURE,RAIL,1,0,1998-02-22,1998-05-16,1998-03-25,1998-04-06,0,62538.597
O,NONE,2,Manufacturer#1,5-LOW,4,AUTOMOBILE,MAIL,1,0.07,1997-11-11,1998-01-13,1997-12-15,1997-12-22,0,23871.976
F,NONE,2,Manufacturer#3,1-URGENT,1,AUTOMOBILE,FOB,1,0.02,1992-12-29,1993-02-02,1993-02-13,1993-03-02,2,26324.4069
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,TRUCK,1,0.03,1997-09-13,1997-10-16,1997-10-03,1997-10-16,0,48168.862
F,NONE,3,Manufacturer#1,1-URGENT,0,MACHINERY,FOB,1,0.06,1992-08-29,1992-10-11,1992-12-01,1992-12-25,1,832.6591
F,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,0,MACHINERY,AIR,2,0.04,1992-08-29,1992-10-09,1992-12-20,1992-12-23,1,36123.0042
F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,MACHINERY,RAIL,3,0.06,1992-08-29,1992-11-01,1992-11-17,1992-12-05,2,58294.2724
F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,4,HOUSEHOLD,AIR,1,0.07,1994-11-13,1995-01-20,1995-01-31,1995-02-02,1,32227.8684
F,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,4,BUILDING,AIR,4,0.08,1995-01-19,1995-02-22,1995-05-09,1995-05-25,1,59439.6264
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,4,BUILDING,FOB,3,0.01,1995-01-19,1995-04-10,1995-01-27,1995-01-28,1,61479.6336
F,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,BUILDING,FOB,2,0,1995-01-19,1995-03-01,1995-03-31,1995-04-20,2,27979.9968
F,NONE,1,Manufacturer#5,2-HIGH,4,BUILDING,SHIP,1,0.05,1995-01-19,1995-03-03,1995-03-05,1995-03-07,1,3384.5672
O,COLLECT COD,3,Manufacturer#1,5-LOW,1,BUILDING,FOB,1,0.02,1997-10-29,1997-12-27,1997-11-26,1997-12-02,0,15846.8
F,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,BUILDING,TRUCK,2,0.03,1993-08-29,1993-10-30,1993-11-29,1993-12-11,1,81465.2832
F,COLLECT COD,3,Manufacturer#5,5-LOW,1,BUILDING,RAIL,3,0.02,1993-08-29,1993-10-30,1993-11-04,1993-11-22,2,23652.644
F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,1,BUILDING,FOB,5,0,1993-08-29,1993-10-07,1993-12-04,1993-12-08,2,22270.108
F,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,1,BUILDING,TRUCK,4,0.08,1993-08-29,1993-10-07,1993-11-02,1993-11-23,1,33926.5364
F,NONE,2,Manufacturer#2,5-LOW,1,BUILDING,AIR,1,0,1993-08-29,1993-11-08,1993-10-01,1993-10-16,2,32554.269
O,NONE,3,Manufacturer#1,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.07,1995-11-11,1996-02-03,1995-11-28,1995-12-05,0,57172.024
O,COLLECT COD,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,RAIL,5,0.07,1995-11-11,1996-01-17,1996-01-25,1996-01-29,0,44353.98
O,NONE,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,SHIP,4,0.07,1995-11-11,1995-12-24,1996-02-29,1996-03-03,0,42949.0554
O,COLLECT COD,4,Manufacturer#4,2-HIGH,1,HOUSEHOLD,TRUCK,2,0.04,1995-11-11,1995-12-16,1996-01-08,1996-01-22,0,12397.23
O,NONE,0,Manufacturer#2,2-HIGH,1,HOUSEHOLD,FOB,1,0.06,1995-11-11,1996-01-23,1996-01-30,1996-02-24,0,8951.949
O,NONE,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,TRUCK,6,0.04,1995-11-11,1996-02-03,1995-12-23,1995-12-27,0,12270.4127
F,COLLECT COD,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,4,0.06,1994-07-10,1994-09-18,1994-07-30,1994-08-28,2,39198.6144
F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,HOUSEHOLD,AIR,2,0.02,1994-07-10,1994-09-01,1994-08-25,1994-09-22,2,10091.081
F,NONE,2,Manufacturer#3,1-URGENT,1,HOUSEHOLD,SHIP,3,0.04,1994-07-10,1994-10-08,1994-08-09,1994-08-20,1,3594.952
F,COLLECT COD,2,Manufacturer#1,1-URGENT,1,HOUSEHOLD,AIR,1,0.06,1994-07-10,1994-08-13,1994-09-23,1994-10-23,2,8117.7369
F,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,2,AUTOMOBILE,TRUCK,2,0.02,1992-04-06,1992-05-24,1992-05-12,1992-05-18,2,72256.5
F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,1,0.03,1992-04-06,1992-06-30,1992-07-17,1992-08-05,2,73214.928
O,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,3,FURNITURE,FOB,4,0.08,1997-07-25,1997-10-12,1997-08-12,1997-08-28,0,12949
O,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,FURNITURE,MAIL,2,0.07,1997-07-25,1997-09-15,1997-07-29,1997-07-31,0,3478.566
O,NONE,3,Manufacturer#3,2-HIGH,3,FURNITURE,RAIL,3,0.08,1997-07-25,1997-09-04,1997-10-16,1997-11-13,0,44997.5478
O,NONE,4,Manufacturer#1,2-HIGH,3,FURNITURE,RAIL,7,0.05,1997-07-25,1997-09-29,1997-08-22,1997-08-30,0,16794.54
O,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,3,FURNITURE,RAIL,6,0.05,1997-07-25,1997-10-19,1997-08-04,1997-08-13,0,43352.4608
O,COLLECT COD,3,Manufacturer#1,2-HIGH,3,FURNITURE,FOB,5,0.02,1997-07-25,1997-09-14,1997-07-28,1997-08-12,0,32445.416
O,NONE,2,Manufacturer#3,2-HIGH,3,FURNITURE,RAIL,1,0.03,1997-07-25,1997-08-28,1997-09-25,1997-10-03,0,28709.2161
O,COLLECT COD,4,Manufacturer#3,2-HIGH,4,FURNITURE,SHIP,3,0.01,1996-11-14,1997-02-10,1996-12-10,1997-01-09,0,43099.056
O,NONE,2,Manufacturer#2,2-HIGH,4,FURNITURE,SHIP,4,0,1996-11-14,1997-01-20,1997-03-07,1997-03-15,0,26359.38
O,NONE,1,Manufacturer#1,2-HIGH,4,FURNITURE,TRUCK,2,0.01,1996-11-14,1997-02-06,1997-01-29,1997-02-26,0,11244.732
O,NONE,4,Manufacturer#2,2-HIGH,4,FURNITURE,MAIL,1,0.02,1996-11-14,1997-01-05,1996-12-19,1997-01-04,0,8414.721
O,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,SHIP,1,0.07,1997-07-23,1997-09-01,1997-10-02,1997-11-01,0,45019.5928
O,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,MAIL,2,0.05,1997-07-23,1997-09-19,1997-09-02,1997-09-25,0,15439.6368
F,NONE,1,Manufacturer#1,5-LOW,2,MACHINERY,MAIL,4,0.07,1993-02-25,1993-05-05,1993-06-10,1993-06-11,1,1110.8828
F,NONE,1,Manufacturer#5,5-LOW,2,MACHINERY,SHIP,3,0.02,1993-02-25,1993-05-12,1993-03-20,1993-03-22,2,48002.508
F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,2,MACHINERY,MAIL,2,0.04,1993-02-25,1993-04-05,1993-03-21,1993-03-28,1,43084.286
F,COLLECT COD,2,Manufacturer#2,5-LOW,2,MACHINERY,REG AIR,1,0.03,1993-02-25,1993-04-11,1993-04-29,1993-05-01,2,31787.9088
F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,BUILDING,FOB,2,0.01,1994-02-15,1994-04-29,1994-02-21,1994-03-11,1,56773.1494
F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,BUILDING,AIR,3,0.06,1994-02-15,1994-04-02,1994-04-14,1994-05-02,1,56376.04
F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,BUILDING,SHIP,1,0.07,1994-02-15,1994-04-14,1994-06-03,1994-06-18,2,66575.616
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,MAIL,4,0.06,1997-09-22,1997-12-06,1997-10-01,1997-10-24,0,3862.6224
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,MAIL,2,0.08,1997-09-22,1997-11-07,1998-01-11,1998-02-06,0,9399.6616
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,REG AIR,3,0,1997-09-22,1997-11-15,1997-12-19,1998-01-12,0,36428.3568
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,SHIP,1,0.02,1997-09-22,1997-12-02,1997-11-20,1997-11-24,0,26414.5536
O,COLLECT COD,0,Manufacturer#2,5-LOW,4,BUILDING,MAIL,1,0.04,1998-01-18,1998-02-21,1998-03-04,1998-04-03,0,29550.285
O,NONE,4,Manufacturer#4,5-LOW,4,BUILDING,REG AIR,5,0.05,1998-01-18,1998-04-15,1998-03-23,1998-04-13,0,6955.632
O,NONE,3,Manufacturer#2,5-LOW,4,BUILDING,RAIL,2,0.04,1998-01-18,1998-03-12,1998-02-20,1998-03-17,0,6215.16
O,COLLECT COD,1,Manufacturer#2,5-LOW,4,BUILDING,FOB,3,0.06,1998-01-18,1998-03-20,1998-03-20,1998-03-22,0,23033.3418
O,NONE,1,Manufacturer#3,5-LOW,4,BUILDING,RAIL,6,0.01,1998-01-18,1998-03-07,1998-05-17,1998-06-03,0,39102.4104
O,NONE,2,Manufacturer#4,5-LOW,4,BUILDING,SHIP,4,0.04,1998-01-18,1998-02-23,1998-02-11,1998-03-06,0,57452.4804
O,NONE,2,Manufacturer#4,5-LOW,4,BUILDING,MAIL,7,0.01,1998-01-18,1998-03-07,1998-03-28,1998-04-04,0,24721.803
F,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,2,FURNITURE,TRUCK,5,0.03,1992-12-28,1993-02-02,1993-01-10,1993-02-03,1,23268.4452
F,NONE,4,Manufacturer#1,3-MEDIUM,2,FURNITURE,TRUCK,1,0.01,1992-12-28,1993-03-03,1993-01-25,1993-01-27,1,32733.2412
F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,2,FURNITURE,MAIL,2,0.04,1992-12-28,1993-03-04,1993-01-21,1993-01-23,1,65124.78
F,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,2,FURNITURE,REG AIR,3,0.08,1992-12-28,1993-02-17,1993-04-01,1993-04-07,2,45853.1136
F,NONE,0,Manufacturer#1,3-MEDIUM,2,FURNITURE,REG AIR,6,0.02,1992-12-28,1993-02-14,1993-03-22,1993-04-12,1,51834.258
F,NONE,4,Manufacturer#2,3-MEDIUM,2,FURNITURE,FOB,4,0.01,1992-12-28,1993-03-25,1993-04-03,1993-04-12,1,9314.8
O,COLLECT COD,2,Manufacturer#4,1-URGENT,1,FURNITURE,REG AIR,4,0.07,1998-03-16,1998-05-02,1998-05-03,1998-05-14,0,45918.36
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,1,FURNITURE,REG AIR,2,0.08,1998-03-16,1998-04-16,1998-04-15,1998-04-16,0,38409.2064
O,NONE,2,Manufacturer#4,1-URGENT,1,FURNITURE,MAIL,6,0.08,1998-03-16,1998-05-08,1998-06-22,1998-06-29,0,29561.3766
O,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,1,FURNITURE,AIR,1,0.06,1998-03-16,1998-05-12,1998-05-07,1998-05-23,0,47857.392
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,1,FURNITURE,REG AIR,5,0.08,1998-03-16,1998-05-07,1998-04-22,1998-04-24,0,56802.6492
O,NONE,3,Manufacturer#4,1-URGENT,1,FURNITURE,FOB,3,0.08,1998-03-16,1998-06-07,1998-07-14,1998-07-30,0,52451.4
O,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,MACHINERY,RAIL,3,0.05,1996-07-12,1996-10-05,1996-07-28,1996-08-03,0,6498.3285
O,COLLECT COD,3,Manufacturer#3,3-MEDIUM,4,MACHINERY,RAIL,4,0.04,1996-07-12,1996-10-09,1996-09-27,1996-09-29,0,27347.84
O,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,MACHINERY,REG AIR,2,0.01,1996-07-12,1996-09-17,1996-08-16,1996-09-12,0,70529.4954
O,NONE,3,Manufacturer#2,3-MEDIUM,4,MACHINERY,FOB,1,0,1996-07-12,1996-09-05,1996-08-13,1996-08-17,0,6285.411
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.03,1993-01-06,1993-02-22,1993-03-27,1993-04-24,1,32472.624
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,SHIP,4,0.06,1993-01-06,1993-04-06,1993-02-28,1993-03-14,1,7545.465
F,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,2,0.03,1993-01-06,1993-03-22,1993-05-05,1993-05-15,1,33237.484
F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,MAIL,1,0.01,1993-01-06,1993-02-05,1993-05-03,1993-05-30,2,58001.87
O,NONE,0,Manufacturer#3,1-URGENT,4,FURNITURE,MAIL,4,0.07,1997-03-24,1997-06-14,1997-05-21,1997-05-26,0,2799.027
O,COLLECT COD,0,Manufacturer#1,1-URGENT,4,FURNITURE,AIR,3,0.02,1997-03-24,1997-05-02,1997-05-15,1997-05-23,0,51200.0216
O,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,4,FURNITURE,AIR,1,0.05,1997-03-24,1997-05-19,1997-04-14,1997-04-16,0,74855.69
O,NONE,2,Manufacturer#2,1-URGENT,4,FURNITURE,REG AIR,5,0.06,1997-03-24,1997-06-08,1997-04-20,1997-05-04,0,79365.79
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,4,FURNITURE,MAIL,2,0,1997-03-24,1997-05-19,1997-07-08,1997-07-20,0,16624.8918
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,MACHINERY,RAIL,6,0.05,1994-03-22,1994-05-01,1994-05-27,1994-06-26,2,26140.32
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,0,MACHINERY,REG AIR,3,0,1994-03-22,1994-05-24,1994-03-27,1994-03-29,1,13550.6304
F,NONE,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,REG AIR,2,0.01,1994-03-22,1994-06-03,1994-04-02,1994-04-26,2,27385.0368
F,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,0,MACHINERY,SHIP,4,0.05,1994-03-22,1994-05-17,1994-07-17,1994-08-05,1,54675.918
F,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,AIR,5,0.02,1994-03-22,1994-06-17,1994-04-18,1994-04-22,2,53782.8928
F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,TRUCK,1,0.03,1994-03-22,1994-06-12,1994-06-07,1994-07-07,2,75370.302
F,COLLECT COD,4,Manufacturer#4,2-HIGH,1,HOUSEHOLD,REG AIR,4,0.08,1992-11-24,1993-02-05,1993-03-11,1993-04-09,2,2079.2772
F,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,1,HOUSEHOLD,AIR,6,0.06,1992-11-24,1993-01-16,1993-02-10,1993-02-24,1,50110.9705
F,NONE,3,Manufacturer#1,2-HIGH,1,HOUSEHOLD,RAIL,7,0.01,1992-11-24,1993-02-18,1993-02-20,1993-03-16,1,5719.9872
F,NONE,2,Manufacturer#1,2-HIGH,1,HOUSEHOLD,TRUCK,2,0.08,1992-11-24,1993-01-13,1993-01-31,1993-02-11,1,55228.2
F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,REG AIR,5,0.07,1992-11-24,1993-02-01,1993-03-23,1993-03-26,1,48665.664
F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.05,1992-11-24,1993-01-23,1993-02-03,1993-03-01,1,30434.2675
F,COLLECT COD,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,FOB,1,0.01,1992-11-24,1993-01-01,1993-03-10,1993-03-20,1,77265.6
O,NONE,2,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,1,0.06,1998-02-09,1998-05-02,1998-03-23,1998-04-01,0,57136.9788
F,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,3,BUILDING,TRUCK,1,0.07,1992-03-23,1992-06-05,1992-06-23,1992-07-07,1,3398.0712
F,NONE,0,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,0.04,1992-03-23,1992-05-10,1992-06-08,1992-06-23,2,23043.8208
F,NONE,2,Manufacturer#5,3-MEDIUM,3,BUILDING,MAIL,3,0.02,1992-03-23,1992-05-27,1992-07-18,1992-08-03,2,39269.9315
F,NONE,4,Manufacturer#4,2-HIGH,1,BUILDING,TRUCK,1,0.02,1994-06-13,1994-09-03,1994-06-15,1994-07-08,1,49092.67
F,NONE,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,SHIP,5,0.05,1992-10-06,1992-11-05,1992-12-14,1993-01-04,2,23429.502
F,NONE,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,FOB,4,0.05,1992-10-06,1992-12-23,1992-12-11,1993-01-07,2,7649.055
F,COLLECT COD,0,Manufacturer#5,5-LOW,3,AUTOMOBILE,AIR,2,0.08,1992-10-06,1992-12-05,1992-12-14,1992-12-18,2,48285.0771
F,NONE,0,Manufacturer#5,5-LOW,3,AUTOMOBILE,RAIL,1,0.05,1992-10-06,1992-11-06,1993-02-01,1993-02-10,2,37874.06
F,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,3,AUTOMOBILE,MAIL,3,0.06,1992-10-06,1993-01-01,1992-12-26,1992-12-31,1,37942.7817
O,COLLECT COD,2,Manufacturer#5,1-URGENT,1,HOUSEHOLD,SHIP,1,0,1995-11-03,1996-01-21,1996-02-03,1996-02-23,0,42011.0418
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,FOB,3,0.05,1996-12-19,1997-03-13,1997-01-31,1997-02-14,0,37066.392
O,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,RAIL,2,0.04,1996-12-19,1997-03-05,1997-02-18,1997-03-05,0,38826.92
O,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,MAIL,1,0.01,1996-12-19,1997-03-11,1997-03-11,1997-03-20,0,35091.7272
F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,FOB,2,0.01,1993-10-19,1993-12-13,1993-11-30,1993-12-02,1,39066.48
F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,FOB,1,0.02,1993-10-19,1993-12-28,1994-01-12,1994-01-26,2,35713.2776
F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,SHIP,3,0.08,1993-10-19,1994-01-17,1994-01-14,1994-02-10,2,52624.089
F,NONE,4,Manufacturer#3,3-MEDIUM,3,BUILDING,SHIP,1,0.02,1994-02-06,1994-05-02,1994-05-31,1994-06-06,1,50053.6179
F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,4,0.03,1994-02-06,1994-04-19,1994-02-13,1994-03-15,2,2400.3738
F,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,3,BUILDING,FOB,2,0.01,1994-02-06,1994-04-10,1994-03-29,1994-04-26,2,28686.42
F,COLLECT COD,2,Manufacturer#4,3-MEDIUM,3,BUILDING,RAIL,3,0.01,1994-02-06,1994-03-08,1994-04-11,1994-05-06,2,49536.036
O,NONE,2,Manufacturer#1,1-URGENT,2,MACHINERY,SHIP,1,0.02,1996-03-26,1996-05-14,1996-05-22,1996-05-29,0,40811.84
O,NONE,2,Manufacturer#4,1-URGENT,2,MACHINERY,MAIL,3,0.03,1996-03-26,1996-05-06,1996-06-01,1996-06-17,0,45015.2736
O,NONE,3,Manufacturer#2,1-URGENT,2,MACHINERY,MAIL,5,0.06,1996-03-26,1996-06-05,1996-07-19,1996-08-10,0,58445.1252
O,NONE,2,Manufacturer#3,1-URGENT,2,MACHINERY,TRUCK,4,0.05,1996-03-26,1996-05-05,1996-04-19,1996-04-21,0,14589.848
O,COLLECT COD,2,Manufacturer#5,1-URGENT,2,MACHINERY,AIR,2,0.08,1996-03-26,1996-05-20,1996-05-29,1996-05-31,0,1059.4495
O,NONE,4,Manufacturer#5,1-URGENT,2,MACHINERY,FOB,6,0,1996-03-26,1996-04-25,1996-03-27,1996-04-15,0,30785.1072
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,AIR,6,0.03,1996-03-11,1996-05-02,1996-04-18,1996-04-20,0,62857.16
O,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,4,0.05,1996-03-11,1996-04-26,1996-05-07,1996-05-26,0,56625.0616
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,RAIL,3,0.03,1996-03-11,1996-05-25,1996-03-16,1996-03-31,0,31483.5456
O,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,1,0.01,1996-03-11,1996-05-06,1996-06-25,1996-07-07,0,59607
