o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,SHIP,3,0.02,1997-04-11,1997-07-10,1997-07-09,1997-08-07,0,17658.6
F,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,1,0.06,1993-02-03,1993-03-08,1993-05-02,1993-05-23,1,16546.08
F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,2,0.05,1993-02-03,1993-04-30,1993-05-30,1993-06-04,1,79848.85
F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,4,0.05,1993-02-03,1993-05-03,1993-04-07,1993-04-11,1,29347.29
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,3,0.03,1993-02-03,1993-04-15,1993-05-30,1993-06-20,2,90794.55
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.07,1998-01-31,1998-03-21,1998-04-21,1998-05-07,0,1106.2
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,3,0.04,1998-01-31,1998-04-06,1998-04-23,1998-05-20,0,15039.76
O,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,4,0.03,1998-01-31,1998-04-09,1998-06-01,1998-06-15,0,45782.1
O,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,0.02,1998-01-31,1998-03-13,1998-03-18,1998-04-15,0,36536.43
O,NONE,2,Manufacturer#4,5-LOW,4,HOUSEHOLD,SHIP,3,0.08,1998-01-02,1998-03-21,1998-02-10,1998-02-13,0,57608.1
O,NONE,3,Manufacturer#5,5-LOW,4,HOUSEHOLD,REG AIR,1,0.05,1998-01-02,1998-03-14,1998-04-16,1998-05-08,0,14211.36
O,NONE,1,Manufacturer#3,5-LOW,4,HOUSEHOLD,SHIP,2,0.08,1998-01-02,1998-04-01,1998-04-02,1998-04-16,0,3047.24
F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,5,0.08,1992-10-05,1992-12-27,1993-01-30,1993-02-11,2,26666.5
F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.04,1992-10-05,1992-12-08,1992-10-14,1992-11-13,2,22664.6
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,3,0.01,1992-10-05,1992-12-19,1992-11-23,1992-11-27,1,46901.5
F,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,SHIP,7,0.08,1992-10-05,1992-12-15,1993-01-22,1993-01-31,2,28137.78
F,NONE,1,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,SHIP,6,0.06,1992-10-05,1992-12-03,1992-12-29,1993-01-02,2,11284.08
F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,TRUCK,4,0.04,1992-10-05,1992-12-26,1992-12-28,1993-01-06,2,30318.11
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,SHIP,1,0,1992-10-05,1992-12-06,1992-10-08,1992-11-05,2,3462.75
O,NONE,1,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,REG AIR,1,0.08,1995-05-31,1995-08-09,1995-07-22,1995-08-01,0,49522.2
P,COLLECT COD,3,Manufacturer#2,2-HIGH,2,AUTOMOBILE,MAIL,4,0.02,1995-05-09,1995-06-27,1995-07-13,1995-08-03,0,39157.05
P,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,2,AUTOMOBILE,RAIL,1,0.08,1995-05-09,1995-07-08,1995-05-24,1995-05-26,1,30294.33
P,NONE,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,2,0.06,1995-05-09,1995-07-27,1995-05-31,1995-06-16,1,40534.56
P,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,2,AUTOMOBILE,AIR,3,0,1995-05-09,1995-06-12,1995-09-05,1995-09-25,0,38496.12
O,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,RAIL,4,0.06,1995-06-15,1995-08-13,1995-08-17,1995-09-15,0,24175.03
O,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,RAIL,3,0.05,1995-06-15,1995-07-18,1995-07-01,1995-07-24,0,89374.08
O,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,REG AIR,1,0.07,1995-06-15,1995-09-01,1995-07-09,1995-07-20,0,27137.7
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,FOB,2,0,1995-06-15,1995-09-02,1995-08-02,1995-08-22,0,64925.08
F,NONE,2,Manufacturer#1,5-LOW,3,FURNITURE,RAIL,3,0.04,1994-06-04,1994-07-26,1994-07-08,1994-07-22,1,10223.85
F,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,3,FURNITURE,FOB,5,0.02,1994-06-04,1994-08-21,1994-09-13,1994-10-03,2,22307.94
F,COLLECT COD,0,Manufacturer#1,5-LOW,3,FURNITURE,FOB,6,0.03,1994-06-04,1994-07-08,1994-08-09,1994-08-22,2,26757.12
F,COLLECT COD,1,Manufacturer#4,5-LOW,3,FURNITURE,RAIL,2,0.04,1994-06-04,1994-07-17,1994-08-23,1994-09-20,1,1058.15
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,3,FURNITURE,SHIP,1,0.06,1994-06-04,1994-08-20,1994-07-02,1994-07-26,1,59815.8
F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,3,FURNITURE,MAIL,4,0,1994-06-04,1994-08-19,1994-07-25,1994-08-19,1,2907.1
F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,MAIL,4,0.05,1994-01-11,1994-03-05,1994-03-26,1994-04-24,1,19388.52
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,AIR,3,0.01,1994-01-11,1994-02-15,1994-03-19,1994-04-08,1,1803.9
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,5,0.08,1994-01-11,1994-03-16,1994-04-27,1994-05-09,2,80388.96
F,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,TRUCK,1,0.05,1994-01-11,1994-03-07,1994-01-17,1994-01-24,1,12185.81
F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,2,0.06,1994-01-11,1994-02-20,1994-05-03,1994-05-25,1,79267.79
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,0,MACHINERY,FOB,6,0.04,1993-05-20,1993-08-16,1993-08-12,1993-08-17,1,38932.95
F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,MACHINERY,AIR,2,0.07,1993-05-20,1993-07-18,1993-07-28,1993-08-09,1,51204.45
F,COLLECT COD,0,Manufacturer#2,2-HIGH,0,MACHINERY,SHIP,1,0,1993-05-20,1993-07-19,1993-06-16,1993-06-18,1,7132.6
F,NONE,2,Manufacturer#5,2-HIGH,0,MACHINERY,TRUCK,5,0.04,1993-05-20,1993-07-12,1993-09-12,1993-09-14,1,1063.16
F,COLLECT COD,2,Manufacturer#5,2-HIGH,0,MACHINERY,TRUCK,4,0.07,1993-05-20,1993-08-13,1993-05-23,1993-06-18,1,53256.7
F,COLLECT COD,1,Manufacturer#5,2-HIGH,0,MACHINERY,TRUCK,3,0.06,1993-05-20,1993-07-11,1993-06-19,1993-07-08,1,48743.1
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,TRUCK,4,0,1997-11-15,1998-01-22,1997-12-17,1997-12-23,0,37071.36
O,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,TRUCK,3,0.06,1997-11-15,1998-02-05,1998-02-15,1998-03-04,0,72891.42
O,NONE,0,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,REG AIR,6,0.02,1997-11-15,1998-01-27,1997-12-18,1997-12-28,0,59486.4
O,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,REG AIR,5,0.08,1997-11-15,1998-01-27,1998-02-17,1998-02-25,0,31110.34
O,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,MAIL,2,0.06,1997-11-15,1998-02-07,1997-12-08,1997-12-22,0,56300
O,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,SHIP,1,0.07,1997-11-15,1998-01-11,1997-12-02,1997-12-16,0,27005.28
O,COLLECT COD,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,5,0,1996-09-28,1996-11-30,1996-12-17,1997-01-13,0,66654.52
O,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,2,AUTOMOBILE,SHIP,3,0.08,1996-09-28,1996-12-01,1996-12-01,1996-12-04,0,41007.12
O,NONE,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,2,0.04,1996-09-28,1996-11-08,1996-12-12,1997-01-05,0,51506.35
O,NONE,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,REG AIR,4,0.07,1996-09-28,1996-12-27,1997-01-16,1997-02-04,0,31520.06
O,NONE,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,AIR,1,0.06,1996-09-28,1996-12-15,1996-12-24,1997-01-10,0,26382.75
O,COLLECT COD,1,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,5,0.01,1997-08-14,1997-11-02,1997-08-16,1997-08-18,0,61444.8
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,BUILDING,TRUCK,1,0.02,1997-08-14,1997-10-21,1997-08-25,1997-09-24,0,83238
O,NONE,3,Manufacturer#5,1-URGENT,0,BUILDING,MAIL,2,0.08,1997-08-14,1997-10-25,1997-09-10,1997-09-15,0,73228
O,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,6,0.06,1997-08-14,1997-09-23,1997-11-15,1997-12-08,0,58463
O,NONE,2,Manufacturer#5,1-URGENT,0,BUILDING,FOB,4,0.06,1997-08-14,1997-09-23,1997-08-24,1997-09-01,0,71445.6
O,COLLECT COD,2,Manufacturer#1,1-URGENT,0,BUILDING,REG AIR,3,0.02,1997-08-14,1997-09-25,1997-11-19,1997-11-24,0,91007.52
O,COLLECT COD,4,Manufacturer#2,5-LOW,4,AUTOMOBILE,TRUCK,1,0.01,1996-01-17,1996-03-16,1996-04-23,1996-05-14,0,50255
O,NONE,2,Manufacturer#2,5-LOW,1,FURNITURE,MAIL,3,0.03,1996-01-04,1996-02-06,1996-01-12,1996-02-10,0,28080.5
O,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,1,FURNITURE,RAIL,2,0,1996-01-04,1996-03-18,1996-04-05,1996-05-05,0,16644.19
O,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,1,FURNITURE,AIR,1,0.05,1996-01-04,1996-02-04,1996-05-02,1996-05-23,0,27990.9
O,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,3,FURNITURE,TRUCK,5,0.06,1996-02-14,1996-04-29,1996-03-08,1996-03-15,0,3096.39
O,NONE,4,Manufacturer#4,5-LOW,3,FURNITURE,MAIL,1,0.05,1996-02-14,1996-03-24,1996-03-16,1996-04-05,0,35480.72
O,COLLECT COD,4,Manufacturer#4,5-LOW,3,FURNITURE,RAIL,3,0.07,1996-02-14,1996-03-29,1996-02-26,1996-02-28,0,66551.04
O,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,3,FURNITURE,RAIL,2,0,1996-02-14,1996-04-12,1996-04-20,1996-04-23,0,33389.1
O,NONE,1,Manufacturer#2,5-LOW,3,FURNITURE,FOB,4,0.06,1996-02-14,1996-03-20,1996-02-15,1996-02-25,0,51886.38
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,2,0.08,1996-06-06,1996-07-19,1996-06-28,1996-07-23,0,58133.2
O,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,1,0,1996-06-06,1996-08-02,1996-09-27,1996-10-20,0,24778.35
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,4,0.04,1996-06-06,1996-08-03,1996-06-23,1996-07-19,0,3769.96
O,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,5,0.05,1996-06-06,1996-07-09,1996-07-02,1996-07-28,0,67803.75
O,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,3,0.05,1996-06-06,1996-07-24,1996-07-18,1996-08-08,0,35715.24
O,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,6,0.06,1996-06-06,1996-07-09,1996-07-14,1996-07-22,0,24986.4
O,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,1,0,1997-10-04,1997-12-13,1998-01-25,1998-01-26,0,70536.97
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,2,0.03,1997-10-04,1997-11-23,1997-11-22,1997-12-14,0,62346.13
O,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,3,0.04,1997-10-04,1997-12-17,1998-01-10,1998-01-23,0,36056.86
F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,0,BUILDING,RAIL,5,0.05,1993-02-10,1993-05-03,1993-05-08,1993-05-12,1,25137.81
F,NONE,2,Manufacturer#5,3-MEDIUM,0,BUILDING,TRUCK,3,0.05,1993-02-10,1993-05-08,1993-03-02,1993-03-29,1,54896.71
F,NONE,2,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,1,0.08,1993-02-10,1993-05-01,1993-04-28,1993-05-25,1,10190.07
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,0,BUILDING,SHIP,4,0.05,1993-02-10,1993-04-21,1993-06-01,1993-06-03,2,32083.56
F,NONE,2,Manufacturer#1,3-MEDIUM,0,BUILDING,RAIL,2,0.01,1993-02-10,1993-03-29,1993-05-01,1993-05-31,2,46579.83
P,COLLECT COD,3,Manufacturer#5,2-HIGH,3,BUILDING,FOB,6,0.03,1995-04-12,1995-05-29,1995-06-15,1995-06-21,3,26887.38
P,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,3,BUILDING,AIR,2,0.06,1995-04-12,1995-06-18,1995-07-19,1995-08-02,0,76256.5
P,NONE,2,Manufacturer#1,2-HIGH,3,BUILDING,SHIP,5,0.03,1995-04-12,1995-06-24,1995-04-30,1995-05-21,2,23807.99
P,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,3,BUILDING,MAIL,3,0.05,1995-04-12,1995-05-17,1995-08-10,1995-08-27,0,38260.32
P,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,BUILDING,FOB,1,0.07,1995-04-12,1995-05-28,1995-08-11,1995-08-30,0,15537.12
P,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,3,BUILDING,TRUCK,4,0.05,1995-04-12,1995-05-16,1995-04-28,1995-05-17,1,28409.85
F,COLLECT COD,3,Manufacturer#1,3-MEDIUM,1,FURNITURE,MAIL,2,0,1992-12-31,1993-03-23,1993-03-01,1993-03-18,2,28381.92
F,NONE,2,Manufacturer#2,3-MEDIUM,1,FURNITURE,REG AIR,4,0.01,1992-12-31,1993-02-21,1993-03-06,1993-04-04,1,8398.85
F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,1,FURNITURE,RAIL,1,0.04,1992-12-31,1993-03-15,1993-03-10,1993-03-13,2,23626
F,NONE,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,MAIL,5,0.01,1992-12-31,1993-03-14,1993-03-24,1993-04-11,2,69818.26
F,COLLECT COD,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,6,0.01,1992-12-31,1993-03-15,1993-02-26,1993-03-02,2,30223.11
F,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,1,FURNITURE,TRUCK,3,0.03,1992-12-31,1993-02-02,1993-03-07,1993-03-21,2,36521.15
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,AUTOMOBILE,TRUCK,3,0.07,1993-04-11,1993-07-04,1993-06-04,1993-06-23,2,23593.83
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,AUTOMOBILE,FOB,2,0.01,1993-04-11,1993-07-03,1993-07-11,1993-07-14,2,31382.58
F,NONE,2,Manufacturer#3,5-LOW,1,AUTOMOBILE,FOB,1,0.01,1993-04-11,1993-06-11,1993-05-09,1993-05-15,1,35695.59
F,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,0,BUILDING,SHIP,1,0.04,1993-05-31,1993-08-03,1993-06-16,1993-07-11,1,29861.73
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,AUTOMOBILE,REG AIR,2,0.04,1996-01-18,1996-03-08,1996-05-11,1996-06-04,0,53817.96
O,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,4,AUTOMOBILE,TRUCK,1,0.02,1996-01-18,1996-03-29,1996-04-27,1996-05-14,0,42476.98
O,NONE,1,Manufacturer#2,1-URGENT,4,AUTOMOBILE,FOB,5,0.03,1996-01-18,1996-03-11,1996-02-18,1996-03-03,0,25281
O,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,AUTOMOBILE,SHIP,3,0.07,1996-01-18,1996-04-07,1996-03-06,1996-03-23,0,18642.69
O,NONE,4,Manufacturer#1,1-URGENT,4,AUTOMOBILE,TRUCK,4,0,1996-01-18,1996-03-04,1996-02-03,1996-02-22,0,14901.75
O,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,1,HOUSEHOLD,REG AIR,7,0.07,1998-04-12,1998-06-25,1998-07-31,1998-08-24,0,25195.28
O,NONE,2,Manufacturer#2,1-URGENT,1,HOUSEHOLD,FOB,3,0,1998-04-12,1998-05-27,1998-07-20,1998-07-28,0,4880.35
O,COLLECT COD,3,Manufacturer#3,1-URGENT,1,HOUSEHOLD,RAIL,1,0.07,1998-04-12,1998-07-11,1998-05-18,1998-06-14,0,38560.8
O,COLLECT COD,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,RAIL,6,0.03,1998-04-12,1998-06-01,1998-05-20,1998-05-26,0,3850.14
O,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,1,HOUSEHOLD,REG AIR,2,0,1998-04-12,1998-06-02,1998-05-22,1998-05-25,0,33673.64
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,HOUSEHOLD,TRUCK,5,0.03,1998-04-12,1998-07-06,1998-06-22,1998-06-26,0,22633.94
O,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,HOUSEHOLD,TRUCK,4,0.05,1998-04-12,1998-06-25,1998-06-09,1998-06-27,0,55583.64
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,TRUCK,3,0.01,1997-12-16,1998-02-11,1998-02-11,1998-03-01,0,17478.6
O,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,MAIL,2,0.01,1997-12-16,1998-02-17,1998-02-04,1998-02-10,0,2370.56
O,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,REG AIR,1,0.07,1997-12-16,1998-01-25,1998-03-28,1998-04-07,0,53087.1
F,COLLECT COD,1,Manufacturer#4,5-LOW,4,BUILDING,REG AIR,2,0.04,1993-07-22,1993-10-03,1993-08-18,1993-09-07,1,45640.29
F,NONE,2,Manufacturer#4,5-LOW,4,BUILDING,AIR,4,0.02,1993-07-22,1993-09-05,1993-07-26,1993-08-07,2,37035.25
F,COLLECT COD,2,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,1,0.07,1993-07-22,1993-09-07,1993-10-30,1993-11-02,1,31281.18
F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,4,BUILDING,FOB,3,0.02,1993-07-22,1993-08-27,1993-09-08,1993-09-21,1,43255.52
O,NONE,4,Manufacturer#3,1-URGENT,3,AUTOMOBILE,TRUCK,2,0.02,1995-09-25,1995-10-27,1996-01-11,1996-01-12,0,45652.1
O,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,MAIL,7,0.06,1995-09-25,1995-11-13,1995-11-11,1995-11-15,0,45955.72
O,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,3,AUTOMOBILE,SHIP,4,0.02,1995-09-25,1995-11-20,1995-11-18,1995-12-08,0,6925.5
O,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,3,AUTOMOBILE,FOB,5,0.05,1995-09-25,1995-11-02,1995-11-30,1995-12-02,0,82977.3
O,COLLECT COD,3,Manufacturer#3,1-URGENT,3,AUTOMOBILE,SHIP,1,0.06,1995-09-25,1995-11-21,1995-10-19,1995-11-01,0,41388.84
O,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,3,AUTOMOBILE,FOB,3,0,1995-09-25,1995-10-31,1996-01-11,1996-01-13,0,28458.59
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,3,AUTOMOBILE,AIR,6,0.03,1995-09-25,1995-10-28,1995-09-27,1995-09-29,0,10401.3
O,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,4,MACHINERY,AIR,2,0.06,1996-01-05,1996-03-02,1996-01-10,1996-01-29,0,57402.8
O,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,4,MACHINERY,MAIL,1,0,1996-01-05,1996-04-02,1996-03-30,1996-04-07,0,71169.03
F,COLLECT COD,3,Manufacturer#5,5-LOW,0,BUILDING,TRUCK,2,0.05,1992-02-17,1992-04-26,1992-06-06,1992-07-03,2,41708.8
F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,0,BUILDING,MAIL,4,0,1992-02-17,1992-04-02,1992-04-18,1992-05-11,2,52136
F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,0,BUILDING,MAIL,1,0.04,1992-02-17,1992-04-27,1992-03-15,1992-04-14,2,37419.4
F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,0,BUILDING,RAIL,3,0.02,1992-02-17,1992-03-19,1992-04-02,1992-04-16,2,25235.37
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,3,0.07,1997-09-21,1997-11-28,1997-09-27,1997-10-04,0,26083.62
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,1,0.05,1997-09-21,1997-12-03,1997-10-18,1997-11-04,0,56555.73
O,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,4,0.05,1997-09-21,1997-11-04,1997-12-15,1998-01-06,0,72701.28
O,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,2,0.01,1997-09-21,1997-11-07,1997-10-14,1997-10-23,0,39567.47
F,NONE,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,AIR,1,0.03,1992-01-03,1992-03-01,1992-05-01,1992-05-18,2,61554.24
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.05,1992-01-03,1992-03-05,1992-03-30,1992-04-28,2,50114.65
F,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,3,0.06,1992-01-03,1992-03-04,1992-04-07,1992-04-22,1,30547.13
F,COLLECT COD,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,RAIL,2,0.01,1994-11-09,1995-01-23,1995-01-28,1995-02-23,1,26180.84
F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,AUTOMOBILE,RAIL,7,0.01,1994-11-09,1995-01-04,1995-01-12,1995-02-02,2,52615.5
F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.03,1994-11-09,1994-12-25,1994-12-10,1994-12-18,2,38691
F,COLLECT COD,1,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,5,0.07,1994-11-09,1995-01-03,1995-01-27,1995-02-23,1,32689.38
F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,AUTOMOBILE,AIR,6,0,1994-11-09,1995-02-01,1994-12-29,1995-01-18,1,10378.92
F,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,3,0.04,1994-11-09,1994-12-13,1995-02-24,1995-03-12,2,26186.16
F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,AUTOMOBILE,REG AIR,4,0.04,1994-11-09,1994-12-12,1994-11-27,1994-12-12,2,31953.8
O,COLLECT COD,1,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,2,0.07,1997-09-07,1997-11-21,1997-11-17,1997-12-06,0,27052.64
O,NONE,3,Manufacturer#2,1-URGENT,2,HOUSEHOLD,AIR,1,0.08,1997-09-07,1997-11-28,1997-10-02,1997-10-25,0,52889.1
O,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,1,BUILDING,SHIP,2,0,1997-07-27,1997-09-24,1997-08-07,1997-08-26,0,56744.31
O,NONE,0,Manufacturer#2,5-LOW,1,BUILDING,RAIL,3,0.05,1997-07-27,1997-08-27,1997-09-12,1997-10-08,0,54989.97
O,COLLECT COD,4,Manufacturer#2,5-LOW,1,BUILDING,MAIL,1,0.06,1997-07-27,1997-10-18,1997-11-06,1997-11-20,0,37860.9
O,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,BUILDING,SHIP,4,0.01,1997-07-27,1997-09-19,1997-10-28,1997-11-13,0,19481.67
O,COLLECT COD,2,Manufacturer#5,1-URGENT,2,BUILDING,TRUCK,1,0.01,1997-06-16,1997-09-05,1997-06-19,1997-07-09,0,36071.04
O,COLLECT COD,1,Manufacturer#2,1-URGENT,2,BUILDING,FOB,6,0.02,1997-06-16,1997-07-31,1997-09-27,1997-09-30,0,48396.48
O,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,2,BUILDING,FOB,3,0.04,1997-06-16,1997-08-01,1997-08-07,1997-08-23,0,45054.75
O,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,2,BUILDING,MAIL,2,0.06,1997-06-16,1997-07-18,1997-09-26,1997-10-05,0,27720.6
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,BUILDING,SHIP,5,0,1997-06-16,1997-09-10,1997-08-31,1997-09-03,0,44926.64
O,COLLECT COD,4,Manufacturer#4,1-URGENT,2,BUILDING,SHIP,4,0,1997-06-16,1997-07-21,1997-09-08,1997-09-23,0,48687.24
O,COLLECT COD,0,Manufacturer#4,2-HIGH,4,MACHINERY,TRUCK,1,0.08,1998-06-06,1998-08-19,1998-07-18,1998-07-23,0,16308.38
