o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,COLLECT COD,1,Manufacturer#1,2-HIGH,3,BUILDING,RAIL,2,0.07,1995-10-13,1995-12-24,1996-01-18,1996-02-10,0,1
O,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,REG AIR,1,0.03,1995-06-09,1995-08-11,1995-10-04,1995-10-30,0,1
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,SHIP,2,0.05,1995-06-09,1995-07-17,1995-09-11,1995-10-10,0,1
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,TRUCK,3,0.01,1995-06-09,1995-09-06,1995-08-29,1995-09-12,0,1
F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,BUILDING,SHIP,3,0.01,1993-01-08,1993-03-25,1993-01-20,1993-02-15,1,1
F,COLLECT COD,3,Manufacturer#1,3-MEDIUM,4,BUILDING,AIR,4,0.08,1993-01-08,1993-03-28,1993-02-28,1993-03-12,1,1
F,NONE,2,Manufacturer#4,3-MEDIUM,4,BUILDING,TRUCK,2,0.07,1993-01-08,1993-02-09,1993-03-12,1993-03-19,1,1
F,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,4,BUILDING,FOB,1,0.01,1993-01-08,1993-03-29,1993-03-16,1993-03-24,1,1
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,TRUCK,1,0.01,1996-04-20,1996-05-28,1996-06-14,1996-07-11,0,1
F,NONE,0,Manufacturer#2,3-MEDIUM,2,MACHINERY,SHIP,4,0.01,1993-09-25,1993-11-18,1993-10-28,1993-11-07,2,1
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,MACHINERY,MAIL,7,0,1993-09-25,1993-11-15,1993-10-07,1993-10-28,2,1
F,NONE,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,FOB,3,0.05,1993-09-25,1993-11-05,1993-11-18,1993-12-17,2,1
F,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,2,MACHINERY,FOB,6,0.07,1993-09-25,1993-11-11,1993-10-29,1993-11-23,1,1
F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,2,MACHINERY,SHIP,2,0,1993-09-25,1993-11-02,1993-11-06,1993-12-02,1,1
F,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,2,MACHINERY,AIR,5,0.03,1993-09-25,1993-11-14,1993-10-04,1993-11-03,2,1
F,NONE,4,Manufacturer#2,3-MEDIUM,2,MACHINERY,SHIP,1,0.03,1993-09-25,1993-12-09,1993-10-09,1993-10-21,2,1
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,4,0.08,1993-04-30,1993-06-21,1993-07-30,1993-08-13,2,1
F,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,SHIP,3,0.03,1993-04-30,1993-06-15,1993-06-16,1993-07-09,2,1
F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,MAIL,5,0.06,1993-04-30,1993-07-06,1993-06-29,1993-07-05,1,1
F,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,2,0.06,1993-04-30,1993-07-22,1993-08-21,1993-09-09,1,1
F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,TRUCK,1,0.03,1993-04-30,1993-07-18,1993-06-29,1993-07-05,2,1
F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,BUILDING,FOB,7,0.05,1994-07-17,1994-09-04,1994-09-26,1994-10-22,2,1
F,NONE,3,Manufacturer#5,2-HIGH,0,BUILDING,TRUCK,5,0.08,1994-07-17,1994-08-16,1994-10-22,1994-11-08,2,1
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,0,BUILDING,SHIP,2,0.04,1994-07-17,1994-09-10,1994-08-29,1994-08-30,1,1
F,COLLECT COD,0,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,6,0.05,1994-07-17,1994-09-20,1994-11-02,1994-11-03,1,1
F,NONE,1,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,4,0.01,1994-07-17,1994-10-14,1994-09-08,1994-10-01,2,1
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,BUILDING,RAIL,3,0,1994-07-17,1994-10-07,1994-08-12,1994-09-01,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,1,0.08,1994-07-17,1994-10-02,1994-10-30,1994-11-27,2,1
F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,REG AIR,4,0.01,1992-03-10,1992-04-09,1992-05-20,1992-05-23,2,1
F,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,TRUCK,2,0.08,1992-03-10,1992-04-26,1992-03-22,1992-04-16,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,REG AIR,3,0.06,1992-03-10,1992-05-19,1992-05-08,1992-06-05,2,1
F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,FOB,1,0.07,1992-03-10,1992-04-19,1992-06-20,1992-07-11,1,1
F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,REG AIR,5,0.03,1992-03-10,1992-04-24,1992-05-28,1992-06-11,1,1
O,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0,1998-07-06,1998-08-09,1998-07-31,1998-08-08,0,1
O,NONE,3,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,SHIP,3,0.08,1998-07-06,1998-08-20,1998-07-14,1998-07-25,0,1
F,NONE,3,Manufacturer#1,2-HIGH,4,AUTOMOBILE,TRUCK,1,0.01,1992-04-29,1992-05-30,1992-06-02,1992-06-08,1,1
F,NONE,2,Manufacturer#2,2-HIGH,4,AUTOMOBILE,FOB,4,0.01,1992-04-29,1992-06-23,1992-06-02,1992-06-17,2,1
F,COLLECT COD,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,AIR,5,0,1992-04-29,1992-06-10,1992-07-17,1992-07-19,1,1
F,COLLECT COD,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,TRUCK,3,0.01,1992-04-29,1992-06-09,1992-07-31,1992-08-09,2,1
F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,4,AUTOMOBILE,MAIL,2,0.05,1992-04-29,1992-07-28,1992-06-05,1992-06-08,2,1
O,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,1,0,1996-01-23,1996-02-29,1996-04-06,1996-04-20,0,1
F,COLLECT COD,2,Manufacturer#4,1-URGENT,1,BUILDING,SHIP,1,0.04,1995-02-13,1995-03-25,1995-05-05,1995-05-14,1,1
F,COLLECT COD,1,Manufacturer#3,1-URGENT,1,BUILDING,TRUCK,4,0.03,1995-02-13,1995-05-02,1995-06-10,1995-06-22,3,1
F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,1,BUILDING,AIR,3,0.08,1995-02-13,1995-05-14,1995-02-20,1995-03-02,1,1
F,NONE,4,Manufacturer#5,1-URGENT,1,BUILDING,FOB,2,0.01,1995-02-13,1995-03-15,1995-06-10,1995-07-07,3,1
F,COLLECT COD,3,Manufacturer#1,1-URGENT,1,BUILDING,REG AIR,6,0.04,1995-02-13,1995-03-21,1995-06-14,1995-06-27,3,1
F,COLLECT COD,2,Manufacturer#2,1-URGENT,1,BUILDING,TRUCK,5,0.06,1995-02-13,1995-05-02,1995-02-20,1995-03-22,1,1
F,COLLECT COD,2,Manufacturer#2,1-URGENT,1,BUILDING,MAIL,7,0.06,1995-02-13,1995-05-14,1995-03-02,1995-03-27,1,1
O,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,HOUSEHOLD,REG AIR,1,0.06,1996-04-13,1996-07-02,1996-05-03,1996-05-20,0,1
O,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,HOUSEHOLD,FOB,3,0.06,1996-04-13,1996-05-31,1996-05-28,1996-06-02,0,1
O,COLLECT COD,2,Manufacturer#2,5-LOW,4,HOUSEHOLD,RAIL,7,0.01,1996-04-13,1996-06-27,1996-08-04,1996-08-15,0,1
O,NONE,1,Manufacturer#4,5-LOW,4,HOUSEHOLD,TRUCK,4,0.08,1996-04-13,1996-06-20,1996-07-24,1996-07-28,0,1
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,4,HOUSEHOLD,AIR,2,0.05,1996-04-13,1996-05-18,1996-06-21,1996-07-19,0,1
O,NONE,4,Manufacturer#4,5-LOW,4,HOUSEHOLD,TRUCK,6,0.08,1996-04-13,1996-05-16,1996-06-26,1996-06-27,0,1
O,NONE,4,Manufacturer#3,5-LOW,4,HOUSEHOLD,SHIP,5,0.04,1996-04-13,1996-07-08,1996-07-17,1996-07-31,0,1
F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,AIR,2,0.07,1994-08-24,1994-11-01,1994-09-13,1994-09-26,1,1
F,COLLECT COD,3,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,REG AIR,4,0.04,1994-08-24,1994-11-12,1994-12-17,1994-12-18,2,1
F,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,7,0.06,1994-08-24,1994-11-12,1994-09-11,1994-09-25,2,1
F,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,TRUCK,1,0.02,1994-08-24,1994-11-18,1994-09-29,1994-10-19,2,1
F,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,AIR,5,0,1994-08-24,1994-10-31,1994-10-30,1994-11-12,2,1
F,NONE,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,RAIL,6,0.08,1994-08-24,1994-10-14,1994-10-04,1994-10-09,2,1
F,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,3,0.08,1994-08-24,1994-10-20,1994-10-06,1994-10-07,1,1
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,4,FURNITURE,TRUCK,2,0,1995-12-25,1996-03-17,1996-01-13,1996-01-29,0,1
O,NONE,3,Manufacturer#4,3-MEDIUM,4,FURNITURE,SHIP,1,0.04,1995-12-25,1996-03-19,1996-02-05,1996-02-12,0,1
F,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,AUTOMOBILE,TRUCK,4,0.01,1994-11-24,1995-01-22,1995-02-23,1995-03-13,2,1
F,NONE,1,Manufacturer#2,1-URGENT,3,AUTOMOBILE,REG AIR,3,0.05,1994-11-24,1995-02-11,1994-12-05,1994-12-18,1,1
F,NONE,4,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,2,0.07,1994-11-24,1995-01-17,1995-03-20,1995-04-12,1,1
F,COLLECT COD,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,REG AIR,1,0.02,1994-11-24,1995-02-20,1995-03-02,1995-03-07,1,1
O,COLLECT COD,4,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,MAIL,1,0.07,1996-07-03,1996-09-22,1996-10-02,1996-10-17,0,1
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,TRUCK,5,0.07,1996-11-24,1997-01-04,1996-12-25,1996-12-27,0,1
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,MAIL,2,0.04,1996-11-24,1997-01-20,1996-12-06,1997-01-02,0,1
O,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,REG AIR,6,0.02,1996-11-24,1996-12-30,1996-12-18,1996-12-30,0,1
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,AIR,4,0.02,1996-11-24,1997-01-12,1997-01-03,1997-01-27,0,1
O,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,RAIL,3,0.06,1996-11-24,1997-02-13,1997-03-07,1997-03-23,0,1
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,MAIL,1,0.01,1996-11-24,1997-01-12,1996-12-16,1997-01-12,0,1
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,BUILDING,TRUCK,1,0.02,1996-12-24,1997-03-07,1997-04-21,1997-05-07,0,1
O,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,0,BUILDING,FOB,3,0.05,1996-12-24,1997-02-01,1997-03-19,1997-04-17,0,1
O,COLLECT COD,3,Manufacturer#1,1-URGENT,0,BUILDING,FOB,2,0.02,1996-12-24,1997-02-26,1997-02-11,1997-03-08,0,1
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,0,BUILDING,REG AIR,4,0.08,1996-12-24,1997-03-12,1997-01-18,1997-02-05,0,1
O,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,2,AUTOMOBILE,REG AIR,2,0.04,1995-05-09,1995-06-14,1995-06-19,1995-07-19,0,1
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,2,AUTOMOBILE,SHIP,3,0.07,1995-05-09,1995-07-11,1995-07-13,1995-08-02,0,1
O,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.04,1995-05-09,1995-07-17,1995-08-14,1995-08-16,0,1
O,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,0,AUTOMOBILE,SHIP,7,0.07,1996-12-05,1997-01-04,1997-03-18,1997-03-24,0,1
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,AUTOMOBILE,RAIL,4,0.02,1996-12-05,1997-02-13,1997-01-23,1997-02-12,0,1
O,NONE,1,Manufacturer#5,2-HIGH,0,AUTOMOBILE,AIR,1,0.03,1996-12-05,1997-02-02,1997-03-08,1997-03-09,0,1
O,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,0,AUTOMOBILE,REG AIR,3,0.01,1996-12-05,1997-01-26,1997-02-15,1997-02-24,0,1
O,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,0,AUTOMOBILE,TRUCK,5,0.01,1996-12-05,1997-02-17,1996-12-16,1997-01-11,0,1
O,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,0,AUTOMOBILE,REG AIR,2,0.04,1996-12-05,1997-01-19,1997-03-03,1997-03-12,0,1
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,0,AUTOMOBILE,SHIP,6,0.05,1996-12-05,1997-02-14,1997-02-06,1997-02-13,0,1
F,COLLECT COD,2,Manufacturer#4,5-LOW,1,FURNITURE,REG AIR,6,0,1994-01-16,1994-03-24,1994-04-05,1994-04-08,1,1
F,NONE,0,Manufacturer#4,5-LOW,1,FURNITURE,FOB,2,0.06,1994-01-16,1994-03-27,1994-04-14,1994-05-07,2,1
F,NONE,0,Manufacturer#5,5-LOW,1,FURNITURE,AIR,3,0.07,1994-01-16,1994-04-02,1994-01-18,1994-02-08,2,1
F,COLLECT COD,2,Manufacturer#2,5-LOW,1,FURNITURE,FOB,1,0.04,1994-01-16,1994-03-11,1994-03-25,1994-04-21,2,1
F,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,1,FURNITURE,SHIP,5,0,1994-01-16,1994-02-24,1994-03-27,1994-04-03,2,1
F,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,1,FURNITURE,FOB,4,0.04,1994-01-16,1994-04-08,1994-01-27,1994-02-22,2,1
F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,FOB,3,0.06,1992-04-29,1992-07-11,1992-07-19,1992-07-20,2,1
F,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,2,0.02,1992-04-29,1992-07-07,1992-07-14,1992-08-12,1,1
F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,AIR,1,0.08,1992-04-29,1992-06-19,1992-06-12,1992-07-02,2,1
F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,SHIP,4,0.06,1992-04-29,1992-06-07,1992-07-02,1992-07-29,2,1
F,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,0,MACHINERY,AIR,1,0.01,1992-03-27,1992-05-23,1992-06-04,1992-06-07,2,1
F,COLLECT COD,3,Manufacturer#4,5-LOW,0,MACHINERY,REG AIR,2,0.01,1992-03-27,1992-06-15,1992-04-18,1992-05-15,2,1
O,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,1,0.04,1996-08-24,1996-10-11,1996-10-11,1996-10-23,0,1
O,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,4,FURNITURE,RAIL,2,0.07,1995-11-29,1996-02-15,1996-01-21,1996-02-12,0,1
O,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,4,FURNITURE,REG AIR,3,0,1995-11-29,1996-01-12,1996-01-30,1996-02-28,0,1
O,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,4,FURNITURE,TRUCK,1,0.04,1995-11-29,1996-01-19,1995-12-05,1995-12-28,0,1
F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,3,HOUSEHOLD,REG AIR,1,0.04,1994-01-26,1994-04-23,1994-02-16,1994-02-26,2,1
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,BUILDING,FOB,4,0.07,1995-12-22,1996-03-02,1996-02-18,1996-02-19,0,1
O,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,0,BUILDING,TRUCK,7,0.03,1995-12-22,1996-02-26,1996-03-05,1996-03-16,0,1
O,COLLECT COD,2,Manufacturer#1,2-HIGH,0,BUILDING,TRUCK,3,0.01,1995-12-22,1996-03-05,1996-03-04,1996-03-29,0,1
O,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,1,0.06,1995-12-22,1996-02-23,1996-03-06,1996-03-10,0,1
O,COLLECT COD,2,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,5,0.03,1995-12-22,1996-02-02,1996-04-10,1996-04-20,0,1
O,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,6,0.08,1995-12-22,1996-01-30,1996-02-08,1996-02-16,0,1
O,COLLECT COD,4,Manufacturer#5,2-HIGH,0,BUILDING,MAIL,2,0,1995-12-22,1996-03-16,1996-02-12,1996-03-04,0,1
O,COLLECT COD,4,Manufacturer#5,1-URGENT,4,AUTOMOBILE,MAIL,2,0.08,1995-07-22,1995-09-14,1995-11-07,1995-11-15,0,1
O,COLLECT COD,2,Manufacturer#2,1-URGENT,4,AUTOMOBILE,AIR,3,0.08,1995-07-22,1995-10-03,1995-08-01,1995-08-05,0,1
O,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,4,AUTOMOBILE,AIR,4,0.08,1995-07-22,1995-10-09,1995-09-13,1995-10-09,0,1
O,NONE,0,Manufacturer#4,1-URGENT,4,AUTOMOBILE,SHIP,1,0.06,1995-07-22,1995-09-02,1995-09-17,1995-10-17,0,1
F,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,3,MACHINERY,REG AIR,2,0.06,1993-01-03,1993-02-14,1993-02-03,1993-03-05,1,1
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,3,0.08,1993-01-03,1993-04-01,1993-04-27,1993-05-18,2,1
F,COLLECT COD,1,Manufacturer#3,3-MEDIUM,3,MACHINERY,MAIL,1,0.05,1993-01-03,1993-03-30,1993-02-20,1993-03-08,1,1
F,COLLECT COD,1,Manufacturer#2,3-MEDIUM,3,MACHINERY,TRUCK,4,0.07,1993-01-03,1993-02-16,1993-02-14,1993-03-12,2,1
O,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,SHIP,1,0.08,1998-01-21,1998-04-15,1998-02-23,1998-03-25,0,1
O,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,TRUCK,5,0.03,1998-01-21,1998-04-08,1998-03-23,1998-04-07,0,1
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,RAIL,6,0.03,1998-01-21,1998-03-04,1998-04-08,1998-04-22,0,1
O,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,4,0.04,1998-01-21,1998-03-20,1998-03-23,1998-04-18,0,1
O,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,RAIL,3,0.02,1998-01-21,1998-04-18,1998-05-14,1998-06-11,0,1
O,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,RAIL,2,0.06,1998-01-21,1998-02-27,1998-03-09,1998-03-26,0,1
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,FOB,2,0.04,1998-01-03,1998-02-13,1998-04-16,1998-05-01,0,1
O,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,1,0.05,1998-01-03,1998-04-01,1998-04-28,1998-05-06,0,1
F,NONE,4,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,REG AIR,1,0.04,1993-05-27,1993-08-21,1993-08-05,1993-08-20,1,1
F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,2,0.03,1993-05-27,1993-08-15,1993-09-13,1993-09-23,1,1
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,3,0.02,1993-05-27,1993-07-31,1993-08-23,1993-09-22,1,1
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,MAIL,4,0.03,1993-05-27,1993-08-24,1993-09-09,1993-09-21,2,1
F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,BUILDING,SHIP,2,0,1992-04-05,1992-05-18,1992-06-12,1992-07-02,1,1
F,COLLECT COD,1,Manufacturer#3,1-URGENT,0,BUILDING,REG AIR,3,0.03,1992-04-05,1992-05-16,1992-06-22,1992-06-29,1,1
F,NONE,3,Manufacturer#1,1-URGENT,0,BUILDING,TRUCK,6,0.04,1992-04-05,1992-06-19,1992-05-16,1992-06-01,2,1
F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,BUILDING,RAIL,4,0.04,1992-04-05,1992-05-05,1992-04-30,1992-05-12,1,1
F,COLLECT COD,0,Manufacturer#2,1-URGENT,0,BUILDING,FOB,5,0.05,1992-04-05,1992-07-02,1992-06-07,1992-06-13,2,1
F,NONE,0,Manufacturer#3,1-URGENT,0,BUILDING,SHIP,1,0.02,1992-04-05,1992-06-24,1992-07-22,1992-08-15,2,1
F,COLLECT COD,2,Manufacturer#5,1-URGENT,3,MACHINERY,AIR,1,0.04,1992-05-04,1992-07-10,1992-08-20,1992-08-29,1,1
F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,3,MACHINERY,AIR,4,0.08,1992-05-04,1992-06-04,1992-05-23,1992-06-05,2,1
F,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,3,MACHINERY,TRUCK,2,0.04,1992-05-04,1992-06-14,1992-06-28,1992-07-01,2,1
F,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,3,MACHINERY,SHIP,3,0.04,1992-05-04,1992-07-12,1992-06-19,1992-06-27,1,1
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,RAIL,1,0.06,1994-10-26,1994-11-26,1995-01-06,1995-01-22,1,1
F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,FOB,4,0.05,1994-10-26,1994-12-11,1994-11-18,1994-12-01,1,1
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,SHIP,2,0,1994-10-26,1995-01-19,1994-10-29,1994-11-05,1,1
F,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,MAIL,3,0.04,1994-10-26,1995-01-01,1995-01-04,1995-01-29,2,1
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,1,0.04,1994-06-12,1994-08-08,1994-07-01,1994-07-18,2,1
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,3,0.05,1994-06-12,1994-08-02,1994-07-01,1994-07-08,2,1
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,2,0.08,1994-06-12,1994-07-30,1994-06-15,1994-07-10,2,1
F,NONE,2,Manufacturer#1,3-MEDIUM,3,BUILDING,RAIL,1,0.07,1993-03-04,1993-05-29,1993-03-30,1993-04-15,2,1
F,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,3,BUILDING,SHIP,3,0.07,1993-03-04,1993-04-18,1993-03-25,1993-04-05,2,1
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,3,BUILDING,REG AIR,2,0.07,1993-03-04,1993-04-17,1993-04-10,1993-04-24,1,1
F,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,5,0.08,1993-03-04,1993-04-17,1993-05-13,1993-06-03,2,1
F,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,3,BUILDING,REG AIR,4,0.03,1993-03-04,1993-05-13,1993-05-25,1993-06-09,2,1
F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,BUILDING,FOB,7,0,1993-03-04,1993-05-17,1993-05-25,1993-05-31,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,3,BUILDING,AIR,6,0.04,1993-03-04,1993-05-04,1993-03-28,1993-04-13,1,1
F,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,BUILDING,REG AIR,4,0.06,1993-12-06,1994-01-17,1994-02-13,1994-03-13,2,1
F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,BUILDING,MAIL,2,0.06,1993-12-06,1994-02-25,1993-12-10,1993-12-12,2,1
F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,BUILDING,AIR,1,0.02,1993-12-06,1994-02-04,1994-02-21,1994-03-20,1,1
F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,BUILDING,SHIP,3,0.04,1993-12-06,1994-01-30,1994-03-14,1994-03-22,1,1
O,COLLECT COD,2,Manufacturer#5,1-URGENT,3,BUILDING,MAIL,1,0.08,1998-05-25,1998-08-20,1998-06-05,1998-06-17,0,1
F,NONE,2,Manufacturer#4,2-HIGH,4,MACHINERY,REG AIR,4,0.08,1992-04-25,1992-07-03,1992-05-24,1992-05-29,1,1
F,NONE,3,Manufacturer#2,2-HIGH,4,MACHINERY,MAIL,1,0.08,1992-04-25,1992-06-14,1992-06-19,1992-07-01,1,1
F,NONE,2,Manufacturer#3,2-HIGH,4,MACHINERY,REG AIR,2,0.06,1992-04-25,1992-06-07,1992-06-19,1992-06-29,2,1
F,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,4,MACHINERY,RAIL,3,0.01,1992-04-25,1992-06-02,1992-05-04,1992-05-24,1,1
