o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,5-LOW,2,BUILDING,12,Clerk#000000250,1993-09-22,9685.49,6460,1,1
F,5-LOW,1,BUILDING,2,Clerk#000000971,1993-09-09,5753.27,2693,1,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000026,1993-08-15,2147,12899,2,1
F,5-LOW,2,MACHINERY,12,Clerk#000000689,1993-08-17,-730.48,2719,1,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000177,1993-07-02,6081.88,2966,1,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000507,1993-07-09,3720.64,5246,3,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000977,1993-09-28,5697.04,3811,3,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000878,1993-09-25,7543.41,13765,0,1
F,1-URGENT,1,BUILDING,2,Clerk#000000675,1993-07-11,5973.1,476,2,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000591,1993-08-14,6829.64,8702,2,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000008,1993-08-14,-281.3,8698,3,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000999,1993-09-04,3966.04,9469,2,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000056,1993-08-01,3449.52,2947,4,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000995,1993-08-05,2345.69,5506,4,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000035,1993-07-14,3647.22,2878,0,1
F,5-LOW,2,MACHINERY,9,Clerk#000000197,1993-09-09,3735.71,2962,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000712,1993-08-17,7707.59,3625,0,1
F,3-MEDIUM,1,BUILDING,24,Clerk#000000293,1993-08-15,5859.97,1486,3,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000416,1993-09-26,8530.8,13141,4,1
F,5-LOW,2,FURNITURE,18,Clerk#000000397,1993-09-16,952,6508,1,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000479,1993-08-16,7532.06,6061,3,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000222,1993-08-08,887.99,8920,4,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000138,1993-08-07,7814.37,5948,2,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000867,1993-08-22,1049.05,12271,3,1
F,1-URGENT,1,BUILDING,1,Clerk#000000836,1993-07-29,7930.19,14503,2,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000587,1993-08-03,1624.49,7691,0,1
F,5-LOW,2,MACHINERY,21,Clerk#000000834,1993-07-17,1064.72,2365,1,1
F,2-HIGH,1,BUILDING,17,Clerk#000000029,1993-07-01,5422.53,5542,4,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000289,1993-09-22,985.22,9433,4,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000197,1993-07-24,7772.29,12799,2,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000357,1993-07-22,896.73,9122,4,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000025,1993-08-30,6558.49,14860,0,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000186,1993-08-23,8420.98,10244,4,1
F,5-LOW,1,HOUSEHOLD,17,Clerk#000000077,1993-07-16,2971.37,2611,1,1
F,5-LOW,2,HOUSEHOLD,12,Clerk#000000212,1993-07-15,-795.34,6494,1,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000708,1993-09-05,3910.4,12884,3,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000963,1993-09-08,5023.46,8491,1,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000030,1993-07-19,5160.08,6926,1,1
F,5-LOW,0,FURNITURE,5,Clerk#000000143,1993-07-31,-378.61,13462,1,1
F,5-LOW,4,FURNITURE,20,Clerk#000000142,1993-09-10,910.8,6292,1,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000308,1993-09-04,4163.37,2668,3,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000504,1993-09-28,6786.63,12565,3,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000886,1993-09-26,5790.54,7703,0,1
F,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000116,1993-07-24,-526.72,5974,0,1
F,1-URGENT,3,MACHINERY,23,Clerk#000000973,1993-07-04,459.22,1348,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000314,1993-07-28,7517.13,11561,0,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000660,1993-08-24,7452.61,5626,0,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000369,1993-09-01,6387.31,1547,4,1
F,1-URGENT,1,BUILDING,1,Clerk#000000465,1993-08-05,9355.7,9715,2,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000037,1993-07-20,9454.7,2017,0,1
F,5-LOW,1,MACHINERY,17,Clerk#000000051,1993-09-17,3107.95,7597,1,1
F,5-LOW,0,BUILDING,16,Clerk#000000098,1993-08-12,4161.36,12811,1,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000575,1993-09-07,9615.16,14929,0,1
F,1-URGENT,1,BUILDING,2,Clerk#000000597,1993-08-03,3563.78,11464,2,1
F,5-LOW,3,FURNITURE,19,Clerk#000000324,1993-07-27,4435.01,6538,1,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000614,1993-07-28,3186.57,310,2,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000532,1993-09-12,5983.81,10711,0,1
F,5-LOW,0,MACHINERY,15,Clerk#000000104,1993-07-19,5692.11,13046,1,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000135,1993-07-14,-842.39,136,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000523,1993-09-04,9829.41,6958,0,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000707,1993-09-08,-460.82,4921,4,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000119,1993-08-22,665.31,2312,2,1
F,1-URGENT,3,BUILDING,22,Clerk#000000478,1993-09-22,7941.73,7018,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000925,1993-08-19,5846.25,13838,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000503,1993-07-12,7650.12,8330,0,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000799,1993-07-18,9947.39,14332,0,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000820,1993-08-30,7294.7,10907,3,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000121,1993-07-09,7543.01,1417,0,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000904,1993-09-23,2326.68,1231,1,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000388,1993-08-03,2722,6527,0,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000390,1993-08-09,3008.53,6617,4,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000787,1993-09-28,7655.73,7426,0,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000933,1993-08-04,6194.93,14990,2,1
F,5-LOW,2,MACHINERY,9,Clerk#000000140,1993-07-26,1850.48,12226,1,1
F,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000050,1993-08-13,4616.85,10297,3,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000609,1993-07-13,6625.51,4247,1,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000789,1993-09-30,1845.68,6083,0,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000108,1993-08-08,7418.79,8917,2,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000965,1993-09-03,2183.31,2014,0,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000069,1993-08-22,2857.43,6532,3,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000637,1993-08-19,9927.84,11998,3,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000710,1993-08-26,4748.57,10540,3,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000582,1993-07-15,4596.32,9544,4,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000438,1993-09-01,6768.23,2366,0,1
F,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000342,1993-08-30,-251.1,13627,3,1
F,2-HIGH,2,BUILDING,8,Clerk#000000815,1993-08-27,6671.41,3310,4,1
F,1-URGENT,3,BUILDING,22,Clerk#000000594,1993-07-14,4403.27,14942,2,1
F,2-HIGH,0,BUILDING,0,Clerk#000000348,1993-07-13,7035.29,6677,4,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000195,1993-09-06,1331.07,10180,0,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000180,1993-09-28,695.56,7933,1,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000865,1993-07-11,2248.29,2714,0,1
F,5-LOW,3,FURNITURE,19,Clerk#000000146,1993-07-23,9240.38,1823,1,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000910,1993-08-08,9768.43,9799,4,1
F,2-HIGH,4,BUILDING,11,Clerk#000000799,1993-07-25,5890.52,14807,4,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000378,1993-08-11,9159.59,12385,1,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000374,1993-09-09,5378.9,2821,3,1
F,1-URGENT,2,BUILDING,8,Clerk#000000079,1993-09-13,9366.29,2300,2,1
F,3-MEDIUM,4,HOUSEHOLD,11,Clerk#000000794,1993-08-31,-862.4,11947,3,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000140,1993-07-27,7274.01,8669,3,1
F,5-LOW,3,HOUSEHOLD,23,Clerk#000000521,1993-09-29,3452.71,7183,1,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000249,1993-07-20,6399.92,10999,3,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000850,1993-08-03,5335.36,1133,4,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000706,1993-08-20,5561.93,808,0,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000388,1993-07-25,59.74,10000,2,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000300,1993-08-17,8953.22,7826,3,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000665,1993-09-11,3785.66,13306,1,1
F,5-LOW,2,MACHINERY,8,Clerk#000000366,1993-07-07,3993.54,590,1,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000681,1993-07-17,3554.78,4342,4,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000118,1993-07-14,5044.61,3407,4,1
F,1-URGENT,1,BUILDING,17,Clerk#000000031,1993-07-11,6700.63,12011,2,1
F,2-HIGH,1,MACHINERY,17,Clerk#000000019,1993-08-07,7379.41,13226,4,1
F,3-MEDIUM,3,MACHINERY,22,Clerk#000000713,1993-08-10,7013.55,2527,3,1
F,5-LOW,4,FURNITURE,4,Clerk#000000621,1993-09-06,433.13,5725,1,1
F,5-LOW,4,FURNITURE,11,Clerk#000000725,1993-07-19,9284.1,2831,1,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000564,1993-07-04,1432.68,8215,3,1
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000080,1993-08-13,5467.34,12583,0,1
F,5-LOW,4,BUILDING,10,Clerk#000000542,1993-09-29,9448.92,4373,1,1
F,2-HIGH,0,BUILDING,16,Clerk#000000782,1993-07-19,3109.96,542,4,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000748,1993-09-07,2762.04,5968,2,1
F,1-URGENT,0,BUILDING,15,Clerk#000000758,1993-07-14,200,1766,2,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000442,1993-09-29,7315.94,44,2,1
F,3-MEDIUM,3,BUILDING,19,Clerk#000000124,1993-09-24,5352.47,8947,3,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000811,1993-07-13,979.89,10001,3,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000828,1993-09-14,1146.56,6506,4,1
F,2-HIGH,0,AUTOMOBILE,15,Clerk#000000035,1993-07-29,2944.86,5104,4,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000081,1993-08-12,7638.82,4138,3,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000513,1993-08-19,5080.68,13174,0,1
F,5-LOW,3,FURNITURE,7,Clerk#000000760,1993-08-29,2769.48,8005,1,1
F,3-MEDIUM,0,FURNITURE,15,Clerk#000000010,1993-07-20,1372.79,3526,3,1
F,2-HIGH,3,BUILDING,19,Clerk#000000393,1993-08-23,4146.43,401,4,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000916,1993-08-28,-487.92,632,0,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000415,1993-08-05,2657.72,4079,4,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000409,1993-09-11,9610.96,4016,2,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000150,1993-08-09,9584.84,9872,3,1
F,1-URGENT,4,BUILDING,4,Clerk#000000246,1993-07-31,5373.18,9821,2,1
F,1-URGENT,3,BUILDING,19,Clerk#000000236,1993-09-09,5352.47,8947,2,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000274,1993-09-15,8001.2,14576,4,1
F,1-URGENT,0,BUILDING,0,Clerk#000000427,1993-09-21,2561.17,13934,2,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000198,1993-08-01,5356.96,1768,2,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000817,1993-08-05,8426.13,6304,4,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000833,1993-08-26,2959.12,14824,3,1
F,2-HIGH,0,HOUSEHOLD,14,Clerk#000000690,1993-07-10,5326.48,12260,4,1
F,1-URGENT,3,BUILDING,6,Clerk#000000968,1993-07-12,-15.06,5680,2,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000247,1993-07-20,9335.69,12214,1,1
F,5-LOW,0,FURNITURE,15,Clerk#000000445,1993-09-16,6988.55,856,1,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000102,1993-09-19,9331.55,3610,0,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000338,1993-09-28,3666.02,11164,4,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000643,1993-07-30,8306.08,5399,0,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000865,1993-07-20,4359.3,9238,0,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000893,1993-08-24,8187.73,11155,0,1
F,5-LOW,0,HOUSEHOLD,0,Clerk#000000582,1993-08-14,1306.86,1939,1,1
F,5-LOW,2,MACHINERY,9,Clerk#000000293,1993-07-10,330.68,12493,1,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000594,1993-09-19,3682.91,14363,3,1
F,5-LOW,4,FURNITURE,10,Clerk#000000485,1993-07-01,208.89,14071,1,1
F,5-LOW,3,FURNITURE,23,Clerk#000000040,1993-08-21,8586.04,1672,1,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000228,1993-08-27,974.72,2809,1,1
F,2-HIGH,0,AUTOMOBILE,14,Clerk#000000658,1993-08-07,-464.77,7084,4,1
F,5-LOW,4,BUILDING,13,Clerk#000000070,1993-08-23,4322.42,3004,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000519,1993-08-21,1614.35,1651,0,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000297,1993-07-16,3507.42,2761,4,1
F,2-HIGH,1,HOUSEHOLD,3,Clerk#000000765,1993-09-21,5521.36,343,4,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000427,1993-09-12,3288.76,667,0,1
F,3-MEDIUM,3,HOUSEHOLD,19,Clerk#000000968,1993-07-08,9086.77,2206,3,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000370,1993-08-25,7256.23,12335,3,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000504,1993-08-05,8763.89,8179,3,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000462,1993-07-09,5543.88,3179,0,1
F,5-LOW,2,FURNITURE,21,Clerk#000000630,1993-08-05,832.12,12184,1,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000761,1993-07-29,-95.48,11167,2,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000842,1993-07-09,4690.02,11597,1,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000703,1993-08-21,8228.77,13717,3,1
F,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000417,1993-08-14,-238.43,3163,3,1
F,5-LOW,1,FURNITURE,1,Clerk#000000971,1993-07-02,4506.67,9949,1,1
F,2-HIGH,1,BUILDING,3,Clerk#000000130,1993-09-12,5257.28,8558,4,1
F,5-LOW,1,BUILDING,1,Clerk#000000584,1993-07-30,9340.67,8845,1,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000293,1993-07-18,4965.47,11189,3,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000011,1993-07-19,-382.76,2023,0,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000979,1993-08-19,9452.52,12550,1,1
F,5-LOW,4,MACHINERY,4,Clerk#000000338,1993-07-26,7333.47,6778,1,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000988,1993-08-17,2022.48,5986,0,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000927,1993-09-28,7304.88,14348,0,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000619,1993-09-14,2166.56,13078,3,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000300,1993-07-02,2110.59,451,3,1
F,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000881,1993-07-30,3324.65,5828,3,1
F,2-HIGH,2,BUILDING,21,Clerk#000000817,1993-09-16,2423.92,12817,4,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000630,1993-07-04,1677.56,3593,2,1
F,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000838,1993-09-15,5719.79,4145,0,1
F,2-HIGH,4,HOUSEHOLD,10,Clerk#000000702,1993-08-15,458.52,5984,4,1
F,1-URGENT,1,MACHINERY,3,Clerk#000000675,1993-07-18,7244.63,2255,2,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000822,1993-09-23,4214.78,7916,3,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000046,1993-08-19,4033.67,10505,4,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000797,1993-09-03,2725.21,9818,3,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000880,1993-08-10,5777.73,12482,4,1
F,4-NOT SPECIFIED,1,FURNITURE,2,Clerk#000000704,1993-09-27,1416.75,1084,0,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000772,1993-09-28,6220.42,13663,2,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000540,1993-09-05,2883.71,8602,3,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000283,1993-07-24,3230.13,11842,4,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000237,1993-07-10,1432.07,13352,3,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000209,1993-09-02,9270.88,1459,1,1
F,5-LOW,0,MACHINERY,16,Clerk#000000547,1993-07-21,8847.45,6622,1,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000698,1993-09-03,8317.73,3658,4,1
F,5-LOW,4,HOUSEHOLD,11,Clerk#000000481,1993-08-29,4287.88,14308,1,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000151,1993-07-13,6447.81,5465,2,1
F,1-URGENT,3,BUILDING,6,Clerk#000000080,1993-07-31,7086.19,4432,2,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000908,1993-08-04,2230.59,6682,3,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000729,1993-09-06,8428.89,11449,3,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000407,1993-08-17,297.97,10793,3,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000927,1993-07-19,2371.39,3118,0,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000657,1993-07-05,-516.28,1804,2,1
F,1-URGENT,1,MACHINERY,17,Clerk#000000999,1993-09-16,4749.32,3220,2,1
F,3-MEDIUM,2,HOUSEHOLD,18,Clerk#000000968,1993-08-04,1345.48,11797,3,1
F,3-MEDIUM,2,BUILDING,8,Clerk#000000154,1993-08-22,3094.89,12481,3,1
F,1-URGENT,1,FURNITURE,2,Clerk#000000066,1993-09-23,5131.95,6446,2,1
F,1-URGENT,1,BUILDING,3,Clerk#000000279,1993-09-02,1488.3,10408,2,1
F,5-LOW,3,BUILDING,19,Clerk#000000077,1993-09-20,5561.93,808,1,1
F,1-URGENT,2,HOUSEHOLD,9,Clerk#000000961,1993-07-11,-117.9,3848,2,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000975,1993-09-12,2683.22,10771,0,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000156,1993-07-31,4917.21,10144,0,1
F,5-LOW,4,MACHINERY,10,Clerk#000000330,1993-08-24,7952.76,9226,1,1
F,5-LOW,3,BUILDING,6,Clerk#000000731,1993-07-25,7877.7,4922,1,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000794,1993-09-10,8145.78,10063,2,1
F,1-URGENT,4,BUILDING,13,Clerk#000000541,1993-08-18,7163.23,14812,2,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000094,1993-09-04,3063.11,797,0,1
F,1-URGENT,3,BUILDING,19,Clerk#000000935,1993-07-03,5352.47,8947,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000294,1993-09-18,9442.52,6442,0,1
F,2-HIGH,0,AUTOMOBILE,15,Clerk#000000650,1993-09-24,529.6,3889,4,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000209,1993-08-10,5295.78,8738,4,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000485,1993-07-17,-275.97,7738,4,1
F,5-LOW,3,BUILDING,7,Clerk#000000781,1993-08-06,464.81,14621,1,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000695,1993-07-29,-72.8,14608,1,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000385,1993-07-20,7942.82,5386,4,1
F,5-LOW,4,HOUSEHOLD,4,Clerk#000000230,1993-07-29,4174.81,5048,1,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000650,1993-08-20,6772.01,2389,3,1
F,1-URGENT,1,HOUSEHOLD,1,Clerk#000000957,1993-07-11,3059.95,2771,2,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000607,1993-09-13,9582.7,12910,0,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000031,1993-09-09,7803.21,2711,1,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000318,1993-08-29,5244.24,13315,4,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000635,1993-07-22,9213.06,14255,4,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000557,1993-07-11,2616.46,2480,0,1
F,2-HIGH,0,HOUSEHOLD,15,Clerk#000000201,1993-07-29,1965.38,1426,4,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000744,1993-09-29,6916.29,5669,2,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000355,1993-09-10,3328.49,9763,2,1
F,2-HIGH,0,BUILDING,0,Clerk#000000932,1993-08-10,2072.99,793,4,1
F,1-URGENT,0,BUILDING,15,Clerk#000000679,1993-08-03,6752.92,2245,2,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000218,1993-07-07,3993.54,590,0,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000982,1993-07-31,6405.04,12484,0,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000695,1993-07-07,-793.8,8428,0,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000629,1993-08-31,6134.4,454,2,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000523,1993-08-05,8599.54,4315,0,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000922,1993-07-13,517.43,6496,0,1
F,5-LOW,4,BUILDING,10,Clerk#000000629,1993-07-15,8659.92,7585,1,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000909,1993-07-15,6097.01,3895,3,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000438,1993-08-12,-596.11,14765,3,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000381,1993-09-17,6236.16,14497,0,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000789,1993-07-13,4145.47,4681,0,1
F,5-LOW,3,MACHINERY,23,Clerk#000000543,1993-08-04,1065.86,6175,1,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000064,1993-08-05,6528.08,8092,4,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000416,1993-08-16,2426.67,4151,2,1
F,3-MEDIUM,2,FURNITURE,12,Clerk#000000346,1993-08-03,9376.24,1657,3,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000918,1993-07-06,7436.64,10195,3,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000733,1993-09-04,5894.89,2597,1,1
F,2-HIGH,3,HOUSEHOLD,22,Clerk#000000688,1993-07-23,5976.59,14614,4,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000906,1993-09-21,-35.67,11932,3,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000846,1993-08-21,4781.47,7144,1,1
F,5-LOW,2,MACHINERY,12,Clerk#000000416,1993-08-01,3342.75,536,1,1
F,5-LOW,4,BUILDING,10,Clerk#000000731,1993-08-27,6320.04,2485,1,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000132,1993-08-15,6670.94,12431,3,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000178,1993-07-06,3706.49,2356,2,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000702,1993-08-21,6737.6,4405,2,1
F,5-LOW,0,FURNITURE,15,Clerk#000000392,1993-07-27,9647.58,529,1,1
F,2-HIGH,3,HOUSEHOLD,22,Clerk#000000238,1993-09-20,5275.6,13012,4,1
F,5-LOW,4,FURNITURE,13,Clerk#000000820,1993-08-18,3635.35,889,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000123,1993-09-16,529.6,3889,0,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000597,1993-09-01,5976.79,12274,0,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000060,1993-08-28,1758.16,9898,4,1
F,5-LOW,4,HOUSEHOLD,4,Clerk#000000670,1993-08-11,3640.79,14716,1,1
F,2-HIGH,1,BUILDING,1,Clerk#000000781,1993-08-31,2834.8,6742,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000802,1993-07-03,8228.77,13717,0,1
