l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,NONE,1,Manufacturer#4,5-LOW,1,MACHINERY,FOB,3,0.07,1997-02-02,1997-04-18,3,13120.1216
O,O,N,NONE,0,Manufacturer#2,2-HIGH,0,FURNITURE,MAIL,1,0,1996-09-01,1996-10-06,6,54400.8432
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,3,AUTOMOBILE,MAIL,2,0.08,1998-07-17,1998-09-11,5,11639.608
O,O,N,NONE,4,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,2,0,1997-02-02,1997-04-29,3,11119.75
O,O,N,COLLECT COD,2,Manufacturer#1,5-LOW,1,MACHINERY,MAIL,6,0.02,1997-02-02,1997-03-10,3,510.8158
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,TRUCK,1,0.07,1992-06-28,1992-07-28,2,26082.232
O,O,N,COLLECT COD,4,Manufacturer#1,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.05,1995-07-30,1995-10-04,1,16444.5152
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,FURNITURE,AIR,3,0.01,1992-02-16,1992-05-09,2,8917.304
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,4,AUTOMOBILE,TRUCK,3,0.08,1992-10-21,1993-01-15,2,9044.9616
O,O,N,NONE,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,2,0.02,1997-10-29,1998-01-17,3,-1045.0066
F,F,A,NONE,3,Manufacturer#1,1-URGENT,3,FURNITURE,AIR,1,0.02,1994-03-03,1994-05-16,0,26061.129
F,F,A,COLLECT COD,1,Manufacturer#3,1-URGENT,0,HOUSEHOLD,SHIP,4,0.01,1994-12-07,1995-02-15,0,-837.4896
F,F,R,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,6,0,1993-09-09,1993-10-12,4,1905.8615
F,F,A,NONE,3,Manufacturer#4,5-LOW,2,HOUSEHOLD,SHIP,2,0.06,1993-09-14,1993-12-08,4,33858.7555
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,3,FURNITURE,REG AIR,3,0.06,1994-03-03,1994-04-13,0,9734.628
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,3,FURNITURE,TRUCK,5,0.06,1994-03-03,1994-05-24,0,43150.9356
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,FURNITURE,FOB,2,0.03,1996-12-02,1997-01-01,6,3194.3988
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,0,AUTOMOBILE,MAIL,3,0.02,1992-08-23,1992-11-04,2,30130.7184
O,O,N,COLLECT COD,3,Manufacturer#4,2-HIGH,2,MACHINERY,FOB,1,0.07,1997-12-22,1998-02-07,3,2313.146
F,F,R,NONE,0,Manufacturer#2,2-HIGH,0,BUILDING,SHIP,4,0.08,1995-01-05,1995-02-04,1,71236.7005
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,1,FURNITURE,AIR,2,0.03,1996-03-01,1996-04-21,6,13987.5762
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,6,0.05,1996-03-01,1996-04-26,6,5969.4987
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,FOB,3,0.04,1992-01-08,1992-03-17,2,32845.2456
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,SHIP,5,0,1997-09-10,1997-11-03,3,8137.883
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,REG AIR,3,0.01,1997-01-10,1997-03-09,3,12013.985
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,FOB,5,0.01,1992-03-09,1992-04-19,2,1644.2784
F,F,A,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,6,0.01,1995-01-30,1995-03-14,1,21231.756
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,5,0,1995-01-30,1995-03-22,1,40300.1676
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,6,0.04,1997-03-29,1997-05-30,3,4878.4336
O,O,N,NONE,4,Manufacturer#3,3-MEDIUM,3,MACHINERY,MAIL,2,0.04,1996-07-30,1996-09-20,6,25094.84
O,O,N,NONE,3,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,REG AIR,2,0.01,1997-11-01,1997-12-31,3,26709.8568
F,F,A,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,AIR,6,0.02,1992-03-09,1992-05-12,2,10066.24
O,O,N,NONE,2,Manufacturer#1,1-URGENT,0,HOUSEHOLD,SHIP,7,0.03,1997-12-25,1998-03-24,3,32645.119
O,P,N,NONE,0,Manufacturer#1,5-LOW,1,MACHINERY,REG AIR,3,0.02,1995-05-16,1995-06-21,1,27851.4
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,FURNITURE,TRUCK,2,0.06,1998-03-12,1998-06-09,5,6007.358
O,O,N,COLLECT COD,3,Manufacturer#1,2-HIGH,1,MACHINERY,REG AIR,2,0.07,1995-10-07,1995-11-30,1,45411.7525
O,O,N,NONE,4,Manufacturer#3,1-URGENT,0,MACHINERY,FOB,5,0.04,1995-12-05,1996-01-07,1,15087.9072
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,FURNITURE,RAIL,1,0.07,1998-03-12,1998-04-22,5,5028.3
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,3,FURNITURE,FOB,3,0.05,1998-03-12,1998-05-10,5,5967.8012
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,2,MACHINERY,RAIL,6,0.04,1997-08-03,1997-10-05,3,12546.0572
F,F,A,COLLECT COD,2,Manufacturer#5,2-HIGH,1,MACHINERY,TRUCK,4,0.07,1992-06-09,1992-08-27,2,36336.8128
O,O,N,NONE,0,Manufacturer#2,1-URGENT,0,AUTOMOBILE,AIR,2,0.04,1997-11-21,1998-01-18,3,39962.0515
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,REG AIR,5,0.02,1996-08-28,1996-11-07,6,51587.1817
F,F,A,NONE,3,Manufacturer#1,2-HIGH,0,BUILDING,TRUCK,1,0,1993-03-07,1993-05-27,4,8233.393
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,BUILDING,SHIP,3,0,1996-01-21,1996-03-06,6,7906.6657
O,O,N,NONE,1,Manufacturer#3,3-MEDIUM,4,BUILDING,RAIL,1,0.03,1996-05-14,1996-07-15,6,35073.5924
O,O,N,NONE,1,Manufacturer#3,3-MEDIUM,4,BUILDING,SHIP,4,0.01,1996-05-14,1996-07-28,6,9092.1616
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,3,BUILDING,FOB,1,0.07,1995-12-17,1996-02-13,1,2218.0488
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,3,FURNITURE,MAIL,1,0.07,1995-10-21,1995-12-19,1,45421.4937
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,4,MACHINERY,AIR,1,0.03,1996-06-11,1996-07-27,6,10340.2772
O,O,N,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,MACHINERY,AIR,3,0.06,1996-04-14,1996-06-09,6,1373.4166
F,F,R,COLLECT COD,4,Manufacturer#5,5-LOW,3,MACHINERY,REG AIR,2,0.01,1993-03-04,1993-04-12,4,7801.9275
O,O,N,NONE,2,Manufacturer#3,5-LOW,2,MACHINERY,SHIP,3,0.06,1995-10-19,1995-12-23,1,15807.3678
F,F,R,COLLECT COD,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,SHIP,2,0.02,1992-06-03,1992-08-01,2,25454.955
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,MAIL,7,0.05,1995-12-30,1996-02-20,1,6855.609
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,RAIL,5,0.08,1995-12-30,1996-03-19,1,25915.981
O,O,N,NONE,2,Manufacturer#5,5-LOW,4,MACHINERY,AIR,1,0.03,1995-12-29,1996-02-18,1,12870.5472
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,AUTOMOBILE,AIR,2,0.04,1992-04-13,1992-05-30,2,2739.5
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,3,0.01,1992-11-20,1993-01-17,2,19562.517
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,4,FURNITURE,AIR,2,0.07,1992-10-23,1992-11-30,2,59057.8164
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,2,MACHINERY,TRUCK,4,0,1998-06-10,1998-08-31,5,34869.056
O,O,N,COLLECT COD,0,Manufacturer#5,5-LOW,4,MACHINERY,MAIL,7,0.04,1997-05-18,1997-07-25,3,18801.3591
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,1,FURNITURE,FOB,1,0,1993-09-15,1993-12-11,4,11450.2487
O,O,N,NONE,4,Manufacturer#5,5-LOW,4,HOUSEHOLD,RAIL,4,0.06,1998-04-04,1998-05-14,5,63694.7256
F,F,A,NONE,2,Manufacturer#2,2-HIGH,2,MACHINERY,RAIL,5,0.03,1992-07-09,1992-08-11,2,26868.1888
O,O,N,NONE,4,Manufacturer#2,1-URGENT,3,HOUSEHOLD,SHIP,4,0.02,1998-03-20,1998-05-10,5,31227.012
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,4,AUTOMOBILE,TRUCK,1,0.07,1993-10-08,1993-11-24,4,16014.957
F,P,N,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,2,FURNITURE,AIR,3,0,1995-04-14,1995-06-04,1,40820.9544
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,0,AUTOMOBILE,REG AIR,3,0.08,1997-12-31,1998-02-25,3,17591.256
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,SHIP,5,0,1995-11-18,1996-02-02,1,31520.4072
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,0,MACHINERY,FOB,2,0.04,1998-06-10,1998-08-25,5,4002.8592
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,1,BUILDING,RAIL,4,0.06,1995-06-29,1995-09-12,1,21487.104
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,AIR,1,0.02,1995-07-18,1995-09-25,1,62900.81
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,3,MACHINERY,FOB,6,0.01,1998-03-20,1998-06-08,5,13860.7328
F,P,A,NONE,0,Manufacturer#3,2-HIGH,3,MACHINERY,SHIP,1,0.02,1995-03-12,1995-05-19,1,2764.1764
O,O,N,COLLECT COD,3,Manufacturer#4,1-URGENT,4,HOUSEHOLD,AIR,3,0.03,1996-01-01,1996-02-02,6,1167.0792
O,O,N,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,2,0.01,1997-02-27,1997-05-01,3,11619.3
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,6,0.01,1994-06-14,1994-08-27,0,45106.7955
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,BUILDING,FOB,2,0.05,1992-12-31,1993-03-04,2,25536.56
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,0,BUILDING,FOB,1,0,1995-06-24,1995-08-14,1,34584.638
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,4,MACHINERY,FOB,1,0.05,1997-01-06,1997-03-08,3,2797.9776
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,4,MACHINERY,TRUCK,5,0.04,1997-01-06,1997-03-26,3,22702.2328
F,F,A,COLLECT COD,4,Manufacturer#1,1-URGENT,4,HOUSEHOLD,REG AIR,7,0.01,1993-09-13,1993-12-06,4,28745.147
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,4,0.06,1997-08-18,1997-10-30,3,6582.808
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,AIR,4,0.03,1997-06-22,1997-08-13,3,32072.225
O,O,N,COLLECT COD,3,Manufacturer#4,2-HIGH,1,BUILDING,RAIL,2,0.07,1998-01-15,1998-03-01,5,16898.52
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,TRUCK,3,0.02,1997-07-03,1997-08-10,3,34186.0427
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,3,MACHINERY,RAIL,5,0.03,1992-04-05,1992-06-07,2,4876.1576
F,F,R,COLLECT COD,0,Manufacturer#2,3-MEDIUM,2,FURNITURE,RAIL,4,0.05,1993-10-31,1993-12-12,4,5937.5268
O,O,N,COLLECT COD,4,Manufacturer#5,1-URGENT,1,HOUSEHOLD,REG AIR,3,0.07,1995-06-12,1995-09-04,1,52486
O,O,N,NONE,1,Manufacturer#3,1-URGENT,2,HOUSEHOLD,MAIL,5,0.05,1996-02-22,1996-05-04,6,21332.794
F,F,R,COLLECT COD,1,Manufacturer#1,3-MEDIUM,3,BUILDING,TRUCK,3,0.03,1993-10-29,1994-01-08,4,18386.6612
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,SHIP,3,0.07,1995-09-30,1995-12-01,1,14478.9
O,O,N,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,SHIP,4,0.04,1997-08-02,1997-10-15,3,4221.9
O,O,N,COLLECT COD,2,Manufacturer#2,2-HIGH,4,BUILDING,RAIL,2,0.01,1997-10-02,1997-12-26,3,60892.4352
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,MAIL,1,0.07,1995-06-26,1995-09-03,1,17158.05
F,F,A,COLLECT COD,2,Manufacturer#1,5-LOW,4,HOUSEHOLD,AIR,1,0.05,1992-10-24,1993-01-12,2,17008.74
O,O,N,NONE,1,Manufacturer#3,2-HIGH,2,BUILDING,AIR,3,0.06,1996-09-30,1996-11-13,6,520.5676
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,4,BUILDING,REG AIR,4,0.05,1998-04-23,1998-07-22,5,29788.365
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,2,0.07,1993-07-02,1993-09-09,4,9380.701
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,4,MACHINERY,FOB,1,0.06,1994-07-17,1994-09-19,0,1568.1072
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,AUTOMOBILE,FOB,4,0,1994-05-01,1994-07-18,0,-4292.288
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,5,0.07,1993-07-24,1993-09-14,4,30439.3968
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,FURNITURE,MAIL,5,0.04,1998-01-03,1998-03-28,5,16092.9786
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,0,FURNITURE,TRUCK,3,0.05,1995-10-23,1996-01-12,1,12422.544
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,FURNITURE,TRUCK,4,0.04,1995-09-15,1995-10-23,1,2144.178
O,O,N,NONE,1,Manufacturer#4,3-MEDIUM,2,FURNITURE,TRUCK,2,0,1998-01-03,1998-03-25,5,63858.3
O,O,N,NONE,1,Manufacturer#1,5-LOW,2,MACHINERY,MAIL,5,0.03,1996-08-12,1996-11-10,6,2539.42
F,F,R,NONE,1,Manufacturer#1,1-URGENT,3,AUTOMOBILE,SHIP,6,0.04,1992-01-27,1992-04-14,2,8212.49
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,MACHINERY,TRUCK,3,0.06,1997-03-17,1997-04-27,3,44009.6688
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,BUILDING,TRUCK,7,0.07,1992-12-26,1993-03-11,2,182.46
F,F,A,NONE,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,RAIL,5,0.07,1995-01-18,1995-04-07,1,19516.41
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,0,AUTOMOBILE,FOB,5,0,1997-03-16,1997-05-31,3,22117.6791
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,AUTOMOBILE,RAIL,4,0.01,1997-03-16,1997-06-10,3,49408.0192
F,F,A,NONE,3,Manufacturer#5,3-MEDIUM,2,FURNITURE,TRUCK,4,0.06,1993-12-18,1994-02-12,4,22459.8
F,F,R,COLLECT COD,4,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,5,0.03,1994-01-27,1994-04-22,0,9059.097
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,7,0.06,1994-08-25,1994-11-09,0,30643.95
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,3,HOUSEHOLD,SHIP,1,0.05,1996-04-12,1996-05-26,6,10515.6468
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,HOUSEHOLD,FOB,1,0.06,1996-08-19,1996-11-08,6,18740.6096
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,3,FURNITURE,SHIP,4,0.01,1997-01-21,1997-04-05,3,62657.3808
F,F,A,NONE,1,Manufacturer#5,5-LOW,1,BUILDING,TRUCK,2,0.05,1993-02-19,1993-04-13,4,25876.38
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,RAIL,3,0.07,1993-11-26,1994-02-21,4,1093.8628
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,3,BUILDING,REG AIR,3,0.01,1998-05-02,1998-06-25,5,11496.577
F,F,A,COLLECT COD,2,Manufacturer#1,1-URGENT,4,BUILDING,AIR,1,0.01,1992-04-21,1992-06-17,2,38534.9316
F,P,A,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,MACHINERY,RAIL,4,0.02,1995-02-27,1995-05-13,1,7561.0392
O,O,N,NONE,2,Manufacturer#3,1-URGENT,2,MACHINERY,RAIL,6,0.02,1997-01-17,1997-03-25,3,47386.56
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,BUILDING,TRUCK,3,0.02,1996-07-17,1996-08-19,6,28696.8134
O,O,N,COLLECT COD,1,Manufacturer#3,1-URGENT,2,HOUSEHOLD,REG AIR,5,0.01,1997-04-15,1997-05-25,3,49178.085
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,2,0.03,1997-02-20,1997-04-18,3,1594.9104
F,F,R,NONE,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,FOB,4,0.06,1993-07-14,1993-10-11,4,34949.124
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,2,AUTOMOBILE,MAIL,6,0.07,1997-03-02,1997-04-08,3,6465.2784
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0.03,1996-01-21,1996-03-30,6,21182.721
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,4,HOUSEHOLD,MAIL,5,0,1998-02-05,1998-03-08,5,39945.7834
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,3,BUILDING,RAIL,5,0.02,1994-08-27,1994-10-10,0,1523.0816
F,F,A,COLLECT COD,3,Manufacturer#2,1-URGENT,3,BUILDING,TRUCK,1,0.07,1994-08-27,1994-11-21,0,7278.1476
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,4,0,1997-04-19,1997-05-24,3,8401.002
F,P,R,NONE,2,Manufacturer#5,3-MEDIUM,0,FURNITURE,AIR,4,0.03,1995-03-11,1995-04-26,1,10873.094
O,O,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,AIR,1,0.07,1996-06-25,1996-08-17,6,48415.695
O,O,N,COLLECT COD,1,Manufacturer#3,5-LOW,2,HOUSEHOLD,TRUCK,1,0.04,1996-12-10,1997-02-06,6,40063.23
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,TRUCK,2,0.06,1996-08-08,1996-10-04,6,1941.746
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,0,MACHINERY,MAIL,4,0.06,1997-04-30,1997-07-06,3,5337.2064
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,0,MACHINERY,REG AIR,3,0.04,1997-04-30,1997-07-19,3,2331.0944
F,F,A,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,1,0.03,1992-05-19,1992-08-14,2,24517.57
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,REG AIR,3,0,1995-07-30,1995-10-21,1,10275.0522
O,O,N,COLLECT COD,4,Manufacturer#4,1-URGENT,0,AUTOMOBILE,AIR,3,0.04,1995-10-23,1995-12-25,1,28819.8771
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,BUILDING,SHIP,4,0.01,1992-10-16,1992-11-26,2,29986.3
O,O,N,NONE,3,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,3,0.05,1998-04-26,1998-07-06,5,49250.8811
F,F,R,COLLECT COD,4,Manufacturer#3,5-LOW,0,HOUSEHOLD,RAIL,2,0.06,1992-03-22,1992-06-10,2,33801.25
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,0,BUILDING,MAIL,4,0.03,1996-04-21,1996-07-14,6,1208.2056
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,FOB,4,0.01,1993-06-14,1993-08-08,4,39495.7592
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,SHIP,2,0.06,1993-06-14,1993-08-18,4,12822.768
F,F,A,NONE,3,Manufacturer#3,2-HIGH,0,FURNITURE,MAIL,6,0.05,1993-05-22,1993-07-07,4,7538.9984
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,BUILDING,FOB,2,0.04,1997-10-24,1998-01-11,3,54679.3864
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,3,FURNITURE,TRUCK,7,0.04,1993-06-14,1993-08-15,4,26785.053
F,F,R,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,2,0.02,1992-03-15,1992-05-29,2,5544.2824
O,O,N,NONE,0,Manufacturer#2,5-LOW,1,MACHINERY,SHIP,1,0.04,1996-04-05,1996-05-16,6,10514.316
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,FURNITURE,REG AIR,6,0.03,1993-11-16,1994-01-17,4,41243.4315
F,F,R,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,SHIP,1,0.03,1994-02-05,1994-04-08,0,3631.698
O,O,N,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0.02,1997-12-06,1998-01-22,3,14110.926
F,F,R,NONE,2,Manufacturer#1,3-MEDIUM,4,BUILDING,SHIP,5,0.03,1993-12-30,1994-02-26,4,16488.8316
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,TRUCK,1,0.01,1997-08-08,1997-10-30,3,11601.282
F,P,N,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,MAIL,2,0.07,1995-03-22,1995-05-25,1,7066.03
F,P,A,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,REG AIR,4,0.07,1995-03-22,1995-04-30,1,18049.0241
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,AIR,1,0.02,1994-11-11,1995-01-14,0,41539.106
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,FOB,1,0.02,1996-09-04,1996-11-27,6,10290.2206
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,REG AIR,1,0.01,1995-07-26,1995-10-03,1,24452.0692
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,MACHINERY,AIR,6,0.04,1995-06-20,1995-08-04,1,18354.6
F,F,A,NONE,4,Manufacturer#4,2-HIGH,3,MACHINERY,REG AIR,1,0,1994-09-11,1994-10-28,0,34693.47
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,BUILDING,RAIL,1,0.01,1996-07-26,1996-09-18,6,2661.7895
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,FOB,2,0.01,1995-11-02,1996-01-22,1,37125.66
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,AIR,7,0.05,1994-03-21,1994-05-04,0,25342.7076
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,MACHINERY,REG AIR,2,0.05,1994-09-14,1994-10-14,0,9427.4146
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,AUTOMOBILE,MAIL,4,0.05,1994-10-20,1995-01-13,0,46785.141
F,F,R,COLLECT COD,4,Manufacturer#4,5-LOW,0,BUILDING,SHIP,2,0.04,1992-05-01,1992-06-08,2,29750.7248
F,F,R,NONE,1,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,3,0.06,1992-09-20,1992-12-01,2,3196.296
F,F,R,NONE,3,Manufacturer#1,1-URGENT,4,AUTOMOBILE,MAIL,2,0.03,1992-02-29,1992-05-17,2,16603.4583
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,MAIL,2,0.01,1997-02-23,1997-04-26,3,9895.3872
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,FOB,2,0.05,1998-02-06,1998-03-15,5,21746.0025
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,BUILDING,MAIL,1,0.02,1994-05-12,1994-06-12,0,67648.2928
O,O,N,NONE,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,AIR,2,0.08,1998-02-20,1998-05-09,5,24644.0898
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,FOB,4,0.04,1993-12-14,1994-02-19,4,10351.376
