l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,R,COLLECT COD,1,Manufacturer#4,2-HIGH,0,AUTOMOBILE,REG AIR,7,0.03,1993-10-03,1993-11-23,6,36261.7934
F,F,R,NONE,3,Manufacturer#5,1-URGENT,2,AUTOMOBILE,REG AIR,3,0.08,1994-08-06,1994-10-26,0,27447.438
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,0,BUILDING,SHIP,1,0.02,1992-05-21,1992-07-04,3,32248.8322
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,MACHINERY,FOB,3,0.07,1994-12-20,1995-01-19,0,2409.6198
F,P,N,NONE,4,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,MAIL,3,0.01,1995-04-24,1995-07-18,2,15975.66
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,RAIL,2,0.08,1993-01-13,1993-03-14,6,39656.484
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,BUILDING,FOB,1,0.05,1997-02-05,1997-03-14,5,9817.6968
F,P,R,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,RAIL,6,0.06,1995-04-23,1995-07-07,2,33250.192
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,4,0.02,1997-12-08,1998-03-06,5,29380.7218
O,O,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,AIR,3,0.04,1998-04-20,1998-06-21,4,17568.5952
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,MAIL,4,0.01,1998-04-20,1998-07-02,4,-464.5809
F,F,A,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,BUILDING,SHIP,2,0.01,1994-05-03,1994-07-30,0,222.091
F,F,R,NONE,2,Manufacturer#3,2-HIGH,4,BUILDING,AIR,6,0,1993-09-26,1993-12-13,6,22840.1489
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,1,AUTOMOBILE,SHIP,1,0.02,1997-07-01,1997-09-12,5,8283.2736
O,O,N,COLLECT COD,1,Manufacturer#2,5-LOW,4,FURNITURE,FOB,7,0.06,1996-08-18,1996-11-16,1,6381.2952
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,3,MACHINERY,FOB,1,0.07,1995-12-05,1996-02-16,2,9240.7365
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,2,AUTOMOBILE,SHIP,5,0.03,1993-02-08,1993-05-04,6,28924.0258
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,REG AIR,3,0.03,1996-02-04,1996-05-01,1,32732.16
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,MACHINERY,FOB,2,0.02,1997-09-27,1997-11-25,5,12412.8816
F,F,R,COLLECT COD,2,Manufacturer#1,2-HIGH,0,AUTOMOBILE,AIR,1,0.03,1994-05-31,1994-07-18,0,1542.654
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,4,0.06,1997-06-20,1997-08-19,5,19091.96
F,F,R,NONE,0,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,SHIP,5,0.06,1994-09-14,1994-11-30,0,4216.982
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,AUTOMOBILE,REG AIR,3,0.07,1998-07-28,1998-09-30,4,4378.8479
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,TRUCK,5,0.03,1995-08-30,1995-11-04,2,6508.56
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,TRUCK,3,0.05,1995-08-30,1995-10-06,2,43875.1936
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,MACHINERY,SHIP,3,0.06,1995-11-26,1996-02-20,2,14132.2665
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,2,BUILDING,REG AIR,2,0,1998-05-01,1998-06-11,4,2418.864
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,0,FURNITURE,FOB,1,0.05,1994-10-29,1994-12-19,0,9196.092
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,BUILDING,REG AIR,2,0.05,1997-02-26,1997-04-04,5,15437.1
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,1,AUTOMOBILE,TRUCK,4,0.03,1992-11-21,1993-02-04,3,3472.272
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,BUILDING,RAIL,2,0.08,1993-02-26,1993-05-26,6,10070.91
O,O,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,MAIL,1,0.01,1996-07-08,1996-09-03,1,22348.08
F,P,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,1,0.08,1995-04-11,1995-05-22,2,29556.3825
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,1,0,1992-10-16,1993-01-05,3,15695.28
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,4,FURNITURE,MAIL,5,0.04,1995-07-07,1995-09-19,2,42727.041
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,4,0.07,1998-05-24,1998-07-09,4,7199.595
F,F,A,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,AIR,3,0.01,1994-07-16,1994-08-26,0,26798.42
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,RAIL,2,0,1996-04-08,1996-05-22,1,13236.915
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,MAIL,2,0.03,1994-03-10,1994-04-26,0,21586.418
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,4,FURNITURE,REG AIR,1,0.06,1997-03-13,1997-05-10,5,27770.5722
O,O,N,NONE,0,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0.04,1997-08-12,1997-10-12,5,17295.696
O,O,N,NONE,1,Manufacturer#5,5-LOW,0,HOUSEHOLD,MAIL,4,0.03,1996-03-02,1996-04-29,1,57051.184
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,AUTOMOBILE,AIR,3,0.06,1994-09-02,1994-10-30,0,3928.3013
F,F,R,COLLECT COD,0,Manufacturer#2,5-LOW,4,BUILDING,RAIL,2,0.02,1992-08-19,1992-10-25,3,32835.836
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,BUILDING,AIR,3,0.03,1993-12-27,1994-03-07,6,24978.0103
F,F,A,NONE,2,Manufacturer#5,3-MEDIUM,3,FURNITURE,FOB,2,0.06,1992-10-26,1992-12-05,3,21301.4822
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,MACHINERY,AIR,2,0.02,1992-04-13,1992-05-29,3,1419.626
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,MACHINERY,FOB,3,0.02,1995-01-22,1995-03-26,2,32618.8512
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,AUTOMOBILE,AIR,2,0.07,1996-04-20,1996-05-23,1,11192.1576
O,O,N,NONE,3,Manufacturer#2,1-URGENT,4,HOUSEHOLD,SHIP,1,0.04,1996-04-10,1996-06-13,1,31956.84
F,F,A,NONE,2,Manufacturer#2,3-MEDIUM,2,BUILDING,TRUCK,1,0,1994-06-29,1994-09-15,0,19772.937
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,2,FURNITURE,AIR,2,0.08,1993-12-09,1994-02-24,6,4202.6648
O,O,N,NONE,3,Manufacturer#5,5-LOW,1,BUILDING,REG AIR,1,0.06,1997-04-11,1997-07-07,5,34057.8216
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,BUILDING,FOB,3,0.03,1998-03-22,1998-04-27,4,21087.3312
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,BUILDING,RAIL,3,0.07,1998-01-26,1998-03-17,4,11899.815
O,O,N,COLLECT COD,1,Manufacturer#4,5-LOW,2,FURNITURE,AIR,2,0.04,1996-01-26,1996-03-15,1,16379.544
O,O,N,COLLECT COD,4,Manufacturer#1,2-HIGH,1,BUILDING,REG AIR,1,0.07,1995-12-01,1996-02-07,2,14386.686
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,6,0.05,1994-02-27,1994-04-19,0,39540.69
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,1,0,1994-03-04,1994-05-07,0,14809.24
O,O,N,COLLECT COD,0,Manufacturer#4,5-LOW,3,AUTOMOBILE,FOB,1,0.05,1995-07-24,1995-10-20,2,2196.0744
O,O,N,COLLECT COD,4,Manufacturer#3,2-HIGH,3,HOUSEHOLD,AIR,4,0.04,1997-12-10,1998-01-29,5,20819.2413
O,O,N,NONE,4,Manufacturer#2,2-HIGH,3,HOUSEHOLD,MAIL,2,0.08,1997-12-10,1998-01-15,5,31539.9656
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,AIR,3,0.01,1996-01-05,1996-02-08,1,13545.3192
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,REG AIR,6,0.07,1996-01-05,1996-03-09,1,38529.2504
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,2,0.04,1996-07-10,1996-08-28,1,13076.05
F,F,A,NONE,3,Manufacturer#1,2-HIGH,1,MACHINERY,FOB,3,0.07,1992-10-09,1992-12-08,3,36698.8011
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,0,MACHINERY,SHIP,4,0.03,1996-03-18,1996-04-27,1,34220.6436
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,2,0.03,1993-06-15,1993-07-30,6,2326.1936
F,F,R,COLLECT COD,0,Manufacturer#1,1-URGENT,0,AUTOMOBILE,FOB,4,0.01,1993-06-15,1993-08-16,6,31928.832
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,0,FURNITURE,TRUCK,2,0.05,1996-04-07,1996-05-20,1,21999.12
O,O,N,NONE,4,Manufacturer#1,3-MEDIUM,0,FURNITURE,FOB,7,0,1996-04-07,1996-05-20,1,2651.658
F,F,R,COLLECT COD,3,Manufacturer#3,5-LOW,2,BUILDING,FOB,4,0.05,1992-12-12,1993-01-16,3,9857.9
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,4,0.03,1992-03-05,1992-05-18,3,11970.1672
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,0,BUILDING,REG AIR,6,0,1992-10-16,1992-12-09,3,7662.5648
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,4,0.03,1993-11-02,1994-01-30,6,37035.04
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,1,BUILDING,RAIL,1,0.04,1997-05-02,1997-07-07,5,6592.2579
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,TRUCK,4,0,1993-06-10,1993-09-04,6,11695.4523
F,F,A,NONE,1,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,5,0.03,1993-08-15,1993-10-26,6,11659.756
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,2,0.03,1995-07-10,1995-08-27,2,12073.044
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0.02,1998-02-24,1998-04-14,4,21671.637
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,RAIL,5,0.02,1993-05-16,1993-08-05,6,33651.2572
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,SHIP,5,0.01,1994-12-20,1995-02-15,0,25584.25
F,F,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,2,0.04,1994-12-20,1995-02-14,0,23147.8752
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,0,BUILDING,AIR,4,0.06,1994-12-06,1995-02-27,0,1407.5592
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,SHIP,3,0.01,1995-12-26,1996-02-29,2,8496.9936
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,4,AUTOMOBILE,RAIL,1,0.08,1995-12-30,1996-03-04,2,15909.44
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,4,AUTOMOBILE,FOB,3,0.07,1995-12-30,1996-03-29,2,31133.704
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,1,0.05,1997-11-02,1997-12-29,5,4255.372
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,4,AUTOMOBILE,RAIL,1,0.03,1992-11-02,1993-01-28,3,12432.294
F,P,A,COLLECT COD,2,Manufacturer#4,1-URGENT,4,BUILDING,TRUCK,3,0.08,1995-04-02,1995-06-15,2,11184.03
F,P,R,COLLECT COD,0,Manufacturer#3,1-URGENT,4,BUILDING,RAIL,6,0.07,1995-04-02,1995-05-02,2,11949.9076
O,O,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,0,BUILDING,TRUCK,1,0,1997-04-19,1997-07-02,5,30607.445
O,O,N,NONE,2,Manufacturer#1,1-URGENT,3,MACHINERY,RAIL,1,0.07,1996-10-25,1996-12-10,1,17409.0746
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,5,0.06,1993-11-06,1993-12-19,6,12852.0064
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,0,MACHINERY,REG AIR,4,0,1996-12-26,1997-03-02,1,31952.7873
F,F,R,NONE,0,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,5,0.08,1994-11-19,1995-02-07,0,10770.3
F,F,A,NONE,2,Manufacturer#3,2-HIGH,3,HOUSEHOLD,REG AIR,3,0.05,1992-05-15,1992-06-29,3,12779.416
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,1,0.01,1995-10-23,1995-12-09,2,3445.552
F,F,R,NONE,0,Manufacturer#5,3-MEDIUM,2,BUILDING,RAIL,1,0,1993-11-10,1993-12-22,6,2578.7928
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,BUILDING,AIR,3,0,1996-01-31,1996-03-13,1,4529.3016
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,2,MACHINERY,SHIP,4,0.01,1997-05-01,1997-06-04,5,47025.312
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,MACHINERY,FOB,3,0,1996-03-25,1996-06-07,1,40125.45
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,HOUSEHOLD,SHIP,3,0,1992-10-29,1992-12-17,3,4482.4766
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,3,AUTOMOBILE,SHIP,3,0.07,1992-09-21,1992-12-10,3,10448.81
O,O,N,NONE,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,6,0.03,1996-09-03,1996-11-08,1,1243.2172
F,F,A,NONE,0,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,REG AIR,4,0.05,1992-03-12,1992-05-25,3,9863.568
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,MAIL,4,0,1996-10-28,1997-01-19,1,50031.1002
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,1,0.06,1996-09-17,1996-10-23,1,3083.441
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,0,BUILDING,FOB,2,0.06,1992-01-23,1992-03-22,3,6506.2
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,0,BUILDING,RAIL,1,0.02,1992-01-23,1992-04-02,3,23698.418
O,O,N,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,2,0.01,1996-11-24,1997-02-11,1,15878.4648
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,SHIP,1,0.04,1998-04-15,1998-06-17,4,10206.7445
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,RAIL,2,0,1994-09-30,1994-11-01,0,5733.8912
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,FURNITURE,TRUCK,2,0.07,1996-10-30,1996-12-16,1,36320.9616
O,O,N,NONE,2,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,1,0.08,1996-09-15,1996-10-15,1,12832.9234
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.04,1996-03-15,1996-06-07,1,63251.0912
F,F,A,NONE,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,TRUCK,6,0.05,1992-01-01,1992-03-25,3,52649.3736
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,SHIP,1,0.02,1992-01-28,1992-03-11,3,11031.174
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,4,0.01,1992-09-14,1992-12-10,3,15895.6261
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,6,0.03,1994-12-18,1995-03-11,0,42097.712
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,6,0.05,1995-06-23,1995-08-28,2,43367.0336
F,F,A,NONE,0,Manufacturer#5,2-HIGH,1,AUTOMOBILE,REG AIR,1,0,1994-02-20,1994-04-06,0,29190.2016
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,0,BUILDING,RAIL,5,0.08,1993-01-08,1993-02-13,6,4604.4891
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,TRUCK,6,0.07,1993-04-26,1993-07-14,6,3870.2993
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,FURNITURE,TRUCK,3,0.03,1993-04-26,1993-07-02,6,24065.78
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,HOUSEHOLD,AIR,1,0.05,1996-01-26,1996-03-17,1,18005.814
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,2,AUTOMOBILE,MAIL,1,0.03,1992-08-02,1992-09-19,3,11634.6776
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,4,0.06,1997-07-04,1997-09-03,5,10360.245
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,5,0.07,1992-10-12,1992-12-06,3,26866.783
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,3,BUILDING,AIR,2,0.06,1992-11-26,1993-01-01,3,28923.2328
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,FURNITURE,REG AIR,6,0.03,1996-04-02,1996-05-02,1,27767.538
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,SHIP,1,0.07,1994-02-12,1994-04-07,0,9714.59
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,3,MACHINERY,TRUCK,3,0.03,1997-11-03,1997-12-20,5,18900.5832
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,SHIP,2,0.01,1993-10-06,1994-01-04,6,16598.134
F,F,A,NONE,2,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,RAIL,4,0.02,1993-10-06,1993-11-11,6,489.8986
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,TRUCK,5,0.02,1993-10-06,1993-11-13,6,7128.4725
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,1,BUILDING,REG AIR,5,0.03,1995-07-29,1995-10-20,2,25629.1168
F,F,R,NONE,4,Manufacturer#3,1-URGENT,0,AUTOMOBILE,AIR,1,0.01,1994-07-03,1994-08-20,0,11845.5994
O,O,N,COLLECT COD,0,Manufacturer#5,2-HIGH,2,HOUSEHOLD,MAIL,5,0.02,1998-07-21,1998-09-07,4,836.9088
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,FOB,2,0.03,1997-11-27,1998-02-19,5,3161.238
F,F,R,NONE,0,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,2,0.04,1994-12-02,1995-01-11,0,5563.848
F,F,R,COLLECT COD,1,Manufacturer#1,1-URGENT,2,BUILDING,REG AIR,1,0.03,1994-11-02,1994-12-15,0,3014.5152
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,RAIL,4,0.02,1993-10-30,1993-12-13,6,24587.694
F,F,R,COLLECT COD,0,Manufacturer#5,2-HIGH,3,BUILDING,REG AIR,2,0.07,1993-02-25,1993-03-30,6,22006.2612
F,F,R,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,3,0.02,1994-06-15,1994-09-07,0,24553.8327
O,P,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,TRUCK,6,0.05,1995-06-11,1995-08-24,2,15061.06
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,1,BUILDING,SHIP,4,0.06,1997-09-10,1997-10-19,5,47500.6092
O,O,N,NONE,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.04,1996-02-21,1996-04-09,1,22003.344
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,4,MACHINERY,REG AIR,3,0.06,1996-02-15,1996-04-16,1,6045.216
O,O,N,COLLECT COD,4,Manufacturer#3,1-URGENT,4,MACHINERY,TRUCK,5,0.03,1996-02-15,1996-03-22,1,7481.4312
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,MACHINERY,MAIL,2,0,1993-01-08,1993-02-22,6,44038.8216
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,MACHINERY,REG AIR,3,0.06,1993-01-08,1993-04-05,6,20382.6882
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,3,FURNITURE,AIR,1,0.02,1992-01-05,1992-02-10,3,6727.776
O,O,N,NONE,2,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,2,0.07,1996-09-17,1996-11-16,1,27202.7769
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,4,BUILDING,RAIL,7,0.05,1996-05-27,1996-08-16,1,6694.835
F,F,A,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,AIR,3,0.08,1993-12-04,1994-01-26,6,4538.16
F,P,R,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,2,0.01,1995-03-24,1995-06-08,2,17841.8976
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,4,FURNITURE,MAIL,2,0,1995-10-21,1996-01-18,2,616.842
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,FURNITURE,FOB,2,0,1993-09-18,1993-11-04,6,4594.9056
F,F,A,COLLECT COD,3,Manufacturer#3,2-HIGH,2,BUILDING,FOB,3,0.03,1992-05-13,1992-07-08,3,21844.372
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,4,AUTOMOBILE,AIR,3,0.05,1992-09-04,1992-11-05,3,28671.4208
F,F,A,NONE,3,Manufacturer#4,2-HIGH,3,BUILDING,FOB,1,0.04,1994-05-12,1994-07-22,0,442.3752
F,F,R,NONE,2,Manufacturer#1,1-URGENT,0,MACHINERY,FOB,1,0.02,1993-11-29,1994-02-25,6,40016.0648
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MACHINERY,SHIP,5,0.07,1993-11-29,1993-12-29,6,32529.3087
F,F,A,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,SHIP,1,0.03,1992-11-08,1993-01-05,3,8488.27
O,O,N,NONE,0,Manufacturer#2,3-MEDIUM,3,BUILDING,TRUCK,5,0.04,1996-06-23,1996-08-29,1,35322.32
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,REG AIR,2,0,1994-02-13,1994-05-01,0,5461.3656
O,O,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.03,1997-05-06,1997-07-21,5,17098.025
F,F,A,NONE,0,Manufacturer#1,1-URGENT,0,HOUSEHOLD,FOB,6,0.02,1993-05-08,1993-07-28,6,8005.9725
O,O,N,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,7,0,1996-03-01,1996-05-04,1,986.058
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,1,0.01,1994-02-13,1994-04-20,0,3113.295
F,P,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,4,0.01,1995-04-26,1995-07-01,2,7332.054
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,3,AUTOMOBILE,SHIP,2,0.08,1996-05-01,1996-07-30,1,3972.1776
O,O,N,COLLECT COD,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,3,0.04,1995-04-24,1995-05-31,2,43926.96
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,BUILDING,TRUCK,2,0.04,1996-06-25,1996-08-23,1,13162.3434
F,F,A,NONE,0,Manufacturer#3,5-LOW,2,BUILDING,FOB,1,0.05,1992-07-17,1992-08-27,3,46036.419
O,O,N,COLLECT COD,2,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,3,0.05,1995-08-27,1995-10-27,2,29891.652
O,O,N,COLLECT COD,2,Manufacturer#4,1-URGENT,3,BUILDING,AIR,1,0.01,1996-10-28,1997-01-11,1,34776.5424
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,SHIP,2,0.05,1996-01-12,1996-03-01,1,18208.897
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,3,0.02,1997-12-10,1998-03-09,5,41415.1984
