o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,1,Manufacturer#2,1-URGENT,1994-06-08,DELIVER IN PERSON,1994-07-08,0,1994-09-10,BUILDING,1994-09-22,TRUCK,1428.52,5,0.08,1,29998.92
F,1,Manufacturer#2,1-URGENT,1994-06-08,NONE,1994-08-03,0,1994-07-02,BUILDING,1994-07-12,AIR,1390.48,1,0.02,1,61181.12
F,0,Manufacturer#2,1-URGENT,1994-06-08,TAKE BACK RETURN,1994-08-30,0,1994-10-02,BUILDING,1994-10-20,AIR,1036.13,2,0.08,1,6216.78
F,1,Manufacturer#2,1-URGENT,1994-06-08,NONE,1994-07-08,0,1994-08-04,BUILDING,1994-08-26,RAIL,1300.4,4,0.01,1,45514
F,2,Manufacturer#2,1-URGENT,1994-06-08,NONE,1994-08-08,0,1994-07-29,BUILDING,1994-08-12,AIR,999.09,3,0.03,1,999.09
F,3,Manufacturer#4,2-HIGH,1994-09-05,TAKE BACK RETURN,1994-11-22,4,1994-09-30,HOUSEHOLD,1994-10-11,TRUCK,1098.19,4,0,1,10981.9
F,0,Manufacturer#3,2-HIGH,1994-09-05,NONE,1994-10-23,4,1994-12-07,HOUSEHOLD,1995-01-06,TRUCK,1667.76,3,0.02,1,25016.4
F,0,Manufacturer#4,2-HIGH,1994-09-05,COLLECT COD,1994-10-17,4,1994-11-18,HOUSEHOLD,1994-11-23,FOB,1797.89,5,0.07,2,70117.71
F,2,Manufacturer#3,2-HIGH,1994-09-05,NONE,1994-11-05,4,1994-10-03,HOUSEHOLD,1994-10-15,TRUCK,1391.49,1,0.06,1,51485.13
F,0,Manufacturer#1,2-HIGH,1994-09-05,COLLECT COD,1994-10-08,4,1994-10-31,HOUSEHOLD,1994-11-04,FOB,1402.5,2,0.04,2,51892.5
F,3,Manufacturer#4,2-HIGH,1994-07-17,COLLECT COD,1994-09-07,3,1994-08-21,FURNITURE,1994-09-02,RAIL,1798.89,1,0.08,2,73754.49
F,0,Manufacturer#1,2-HIGH,1994-07-17,DELIVER IN PERSON,1994-08-24,3,1994-10-17,FURNITURE,1994-11-06,SHIP,1442.54,2,0.06,2,8655.24
F,1,Manufacturer#3,2-HIGH,1994-07-17,NONE,1994-08-29,3,1994-08-13,FURNITURE,1994-08-16,REG AIR,1298.39,3,0.04,1,64919.5
O,3,Manufacturer#1,1-URGENT,1997-01-20,DELIVER IN PERSON,1997-03-09,4,1997-03-18,BUILDING,1997-04-14,MAIL,1651.75,1,0,0,67721.75
O,2,Manufacturer#2,1-URGENT,1997-01-20,TAKE BACK RETURN,1997-03-11,4,1997-02-20,BUILDING,1997-03-19,FOB,949.04,2,0.08,0,46502.96
F,0,Manufacturer#5,4-NOT SPECIFIED,1993-12-14,COLLECT COD,1994-03-12,0,1994-03-26,FURNITURE,1994-03-28,SHIP,1095.19,1,0.04,1,40522.03
O,1,Manufacturer#2,1-URGENT,1998-02-19,COLLECT COD,1998-04-29,2,1998-04-29,MACHINERY,1998-05-19,REG AIR,1076.17,2,0.03,0,4304.68
O,2,Manufacturer#4,1-URGENT,1998-02-19,NONE,1998-05-20,2,1998-03-18,MACHINERY,1998-03-28,AIR,1598.69,1,0.03,0,3197.38
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-08-28,DELIVER IN PERSON,1997-11-24,2,1997-09-03,HOUSEHOLD,1997-09-18,AIR,1143.24,1,0.06,0,12575.64
O,0,Manufacturer#4,4-NOT SPECIFIED,1997-08-28,TAKE BACK RETURN,1997-10-21,2,1997-11-07,HOUSEHOLD,1997-11-20,REG AIR,1601.7,4,0,0,73678.2
O,2,Manufacturer#5,4-NOT SPECIFIED,1997-08-28,DELIVER IN PERSON,1997-10-17,2,1997-09-23,HOUSEHOLD,1997-10-23,RAIL,1184.28,3,0,0,46186.92
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-08-28,DELIVER IN PERSON,1997-10-10,2,1997-12-15,HOUSEHOLD,1998-01-05,TRUCK,1636.73,2,0.02,0,14730.57
O,0,Manufacturer#4,5-LOW,1997-12-14,TAKE BACK RETURN,1998-02-09,2,1998-01-04,AUTOMOBILE,1998-01-10,MAIL,1318.41,4,0.08,0,10547.28
O,4,Manufacturer#4,5-LOW,1997-12-14,TAKE BACK RETURN,1998-01-23,2,1998-02-24,AUTOMOBILE,1998-03-18,MAIL,1733.83,6,0.02,0,57216.39
O,2,Manufacturer#3,5-LOW,1997-12-14,DELIVER IN PERSON,1998-02-10,2,1998-03-27,AUTOMOBILE,1998-04-02,FOB,1548.64,2,0.03,0,34070.08
O,1,Manufacturer#1,5-LOW,1997-12-14,DELIVER IN PERSON,1998-01-23,2,1998-03-15,AUTOMOBILE,1998-03-30,RAIL,1371.47,5,0.07,0,48001.45
O,3,Manufacturer#1,5-LOW,1997-12-14,COLLECT COD,1998-01-30,2,1998-01-13,AUTOMOBILE,1998-01-31,AIR,1542.64,3,0.03,0,41651.28
O,3,Manufacturer#2,5-LOW,1997-12-14,COLLECT COD,1998-03-03,2,1998-01-27,AUTOMOBILE,1998-02-16,AIR,1894.99,1,0.08,0,20844.89
O,0,Manufacturer#4,5-LOW,1996-04-23,TAKE BACK RETURN,1996-06-07,4,1996-05-19,FURNITURE,1996-06-18,TRUCK,1235.33,1,0.05,0,3705.99
O,4,Manufacturer#1,5-LOW,1996-04-23,TAKE BACK RETURN,1996-06-18,4,1996-05-13,FURNITURE,1996-06-10,FOB,1892.99,2,0.05,0,54896.71
O,1,Manufacturer#4,5-LOW,1996-04-23,COLLECT COD,1996-07-14,4,1996-08-09,FURNITURE,1996-09-04,TRUCK,1410.51,3,0.01,0,2821.02
F,2,Manufacturer#3,5-LOW,1993-05-14,COLLECT COD,1993-08-10,0,1993-09-09,HOUSEHOLD,1993-09-10,TRUCK,1558.65,1,0,2,62346
F,0,Manufacturer#3,5-LOW,1993-05-14,TAKE BACK RETURN,1993-07-24,0,1993-05-19,HOUSEHOLD,1993-06-14,MAIL,1736.83,2,0.06,2,20841.96
O,2,Manufacturer#2,3-MEDIUM,1996-08-23,COLLECT COD,1996-10-22,2,1996-09-01,FURNITURE,1996-09-19,TRUCK,1363.46,1,0.04,0,47721.1
O,4,Manufacturer#2,1-URGENT,1995-09-29,TAKE BACK RETURN,1995-11-14,2,1995-10-21,MACHINERY,1995-11-06,RAIL,1081.18,2,0.03,0,19461.24
O,4,Manufacturer#2,1-URGENT,1995-09-29,TAKE BACK RETURN,1995-11-26,2,1995-12-20,MACHINERY,1995-12-29,REG AIR,1613.71,1,0.04,0,6454.84
F,3,Manufacturer#5,2-HIGH,1992-04-03,COLLECT COD,1992-06-14,2,1992-07-06,FURNITURE,1992-07-08,REG AIR,1289.38,2,0.02,2,34813.26
F,3,Manufacturer#1,2-HIGH,1992-04-03,COLLECT COD,1992-06-24,2,1992-04-22,FURNITURE,1992-05-12,FOB,1007.1,1,0.04,1,21149.1
F,2,Manufacturer#3,2-HIGH,1992-04-03,TAKE BACK RETURN,1992-06-07,2,1992-06-01,FURNITURE,1992-06-24,RAIL,1099.19,3,0.01,1,25281.37
O,3,Manufacturer#3,2-HIGH,1995-06-10,NONE,1995-09-05,1,1995-10-09,AUTOMOBILE,1995-10-25,TRUCK,1606.7,2,0.07,0,36954.1
O,0,Manufacturer#3,2-HIGH,1995-06-10,TAKE BACK RETURN,1995-08-31,1,1995-08-07,AUTOMOBILE,1995-08-31,RAIL,1122.22,5,0.01,0,1122.22
O,2,Manufacturer#1,2-HIGH,1995-06-10,DELIVER IN PERSON,1995-09-03,1,1995-07-03,AUTOMOBILE,1995-07-20,RAIL,1742.84,4,0.02,0,55770.88
O,0,Manufacturer#1,2-HIGH,1995-06-10,TAKE BACK RETURN,1995-08-01,1,1995-06-24,AUTOMOBILE,1995-07-02,RAIL,1012.11,1,0.03,0,34411.74
O,1,Manufacturer#2,2-HIGH,1995-06-10,TAKE BACK RETURN,1995-08-25,1,1995-06-27,AUTOMOBILE,1995-07-11,MAIL,914.01,3,0.04,0,24678.27
O,4,Manufacturer#2,4-NOT SPECIFIED,1995-06-18,TAKE BACK RETURN,1995-08-02,3,1995-07-19,BUILDING,1995-07-30,MAIL,1564.66,6,0.01,0,1564.66
O,2,Manufacturer#2,4-NOT SPECIFIED,1995-06-18,TAKE BACK RETURN,1995-08-28,3,1995-08-31,BUILDING,1995-09-29,SHIP,1838.93,4,0.04,0,47812.18
O,0,Manufacturer#3,4-NOT SPECIFIED,1995-06-18,TAKE BACK RETURN,1995-07-20,3,1995-09-08,BUILDING,1995-09-15,FOB,1621.72,5,0,0,29190.96
O,0,Manufacturer#1,4-NOT SPECIFIED,1995-06-18,NONE,1995-08-18,3,1995-08-12,BUILDING,1995-09-03,REG AIR,1662.76,3,0.08,0,13302.08
O,2,Manufacturer#5,4-NOT SPECIFIED,1995-06-18,DELIVER IN PERSON,1995-08-06,3,1995-08-20,BUILDING,1995-08-22,SHIP,1454.55,1,0.05,0,52363.8
O,2,Manufacturer#1,4-NOT SPECIFIED,1995-06-18,COLLECT COD,1995-09-05,3,1995-06-28,BUILDING,1995-07-04,TRUCK,1411.51,2,0.05,0,38110.77
P,0,Manufacturer#1,3-MEDIUM,1995-03-11,NONE,1995-05-13,0,1995-03-20,BUILDING,1995-04-11,TRUCK,1020.11,1,0.02,2,19382.09
P,3,Manufacturer#3,3-MEDIUM,1995-03-11,COLLECT COD,1995-06-08,0,1995-03-24,BUILDING,1995-04-20,REG AIR,1850.95,2,0.05,2,20360.45
P,0,Manufacturer#3,3-MEDIUM,1995-03-11,NONE,1995-04-29,0,1995-04-03,BUILDING,1995-04-04,SHIP,1758.85,4,0.08,1,54524.35
P,4,Manufacturer#2,3-MEDIUM,1995-03-11,NONE,1995-05-24,0,1995-06-17,BUILDING,1995-07-11,FOB,1685.78,3,0.06,3,75860.1
P,2,Manufacturer#5,3-MEDIUM,1995-03-11,NONE,1995-05-30,0,1995-06-16,BUILDING,1995-06-25,RAIL,975.07,5,0.01,3,46803.36
P,4,Manufacturer#1,3-MEDIUM,1995-03-11,TAKE BACK RETURN,1995-06-02,0,1995-04-08,BUILDING,1995-04-21,AIR,1088.18,7,0.03,1,31557.22
P,4,Manufacturer#2,3-MEDIUM,1995-03-11,NONE,1995-05-24,0,1995-06-24,BUILDING,1995-07-20,MAIL,1573.67,6,0.05,0,31473.4
O,3,Manufacturer#1,2-HIGH,1995-11-22,COLLECT COD,1996-01-11,2,1995-11-25,HOUSEHOLD,1995-12-12,AIR,1491.59,1,0.08,0,4474.77
O,1,Manufacturer#3,2-HIGH,1995-11-22,DELIVER IN PERSON,1996-01-24,2,1996-03-07,HOUSEHOLD,1996-03-12,MAIL,1206.3,2,0.07,0,14475.6
O,1,Manufacturer#2,2-HIGH,1995-11-22,COLLECT COD,1996-01-01,2,1996-02-09,HOUSEHOLD,1996-03-06,RAIL,1537.63,3,0.06,0,18451.56
F,0,Manufacturer#1,1-URGENT,1993-02-15,COLLECT COD,1993-05-09,3,1993-06-05,BUILDING,1993-06-22,RAIL,1631.73,1,0.05,2,14685.57
F,2,Manufacturer#1,2-HIGH,1994-08-28,TAKE BACK RETURN,1994-10-10,1,1994-10-11,AUTOMOBILE,1994-10-18,REG AIR,1774.87,3,0.08,1,49696.36
F,1,Manufacturer#2,2-HIGH,1994-08-28,COLLECT COD,1994-11-07,1,1994-12-22,AUTOMOBILE,1994-12-27,TRUCK,1884.98,1,0.07,1,56549.4
F,2,Manufacturer#4,2-HIGH,1994-08-28,DELIVER IN PERSON,1994-10-09,1,1994-10-16,AUTOMOBILE,1994-11-05,SHIP,1531.63,6,0.03,2,6126.52
F,2,Manufacturer#3,2-HIGH,1994-08-28,NONE,1994-11-21,1,1994-10-14,AUTOMOBILE,1994-10-26,TRUCK,1082.18,2,0.06,2,32465.4
F,0,Manufacturer#1,2-HIGH,1994-08-28,DELIVER IN PERSON,1994-10-09,1,1994-11-14,AUTOMOBILE,1994-11-25,AIR,1475.57,5,0.04,2,72302.93
F,1,Manufacturer#4,2-HIGH,1994-08-28,TAKE BACK RETURN,1994-09-27,1,1994-09-06,AUTOMOBILE,1994-09-23,TRUCK,1291.39,4,0.08,2,24536.41
F,0,Manufacturer#2,1-URGENT,1993-11-14,NONE,1994-01-05,4,1993-12-22,MACHINERY,1994-01-11,SHIP,1873.97,3,0.01,2,84328.65
F,0,Manufacturer#4,1-URGENT,1993-11-14,DELIVER IN PERSON,1994-01-11,4,1993-12-06,MACHINERY,1993-12-24,TRUCK,1803.9,1,0.07,2,1803.9
F,2,Manufacturer#5,1-URGENT,1993-11-14,DELIVER IN PERSON,1994-01-23,4,1994-01-31,MACHINERY,1994-02-25,TRUCK,1380.48,2,0.05,1,51077.76
F,0,Manufacturer#1,3-MEDIUM,1993-03-08,COLLECT COD,1993-05-20,4,1993-05-09,HOUSEHOLD,1993-06-06,MAIL,1847.94,1,0.04,1,42502.62
F,3,Manufacturer#1,3-MEDIUM,1994-11-20,NONE,1995-02-14,1,1994-12-08,BUILDING,1994-12-19,SHIP,1018.11,1,0.04,1,43778.73
O,0,Manufacturer#1,4-NOT SPECIFIED,1997-07-08,NONE,1997-09-13,2,1997-08-14,MACHINERY,1997-09-08,TRUCK,1563.66,6,0.05,0,46909.8
O,1,Manufacturer#2,4-NOT SPECIFIED,1997-07-08,COLLECT COD,1997-09-26,2,1997-10-25,MACHINERY,1997-11-06,SHIP,1746.84,3,0,0,12227.88
O,2,Manufacturer#4,4-NOT SPECIFIED,1997-07-08,DELIVER IN PERSON,1997-09-28,2,1997-10-24,MACHINERY,1997-11-20,TRUCK,1242.34,4,0.08,0,4969.36
O,2,Manufacturer#1,4-NOT SPECIFIED,1997-07-08,NONE,1997-08-27,2,1997-09-08,MACHINERY,1997-09-15,MAIL,1556.65,7,0.01,0,54482.75
O,0,Manufacturer#3,4-NOT SPECIFIED,1997-07-08,TAKE BACK RETURN,1997-08-16,2,1997-08-04,MACHINERY,1997-08-31,RAIL,1547.64,1,0.08,0,32500.44
O,0,Manufacturer#4,4-NOT SPECIFIED,1997-07-08,DELIVER IN PERSON,1997-09-27,2,1997-08-30,MACHINERY,1997-09-16,FOB,1343.44,5,0.01,0,8060.64
O,3,Manufacturer#5,4-NOT SPECIFIED,1997-07-08,TAKE BACK RETURN,1997-09-06,2,1997-09-23,MACHINERY,1997-10-16,REG AIR,985.08,2,0,0,4925.4
F,4,Manufacturer#3,4-NOT SPECIFIED,1992-08-22,NONE,1992-10-13,1,1992-09-14,BUILDING,1992-09-18,RAIL,1358.45,3,0.08,1,12226.05
F,0,Manufacturer#3,4-NOT SPECIFIED,1992-08-22,COLLECT COD,1992-10-07,1,1992-08-31,BUILDING,1992-09-28,RAIL,967.06,2,0.01,2,21275.32
F,0,Manufacturer#2,4-NOT SPECIFIED,1992-08-22,NONE,1992-11-15,1,1992-09-09,BUILDING,1992-09-13,TRUCK,1747.84,1,0,1,12234.88
F,2,Manufacturer#1,3-MEDIUM,1992-03-05,NONE,1992-05-26,4,1992-05-16,FURNITURE,1992-05-26,MAIL,1029.12,2,0.07,2,33960.96
F,1,Manufacturer#5,3-MEDIUM,1992-03-05,TAKE BACK RETURN,1992-04-12,4,1992-04-07,FURNITURE,1992-04-20,TRUCK,1889.98,1,0,1,1889.98
F,2,Manufacturer#3,4-NOT SPECIFIED,1994-07-30,COLLECT COD,1994-10-06,0,1994-10-02,FURNITURE,1994-10-28,RAIL,1122.22,1,0,2,49377.68
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-07-30,NONE,1994-10-08,0,1994-09-12,FURNITURE,1994-10-08,TRUCK,1529.62,2,0.06,2,39770.12
F,1,Manufacturer#2,4-NOT SPECIFIED,1994-07-30,DELIVER IN PERSON,1994-09-23,0,1994-09-10,FURNITURE,1994-10-07,MAIL,1509.6,3,0,2,16605.6
O,3,Manufacturer#2,1-URGENT,1997-02-17,COLLECT COD,1997-05-16,4,1997-06-17,BUILDING,1997-06-24,MAIL,1536.63,3,0.02,0,67611.72
O,1,Manufacturer#1,1-URGENT,1997-02-17,TAKE BACK RETURN,1997-03-24,4,1997-04-21,BUILDING,1997-05-05,FOB,1675.77,2,0.07,0,58651.95
O,2,Manufacturer#4,1-URGENT,1997-02-17,TAKE BACK RETURN,1997-05-09,4,1997-06-17,BUILDING,1997-06-25,FOB,1311.41,1,0.04,0,57702.04
O,0,Manufacturer#2,1-URGENT,1997-02-17,DELIVER IN PERSON,1997-04-01,4,1997-02-20,BUILDING,1997-03-05,FOB,1617.71,4,0.03,0,27501.07
F,4,Manufacturer#3,5-LOW,1994-11-01,TAKE BACK RETURN,1994-12-01,4,1995-01-27,FURNITURE,1995-02-06,RAIL,1638.73,1,0.05,2,42606.98
O,3,Manufacturer#4,5-LOW,1996-09-08,TAKE BACK RETURN,1996-10-28,2,1996-11-02,BUILDING,1996-11-03,FOB,1040.13,1,0.02,0,3120.39
O,0,Manufacturer#4,5-LOW,1998-02-01,NONE,1998-03-10,3,1998-04-30,BUILDING,1998-05-05,SHIP,1040.13,1,0.08,0,17682.21
O,2,Manufacturer#1,5-LOW,1998-02-01,COLLECT COD,1998-03-09,3,1998-02-27,BUILDING,1998-03-04,FOB,1526.62,4,0.07,0,30532.4
O,0,Manufacturer#2,5-LOW,1998-02-01,NONE,1998-04-16,3,1998-05-27,BUILDING,1998-06-24,FOB,1077.17,2,0,0,14003.21
O,2,Manufacturer#2,5-LOW,1998-02-01,DELIVER IN PERSON,1998-03-11,3,1998-06-02,BUILDING,1998-06-17,MAIL,1640.73,3,0.02,0,59066.28
O,3,Manufacturer#5,3-MEDIUM,1997-02-16,TAKE BACK RETURN,1997-03-29,0,1997-05-22,BUILDING,1997-05-28,MAIL,1467.56,6,0.01,0,11740.48
O,0,Manufacturer#4,3-MEDIUM,1997-02-16,TAKE BACK RETURN,1997-04-17,0,1997-04-22,BUILDING,1997-05-21,REG AIR,1732.83,2,0.02,0,46786.41
O,0,Manufacturer#5,3-MEDIUM,1997-02-16,COLLECT COD,1997-04-13,0,1997-04-22,BUILDING,1997-05-12,AIR,948.04,4,0.01,0,8532.36
O,4,Manufacturer#2,3-MEDIUM,1997-02-16,NONE,1997-03-22,0,1997-02-17,BUILDING,1997-03-14,REG AIR,1473.57,3,0.05,0,64837.08
O,2,Manufacturer#1,3-MEDIUM,1997-02-16,TAKE BACK RETURN,1997-05-05,0,1997-03-07,BUILDING,1997-04-02,AIR,1772.87,5,0.04,0,46094.62
O,1,Manufacturer#2,3-MEDIUM,1997-02-16,COLLECT COD,1997-03-29,0,1997-06-17,BUILDING,1997-07-03,TRUCK,1537.63,1,0.05,0,7688.15
O,0,Manufacturer#4,3-MEDIUM,1997-04-14,TAKE BACK RETURN,1997-05-18,3,1997-06-15,FURNITURE,1997-07-13,FOB,1259.35,4,0,0,26446.35
O,0,Manufacturer#4,3-MEDIUM,1997-04-14,DELIVER IN PERSON,1997-06-30,3,1997-08-07,FURNITURE,1997-09-01,AIR,1515.61,2,0.05,0,4546.83
O,2,Manufacturer#5,3-MEDIUM,1997-04-14,NONE,1997-05-24,3,1997-06-30,FURNITURE,1997-07-03,RAIL,1350.44,3,0.03,0,13504.4
O,0,Manufacturer#5,3-MEDIUM,1997-04-14,TAKE BACK RETURN,1997-06-30,3,1997-04-26,FURNITURE,1997-05-04,SHIP,1889.98,1,0.02,0,88829.06
O,4,Manufacturer#4,5-LOW,1997-07-18,DELIVER IN PERSON,1997-09-19,0,1997-08-01,AUTOMOBILE,1997-08-29,REG AIR,1719.81,2,0.08,0,41275.44
O,2,Manufacturer#4,5-LOW,1997-07-18,TAKE BACK RETURN,1997-08-22,0,1997-07-26,AUTOMOBILE,1997-07-29,SHIP,1540.63,3,0.04,0,4621.89
O,0,Manufacturer#3,5-LOW,1997-07-18,DELIVER IN PERSON,1997-10-16,0,1997-11-11,AUTOMOBILE,1997-11-26,MAIL,1413.51,1,0.08,0,22616.16
F,3,Manufacturer#3,5-LOW,1994-09-07,COLLECT COD,1994-11-21,3,1994-11-08,FURNITURE,1994-11-19,AIR,1777.87,2,0.04,1,87115.63
F,0,Manufacturer#5,5-LOW,1994-09-07,NONE,1994-11-29,3,1994-11-30,FURNITURE,1994-12-19,AIR,1366.46,1,0.03,2,6832.3
F,3,Manufacturer#1,5-LOW,1994-09-07,COLLECT COD,1994-10-12,3,1994-11-11,FURNITURE,1994-12-01,REG AIR,1348.44,3,0.06,2,56634.48
F,2,Manufacturer#3,5-LOW,1992-06-30,DELIVER IN PERSON,1992-09-23,4,1992-08-05,FURNITURE,1992-08-13,REG AIR,1169.26,1,0.08,1,8184.82
O,2,Manufacturer#3,1-URGENT,1997-08-24,COLLECT COD,1997-10-03,4,1997-10-09,AUTOMOBILE,1997-11-07,AIR,1735.83,1,0.02,0,8679.15
O,1,Manufacturer#5,1-URGENT,1997-08-24,NONE,1997-10-13,4,1997-12-18,AUTOMOBILE,1998-01-08,TRUCK,1857.95,2,0.06,0,78033.9
O,2,Manufacturer#3,4-NOT SPECIFIED,1997-04-04,COLLECT COD,1997-06-26,4,1997-05-20,AUTOMOBILE,1997-06-11,TRUCK,1149.24,4,0.03,0,36775.68
O,4,Manufacturer#2,4-NOT SPECIFIED,1997-04-04,NONE,1997-06-08,4,1997-07-13,AUTOMOBILE,1997-08-05,TRUCK,1058.15,3,0.02,0,35977.1
O,1,Manufacturer#1,4-NOT SPECIFIED,1997-04-04,COLLECT COD,1997-05-10,4,1997-05-10,AUTOMOBILE,1997-05-27,FOB,1255.35,2,0.06,0,28873.05
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-04-04,DELIVER IN PERSON,1997-06-03,4,1997-05-28,AUTOMOBILE,1997-06-17,TRUCK,1788.88,1,0.03,0,80499.6
O,0,Manufacturer#1,3-MEDIUM,1997-09-04,COLLECT COD,1997-12-03,2,1997-11-17,FURNITURE,1997-12-07,AIR,1490.58,3,0.07,0,67076.1
O,4,Manufacturer#3,3-MEDIUM,1997-09-04,TAKE BACK RETURN,1997-10-16,2,1997-10-18,FURNITURE,1997-11-17,SHIP,1528.62,1,0,0,30572.4
O,2,Manufacturer#1,3-MEDIUM,1997-09-04,TAKE BACK RETURN,1997-10-24,2,1997-09-09,FURNITURE,1997-10-05,RAIL,1460.55,2,0.02,0,54040.35
O,1,Manufacturer#1,3-MEDIUM,1997-09-04,COLLECT COD,1997-10-07,2,1997-09-27,FURNITURE,1997-10-10,FOB,1274.37,4,0.02,0,19115.55
F,1,Manufacturer#5,5-LOW,1994-07-08,NONE,1994-09-01,2,1994-10-01,BUILDING,1994-10-16,AIR,1186.28,1,0.06,2,59314
F,0,Manufacturer#5,2-HIGH,1993-01-11,NONE,1993-03-04,1,1993-03-08,MACHINERY,1993-03-28,MAIL,1550.64,1,0,2,9303.84
O,3,Manufacturer#4,3-MEDIUM,1996-02-24,NONE,1996-04-15,4,1996-05-24,BUILDING,1996-06-05,TRUCK,1734.83,1,0.08,0,29492.11
O,3,Manufacturer#5,3-MEDIUM,1996-02-24,DELIVER IN PERSON,1996-03-27,4,1996-05-26,BUILDING,1996-06-13,RAIL,1166.26,2,0,0,39652.84
F,2,Manufacturer#2,1-URGENT,1993-09-12,TAKE BACK RETURN,1993-11-12,0,1993-10-17,AUTOMOBILE,1993-11-10,TRUCK,1867.96,1,0.06,2,7471.84
F,1,Manufacturer#3,1-URGENT,1993-09-12,DELIVER IN PERSON,1993-11-01,0,1993-10-13,AUTOMOBILE,1993-10-31,RAIL,1852.95,2,0.03,1,40764.9
F,3,Manufacturer#2,1-URGENT,1993-09-12,NONE,1993-11-25,0,1993-09-20,AUTOMOBILE,1993-09-29,MAIL,1900.99,3,0.04,1,3801.98
F,2,Manufacturer#4,1-URGENT,1993-09-12,COLLECT COD,1993-11-26,0,1993-11-18,AUTOMOBILE,1993-11-23,SHIP,1531.63,4,0,1,47480.53
F,4,Manufacturer#1,1-URGENT,1994-01-22,DELIVER IN PERSON,1994-03-22,4,1994-01-31,AUTOMOBILE,1994-02-28,AIR,1868.96,2,0.04,1,41117.12
F,4,Manufacturer#4,1-URGENT,1994-01-22,NONE,1994-04-15,4,1994-03-03,AUTOMOBILE,1994-03-18,RAIL,939.03,6,0.02,2,31927.02
F,3,Manufacturer#3,1-URGENT,1994-01-22,DELIVER IN PERSON,1994-03-04,4,1994-02-27,AUTOMOBILE,1994-03-17,TRUCK,1051.15,1,0.05,2,36790.25
F,3,Manufacturer#2,1-URGENT,1994-01-22,TAKE BACK RETURN,1994-02-25,4,1994-02-11,AUTOMOBILE,1994-02-19,REG AIR,1437.53,3,0.05,2,51751.08
F,3,Manufacturer#2,1-URGENT,1994-01-22,NONE,1994-04-22,4,1994-02-13,AUTOMOBILE,1994-02-17,FOB,1615.71,5,0.08,2,6462.84
F,0,Manufacturer#1,1-URGENT,1994-01-22,DELIVER IN PERSON,1994-02-22,4,1994-02-02,AUTOMOBILE,1994-03-03,FOB,1196.29,4,0.06,2,4785.16
F,2,Manufacturer#1,1-URGENT,1994-01-22,COLLECT COD,1994-04-03,4,1994-02-06,AUTOMOBILE,1994-03-05,FOB,1828.92,7,0.06,1,40236.24
F,2,Manufacturer#2,5-LOW,1995-02-11,NONE,1995-03-22,1,1995-03-06,FURNITURE,1995-03-25,MAIL,1435.53,1,0.01,1,70340.97
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-08-24,DELIVER IN PERSON,1997-11-07,1,1997-09-21,HOUSEHOLD,1997-10-12,TRUCK,1325.42,1,0.03,0,10603.36
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-08-24,NONE,1997-10-14,1,1997-09-23,HOUSEHOLD,1997-09-26,FOB,1017.11,4,0.02,0,2034.22
O,3,Manufacturer#1,4-NOT SPECIFIED,1997-08-24,TAKE BACK RETURN,1997-10-03,1,1997-10-21,HOUSEHOLD,1997-11-02,FOB,962.06,3,0.06,0,26937.68
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-08-24,DELIVER IN PERSON,1997-10-23,1,1997-11-22,HOUSEHOLD,1997-11-29,REG AIR,1844.94,2,0.01,0,47968.44
O,0,Manufacturer#5,4-NOT SPECIFIED,1997-08-24,NONE,1997-11-22,1,1997-10-21,HOUSEHOLD,1997-11-15,TRUCK,1749.84,6,0.07,0,5249.52
O,0,Manufacturer#4,4-NOT SPECIFIED,1997-08-24,COLLECT COD,1997-10-22,1,1997-11-20,HOUSEHOLD,1997-12-16,AIR,1682.78,5,0.02,0,30290.04
O,0,Manufacturer#3,3-MEDIUM,1996-06-06,DELIVER IN PERSON,1996-08-01,4,1996-06-28,BUILDING,1996-06-29,RAIL,1476.57,1,0.04,0,32484.54
O,4,Manufacturer#1,3-MEDIUM,1996-06-06,DELIVER IN PERSON,1996-07-14,4,1996-10-04,BUILDING,1996-10-28,AIR,1205.3,3,0.08,0,36159
O,3,Manufacturer#5,3-MEDIUM,1996-06-06,DELIVER IN PERSON,1996-08-01,4,1996-07-25,BUILDING,1996-08-06,MAIL,1897.99,2,0.03,0,68327.64
O,4,Manufacturer#2,3-MEDIUM,1996-06-06,NONE,1996-08-14,4,1996-06-19,BUILDING,1996-07-06,SHIP,1197.29,4,0.08,0,11972.9
O,2,Manufacturer#5,3-MEDIUM,1996-06-06,NONE,1996-08-09,4,1996-09-03,BUILDING,1996-09-20,RAIL,1761.86,5,0.05,0,58141.38
F,1,Manufacturer#3,3-MEDIUM,1992-09-20,TAKE BACK RETURN,1992-12-04,0,1993-01-15,HOUSEHOLD,1993-02-04,RAIL,1230.33,2,0.08,1,56595.18
