o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,1,Manufacturer#3,3-MEDIUM,1993-01-21,TAKE BACK RETURN,1993-03-17,1,1993-05-17,BUILDING,1993-05-23,FOB,996.09,5,0.05,2,27153.4134
F,3,Manufacturer#2,3-MEDIUM,1993-01-21,DELIVER IN PERSON,1993-02-25,1,1993-01-29,BUILDING,1993-02-07,REG AIR,1590.68,2,0.03,2,47338.6368
F,0,Manufacturer#4,3-MEDIUM,1993-01-21,TAKE BACK RETURN,1993-02-23,1,1993-05-22,BUILDING,1993-06-12,FOB,1708.8,1,0.04,1,17668.992
O,2,Manufacturer#5,3-MEDIUM,1996-07-06,COLLECT COD,1996-08-27,4,1996-07-08,FURNITURE,1996-07-20,REG AIR,1877.97,4,0.04,0,20507.4324
O,4,Manufacturer#1,3-MEDIUM,1996-07-06,TAKE BACK RETURN,1996-08-14,4,1996-10-03,FURNITURE,1996-11-02,TRUCK,1021.12,1,0.04,0,44153.2288
O,4,Manufacturer#5,3-MEDIUM,1996-07-06,TAKE BACK RETURN,1996-09-14,4,1996-07-17,FURNITURE,1996-08-07,AIR,1098.19,2,0.07,0,47935.9935
O,3,Manufacturer#2,3-MEDIUM,1996-07-06,COLLECT COD,1996-09-19,4,1996-08-30,FURNITURE,1996-09-08,REG AIR,941.04,3,0.02,0,4564.044
F,3,Manufacturer#2,2-HIGH,1994-06-30,TAKE BACK RETURN,1994-09-08,3,1994-08-23,BUILDING,1994-09-01,AIR,1679.77,1,0.06,2,26338.7936
F,4,Manufacturer#4,2-HIGH,1994-06-30,TAKE BACK RETURN,1994-09-09,3,1994-08-05,BUILDING,1994-08-22,RAIL,1329.42,3,0,1,45599.106
F,1,Manufacturer#1,2-HIGH,1994-06-30,COLLECT COD,1994-09-10,3,1994-08-12,BUILDING,1994-08-19,FOB,1341.44,4,0,1,21664.256
F,1,Manufacturer#4,2-HIGH,1994-06-30,TAKE BACK RETURN,1994-09-21,3,1994-10-08,BUILDING,1994-10-15,TRUCK,1682.78,2,0.04,1,74042.32
O,4,Manufacturer#3,4-NOT SPECIFIED,1996-08-22,DELIVER IN PERSON,1996-10-11,1,1996-09-24,MACHINERY,1996-10-04,REG AIR,1736.83,2,0.08,0,31262.94
O,0,Manufacturer#1,4-NOT SPECIFIED,1996-08-22,COLLECT COD,1996-10-11,1,1996-11-02,MACHINERY,1996-11-26,MAIL,1218.31,1,0.03,0,19955.9178
F,0,Manufacturer#4,2-HIGH,1992-03-17,COLLECT COD,1992-06-03,0,1992-06-23,BUILDING,1992-06-29,RAIL,1745.84,4,0.03,2,15712.56
F,0,Manufacturer#4,2-HIGH,1992-03-17,COLLECT COD,1992-05-19,0,1992-04-01,BUILDING,1992-04-13,REG AIR,932.03,1,0.06,1,27737.2128
F,2,Manufacturer#2,2-HIGH,1992-03-17,COLLECT COD,1992-05-17,0,1992-04-29,BUILDING,1992-05-17,REG AIR,1722.82,3,0.05,1,6684.5416
F,2,Manufacturer#3,2-HIGH,1992-03-17,TAKE BACK RETURN,1992-04-22,0,1992-07-14,BUILDING,1992-08-03,REG AIR,1713.81,2,0.06,2,33110.8092
F,4,Manufacturer#1,4-NOT SPECIFIED,1993-05-10,DELIVER IN PERSON,1993-08-08,0,1993-07-24,HOUSEHOLD,1993-07-30,TRUCK,1399.49,1,0.06,2,18011.4363
O,2,Manufacturer#4,2-HIGH,1996-07-09,TAKE BACK RETURN,1996-09-19,0,1996-08-13,AUTOMOBILE,1996-08-27,FOB,1161.26,2,0.05,0,16095.0636
O,2,Manufacturer#3,2-HIGH,1996-07-09,DELIVER IN PERSON,1996-08-18,0,1996-08-19,AUTOMOBILE,1996-08-23,SHIP,1062.16,1,0.06,0,4121.1808
O,2,Manufacturer#1,2-HIGH,1996-07-09,COLLECT COD,1996-09-15,0,1996-07-27,AUTOMOBILE,1996-07-30,SHIP,1190.29,3,0.04,0,33328.12
O,3,Manufacturer#1,1-URGENT,1997-09-05,TAKE BACK RETURN,1997-11-27,1,1997-11-17,FURNITURE,1997-12-12,FOB,1461.56,3,0.02,0,43949.1092
O,4,Manufacturer#2,1-URGENT,1997-09-05,COLLECT COD,1997-12-01,1,1997-11-28,FURNITURE,1997-12-02,AIR,1308.4,5,0.01,0,3846.696
O,4,Manufacturer#5,1-URGENT,1997-09-05,NONE,1997-11-02,1,1997-12-03,FURNITURE,1998-01-01,MAIL,1141.24,1,0.03,0,5477.952
O,4,Manufacturer#2,1-URGENT,1997-09-05,COLLECT COD,1997-12-01,1,1998-01-02,FURNITURE,1998-01-12,AIR,1574.67,4,0.04,0,37004.745
O,1,Manufacturer#4,1-URGENT,1997-09-05,DELIVER IN PERSON,1997-11-24,1,1997-12-29,FURNITURE,1998-01-13,REG AIR,1292.39,2,0.05,0,30048.0675
F,2,Manufacturer#3,3-MEDIUM,1992-02-15,COLLECT COD,1992-03-24,3,1992-05-05,MACHINERY,1992-05-14,AIR,1760.86,1,0.05,2,22204.4446
F,4,Manufacturer#1,4-NOT SPECIFIED,1994-07-01,DELIVER IN PERSON,1994-08-14,0,1994-09-30,MACHINERY,1994-10-12,SHIP,904,1,0.06,2,17176
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-07-01,TAKE BACK RETURN,1994-08-12,0,1994-08-07,MACHINERY,1994-08-25,FOB,1630.73,2,0.05,1,14676.57
F,3,Manufacturer#1,3-MEDIUM,1994-02-17,COLLECT COD,1994-05-16,1,1994-03-02,FURNITURE,1994-03-11,SHIP,956.05,3,0.07,1,21769.2585
F,0,Manufacturer#4,3-MEDIUM,1994-02-17,NONE,1994-05-05,1,1994-05-25,FURNITURE,1994-06-09,AIR,930.03,5,0.02,2,7951.7565
F,2,Manufacturer#2,3-MEDIUM,1994-02-17,COLLECT COD,1994-04-22,1,1994-03-29,FURNITURE,1994-04-26,SHIP,1049.14,2,0.01,1,45322.848
F,3,Manufacturer#3,3-MEDIUM,1994-02-17,TAKE BACK RETURN,1994-05-04,1,1994-03-11,FURNITURE,1994-04-03,RAIL,1619.71,4,0.04,2,16035.129
F,4,Manufacturer#1,3-MEDIUM,1994-02-17,DELIVER IN PERSON,1994-04-07,1,1994-04-10,FURNITURE,1994-04-27,SHIP,1437.53,6,0,2,14231.547
F,2,Manufacturer#1,3-MEDIUM,1994-02-17,TAKE BACK RETURN,1994-05-11,1,1994-03-14,FURNITURE,1994-04-07,REG AIR,915.01,1,0.03,2,869.2595
F,3,Manufacturer#1,5-LOW,1994-05-20,COLLECT COD,1994-07-12,0,1994-07-07,MACHINERY,1994-08-03,REG AIR,1266.36,2,0,2,4913.4768
F,4,Manufacturer#3,5-LOW,1994-05-20,COLLECT COD,1994-08-16,0,1994-05-25,MACHINERY,1994-06-15,FOB,1296.39,5,0.07,2,13262.0697
F,1,Manufacturer#1,5-LOW,1994-05-20,TAKE BACK RETURN,1994-06-21,0,1994-08-24,MACHINERY,1994-08-28,RAIL,1057.15,4,0.07,1,34885.95
F,0,Manufacturer#4,5-LOW,1994-05-20,COLLECT COD,1994-07-31,0,1994-05-30,MACHINERY,1994-06-21,REG AIR,1802.9,3,0.07,1,5408.7
F,2,Manufacturer#5,5-LOW,1994-05-20,NONE,1994-06-21,0,1994-06-02,MACHINERY,1994-06-26,REG AIR,1889.98,1,0.02,2,12568.367
F,0,Manufacturer#3,5-LOW,1992-01-14,DELIVER IN PERSON,1992-03-23,1,1992-03-07,BUILDING,1992-03-20,SHIP,1646.74,1,0.05,1,79866.89
O,3,Manufacturer#1,5-LOW,1995-10-11,TAKE BACK RETURN,1995-11-20,3,1996-01-04,BUILDING,1996-01-17,REG AIR,1846.94,3,0.07,0,65603.3088
O,1,Manufacturer#2,5-LOW,1995-10-11,TAKE BACK RETURN,1995-12-24,3,1995-12-01,BUILDING,1995-12-21,SHIP,1332.43,2,0.05,0,8580.8492
O,1,Manufacturer#4,5-LOW,1995-10-11,TAKE BACK RETURN,1995-12-31,3,1995-11-23,BUILDING,1995-11-30,FOB,1319.41,1,0.07,0,18405.7695
F,3,Manufacturer#3,2-HIGH,1992-04-20,NONE,1992-06-11,1,1992-06-22,HOUSEHOLD,1992-06-28,RAIL,1295.39,1,0.04,2,50520.21
O,0,Manufacturer#2,3-MEDIUM,1995-10-16,COLLECT COD,1995-12-27,1,1995-11-16,HOUSEHOLD,1995-11-25,RAIL,1686.78,1,0.04,0,14270.1588
O,1,Manufacturer#5,3-MEDIUM,1995-10-16,COLLECT COD,1995-12-19,1,1995-12-10,HOUSEHOLD,1995-12-22,MAIL,950.04,4,0.07,0,10488.4416
O,2,Manufacturer#5,3-MEDIUM,1995-10-16,NONE,1995-12-14,1,1995-12-23,HOUSEHOLD,1996-01-20,RAIL,1688.78,3,0.03,0,82750.22
O,1,Manufacturer#5,3-MEDIUM,1995-10-16,COLLECT COD,1995-12-08,1,1995-12-18,HOUSEHOLD,1995-12-24,AIR,1623.72,2,0.06,0,61701.36
O,3,Manufacturer#5,2-HIGH,1996-12-07,NONE,1997-02-25,2,1997-04-06,MACHINERY,1997-05-03,SHIP,1753.85,2,0.03,0,45459.792
O,2,Manufacturer#4,2-HIGH,1996-12-07,DELIVER IN PERSON,1997-02-04,2,1997-03-19,MACHINERY,1997-04-08,REG AIR,1745.84,3,0.04,0,14769.8064
O,3,Manufacturer#1,2-HIGH,1996-12-07,COLLECT COD,1997-02-02,2,1997-01-16,MACHINERY,1997-01-26,TRUCK,1411.51,5,0.04,0,56319.249
O,0,Manufacturer#2,2-HIGH,1996-12-07,NONE,1997-02-03,2,1997-04-02,MACHINERY,1997-04-06,TRUCK,1176.27,6,0.07,0,4234.572
O,3,Manufacturer#3,2-HIGH,1996-12-07,TAKE BACK RETURN,1997-02-10,2,1997-04-04,MACHINERY,1997-04-26,MAIL,1479.57,1,0.02,0,25833.2922
O,2,Manufacturer#3,2-HIGH,1996-12-07,NONE,1997-01-30,2,1996-12-21,MACHINERY,1997-01-16,SHIP,1532.63,4,0.04,0,50423.527
O,4,Manufacturer#4,5-LOW,1995-11-13,COLLECT COD,1996-01-01,4,1995-11-14,HOUSEHOLD,1995-12-13,REG AIR,1194.29,1,0.03,0,16481.202
F,2,Manufacturer#1,1-URGENT,1992-02-29,COLLECT COD,1992-04-28,3,1992-04-09,BUILDING,1992-04-17,FOB,1251.35,1,0.01,2,48314.6235
F,2,Manufacturer#3,1-URGENT,1992-02-29,DELIVER IN PERSON,1992-04-07,3,1992-05-09,BUILDING,1992-05-11,MAIL,1062.16,3,0.06,2,41211.808
F,2,Manufacturer#5,1-URGENT,1992-02-29,TAKE BACK RETURN,1992-04-17,3,1992-04-03,BUILDING,1992-04-21,TRUCK,1298.39,2,0.04,1,41937.997
F,0,Manufacturer#2,1-URGENT,1992-02-29,DELIVER IN PERSON,1992-05-16,3,1992-05-23,BUILDING,1992-06-04,REG AIR,1508.6,4,0.04,2,5853.368
F,1,Manufacturer#3,1-URGENT,1992-02-29,NONE,1992-05-23,3,1992-04-13,BUILDING,1992-05-09,SHIP,929.02,5,0.05,2,39316.1264
O,0,Manufacturer#2,5-LOW,1996-04-09,DELIVER IN PERSON,1996-07-02,3,1996-08-08,AUTOMOBILE,1996-08-27,AIR,1327.42,1,0.07,0,53879.9778
O,1,Manufacturer#4,5-LOW,1996-04-09,DELIVER IN PERSON,1996-07-08,3,1996-04-28,AUTOMOBILE,1996-05-28,REG AIR,1164.26,2,0.05,0,29548.9188
O,1,Manufacturer#4,5-LOW,1996-04-09,COLLECT COD,1996-07-08,3,1996-04-25,AUTOMOBILE,1996-05-17,SHIP,1430.53,4,0.07,0,35920.6083
O,0,Manufacturer#1,5-LOW,1996-04-09,NONE,1996-05-20,3,1996-06-10,AUTOMOBILE,1996-06-28,AIR,1029.12,3,0.01,0,15745.536
O,3,Manufacturer#4,5-LOW,1997-08-31,COLLECT COD,1997-10-17,4,1997-10-03,AUTOMOBILE,1997-10-18,SHIP,1525.62,3,0.08,0,23860.6968
O,2,Manufacturer#4,5-LOW,1997-08-31,DELIVER IN PERSON,1997-10-02,4,1997-12-27,AUTOMOBILE,1997-12-28,MAIL,1697.79,1,0.04,0,29677.3692
O,0,Manufacturer#1,5-LOW,1997-08-31,NONE,1997-11-05,4,1997-11-01,AUTOMOBILE,1997-11-15,SHIP,1772.87,2,0.06,0,63610.5756
O,2,Manufacturer#5,1-URGENT,1997-05-07,DELIVER IN PERSON,1997-06-06,4,1997-05-14,AUTOMOBILE,1997-05-18,SHIP,1060.16,1,0.05,0,38452.0032
O,2,Manufacturer#5,1-URGENT,1996-11-22,COLLECT COD,1997-01-02,0,1996-12-24,HOUSEHOLD,1997-01-08,RAIL,1877.97,1,0.03,0,17840.715
O,2,Manufacturer#5,1-URGENT,1996-11-22,NONE,1997-02-16,0,1997-02-02,HOUSEHOLD,1997-02-10,REG AIR,961.06,3,0.07,0,28601.1456
O,4,Manufacturer#1,1-URGENT,1996-11-22,COLLECT COD,1997-01-23,0,1997-03-20,HOUSEHOLD,1997-04-05,AIR,1181.28,2,0.02,0,8186.2704
O,2,Manufacturer#4,5-LOW,1995-07-25,NONE,1995-08-25,0,1995-08-16,HOUSEHOLD,1995-08-18,TRUCK,1318.41,1,0.06,0,47304.5508
O,3,Manufacturer#5,5-LOW,1995-07-25,COLLECT COD,1995-09-24,0,1995-11-16,HOUSEHOLD,1995-11-17,SHIP,1276.37,3,0.05,0,42503.121
O,3,Manufacturer#5,5-LOW,1995-07-25,NONE,1995-09-22,0,1995-11-11,HOUSEHOLD,1995-11-12,AIR,1276.37,2,0,0,22553.4579
O,3,Manufacturer#1,5-LOW,1995-07-25,TAKE BACK RETURN,1995-09-15,0,1995-07-26,HOUSEHOLD,1995-07-27,FOB,1085.18,4,0,0,26803.946
O,3,Manufacturer#3,4-NOT SPECIFIED,1996-11-08,DELIVER IN PERSON,1997-01-23,1,1996-11-10,BUILDING,1996-11-12,AIR,1277.37,2,0.03,0,34821.1062
O,3,Manufacturer#1,4-NOT SPECIFIED,1996-11-08,DELIVER IN PERSON,1997-01-26,1,1996-12-21,BUILDING,1996-12-22,FOB,1316.41,1,0.04,0,35937.993
O,3,Manufacturer#3,4-NOT SPECIFIED,1995-11-22,NONE,1996-02-09,3,1996-01-23,MACHINERY,1996-02-09,FOB,1850.95,3,0,0,26931.3225
O,2,Manufacturer#1,4-NOT SPECIFIED,1995-11-22,NONE,1995-12-27,3,1996-01-01,MACHINERY,1996-01-02,RAIL,1549.64,1,0,0,72135.742
O,2,Manufacturer#3,4-NOT SPECIFIED,1995-11-22,COLLECT COD,1996-02-14,3,1996-03-15,MACHINERY,1996-03-18,TRUCK,1400.49,4,0.02,0,53526.7278
O,2,Manufacturer#4,4-NOT SPECIFIED,1995-11-22,TAKE BACK RETURN,1995-12-25,3,1996-03-04,MACHINERY,1996-03-18,RAIL,1616.71,2,0.06,0,74497.9968
O,3,Manufacturer#2,4-NOT SPECIFIED,1995-11-22,NONE,1996-02-19,3,1996-03-01,MACHINERY,1996-03-30,TRUCK,1231.33,5,0.07,0,29921.319
F,0,Manufacturer#2,5-LOW,1992-02-12,NONE,1992-05-11,0,1992-05-05,FURNITURE,1992-06-04,SHIP,1006.1,5,0.07,2,46813.833
F,2,Manufacturer#5,5-LOW,1992-02-12,TAKE BACK RETURN,1992-03-17,0,1992-06-02,FURNITURE,1992-06-07,TRUCK,1434.53,2,0.02,1,47339.49
F,2,Manufacturer#3,5-LOW,1992-02-12,DELIVER IN PERSON,1992-04-17,0,1992-05-12,FURNITURE,1992-05-15,TRUCK,1223.32,1,0.03,1,2275.3752
F,0,Manufacturer#3,5-LOW,1992-02-12,TAKE BACK RETURN,1992-04-25,0,1992-02-29,FURNITURE,1992-03-05,MAIL,1513.61,4,0.08,2,31331.727
F,4,Manufacturer#2,5-LOW,1992-02-12,NONE,1992-05-04,0,1992-05-01,FURNITURE,1992-05-09,TRUCK,1800.9,6,0.07,2,76214.088
F,0,Manufacturer#1,5-LOW,1992-02-12,NONE,1992-03-24,0,1992-02-23,FURNITURE,1992-03-20,RAIL,1275.37,3,0.01,2,4948.4356
F,2,Manufacturer#2,4-NOT SPECIFIED,1993-06-26,TAKE BACK RETURN,1993-08-22,1,1993-09-03,BUILDING,1993-09-05,TRUCK,1025.12,2,0.02,1,20092.352
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-06-26,COLLECT COD,1993-08-13,1,1993-07-10,BUILDING,1993-07-20,RAIL,1824.92,1,0.07,1,62795.4972
F,3,Manufacturer#5,2-HIGH,1994-02-09,DELIVER IN PERSON,1994-04-04,1,1994-04-03,AUTOMOBILE,1994-04-04,TRUCK,965.06,2,0.05,1,43910.23
F,1,Manufacturer#2,2-HIGH,1994-02-09,DELIVER IN PERSON,1994-05-01,1,1994-02-25,AUTOMOBILE,1994-03-04,FOB,1327.42,3,0.02,1,1234.5006
F,0,Manufacturer#4,2-HIGH,1994-02-09,TAKE BACK RETURN,1994-03-29,1,1994-03-11,AUTOMOBILE,1994-04-01,SHIP,1562.66,1,0.05,1,41691.7688
O,1,Manufacturer#4,1-URGENT,1996-02-23,NONE,1996-04-16,4,1996-04-02,FURNITURE,1996-04-16,FOB,1527.62,6,0.01,0,4399.5456
O,0,Manufacturer#1,1-URGENT,1996-02-23,COLLECT COD,1996-04-10,4,1996-06-16,FURNITURE,1996-07-10,MAIL,1374.47,5,0.04,0,47625.3855
O,0,Manufacturer#1,1-URGENT,1996-02-23,TAKE BACK RETURN,1996-04-15,4,1996-05-06,FURNITURE,1996-06-03,SHIP,1047.14,2,0.05,0,26681.1272
O,0,Manufacturer#2,1-URGENT,1996-02-23,COLLECT COD,1996-04-17,4,1996-06-15,FURNITURE,1996-07-06,SHIP,1070.16,3,0.03,0,5297.292
O,0,Manufacturer#2,1-URGENT,1996-02-23,TAKE BACK RETURN,1996-03-31,4,1996-04-03,FURNITURE,1996-04-17,FOB,954.05,1,0,0,38562.701
O,1,Manufacturer#2,1-URGENT,1996-02-23,DELIVER IN PERSON,1996-05-16,4,1996-06-07,FURNITURE,1996-06-30,FOB,1585.68,4,0.05,0,62792.928
O,0,Manufacturer#4,1-URGENT,1996-02-23,TAKE BACK RETURN,1996-05-14,4,1996-05-20,FURNITURE,1996-05-21,FOB,1611.71,7,0,0,62953.3926
F,2,Manufacturer#3,1-URGENT,1992-07-28,DELIVER IN PERSON,1992-10-05,1,1992-10-19,BUILDING,1992-10-26,MAIL,1688.78,3,0.03,2,54615.1452
F,1,Manufacturer#1,1-URGENT,1992-07-28,NONE,1992-10-16,1,1992-10-16,BUILDING,1992-11-08,AIR,1013.11,2,0.01,2,28893.8972
F,0,Manufacturer#3,1-URGENT,1992-07-28,TAKE BACK RETURN,1992-10-07,1,1992-11-19,BUILDING,1992-12-13,RAIL,1523.62,1,0.04,1,43301.2804
F,2,Manufacturer#1,4-NOT SPECIFIED,1993-05-12,COLLECT COD,1993-07-02,4,1993-06-16,BUILDING,1993-06-23,TRUCK,1240.33,1,0.08,1,58295.51
F,4,Manufacturer#3,4-NOT SPECIFIED,1993-05-12,TAKE BACK RETURN,1993-06-25,4,1993-07-19,BUILDING,1993-07-22,REG AIR,1279.37,3,0.03,2,54142.9384
F,4,Manufacturer#1,4-NOT SPECIFIED,1993-05-12,COLLECT COD,1993-06-19,4,1993-08-22,BUILDING,1993-08-28,TRUCK,1742.84,6,0.06,1,51866.9184
F,4,Manufacturer#4,4-NOT SPECIFIED,1993-05-12,DELIVER IN PERSON,1993-07-30,4,1993-05-23,BUILDING,1993-05-28,TRUCK,1031.13,5,0,1,50525.37
F,3,Manufacturer#3,4-NOT SPECIFIED,1993-05-12,TAKE BACK RETURN,1993-06-19,4,1993-08-08,BUILDING,1993-08-18,REG AIR,937.03,2,0.03,2,9998.1101
F,4,Manufacturer#4,4-NOT SPECIFIED,1993-05-12,NONE,1993-07-03,4,1993-07-24,BUILDING,1993-08-18,REG AIR,1733.83,4,0.08,2,26631.6288
O,0,Manufacturer#3,5-LOW,1997-03-20,COLLECT COD,1997-06-04,1,1997-06-29,FURNITURE,1997-07-15,TRUCK,1857.95,2,0.05,0,31770.945
O,1,Manufacturer#4,5-LOW,1997-03-20,COLLECT COD,1997-05-10,1,1997-06-20,FURNITURE,1997-07-19,REG AIR,1329.42,1,0.08,0,34697.862
O,2,Manufacturer#3,2-HIGH,1998-01-20,DELIVER IN PERSON,1998-03-21,2,1998-02-27,BUILDING,1998-03-19,TRUCK,905,1,0.05,0,17557
F,0,Manufacturer#1,5-LOW,1992-08-18,NONE,1992-10-17,0,1992-11-12,AUTOMOBILE,1992-12-06,AIR,1377.47,6,0.02,1,49093.0308
F,3,Manufacturer#1,5-LOW,1992-08-18,TAKE BACK RETURN,1992-10-14,0,1992-09-03,AUTOMOBILE,1992-09-21,TRUCK,907,7,0.08,1,41359.2
F,0,Manufacturer#4,5-LOW,1992-08-18,DELIVER IN PERSON,1992-09-18,0,1992-10-15,AUTOMOBILE,1992-11-12,FOB,913.01,5,0,1,40738.5062
F,3,Manufacturer#5,5-LOW,1992-08-18,DELIVER IN PERSON,1992-09-24,0,1992-11-30,AUTOMOBILE,1992-12-17,AIR,1588.68,4,0.08,2,54332.856
F,3,Manufacturer#4,5-LOW,1992-08-18,TAKE BACK RETURN,1992-10-31,0,1992-09-19,AUTOMOBILE,1992-09-23,SHIP,1878.97,3,0.08,2,18789.7
F,1,Manufacturer#3,5-LOW,1992-08-18,COLLECT COD,1992-09-20,0,1992-10-16,AUTOMOBILE,1992-11-06,AIR,1720.81,1,0.08,1,30733.6666
F,4,Manufacturer#3,5-LOW,1992-08-18,NONE,1992-11-10,0,1992-10-10,AUTOMOBILE,1992-10-30,RAIL,1599.69,2,0.06,2,27066.7548
F,4,Manufacturer#2,5-LOW,1992-12-25,DELIVER IN PERSON,1993-01-30,3,1993-03-02,AUTOMOBILE,1993-03-29,AIR,1123.22,1,0.05,1,34370.532
O,3,Manufacturer#5,1-URGENT,1996-04-25,DELIVER IN PERSON,1996-07-16,4,1996-07-26,MACHINERY,1996-08-08,RAIL,1099.19,1,0.04,0,38086.9335
O,0,Manufacturer#3,5-LOW,1997-01-01,DELIVER IN PERSON,1997-03-21,1,1997-01-21,BUILDING,1997-02-08,RAIL,1376.47,7,0.03,0,28809.5171
O,0,Manufacturer#3,5-LOW,1997-01-01,TAKE BACK RETURN,1997-02-27,1,1997-02-09,BUILDING,1997-02-17,RAIL,997.09,4,0.08,0,5803.0638
O,3,Manufacturer#3,5-LOW,1997-01-01,NONE,1997-02-23,1,1997-01-21,BUILDING,1997-01-23,AIR,1323.42,2,0,0,35732.34
O,4,Manufacturer#3,5-LOW,1997-01-01,COLLECT COD,1997-03-22,1,1997-02-25,BUILDING,1997-03-13,REG AIR,1831.93,1,0.01,0,73350.4772
O,2,Manufacturer#3,5-LOW,1997-01-01,COLLECT COD,1997-01-31,1,1997-02-11,BUILDING,1997-02-17,TRUCK,1744.84,6,0.05,0,6351.2176
O,3,Manufacturer#1,5-LOW,1997-01-01,DELIVER IN PERSON,1997-01-31,1,1997-01-29,BUILDING,1997-02-08,TRUCK,927.02,3,0.04,0,20255.387
O,1,Manufacturer#1,5-LOW,1997-01-01,NONE,1997-03-21,1,1997-04-15,BUILDING,1997-04-30,SHIP,1603.7,5,0.04,0,72166.5
O,2,Manufacturer#5,1-URGENT,1995-11-02,TAKE BACK RETURN,1995-12-19,4,1995-12-19,BUILDING,1995-12-21,MAIL,1098.19,2,0.06,0,46453.437
O,4,Manufacturer#2,1-URGENT,1995-11-02,COLLECT COD,1995-12-02,4,1995-11-09,BUILDING,1995-11-28,MAIL,1438.53,1,0.05,0,65510.6562
F,2,Manufacturer#3,1-URGENT,1994-10-16,COLLECT COD,1994-12-18,3,1994-11-15,MACHINERY,1994-12-13,AIR,1126.22,2,0.03,1,19663.8012
F,3,Manufacturer#4,1-URGENT,1994-10-16,DELIVER IN PERSON,1995-01-10,3,1994-12-13,MACHINERY,1995-01-05,TRUCK,1158.25,1,0.02,2,29211.065
O,3,Manufacturer#5,5-LOW,1996-04-25,TAKE BACK RETURN,1996-06-21,1,1996-05-04,MACHINERY,1996-05-31,REG AIR,1642.74,1,0.02,0,44616.8184
O,1,Manufacturer#4,4-NOT SPECIFIED,1997-10-01,NONE,1997-11-08,4,1997-10-31,FURNITURE,1997-11-17,RAIL,1549.64,3,0.04,0,44939.56
O,1,Manufacturer#4,4-NOT SPECIFIED,1997-10-01,NONE,1997-12-12,4,1998-01-23,FURNITURE,1998-02-14,MAIL,1490.59,1,0.02,0,31883.7201
O,3,Manufacturer#5,4-NOT SPECIFIED,1997-10-01,NONE,1997-12-28,4,1997-11-11,FURNITURE,1997-11-24,AIR,1276.37,5,0.02,0,30313.7875
O,1,Manufacturer#1,4-NOT SPECIFIED,1997-10-01,NONE,1997-11-17,4,1997-12-26,FURNITURE,1997-12-30,SHIP,1705.8,4,0.03,0,47284.776
O,2,Manufacturer#4,4-NOT SPECIFIED,1997-10-01,TAKE BACK RETURN,1997-11-22,4,1998-01-24,FURNITURE,1998-02-07,AIR,1194.29,2,0.04,0,4681.6168
F,1,Manufacturer#1,3-MEDIUM,1993-08-02,TAKE BACK RETURN,1993-09-18,2,1993-10-10,FURNITURE,1993-11-05,RAIL,1409.5,1,0.02,1,56971.99
O,2,Manufacturer#5,1-URGENT,1996-09-28,TAKE BACK RETURN,1996-11-15,1,1996-12-22,MACHINERY,1997-01-14,MAIL,1351.45,5,0.02,0,34083.569
O,2,Manufacturer#4,1-URGENT,1996-09-28,NONE,1996-11-29,1,1996-11-22,MACHINERY,1996-12-06,MAIL,1368.46,4,0.02,0,24700.703
O,2,Manufacturer#2,1-URGENT,1996-09-28,COLLECT COD,1996-12-26,1,1997-01-03,MACHINERY,1997-01-27,RAIL,1832.93,2,0.01,0,46703.0564
O,2,Manufacturer#2,1-URGENT,1996-09-28,NONE,1996-10-28,1,1996-10-07,MACHINERY,1996-10-08,REG AIR,1653.75,3,0.02,0,41972.175
O,2,Manufacturer#3,1-URGENT,1996-09-28,NONE,1996-12-17,1,1996-11-20,MACHINERY,1996-12-20,MAIL,1591.69,1,0.03,0,52493.9362
F,2,Manufacturer#3,2-HIGH,1993-09-25,COLLECT COD,1993-11-05,1,1993-10-22,HOUSEHOLD,1993-10-26,RAIL,1099.19,2,0.05,1,1033.2386
F,2,Manufacturer#5,2-HIGH,1993-09-25,DELIVER IN PERSON,1993-10-30,1,1993-12-23,HOUSEHOLD,1994-01-15,AIR,1854.95,1,0.07,2,64144.171
F,2,Manufacturer#4,2-HIGH,1994-06-06,DELIVER IN PERSON,1994-07-30,0,1994-09-24,HOUSEHOLD,1994-09-29,SHIP,1161.26,2,0.01,2,14631.876
F,1,Manufacturer#5,2-HIGH,1994-06-06,NONE,1994-08-31,0,1994-06-18,HOUSEHOLD,1994-06-25,AIR,1255.35,1,0.01,1,12302.43
O,4,Manufacturer#3,3-MEDIUM,1998-02-18,NONE,1998-05-04,1,1998-05-27,BUILDING,1998-05-31,SHIP,1673.77,1,0.07,0,36186.9074
O,3,Manufacturer#2,3-MEDIUM,1998-02-18,TAKE BACK RETURN,1998-05-09,1,1998-03-25,BUILDING,1998-04-05,AIR,1897.99,3,0,0,9205.2515
O,1,Manufacturer#2,3-MEDIUM,1998-02-18,COLLECT COD,1998-04-22,1,1998-05-16,BUILDING,1998-06-02,REG AIR,1426.52,4,0.01,0,1326.6636
O,1,Manufacturer#3,3-MEDIUM,1998-02-18,DELIVER IN PERSON,1998-05-01,1,1998-05-04,BUILDING,1998-05-09,FOB,963.06,2,0.03,0,42470.946
