l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,3,0.02,1994-08-12,1994-10-05,0,23572.7828
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,2,AUTOMOBILE,REG AIR,1,0,1994-11-17,1995-02-12,0,2258.8488
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,3,MACHINERY,SHIP,3,0.04,1994-07-20,1994-10-15,0,763.04
O,O,N,NONE,2,Manufacturer#4,2-HIGH,2,MACHINERY,AIR,4,0.08,1998-01-28,1998-04-11,5,4990.7808
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,5,0.05,1994-08-10,1994-09-18,0,18746.0568
F,F,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,6,0.01,1992-07-03,1992-08-17,2,10067.644
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,0,AUTOMOBILE,RAIL,6,0.03,1994-02-05,1994-03-23,0,5768.3958
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,AUTOMOBILE,TRUCK,1,0.08,1992-10-25,1993-01-14,2,7715.4858
O,P,N,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,1,BUILDING,AIR,5,0.08,1995-04-09,1995-05-30,1,65939.9832
F,F,A,NONE,3,Manufacturer#1,5-LOW,2,FURNITURE,TRUCK,1,0.08,1994-07-02,1994-09-28,0,-474.8328
F,F,A,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,MAIL,1,0.03,1995-03-16,1995-04-26,1,5593.915
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,FOB,2,0.04,1992-01-27,1992-03-10,2,876.864
F,F,A,COLLECT COD,3,Manufacturer#3,1-URGENT,0,MACHINERY,TRUCK,1,0.02,1993-10-25,1993-12-06,4,28388.875
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,4,BUILDING,MAIL,2,0,1993-06-03,1993-08-30,4,29907.82
F,F,R,COLLECT COD,1,Manufacturer#1,3-MEDIUM,1,FURNITURE,REG AIR,5,0.04,1994-02-09,1994-04-11,0,35729.064
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,4,BUILDING,FOB,6,0.03,1993-05-03,1993-07-04,4,51792.4316
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,0,MACHINERY,AIR,1,0.05,1992-11-24,1993-01-13,2,9279.5692
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,MACHINERY,RAIL,3,0.05,1998-06-27,1998-07-28,5,32778.3
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,1,0.01,1996-11-26,1997-02-09,6,2753.1756
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,6,0.01,1998-03-25,1998-05-15,5,26700.096
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,REG AIR,6,0.03,1992-08-16,1992-11-04,2,26392.64
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,3,0.02,1993-08-29,1993-10-02,4,3957.69
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,TRUCK,4,0.04,1998-02-23,1998-04-06,5,24851.456
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,1,MACHINERY,REG AIR,7,0.04,1998-06-07,1998-09-03,5,32654.6256
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,0,HOUSEHOLD,FOB,3,0.01,1998-01-06,1998-03-01,5,3853.4661
O,O,N,NONE,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,1,0.04,1995-06-21,1995-08-27,1,25203.2976
O,O,N,NONE,4,Manufacturer#3,1-URGENT,2,HOUSEHOLD,RAIL,1,0.01,1996-05-05,1996-07-18,6,1469.8586
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,2,MACHINERY,RAIL,2,0.07,1994-01-14,1994-03-28,0,7801.3944
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,6,0.06,1994-12-16,1995-02-08,0,11601.3656
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,RAIL,5,0.06,1995-07-26,1995-09-13,1,64698.4
O,O,N,NONE,4,Manufacturer#5,5-LOW,1,AUTOMOBILE,MAIL,3,0.03,1996-12-13,1997-03-12,6,12180.2616
F,F,R,COLLECT COD,3,Manufacturer#3,5-LOW,0,FURNITURE,REG AIR,3,0.05,1994-05-29,1994-07-16,0,24878.274
O,P,N,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,3,0.03,1995-05-15,1995-07-18,1,25723.5696
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,1,FURNITURE,FOB,3,0,1997-04-09,1997-06-18,3,33829.5672
F,F,A,NONE,4,Manufacturer#3,3-MEDIUM,4,BUILDING,TRUCK,3,0.03,1993-09-16,1993-11-30,4,9353.5662
F,F,R,NONE,1,Manufacturer#1,5-LOW,3,MACHINERY,TRUCK,3,0.04,1992-12-01,1992-12-31,2,34047.5968
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,3,0.07,1994-01-07,1994-04-02,0,30445.4024
O,O,N,COLLECT COD,0,Manufacturer#4,3-MEDIUM,4,BUILDING,RAIL,5,0.05,1996-04-06,1996-06-26,6,59904.32
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,4,BUILDING,FOB,6,0.03,1996-04-06,1996-05-18,6,8027.196
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,6,0.01,1996-03-15,1996-06-02,6,28961.174
O,O,N,NONE,4,Manufacturer#5,2-HIGH,0,MACHINERY,SHIP,3,0.02,1997-08-14,1997-10-13,3,9921.743
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,1,HOUSEHOLD,AIR,7,0.07,1993-11-21,1994-01-08,4,523.7144
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,4,FURNITURE,RAIL,4,0.08,1996-10-09,1996-11-18,6,27112.7385
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,1,FURNITURE,RAIL,7,0.04,1995-11-26,1995-12-29,1,1654.4484
F,F,A,COLLECT COD,1,Manufacturer#2,5-LOW,1,FURNITURE,FOB,7,0.03,1992-06-13,1992-07-30,2,7338.52
F,F,A,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,TRUCK,5,0.07,1993-12-23,1994-03-04,4,11203.44
F,F,R,NONE,1,Manufacturer#3,1-URGENT,4,FURNITURE,SHIP,2,0.08,1992-04-05,1992-05-31,2,30696.4321
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,2,AUTOMOBILE,FOB,2,0.04,1998-01-28,1998-04-15,5,29348.3103
O,O,N,NONE,2,Manufacturer#4,2-HIGH,3,FURNITURE,REG AIR,2,0,1997-08-30,1997-11-13,3,17009.5128
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,4,FURNITURE,SHIP,3,0,1996-03-02,1996-04-15,6,31050.2512
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,BUILDING,RAIL,2,0.08,1994-08-13,1994-09-23,0,20849.854
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,3,BUILDING,MAIL,4,0.08,1997-04-06,1997-05-15,3,10051.3168
O,O,N,COLLECT COD,3,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,REG AIR,5,0.04,1997-10-04,1997-11-21,3,56818.6434
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,4,HOUSEHOLD,AIR,1,0,1996-01-07,1996-03-02,6,7719.7969
F,F,A,NONE,3,Manufacturer#5,1-URGENT,0,AUTOMOBILE,REG AIR,2,0.08,1992-05-29,1992-08-15,2,55663.745
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,6,0,1993-12-02,1994-02-16,4,23595.964
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,HOUSEHOLD,MAIL,2,0.04,1995-02-05,1995-03-22,1,49758.0525
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,2,BUILDING,AIR,3,0.08,1995-11-09,1996-01-15,1,5847.3882
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,RAIL,1,0.08,1997-09-06,1997-10-15,3,27734.76
O,O,N,NONE,1,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,FOB,3,0.03,1997-02-20,1997-05-17,3,27212.3379
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,RAIL,6,0,1994-10-08,1994-11-28,0,25969.068
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,AIR,1,0.06,1992-10-11,1992-12-24,2,29382.7581
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,3,BUILDING,FOB,1,0.02,1994-02-06,1994-04-28,0,10175.3104
O,O,N,COLLECT COD,3,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,SHIP,1,0.05,1997-12-15,1998-02-11,3,3997.32
O,O,N,NONE,3,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,MAIL,7,0,1997-12-15,1998-01-22,3,24247.44
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,3,0.04,1997-08-02,1997-10-08,3,-4337.6582
F,F,R,NONE,3,Manufacturer#1,2-HIGH,3,HOUSEHOLD,SHIP,5,0,1992-07-17,1992-08-30,2,54178.299
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,2,HOUSEHOLD,RAIL,2,0.03,1994-06-23,1994-08-06,0,60765.895
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,2,MACHINERY,RAIL,1,0.08,1998-05-01,1998-07-20,5,27426.95
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,MACHINERY,SHIP,4,0.02,1998-05-01,1998-06-03,5,8907.9288
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,6,0.06,1996-07-27,1996-10-12,6,41670.5024
O,O,N,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,REG AIR,2,0.04,1996-08-02,1996-09-11,6,33833.0601
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,4,AUTOMOBILE,SHIP,2,0.07,1992-05-16,1992-06-23,2,22729.9774
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0.02,1997-02-22,1997-04-22,3,17227.737
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,AIR,3,0.08,1994-11-10,1995-01-21,0,5918.0912
F,F,R,COLLECT COD,1,Manufacturer#2,1-URGENT,0,AUTOMOBILE,REG AIR,1,0.06,1994-10-08,1994-12-17,0,21375.8464
O,P,N,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,6,0.07,1995-05-17,1995-07-28,1,21098.457
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,2,FURNITURE,SHIP,3,0.06,1992-02-20,1992-04-19,2,24635.9614
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,2,FURNITURE,RAIL,2,0.04,1992-02-20,1992-04-16,2,9965.7312
O,O,N,NONE,1,Manufacturer#1,2-HIGH,3,AUTOMOBILE,REG AIR,5,0.06,1998-06-14,1998-07-15,5,1677.664
F,F,A,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,AIR,2,0.06,1993-11-09,1994-01-16,4,7196.475
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,RAIL,5,0,1997-11-08,1997-12-22,3,381.3808
F,P,N,COLLECT COD,2,Manufacturer#4,2-HIGH,2,BUILDING,RAIL,6,0.02,1995-05-21,1995-06-24,1,34741.5304
O,O,N,NONE,1,Manufacturer#5,5-LOW,2,AUTOMOBILE,AIR,5,0.03,1998-06-30,1998-09-28,5,22618.1592
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,RAIL,1,0.06,1997-03-30,1997-06-10,3,5657.4238
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,3,AUTOMOBILE,SHIP,2,0.02,1994-07-16,1994-10-08,0,17100.1757
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,BUILDING,TRUCK,2,0.05,1993-09-29,1993-12-06,4,4361.658
O,O,N,NONE,0,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,7,0.02,1995-09-14,1995-11-19,1,1220.5152
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,3,BUILDING,MAIL,1,0.04,1996-04-02,1996-06-28,6,10020.51
F,P,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,0.06,1995-05-16,1995-07-19,1,396.56
F,F,R,NONE,1,Manufacturer#3,3-MEDIUM,4,BUILDING,MAIL,2,0.04,1993-01-26,1993-04-26,4,27527.1857
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,4,FURNITURE,MAIL,3,0.02,1995-10-20,1995-11-24,1,28452.6346
O,O,N,COLLECT COD,0,Manufacturer#3,5-LOW,3,MACHINERY,TRUCK,2,0.04,1997-07-23,1997-10-11,3,32298.32
F,P,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,4,0.08,1995-03-31,1995-05-09,1,3822.8911
O,O,N,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,REG AIR,1,0.05,1997-04-10,1997-05-20,3,13784.32
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,BUILDING,RAIL,6,0.02,1995-02-04,1995-03-14,1,25136.164
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,3,0.08,1996-04-11,1996-07-02,6,15438.4044
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,2,0.02,1998-07-07,1998-09-28,5,3361.92
F,F,A,NONE,0,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,AIR,1,0.05,1992-04-15,1992-06-07,2,8664.7504
F,F,R,NONE,4,Manufacturer#5,2-HIGH,4,FURNITURE,AIR,2,0.03,1992-05-21,1992-06-29,2,4691.7552
O,O,N,NONE,2,Manufacturer#2,5-LOW,3,HOUSEHOLD,MAIL,2,0.02,1997-12-10,1998-01-16,3,43628.64
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,1,HOUSEHOLD,SHIP,2,0.03,1992-06-22,1992-08-26,2,3661.4725
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,2,0.05,1998-03-03,1998-05-10,5,25985.313
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,4,HOUSEHOLD,SHIP,5,0.07,1992-10-25,1992-12-06,2,55573.371
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,4,HOUSEHOLD,SHIP,2,0.06,1995-12-16,1996-02-14,1,4498.722
F,F,R,NONE,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,7,0.04,1992-03-24,1992-05-30,2,-2701.3964
O,O,N,COLLECT COD,3,Manufacturer#3,5-LOW,3,FURNITURE,RAIL,3,0.07,1996-03-21,1996-05-03,6,10263.376
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,MACHINERY,AIR,3,0.06,1994-10-02,1994-11-04,0,6594.8168
O,O,N,COLLECT COD,4,Manufacturer#2,1-URGENT,1,FURNITURE,REG AIR,4,0.01,1996-03-11,1996-06-02,6,15992.3182
F,F,R,COLLECT COD,4,Manufacturer#1,2-HIGH,4,AUTOMOBILE,AIR,3,0.02,1993-06-10,1993-07-12,4,42936.984
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,3,FURNITURE,SHIP,4,0.05,1996-03-21,1996-05-13,6,19432.4697
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,4,0.02,1997-02-22,1997-05-07,3,52847.4496
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,MAIL,2,0.07,1993-06-26,1993-08-12,4,2983.8372
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,1,0.05,1994-09-22,1994-12-16,0,55146.3024
F,F,R,NONE,3,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,FOB,6,0.06,1993-05-23,1993-06-27,4,2068.036
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,3,BUILDING,TRUCK,3,0.04,1995-12-16,1996-01-21,1,19396.3105
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,1,0.03,1996-06-06,1996-07-29,6,10844.3664
F,F,R,NONE,2,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,AIR,2,0.07,1993-04-15,1993-05-30,4,9679.26
F,F,R,NONE,4,Manufacturer#4,5-LOW,3,MACHINERY,AIR,3,0,1992-04-02,1992-06-22,2,20771.7324
F,F,R,NONE,3,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,2,0.06,1992-02-06,1992-03-21,2,19788.503
O,O,N,COLLECT COD,4,Manufacturer#2,2-HIGH,0,FURNITURE,MAIL,5,0.08,1998-04-18,1998-07-13,5,4488.3923
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,1,0.01,1997-07-06,1997-08-12,3,48732.24
O,O,N,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,RAIL,6,0.08,1995-09-07,1995-11-08,1,3445.708
F,P,R,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,4,FURNITURE,SHIP,3,0.08,1995-05-04,1995-07-15,1,16092.9786
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,AUTOMOBILE,SHIP,2,0.08,1998-05-16,1998-06-18,5,3622.3239
F,F,A,NONE,3,Manufacturer#3,5-LOW,4,MACHINERY,RAIL,2,0.05,1993-11-02,1993-12-30,4,24723.8425
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,RAIL,1,0.01,1992-07-28,1992-10-20,2,-1126.7
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,2,AUTOMOBILE,AIR,7,0.06,1998-03-25,1998-06-11,5,16731.66
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,2,FURNITURE,SHIP,6,0,1997-09-29,1997-12-25,3,25665.431
O,O,N,NONE,1,Manufacturer#3,1-URGENT,2,MACHINERY,SHIP,1,0.07,1996-11-20,1997-01-01,6,6508.512
F,F,R,NONE,1,Manufacturer#3,5-LOW,3,MACHINERY,REG AIR,3,0.04,1993-01-04,1993-02-07,4,11898.73
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,1,MACHINERY,SHIP,4,0.06,1998-01-16,1998-03-02,5,29209.0482
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,FURNITURE,MAIL,2,0.04,1993-08-20,1993-10-15,4,26526.6585
F,F,R,NONE,1,Manufacturer#1,2-HIGH,0,FURNITURE,RAIL,3,0,1993-08-20,1993-11-08,4,23818.172
F,F,A,NONE,2,Manufacturer#2,3-MEDIUM,4,MACHINERY,FOB,3,0.03,1992-01-11,1992-02-27,2,84543.888
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,2,BUILDING,AIR,3,0.05,1996-04-05,1996-06-26,6,44531.9795
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,4,MACHINERY,FOB,6,0.08,1996-02-09,1996-05-07,6,9080.3178
O,O,N,NONE,1,Manufacturer#1,1-URGENT,3,AUTOMOBILE,TRUCK,2,0.06,1995-06-01,1995-08-03,1,68382.8075
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,HOUSEHOLD,AIR,3,0.01,1993-09-04,1993-10-21,4,13424.976
F,F,A,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,1,0.04,1992-10-01,1992-10-31,2,47037.3415
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,MACHINERY,RAIL,2,0.06,1998-02-28,1998-05-14,5,17398.836
F,P,A,NONE,4,Manufacturer#2,5-LOW,4,BUILDING,REG AIR,3,0.08,1995-04-27,1995-06-20,1,2746.76
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,2,MACHINERY,SHIP,4,0.04,1992-10-02,1992-12-09,2,50983.344
O,O,N,NONE,0,Manufacturer#1,2-HIGH,3,BUILDING,RAIL,3,0.08,1998-05-11,1998-06-27,5,3250.815
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,FOB,3,0.05,1996-03-11,1996-06-04,6,26587.4886
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,3,AUTOMOBILE,AIR,5,0.02,1992-02-26,1992-05-12,2,1286.1072
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,2,FURNITURE,RAIL,3,0,1994-04-15,1994-06-12,0,45594.5184
O,O,N,NONE,0,Manufacturer#4,5-LOW,1,BUILDING,RAIL,4,0.08,1996-11-09,1997-01-13,6,2490.147
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,2,0.04,1997-11-25,1997-12-29,3,9948.5
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,AIR,1,0.02,1995-12-17,1996-03-07,1,9952.1004
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,1,HOUSEHOLD,REG AIR,1,0,1997-10-24,1997-12-15,3,10572.408
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,0,AUTOMOBILE,TRUCK,4,0.05,1994-05-30,1994-07-19,0,7786.998
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,3,FURNITURE,REG AIR,7,0.08,1996-11-22,1996-12-29,6,29605.248
O,O,N,NONE,2,Manufacturer#3,1-URGENT,0,AUTOMOBILE,SHIP,3,0,1998-05-04,1998-06-29,5,37505.949
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,1,FURNITURE,AIR,1,0.05,1995-02-02,1995-04-09,1,4449.1212
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,1,BUILDING,FOB,6,0.07,1992-02-24,1992-03-25,2,1906.5
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,REG AIR,1,0.02,1996-04-06,1996-06-05,6,53984.1522
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,TRUCK,2,0.02,1996-04-06,1996-06-28,6,14845.9844
O,O,N,NONE,1,Manufacturer#3,3-MEDIUM,4,BUILDING,FOB,1,0.06,1997-06-03,1997-08-16,3,34479.4
F,F,R,COLLECT COD,0,Manufacturer#3,2-HIGH,1,MACHINERY,RAIL,6,0.06,1992-02-18,1992-04-18,2,13486.78
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,0,MACHINERY,TRUCK,3,0.01,1996-03-08,1996-06-06,6,9017.8608
O,O,N,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,REG AIR,1,0.08,1997-01-11,1997-03-12,3,14803.866
O,O,N,NONE,2,Manufacturer#5,1-URGENT,3,BUILDING,RAIL,4,0.02,1997-12-04,1998-01-25,3,16508.3328
F,F,R,COLLECT COD,4,Manufacturer#5,2-HIGH,3,AUTOMOBILE,FOB,2,0.01,1994-01-21,1994-04-11,0,12785.502
O,O,N,NONE,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,SHIP,3,0,1997-09-06,1997-10-30,3,25287.3432
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,MACHINERY,MAIL,1,0.08,1995-07-03,1995-09-24,1,12293.6612
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,1,FURNITURE,TRUCK,4,0.07,1994-05-19,1994-07-29,0,13808.6224
F,F,R,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,5,0.03,1994-01-19,1994-03-28,0,40950.7632
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,MAIL,4,0.03,1992-02-18,1992-05-07,2,29931.6
F,F,A,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,3,0.08,1992-07-05,1992-09-23,2,41367.3768
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,MACHINERY,REG AIR,2,0,1992-09-04,1992-11-16,2,16573.6922
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,0,AUTOMOBILE,FOB,5,0.04,1998-05-04,1998-07-13,5,10118.592
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,0,MACHINERY,FOB,3,0,1995-12-12,1996-02-28,1,24431.0056
F,F,R,COLLECT COD,3,Manufacturer#1,2-HIGH,2,MACHINERY,TRUCK,2,0.08,1994-09-30,1994-12-11,0,33397.6944
O,O,N,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,1,BUILDING,FOB,3,0,1996-08-14,1996-11-10,6,15737.1699
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,AUTOMOBILE,RAIL,3,0,1996-01-13,1996-02-24,6,55973.282
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,REG AIR,3,0.01,1994-07-26,1994-09-24,0,7277.217
F,F,R,NONE,1,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,FOB,4,0,1993-12-04,1994-02-10,4,25619.7502
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,SHIP,3,0.02,1995-07-24,1995-09-29,1,5944
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,2,FURNITURE,SHIP,7,0,1996-03-10,1996-05-04,6,54185.4728
