l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,3,TRUCK,6,0.05,13,Brand#41,6,JUMBO CAN,34,200,36687.8428
F,F,R,NONE,2,Manufacturer#1,5-LOW,3,TRUCK,4,0.06,18,Brand#13,6,MED DRUM,24,200,49134.42
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,3,MAIL,2,0.03,14,Brand#34,6,MED DRUM,39,200,71365.32
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,3,MAIL,1,0.04,7,Brand#15,6,SM BAG,48,200,54392.338
F,F,R,COLLECT COD,0,Manufacturer#3,5-LOW,1,SHIP,2,0.04,16,Brand#34,17,MED PKG,22,201,40526.468
F,F,A,COLLECT COD,1,Manufacturer#2,5-LOW,1,AIR,1,0.04,17,Brand#23,17,MED PKG,17,201,58450.48
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,3,SHIP,2,0.05,1,Brand#54,7,MED JAR,28,202,23232.2595
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,AIR,3,0.01,6,Brand#52,12,LG BOX,27,203,1157.6348
F,F,R,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,MAIL,1,0,6,Brand#24,12,MED BOX,5,203,30016.4352
F,F,R,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,2,TRUCK,2,0.02,17,Brand#55,12,SM CASE,19,203,3833.7504
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,2,REG AIR,4,0.03,11,Brand#12,12,JUMBO CAN,42,203,41712.8184
F,F,N,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,2,REG AIR,7,0.03,11,Brand#34,12,LG PKG,32,203,29018.304
F,F,R,NONE,2,Manufacturer#1,4-NOT SPECIFIED,2,FOB,5,0.01,9,Brand#12,12,JUMBO DRUM,17,203,17441.753
F,F,R,NONE,3,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,6,0.08,6,Brand#42,12,WRAP CASE,9,203,48423.2148
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,3,REG AIR,5,0.06,20,Brand#31,7,JUMBO PACK,14,202,80641.8715
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,3,RAIL,1,0,4,Brand#55,23,LG JAR,16,204,66723.72
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,TRUCK,6,0.02,18,Brand#53,5,MED PKG,7,205,60943.507
F,F,A,NONE,1,Manufacturer#2,3-MEDIUM,0,MAIL,2,0.06,17,Brand#25,5,WRAP BAG,15,205,11635.246
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,0,RAIL,5,0.04,7,Brand#45,5,LG BAG,26,205,31057.2496
F,F,A,NONE,4,Manufacturer#1,3-MEDIUM,3,AIR,2,0.08,20,Brand#13,23,MED PKG,35,204,2760.0384
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,2,FOB,5,0.01,3,Brand#33,21,JUMBO CASE,3,206,17662.318
F,P,A,COLLECT COD,0,Manufacturer#4,1-URGENT,2,SHIP,4,0.06,16,Brand#41,12,WRAP CASE,10,207,23809.149
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,1,AIR,1,0.02,10,Brand#13,17,SM CASE,5,208,31997.875
F,P,N,NONE,3,Manufacturer#3,1-URGENT,2,AIR,6,0.08,22,Brand#34,12,LG PACK,50,207,5945.3496
O,P,N,NONE,3,Manufacturer#3,1-URGENT,2,SHIP,5,0.07,7,Brand#31,12,MED CASE,31,207,30275.7312
F,P,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,2,RAIL,3,0.08,14,Brand#31,12,WRAP PACK,7,207,18174.5356
F,P,A,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,2,REG AIR,2,0,7,Brand#55,12,MED BOX,26,207,34303.4874
F,P,A,NONE,4,Manufacturer#4,1-URGENT,2,SHIP,1,0.04,13,Brand#43,12,LG BOX,30,207,28632.0215
F,F,A,NONE,1,Manufacturer#4,5-LOW,0,FOB,1,0.06,3,Brand#45,15,SM BAG,37,209,49262.725
F,F,A,NONE,4,Manufacturer#2,5-LOW,4,AIR,5,0.04,4,Brand#21,11,MED DRUM,23,210,8451.828
F,F,R,COLLECT COD,2,Manufacturer#3,2-HIGH,0,FOB,1,0.02,12,Brand#35,14,SM PACK,39,211,60715.655
F,F,R,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,0,MAIL,4,0.08,4,Brand#14,15,WRAP BOX,46,212,69902.8512
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,SHIP,5,0.02,21,Brand#23,15,JUMBO PKG,26,212,30238.1352
F,F,A,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,0,SHIP,2,0.04,7,Brand#12,15,LG BOX,34,212,55907.5104
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,0,SHIP,3,0.01,13,Brand#45,15,MED BOX,22,212,31432.6329
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,0,SHIP,1,0.06,20,Brand#42,15,LG BOX,15,212,29401.46
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,0,SHIP,7,0,24,Brand#41,14,JUMBO DRUM,20,213,11243.2096
F,F,R,COLLECT COD,4,Manufacturer#4,1-URGENT,0,AIR,3,0.01,20,Brand#44,15,MED BOX,12,214,59824.296
F,F,A,COLLECT COD,1,Manufacturer#1,5-LOW,0,RAIL,1,0.08,2,Brand#14,14,SM BOX,21,215,33289.5376
F,F,A,NONE,1,Manufacturer#2,2-HIGH,0,AIR,1,0.02,3,Brand#24,14,MED BOX,5,213,37714.95
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,RAIL,5,0.06,0,Brand#35,14,JUMBO PACK,19,213,7431.72
F,F,R,NONE,0,Manufacturer#2,4-NOT SPECIFIED,2,REG AIR,1,0.01,5,Brand#24,18,WRAP PACK,32,216,53771.9668
F,P,A,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,AIR,5,0.02,2,Brand#25,16,WRAP CAN,22,217,15607.6344
F,P,A,COLLECT COD,4,Manufacturer#2,3-MEDIUM,0,FOB,6,0.05,4,Brand#24,16,MED JAR,9,217,42739.7868
F,P,R,NONE,3,Manufacturer#1,3-MEDIUM,0,SHIP,2,0.07,22,Brand#11,16,SM DRUM,46,217,51062.1724
O,P,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,SHIP,7,0.05,21,Brand#44,16,LG PKG,41,217,27488.01
F,P,R,COLLECT COD,3,Manufacturer#5,3-MEDIUM,0,REG AIR,1,0.08,22,Brand#52,16,LG PACK,9,217,46828.16
F,P,R,COLLECT COD,4,Manufacturer#5,3-MEDIUM,0,MAIL,4,0.06,13,Brand#55,16,SM CASE,23,217,71434.044
F,P,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,AIR,3,0.02,21,Brand#32,16,MED BAG,10,217,63416.6078
F,F,R,NONE,0,Manufacturer#5,2-HIGH,2,MAIL,4,0.05,15,Brand#51,21,LG DRUM,29,218,36304.488
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,AIR,1,0.01,10,Brand#43,9,LG PACK,12,219,23935.912
F,F,R,COLLECT COD,2,Manufacturer#5,1-URGENT,0,TRUCK,3,0,9,Brand#52,5,SM PACK,10,220,23574.6252
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,0,RAIL,2,0.06,21,Brand#54,5,MED CAN,8,220,44972.837
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,0,RAIL,4,0.08,13,Brand#53,5,JUMBO BAG,5,220,59816.67
O,P,N,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,REG AIR,2,0.07,1,Brand#32,12,WRAP BOX,41,221,8838.3204
F,P,R,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,TRUCK,1,0.03,24,Brand#52,12,MED CASE,2,221,21382.088
F,P,A,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,MAIL,3,0,20,Brand#15,12,JUMBO JAR,3,221,60328.635
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,AIR,1,0.05,6,Brand#34,11,LG PKG,17,222,36899.9
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,4,AIR,2,0.04,10,Brand#35,11,MED BOX,22,222,13873.496
F,F,R,COLLECT COD,0,Manufacturer#5,2-HIGH,2,RAIL,3,0.06,14,Brand#52,21,JUMBO PACK,6,218,41659.002
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,2,TRUCK,1,0.06,8,Brand#52,21,JUMBO BAG,39,218,53904.7418
F,F,A,COLLECT COD,4,Manufacturer#4,1-URGENT,4,RAIL,3,0.03,13,Brand#45,4,LG JAR,50,223,40434.7608
F,F,R,COLLECT COD,2,Manufacturer#3,1-URGENT,4,TRUCK,1,0.02,12,Brand#33,4,MED JAR,43,223,55359.54
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,2,AIR,1,0.05,22,Brand#35,18,MED PKG,40,224,26878.0512
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,2,RAIL,2,0.06,6,Brand#53,9,SM PKG,50,225,5321.481
F,F,R,COLLECT COD,2,Manufacturer#5,2-HIGH,4,MAIL,1,0.03,21,Brand#55,10,MED CAN,47,226,58021.152
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,2,REG AIR,5,0,24,Brand#34,18,WRAP JAR,43,224,22560.3
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,REG AIR,3,0.04,6,Brand#32,18,WRAP PACK,5,224,70022.3328
F,F,A,NONE,4,Manufacturer#1,3-MEDIUM,0,SHIP,1,0.06,4,Brand#15,0,JUMBO BOX,50,227,12562.5318
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,0,MAIL,7,0.02,19,Brand#51,14,WRAP JAR,15,228,82977.777
F,F,N,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,SHIP,1,0.06,15,Brand#53,14,JUMBO JAR,8,228,21072.501
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,0,RAIL,3,0,8,Brand#15,14,LG JAR,2,228,12068.4105
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,REG AIR,2,0.05,16,Brand#25,14,WRAP PACK,39,228,30210.075
F,F,A,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,AIR,6,0.02,3,Brand#32,14,LG PACK,42,228,11709.054
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,TRUCK,4,0.01,0,Brand#54,14,WRAP PKG,13,228,3059.24
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,SHIP,1,0.07,1,Brand#25,21,MED BOX,33,229,3350.0736
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,0,REG AIR,4,0.01,15,Brand#53,5,WRAP PACK,31,230,63576.8652
F,F,R,COLLECT COD,0,Manufacturer#2,1-URGENT,0,SHIP,2,0.01,15,Brand#23,5,WRAP DRUM,41,230,25934.2886
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,0,AIR,3,0.05,7,Brand#11,5,LG PACK,46,230,28876.1382
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,0,RAIL,5,0.06,4,Brand#34,5,MED CASE,3,230,12898.4445
F,F,A,NONE,2,Manufacturer#2,1-URGENT,0,TRUCK,1,0,21,Brand#24,5,SM CAN,44,230,7306.0788
F,F,R,NONE,1,Manufacturer#2,3-MEDIUM,0,FOB,3,0.03,24,Brand#25,15,LG DRUM,14,231,54938.8686
F,P,R,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,TRUCK,3,0.02,12,Brand#21,18,SM JAR,18,232,17629.0702
F,F,R,NONE,1,Manufacturer#1,1-URGENT,0,RAIL,4,0.01,24,Brand#13,0,JUMBO BAG,6,233,13911.8496
F,F,R,COLLECT COD,0,Manufacturer#5,1-URGENT,0,AIR,3,0.02,16,Brand#51,0,JUMBO PKG,29,233,9258.7266
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,AIR,1,0,23,Brand#42,0,JUMBO BAG,18,233,9117.936
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,AIR,6,0.05,7,Brand#44,5,WRAP BAG,8,234,11664.1525
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,0,RAIL,3,0.05,0,Brand#25,5,MED DRUM,44,234,32091.6816
F,F,A,NONE,3,Manufacturer#3,1-URGENT,0,REG AIR,2,0.01,23,Brand#31,5,MED PKG,33,234,16330.0368
F,F,R,COLLECT COD,1,Manufacturer#2,1-URGENT,0,SHIP,4,0.04,1,Brand#24,5,JUMBO JAR,29,234,31316.547
O,P,N,NONE,3,Manufacturer#5,4-NOT SPECIFIED,2,REG AIR,4,0.08,22,Brand#52,18,LG CASE,8,232,61540.916
O,P,N,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,2,AIR,1,0.07,15,Brand#41,18,MED BAG,4,232,43092.7296
F,P,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,2,SHIP,2,0.08,18,Brand#35,18,MED BOX,47,232,12506.94
F,F,A,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,RAIL,2,0.01,10,Brand#43,23,MED JAR,42,235,24727.5392
F,F,A,COLLECT COD,0,Manufacturer#4,1-URGENT,1,TRUCK,3,0.03,0,Brand#44,2,SM BAG,37,236,35138.52
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,RAIL,2,0.03,9,Brand#13,4,SM BOX,48,237,5660.7903
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,3,SHIP,2,0.04,8,Brand#11,23,WRAP PACK,21,238,19015.9788
F,F,A,COLLECT COD,4,Manufacturer#3,1-URGENT,0,AIR,2,0.02,10,Brand#32,0,MED CASE,39,239,61518.849
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,0,RAIL,4,0.07,19,Brand#31,0,WRAP BOX,49,239,73458.4308
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,0,RAIL,3,0.06,11,Brand#25,0,LG BOX,12,239,28208.8125
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,RAIL,1,0.02,3,Brand#33,0,SM DRUM,41,239,31083.12
F,F,A,COLLECT COD,3,Manufacturer#4,5-LOW,1,MAIL,2,0.07,19,Brand#45,1,JUMBO DRUM,46,240,47936.889
F,F,A,COLLECT COD,4,Manufacturer#5,3-MEDIUM,4,MAIL,5,0.01,11,Brand#51,10,LG JAR,33,241,22870.68
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,FOB,4,0.02,3,Brand#33,10,MED BOX,47,241,63386.8
F,F,R,NONE,0,Manufacturer#2,3-MEDIUM,4,RAIL,2,0.02,16,Brand#22,10,WRAP PKG,46,241,17113.3676
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,1,FOB,1,0.02,23,Brand#14,1,LG CASE,6,240,41373.8028
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,1,REG AIR,6,0.03,10,Brand#25,1,JUMBO BOX,14,240,59762.142
F,F,A,NONE,3,Manufacturer#2,5-LOW,1,REG AIR,3,0,23,Brand#23,1,LG PKG,30,240,33884.774
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,1,AIR,4,0.02,7,Brand#13,1,WRAP BAG,2,240,11587.758
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,SHIP,6,0.02,21,Brand#35,21,MED CASE,45,242,22223.198
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,4,FOB,7,0,12,Brand#31,4,SM DRUM,16,243,11000.79
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,SHIP,6,0.02,9,Brand#52,4,SM JAR,44,243,47890.1175
F,F,A,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,4,TRUCK,4,0.05,19,Brand#23,4,WRAP PKG,10,243,54018.72
F,P,R,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,4,FOB,4,0.03,4,Brand#55,11,SM PACK,9,244,17840.2176
F,P,N,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,TRUCK,3,0,19,Brand#31,11,MED BOX,9,244,84733.6545
F,P,A,COLLECT COD,0,Manufacturer#1,3-MEDIUM,4,SHIP,5,0.06,0,Brand#11,11,JUMBO PKG,41,244,20585.0976
F,P,R,COLLECT COD,0,Manufacturer#1,3-MEDIUM,4,RAIL,1,0.02,14,Brand#13,11,MED PACK,1,244,43692.2024
F,P,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,4,FOB,7,0.05,7,Brand#14,11,SM BAG,17,244,83562.8228
O,P,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,4,RAIL,2,0.08,21,Brand#33,11,MED CAN,10,244,57821.148
F,F,R,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,2,TRUCK,5,0.06,2,Brand#53,18,WRAP BOX,34,245,36850.0963
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,FOB,3,0.06,1,Brand#35,18,JUMBO DRUM,24,245,26087.5971
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,2,SHIP,2,0.07,17,Brand#53,18,LG DRUM,34,245,49847.868
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,2,AIR,6,0,16,Brand#54,18,JUMBO CASE,24,245,26715.3684
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,2,TRUCK,4,0,9,Brand#34,18,SM CASE,20,245,42145.3606
F,P,R,NONE,4,Manufacturer#5,3-MEDIUM,0,RAIL,6,0.06,10,Brand#52,16,LG DRUM,30,246,8810.3
F,P,A,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,0,REG AIR,5,0,17,Brand#33,16,SM DRUM,13,246,16692.5304
F,P,A,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,SHIP,1,0.02,15,Brand#31,16,LG BOX,48,246,58615.02
F,P,N,NONE,2,Manufacturer#4,3-MEDIUM,0,RAIL,4,0.07,9,Brand#43,16,LG PACK,3,246,71251.5375
O,P,N,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,0,RAIL,2,0.08,21,Brand#43,16,LG DRUM,40,246,12470.517
F,F,R,NONE,4,Manufacturer#1,1-URGENT,1,MAIL,4,0.01,20,Brand#15,17,LG BAG,43,247,3045.121
F,F,A,NONE,3,Manufacturer#4,1-URGENT,1,FOB,5,0,6,Brand#43,17,MED DRUM,32,247,29611.7976
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,2,AIR,3,0.04,20,Brand#11,21,WRAP DRUM,24,242,27451.0456
F,F,A,NONE,1,Manufacturer#2,2-HIGH,2,REG AIR,1,0.02,3,Brand#24,21,JUMBO BAG,30,242,37303.0336
F,F,A,NONE,2,Manufacturer#2,2-HIGH,3,AIR,4,0,8,Brand#25,7,JUMBO CASE,27,248,54179.2416
F,P,A,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,2,FOB,1,0.07,4,Brand#32,8,JUMBO BOX,36,249,28115.0528
F,P,N,NONE,3,Manufacturer#1,2-HIGH,2,SHIP,2,0.04,6,Brand#12,8,JUMBO CASE,50,249,54493.35
O,P,N,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,RAIL,3,0.04,5,Brand#43,8,JUMBO PACK,14,249,53908.1268
F,P,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,2,SHIP,6,0,7,Brand#12,8,WRAP BOX,42,249,75843.9
F,P,R,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,2,REG AIR,7,0.01,7,Brand#55,8,JUMBO BOX,12,249,45370.584
F,P,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,2,REG AIR,5,0.08,21,Brand#55,8,SM BAG,22,249,51997.917
F,F,A,COLLECT COD,2,Manufacturer#5,5-LOW,4,REG AIR,5,0,8,Brand#51,4,LG PKG,24,250,56654.0625
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,4,SHIP,2,0.08,22,Brand#12,4,JUMBO PKG,47,250,12381.2667
F,F,R,COLLECT COD,0,Manufacturer#4,5-LOW,4,FOB,1,0.03,0,Brand#44,4,JUMBO CAN,3,250,47192.828
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,4,REG AIR,3,0.02,15,Brand#15,4,LG PKG,45,250,36200.024
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,TRUCK,4,0.01,9,Brand#32,4,LG CAN,16,250,4659.8432
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,RAIL,3,0.07,9,Brand#13,11,MED CAN,21,251,20881.35
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,2,RAIL,6,0,4,Brand#23,12,LG BAG,44,252,66207.6216
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,4,SHIP,1,0.08,0,Brand#25,10,JUMBO BOX,47,253,15807.2706
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,REG AIR,4,0,12,Brand#11,8,LG BOX,4,254,45265.7388
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,2,RAIL,1,0.08,22,Brand#15,8,SM PACK,50,254,84477.7248
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,2,SHIP,3,0.08,13,Brand#25,8,JUMBO BOX,11,254,37607.3334
F,F,R,NONE,1,Manufacturer#4,3-MEDIUM,4,MAIL,2,0.07,2,Brand#42,11,SM DRUM,45,251,71106.1344
F,F,R,NONE,1,Manufacturer#5,3-MEDIUM,4,RAIL,4,0.06,24,Brand#51,11,LG PACK,40,251,71872.6585
F,F,R,COLLECT COD,1,Manufacturer#3,1-URGENT,4,FOB,2,0.01,24,Brand#31,13,MED JAR,47,255,64966.1376
F,F,A,NONE,1,Manufacturer#3,1-URGENT,4,TRUCK,1,0.05,3,Brand#35,13,SM BOX,42,255,42549.024
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,2,AIR,2,0,1,Brand#51,21,LG PACK,40,256,36008.4928
F,F,A,NONE,0,Manufacturer#5,3-MEDIUM,2,AIR,3,0.04,0,Brand#52,21,WRAP PACK,43,256,14041.2976
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,2,SHIP,5,0.05,11,Brand#51,21,JUMBO JAR,2,256,1681.155
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,2,AIR,4,0.04,24,Brand#51,21,SM BOX,22,256,30632.5
F,F,A,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,4,SHIP,1,0.02,16,Brand#44,20,MED PACK,32,257,53192.7396
F,F,R,NONE,4,Manufacturer#2,4-NOT SPECIFIED,4,TRUCK,1,0.07,10,Brand#23,10,WRAP PKG,30,258,5406.3645
F,F,A,NONE,3,Manufacturer#1,2-HIGH,1,REG AIR,2,0.07,7,Brand#11,3,LG DRUM,42,259,41631.723
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,1,TRUCK,1,0.06,16,Brand#52,3,WRAP DRUM,21,259,18435.7327
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,1,MAIL,3,0.06,2,Brand#53,3,WRAP CASE,7,259,15008.95
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,4,FOB,2,0.08,17,Brand#21,20,MED PACK,16,257,29081.6071
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,0,FOB,1,0,15,Brand#52,16,LG CASE,2,260,26506.116
O,P,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,0,MAIL,1,0.04,12,Brand#21,15,WRAP DRUM,12,261,73565.76
F,P,A,NONE,4,Manufacturer#3,4-NOT SPECIFIED,0,TRUCK,2,0.07,20,Brand#32,15,JUMBO JAR,26,261,79855.79
F,F,R,NONE,2,Manufacturer#4,5-LOW,3,SHIP,2,0.06,21,Brand#43,22,SM DRUM,19,262,56160.6948
F,F,R,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,MAIL,4,0,17,Brand#24,13,WRAP PACK,43,263,3684.0198
F,F,R,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,TRUCK,3,0.04,1,Brand#22,13,JUMBO BAG,50,263,39623.892
F,F,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,4,RAIL,1,0,7,Brand#24,13,MED CASE,7,263,10215.387
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,1,REG AIR,5,0,16,Brand#13,3,JUMBO PACK,17,264,20238.876
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,2,RAIL,2,0,8,Brand#33,12,WRAP CAN,11,265,17053.218
F,F,N,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,2,RAIL,4,0.07,5,Brand#31,12,JUMBO BOX,12,265,20749.47
F,F,R,COLLECT COD,1,Manufacturer#2,1-URGENT,3,TRUCK,4,0,17,Brand#22,23,JUMBO DRUM,23,266,28981.5
F,F,A,NONE,0,Manufacturer#5,1-URGENT,3,AIR,3,0,15,Brand#53,23,LG BOX,9,266,51619.5325
F,F,R,NONE,0,Manufacturer#2,1-URGENT,3,AIR,2,0,14,Brand#21,23,SM CAN,1,266,15916.3186
F,F,A,COLLECT COD,2,Manufacturer#4,1-URGENT,3,REG AIR,5,0.07,8,Brand#43,23,MED PACK,34,266,48436.515
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,0,SHIP,5,0.02,21,Brand#51,15,JUMBO CAN,27,267,57049.083
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,TRUCK,2,0.07,9,Brand#15,23,MED JAR,28,268,20954.5824
F,F,R,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,3,RAIL,4,0.07,23,Brand#54,23,JUMBO CASE,10,268,39775.26
F,F,A,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,3,MAIL,3,0.05,11,Brand#12,23,LG BOX,27,268,33786.18
F,F,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,SHIP,1,0.03,9,Brand#33,10,SM BOX,50,269,28902.1122
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,TRUCK,4,0.02,8,Brand#23,10,MED CAN,6,269,19242.2208
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,1,AIR,3,0.06,6,Brand#44,1,LG BOX,18,270,45842.346
