o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,2,Manufacturer#3,5-LOW,1992-08-15,DELIVER IN PERSON,1992-10-12,1,1992-10-18,AUTOMOBILE,1992-11-15,TRUCK,1050.15,3,0.03,2,21003
F,4,Manufacturer#4,5-LOW,1992-08-15,NONE,1992-10-24,1,1992-12-06,AUTOMOBILE,1992-12-28,AIR,1127.22,2,0.04,1,22544.4
F,1,Manufacturer#4,5-LOW,1992-08-15,NONE,1992-09-28,1,1992-10-18,AUTOMOBILE,1992-10-30,RAIL,1303.4,4,0.04,1,57349.6
F,0,Manufacturer#5,1-URGENT,1993-07-29,DELIVER IN PERSON,1993-09-07,4,1993-08-06,AUTOMOBILE,1993-09-01,TRUCK,1104.2,3,0.08,1,7729.4
F,0,Manufacturer#5,1-URGENT,1993-07-29,NONE,1993-10-04,4,1993-09-18,AUTOMOBILE,1993-10-11,TRUCK,1238.33,1,0,1,27243.26
F,3,Manufacturer#5,1-URGENT,1993-07-29,DELIVER IN PERSON,1993-10-16,4,1993-08-25,AUTOMOBILE,1993-09-08,SHIP,1693.79,2,0.02,2,72832.97
O,4,Manufacturer#1,1-URGENT,1996-05-15,NONE,1996-07-03,2,1996-05-28,AUTOMOBILE,1996-06-19,SHIP,1546.64,1,0.07,0,40212.64
O,2,Manufacturer#2,1-URGENT,1996-05-15,COLLECT COD,1996-08-05,2,1996-08-29,AUTOMOBILE,1996-09-21,MAIL,964.06,3,0.08,0,38562.4
O,1,Manufacturer#5,1-URGENT,1996-05-15,NONE,1996-07-08,2,1996-07-31,AUTOMOBILE,1996-08-24,AIR,1352.45,2,0.05,0,55450.45
O,3,Manufacturer#5,1-URGENT,1996-05-15,NONE,1996-06-23,2,1996-08-17,AUTOMOBILE,1996-08-26,MAIL,939.03,4,0.03,0,14085.45
O,0,Manufacturer#2,1-URGENT,1997-02-12,TAKE BACK RETURN,1997-05-03,1,1997-03-31,HOUSEHOLD,1997-04-16,RAIL,1047.14,1,0.07,0,3141.42
O,2,Manufacturer#5,5-LOW,1996-10-02,DELIVER IN PERSON,1996-11-17,0,1997-01-31,BUILDING,1997-02-19,FOB,925.02,3,0.08,0,15725.34
O,0,Manufacturer#3,5-LOW,1996-10-02,NONE,1996-12-31,0,1996-11-21,BUILDING,1996-12-05,AIR,1584.68,1,0,0,47540.4
O,0,Manufacturer#5,5-LOW,1996-10-02,COLLECT COD,1996-12-29,0,1997-01-13,BUILDING,1997-01-31,RAIL,1104.2,2,0,0,55210
F,3,Manufacturer#4,4-NOT SPECIFIED,1992-01-26,TAKE BACK RETURN,1992-03-05,4,1992-04-09,HOUSEHOLD,1992-04-10,AIR,1142.24,4,0.06,2,13706.88
F,2,Manufacturer#5,4-NOT SPECIFIED,1992-01-26,NONE,1992-04-15,4,1992-04-23,HOUSEHOLD,1992-05-20,AIR,1255.35,5,0.02,1,59001.45
F,1,Manufacturer#2,4-NOT SPECIFIED,1992-01-26,NONE,1992-03-11,4,1992-02-25,HOUSEHOLD,1992-03-17,RAIL,973.07,6,0.06,1,24326.75
F,2,Manufacturer#4,4-NOT SPECIFIED,1992-01-26,DELIVER IN PERSON,1992-04-14,4,1992-05-22,HOUSEHOLD,1992-06-07,REG AIR,1135.23,3,0.04,1,43138.74
F,2,Manufacturer#2,4-NOT SPECIFIED,1992-01-26,NONE,1992-02-26,4,1992-03-15,HOUSEHOLD,1992-04-10,SHIP,1315.41,2,0.01,1,61824.27
F,3,Manufacturer#5,4-NOT SPECIFIED,1992-01-26,DELIVER IN PERSON,1992-03-13,4,1992-02-13,HOUSEHOLD,1992-02-27,AIR,1652.75,1,0.08,1,8263.75
F,3,Manufacturer#3,4-NOT SPECIFIED,1992-01-26,COLLECT COD,1992-04-16,4,1992-01-28,HOUSEHOLD,1992-02-13,SHIP,1850.95,7,0.04,2,3701.9
O,1,Manufacturer#4,3-MEDIUM,1996-01-07,TAKE BACK RETURN,1996-02-25,2,1996-03-13,HOUSEHOLD,1996-03-31,RAIL,1589.68,1,0,0,73125.28
F,0,Manufacturer#4,2-HIGH,1994-09-30,DELIVER IN PERSON,1994-12-18,2,1994-12-16,BUILDING,1995-01-13,REG AIR,1291.39,4,0.02,1,28410.58
F,2,Manufacturer#1,2-HIGH,1994-09-30,NONE,1994-11-14,2,1995-01-15,BUILDING,1995-02-01,FOB,1861.96,3,0.04,1,59582.72
F,1,Manufacturer#5,2-HIGH,1994-09-30,COLLECT COD,1994-11-11,2,1995-01-05,BUILDING,1995-02-02,MAIL,1100.2,2,0.05,1,52809.6
F,0,Manufacturer#2,2-HIGH,1994-09-30,NONE,1994-12-09,2,1994-10-22,BUILDING,1994-11-07,RAIL,1817.91,1,0.04,1,67262.67
F,1,Manufacturer#3,3-MEDIUM,1992-03-29,COLLECT COD,1992-06-24,4,1992-05-31,HOUSEHOLD,1992-06-08,REG AIR,1322.42,4,0.03,2,44962.28
F,1,Manufacturer#3,3-MEDIUM,1992-03-29,COLLECT COD,1992-06-13,4,1992-06-29,HOUSEHOLD,1992-07-29,MAIL,1070.17,2,0.04,2,18192.89
F,2,Manufacturer#5,3-MEDIUM,1992-03-29,DELIVER IN PERSON,1992-05-20,4,1992-06-10,HOUSEHOLD,1992-06-18,SHIP,975.07,1,0,1,30227.17
F,2,Manufacturer#4,3-MEDIUM,1992-03-29,DELIVER IN PERSON,1992-06-23,4,1992-04-24,HOUSEHOLD,1992-05-23,AIR,1247.34,3,0.08,2,61119.66
F,0,Manufacturer#2,3-MEDIUM,1992-03-29,NONE,1992-06-22,4,1992-07-20,HOUSEHOLD,1992-07-31,REG AIR,1362.46,5,0.02,1,44961.18
O,0,Manufacturer#1,5-LOW,1995-04-01,NONE,1995-05-26,4,1995-07-29,FURNITURE,1995-08-02,SHIP,1398.49,1,0.06,0,41954.7
F,1,Manufacturer#5,4-NOT SPECIFIED,1995-02-17,TAKE BACK RETURN,1995-04-26,3,1995-02-27,AUTOMOBILE,1995-03-01,REG AIR,1749.84,3,0.06,1,83992.32
F,3,Manufacturer#3,4-NOT SPECIFIED,1995-02-17,DELIVER IN PERSON,1995-04-03,3,1995-03-06,AUTOMOBILE,1995-03-23,SHIP,1681.78,1,0.07,1,3363.56
F,2,Manufacturer#4,4-NOT SPECIFIED,1995-02-17,COLLECT COD,1995-04-12,3,1995-04-11,AUTOMOBILE,1995-04-23,TRUCK,1311.41,2,0.05,2,20982.56
O,2,Manufacturer#5,3-MEDIUM,1996-04-17,COLLECT COD,1996-07-14,0,1996-05-20,MACHINERY,1996-05-24,MAIL,1237.33,5,0,0,17322.62
O,2,Manufacturer#5,3-MEDIUM,1996-04-17,NONE,1996-06-19,0,1996-07-28,MACHINERY,1996-08-12,RAIL,1876.97,2,0.07,0,20646.67
O,0,Manufacturer#4,3-MEDIUM,1996-04-17,DELIVER IN PERSON,1996-06-05,0,1996-05-22,MACHINERY,1996-05-24,MAIL,1136.23,4,0,0,32950.67
O,0,Manufacturer#3,3-MEDIUM,1996-04-17,DELIVER IN PERSON,1996-07-13,0,1996-05-18,MACHINERY,1996-06-09,TRUCK,1413.51,6,0.03,0,39578.28
O,3,Manufacturer#5,3-MEDIUM,1996-04-17,NONE,1996-07-03,0,1996-04-29,MACHINERY,1996-05-01,AIR,1053.15,3,0.06,0,22116.15
O,0,Manufacturer#2,3-MEDIUM,1996-04-17,TAKE BACK RETURN,1996-05-18,0,1996-06-12,MACHINERY,1996-06-17,AIR,1637.73,1,0,0,65509.2
O,2,Manufacturer#3,2-HIGH,1997-05-26,DELIVER IN PERSON,1997-06-29,4,1997-07-18,HOUSEHOLD,1997-07-28,MAIL,1149.24,4,0.07,0,42521.88
O,2,Manufacturer#4,2-HIGH,1997-05-26,NONE,1997-07-05,4,1997-08-07,HOUSEHOLD,1997-09-06,RAIL,947.04,1,0.08,0,8523.36
O,4,Manufacturer#4,2-HIGH,1997-05-26,DELIVER IN PERSON,1997-07-15,4,1997-08-14,HOUSEHOLD,1997-08-15,RAIL,1209.3,5,0.03,0,2418.6
O,0,Manufacturer#3,2-HIGH,1997-05-26,NONE,1997-08-16,4,1997-07-17,HOUSEHOLD,1997-07-22,FOB,1413.51,3,0.02,0,42405.3
O,2,Manufacturer#2,2-HIGH,1997-05-26,DELIVER IN PERSON,1997-08-12,4,1997-09-22,HOUSEHOLD,1997-10-15,REG AIR,1850.94,2,0.08,0,29615.04
F,2,Manufacturer#5,3-MEDIUM,1994-10-29,NONE,1995-01-21,3,1995-01-28,BUILDING,1995-02-03,SHIP,1496.59,2,0,2,5986.36
F,1,Manufacturer#2,3-MEDIUM,1994-10-29,NONE,1994-11-29,3,1994-12-13,BUILDING,1994-12-20,FOB,1686.78,6,0.08,1,15181.02
F,4,Manufacturer#4,3-MEDIUM,1994-10-29,NONE,1994-12-03,3,1995-01-16,BUILDING,1995-01-26,SHIP,1388.48,4,0.08,2,65258.56
F,2,Manufacturer#5,3-MEDIUM,1994-10-29,TAKE BACK RETURN,1994-12-19,3,1994-11-04,BUILDING,1994-11-05,REG AIR,1157.25,5,0.01,2,1157.25
F,3,Manufacturer#5,3-MEDIUM,1994-10-29,NONE,1994-12-11,3,1994-12-13,BUILDING,1994-12-26,FOB,1220.32,1,0.05,2,45151.84
F,1,Manufacturer#1,3-MEDIUM,1994-10-29,TAKE BACK RETURN,1995-01-23,3,1995-02-04,BUILDING,1995-02-28,TRUCK,934.03,3,0.03,1,7472.24
O,2,Manufacturer#3,5-LOW,1996-09-15,NONE,1996-11-09,3,1996-10-05,HOUSEHOLD,1996-10-20,RAIL,1061.16,4,0.03,0,24406.68
O,1,Manufacturer#1,5-LOW,1996-09-15,TAKE BACK RETURN,1996-11-20,3,1996-12-18,HOUSEHOLD,1997-01-01,RAIL,1502.6,2,0.08,0,60104
O,4,Manufacturer#4,5-LOW,1996-09-15,NONE,1996-10-28,3,1996-09-17,HOUSEHOLD,1996-10-15,REG AIR,1767.86,3,0.03,0,70714.4
O,1,Manufacturer#2,5-LOW,1996-09-15,TAKE BACK RETURN,1996-11-29,3,1996-10-25,HOUSEHOLD,1996-11-21,RAIL,1051.15,1,0.07,0,52557.5
O,1,Manufacturer#2,2-HIGH,1997-08-02,DELIVER IN PERSON,1997-09-06,3,1997-09-12,FURNITURE,1997-10-10,TRUCK,1851.95,3,0.01,0,74078
O,4,Manufacturer#1,2-HIGH,1997-08-02,TAKE BACK RETURN,1997-09-06,3,1997-11-17,FURNITURE,1997-12-14,FOB,1047.14,4,0.06,0,27225.64
O,3,Manufacturer#1,2-HIGH,1997-08-02,COLLECT COD,1997-10-27,3,1997-09-04,FURNITURE,1997-09-19,FOB,1124.22,1,0.07,0,32602.38
O,1,Manufacturer#3,2-HIGH,1997-08-02,DELIVER IN PERSON,1997-09-10,3,1997-09-03,FURNITURE,1997-09-07,FOB,1803.9,2,0.04,0,36078
O,2,Manufacturer#3,2-HIGH,1997-08-02,COLLECT COD,1997-10-01,3,1997-08-24,FURNITURE,1997-08-25,MAIL,975.07,5,0.06,0,37052.66
O,1,Manufacturer#3,2-HIGH,1997-04-10,DELIVER IN PERSON,1997-06-07,2,1997-07-26,FURNITURE,1997-08-10,SHIP,1299.39,1,0.02,0,25987.8
O,1,Manufacturer#2,3-MEDIUM,1998-05-05,NONE,1998-07-11,1,1998-05-20,BUILDING,1998-06-17,AIR,1800.9,1,0.03,0,21610.8
O,2,Manufacturer#4,4-NOT SPECIFIED,1997-04-05,NONE,1997-05-23,0,1997-06-11,BUILDING,1997-07-10,RAIL,1075.17,5,0,0,32255.1
O,0,Manufacturer#3,4-NOT SPECIFIED,1997-04-05,COLLECT COD,1997-05-26,0,1997-04-14,BUILDING,1997-05-01,TRUCK,1729.82,2,0.06,0,58813.88
O,2,Manufacturer#2,4-NOT SPECIFIED,1997-04-05,TAKE BACK RETURN,1997-06-04,0,1997-07-05,BUILDING,1997-07-07,FOB,1574.67,4,0.04,0,61412.13
O,3,Manufacturer#2,4-NOT SPECIFIED,1997-04-05,NONE,1997-07-03,0,1997-06-19,BUILDING,1997-07-07,TRUCK,1450.54,3,0.01,0,2901.08
O,1,Manufacturer#1,4-NOT SPECIFIED,1997-04-05,TAKE BACK RETURN,1997-06-07,0,1997-05-29,BUILDING,1997-06-12,FOB,1113.21,1,0,0,42301.98
O,3,Manufacturer#5,4-NOT SPECIFIED,1997-04-05,NONE,1997-06-28,0,1997-04-22,BUILDING,1997-05-21,MAIL,1539.63,6,0.03,0,36951.12
O,4,Manufacturer#4,4-NOT SPECIFIED,1997-04-05,TAKE BACK RETURN,1997-06-08,0,1997-05-11,BUILDING,1997-05-15,MAIL,1696.79,7,0.03,0,62781.23
F,1,Manufacturer#3,4-NOT SPECIFIED,1992-06-17,COLLECT COD,1992-08-19,0,1992-07-01,AUTOMOBILE,1992-07-17,SHIP,1150.24,4,0.04,2,13802.88
F,1,Manufacturer#5,4-NOT SPECIFIED,1992-06-17,TAKE BACK RETURN,1992-07-26,0,1992-08-07,AUTOMOBILE,1992-09-03,AIR,959.05,2,0.05,1,11508.6
F,1,Manufacturer#3,4-NOT SPECIFIED,1992-06-17,DELIVER IN PERSON,1992-08-19,0,1992-08-07,AUTOMOBILE,1992-08-28,SHIP,1181.28,1,0,2,28350.72
F,0,Manufacturer#4,4-NOT SPECIFIED,1992-06-17,NONE,1992-07-25,0,1992-09-16,AUTOMOBILE,1992-09-28,SHIP,1790.88,3,0.04,1,59099.04
O,0,Manufacturer#2,2-HIGH,1997-08-17,TAKE BACK RETURN,1997-11-04,1,1997-11-09,AUTOMOBILE,1997-11-15,TRUCK,1262.36,3,0.06,0,40395.52
O,4,Manufacturer#4,2-HIGH,1997-08-17,TAKE BACK RETURN,1997-09-30,1,1997-10-07,AUTOMOBILE,1997-10-31,AIR,1899.99,1,0.05,0,1899.99
O,1,Manufacturer#1,2-HIGH,1997-08-17,COLLECT COD,1997-10-31,1,1997-10-18,AUTOMOBILE,1997-10-30,TRUCK,1369.46,5,0.08,0,58886.78
O,0,Manufacturer#5,2-HIGH,1997-08-17,DELIVER IN PERSON,1997-10-18,1,1997-11-12,AUTOMOBILE,1997-12-08,FOB,1488.58,4,0,0,47634.56
O,2,Manufacturer#2,2-HIGH,1997-08-17,TAKE BACK RETURN,1997-09-29,1,1997-10-06,AUTOMOBILE,1997-10-25,RAIL,1384.48,7,0.06,0,63686.08
O,2,Manufacturer#4,2-HIGH,1997-08-17,NONE,1997-11-03,1,1997-11-11,AUTOMOBILE,1997-11-21,FOB,1495.59,2,0.01,0,40380.93
O,0,Manufacturer#2,2-HIGH,1997-08-17,NONE,1997-09-22,1,1997-10-05,AUTOMOBILE,1997-10-24,MAIL,1388.48,6,0.06,0,51373.76
O,0,Manufacturer#5,4-NOT SPECIFIED,1996-10-23,TAKE BACK RETURN,1996-12-05,4,1996-11-22,MACHINERY,1996-12-07,AIR,1350.44,3,0.08,0,13504.4
O,1,Manufacturer#1,4-NOT SPECIFIED,1996-10-23,TAKE BACK RETURN,1997-01-20,4,1997-02-16,MACHINERY,1997-03-14,RAIL,1092.19,4,0.04,0,1092.19
O,3,Manufacturer#1,4-NOT SPECIFIED,1996-10-23,NONE,1996-12-16,4,1996-12-02,MACHINERY,1996-12-06,MAIL,1773.87,2,0.04,0,39025.14
O,3,Manufacturer#3,4-NOT SPECIFIED,1996-10-23,NONE,1996-12-13,4,1996-11-20,MACHINERY,1996-11-25,RAIL,1113.21,5,0.01,0,3339.63
O,0,Manufacturer#5,4-NOT SPECIFIED,1996-10-23,NONE,1996-11-24,4,1996-12-20,MACHINERY,1997-01-07,FOB,1722.82,6,0.08,0,17228.2
O,0,Manufacturer#1,4-NOT SPECIFIED,1996-10-23,DELIVER IN PERSON,1996-12-08,4,1996-11-28,MACHINERY,1996-12-23,AIR,1346.44,1,0.07,0,33661
F,2,Manufacturer#2,1-URGENT,1993-08-04,COLLECT COD,1993-09-15,2,1993-11-17,FURNITURE,1993-12-03,MAIL,1141.24,1,0.01,2,36519.68
O,1,Manufacturer#3,5-LOW,1995-05-06,NONE,1995-06-13,2,1995-07-26,BUILDING,1995-08-17,RAIL,994.09,1,0.05,0,24852.25
O,2,Manufacturer#3,4-NOT SPECIFIED,1995-07-14,NONE,1995-08-17,1,1995-09-20,BUILDING,1995-10-09,TRUCK,1265.36,4,0.05,0,15184.32
O,3,Manufacturer#5,4-NOT SPECIFIED,1995-07-14,NONE,1995-10-01,1,1995-09-10,BUILDING,1995-10-02,SHIP,1871.97,2,0.04,0,3743.94
O,3,Manufacturer#4,4-NOT SPECIFIED,1995-07-14,COLLECT COD,1995-09-18,1,1995-09-18,BUILDING,1995-10-17,FOB,1883.98,1,0.07,0,82895.12
O,2,Manufacturer#5,4-NOT SPECIFIED,1995-07-14,TAKE BACK RETURN,1995-09-19,1,1995-07-16,BUILDING,1995-08-10,SHIP,1351.45,5,0.03,0,39192.05
O,0,Manufacturer#2,4-NOT SPECIFIED,1995-07-14,COLLECT COD,1995-08-21,1,1995-11-08,BUILDING,1995-11-30,TRUCK,1385.48,3,0.03,0,19396.72
O,4,Manufacturer#4,1-URGENT,1997-09-06,COLLECT COD,1997-11-09,1,1997-10-20,MACHINERY,1997-11-05,AIR,1204.3,5,0.06,0,38537.6
O,3,Manufacturer#3,1-URGENT,1997-09-06,NONE,1997-10-08,1,1997-10-08,MACHINERY,1997-10-29,TRUCK,1006.1,1,0.08,0,44268.4
O,1,Manufacturer#5,1-URGENT,1997-09-06,TAKE BACK RETURN,1997-10-26,1,1997-10-30,MACHINERY,1997-11-12,RAIL,954.05,3,0.07,0,17172.9
O,3,Manufacturer#4,1-URGENT,1997-09-06,TAKE BACK RETURN,1997-11-23,1,1997-11-27,MACHINERY,1997-12-16,SHIP,1455.55,4,0,0,4366.65
O,0,Manufacturer#4,1-URGENT,1997-09-06,NONE,1997-10-20,1,1997-09-09,MACHINERY,1997-09-15,REG AIR,1343.44,2,0.04,0,37616.32
O,2,Manufacturer#2,5-LOW,1997-05-28,DELIVER IN PERSON,1997-07-11,2,1997-09-18,AUTOMOBILE,1997-09-30,FOB,1514.61,6,0.04,0,7573.05
O,4,Manufacturer#1,5-LOW,1997-05-28,TAKE BACK RETURN,1997-07-17,2,1997-07-27,AUTOMOBILE,1997-08-14,TRUCK,1406.5,5,0.08,0,5626
O,0,Manufacturer#1,5-LOW,1997-05-28,DELIVER IN PERSON,1997-08-16,2,1997-06-25,AUTOMOBILE,1997-07-25,AIR,1326.42,1,0.03,0,47751.12
O,2,Manufacturer#4,5-LOW,1997-05-28,COLLECT COD,1997-07-30,2,1997-06-21,AUTOMOBILE,1997-07-09,FOB,1085.18,3,0.03,0,3255.54
O,0,Manufacturer#1,5-LOW,1997-05-28,TAKE BACK RETURN,1997-07-23,2,1997-08-24,AUTOMOBILE,1997-09-06,MAIL,1101.2,2,0.07,0,8809.6
O,3,Manufacturer#5,5-LOW,1997-05-28,NONE,1997-07-12,2,1997-09-18,AUTOMOBILE,1997-09-30,SHIP,939.03,4,0.04,0,40378.29
O,2,Manufacturer#2,2-HIGH,1995-07-08,TAKE BACK RETURN,1995-08-17,2,1995-09-11,AUTOMOBILE,1995-09-30,MAIL,1262.36,3,0.05,0,31559
O,3,Manufacturer#3,2-HIGH,1995-07-08,TAKE BACK RETURN,1995-08-23,2,1995-09-16,AUTOMOBILE,1995-09-17,TRUCK,1121.22,6,0.03,0,24666.84
O,0,Manufacturer#5,2-HIGH,1995-07-08,TAKE BACK RETURN,1995-08-16,2,1995-09-16,AUTOMOBILE,1995-10-14,SHIP,1871.97,7,0.03,0,44927.28
O,1,Manufacturer#4,2-HIGH,1995-07-08,NONE,1995-09-20,2,1995-07-27,AUTOMOBILE,1995-08-02,REG AIR,1209.3,1,0.04,0,2418.6
O,1,Manufacturer#3,2-HIGH,1995-07-08,NONE,1995-09-18,2,1995-07-17,AUTOMOBILE,1995-07-19,REG AIR,1228.32,2,0.08,0,11054.88
O,2,Manufacturer#2,2-HIGH,1995-07-08,TAKE BACK RETURN,1995-08-29,2,1995-07-30,AUTOMOBILE,1995-08-02,FOB,940.04,5,0.05,0,33841.44
O,3,Manufacturer#3,2-HIGH,1995-07-08,COLLECT COD,1995-08-13,2,1995-07-12,AUTOMOBILE,1995-07-26,REG AIR,926.02,4,0.01,0,39818.86
F,2,Manufacturer#3,3-MEDIUM,1994-05-06,TAKE BACK RETURN,1994-07-19,3,1994-05-19,FURNITURE,1994-06-08,AIR,1628.72,3,0.05,2,1628.72
F,2,Manufacturer#3,3-MEDIUM,1994-05-06,COLLECT COD,1994-07-05,3,1994-06-11,FURNITURE,1994-06-27,REG AIR,1557.65,2,0.01,2,26480.05
F,0,Manufacturer#3,3-MEDIUM,1994-05-06,DELIVER IN PERSON,1994-06-28,3,1994-06-28,FURNITURE,1994-07-24,REG AIR,1229.32,1,0.06,2,35650.28
O,0,Manufacturer#4,5-LOW,1996-06-05,NONE,1996-08-14,4,1996-07-27,FURNITURE,1996-08-26,FOB,1292.39,5,0.07,0,14216.29
O,4,Manufacturer#1,5-LOW,1996-06-05,COLLECT COD,1996-07-11,4,1996-09-09,FURNITURE,1996-09-25,MAIL,1321.42,1,0.01,0,23785.56
O,1,Manufacturer#3,5-LOW,1996-06-05,DELIVER IN PERSON,1996-08-19,4,1996-07-25,FURNITURE,1996-07-30,RAIL,904,3,0.04,0,30736
O,4,Manufacturer#4,5-LOW,1996-06-05,NONE,1996-08-31,4,1996-09-22,FURNITURE,1996-10-08,FOB,1388.48,4,0.04,0,31935.04
O,1,Manufacturer#3,5-LOW,1996-06-05,DELIVER IN PERSON,1996-07-19,4,1996-08-10,FURNITURE,1996-09-07,RAIL,1306.4,2,0.05,0,18289.6
O,2,Manufacturer#5,5-LOW,1996-06-05,TAKE BACK RETURN,1996-08-13,4,1996-08-02,FURNITURE,1996-08-29,MAIL,1270.37,6,0.08,0,53355.54
O,0,Manufacturer#1,2-HIGH,1998-01-12,NONE,1998-03-16,3,1998-03-01,AUTOMOBILE,1998-03-22,AIR,1294.39,1,0.01,0,38831.7
F,1,Manufacturer#1,4-NOT SPECIFIED,1994-06-16,NONE,1994-08-28,1,1994-09-10,MACHINERY,1994-10-01,MAIL,1333.43,2,0.02,1,9334.01
F,3,Manufacturer#5,4-NOT SPECIFIED,1994-06-16,DELIVER IN PERSON,1994-08-10,1,1994-07-07,MACHINERY,1994-08-04,TRUCK,931.03,4,0.06,2,16758.54
F,2,Manufacturer#2,4-NOT SPECIFIED,1994-06-16,NONE,1994-07-27,1,1994-10-06,MACHINERY,1994-10-22,TRUCK,1900.99,6,0.08,1,43722.77
F,3,Manufacturer#1,4-NOT SPECIFIED,1994-06-16,DELIVER IN PERSON,1994-08-20,1,1994-08-28,MACHINERY,1994-09-18,MAIL,1553.65,1,0.06,2,51270.45
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-06-16,NONE,1994-09-05,1,1994-08-27,MACHINERY,1994-09-12,MAIL,1627.72,3,0.02,1,81386
F,1,Manufacturer#5,4-NOT SPECIFIED,1994-06-16,TAKE BACK RETURN,1994-08-10,1,1994-09-10,MACHINERY,1994-09-11,SHIP,1807.9,5,0.05,1,70508.1
F,0,Manufacturer#5,4-NOT SPECIFIED,1994-06-16,TAKE BACK RETURN,1994-08-12,1,1994-09-16,MACHINERY,1994-10-06,AIR,1728.82,7,0.02,2,67423.98
F,3,Manufacturer#4,5-LOW,1994-08-11,DELIVER IN PERSON,1994-10-12,1,1994-08-18,HOUSEHOLD,1994-08-31,FOB,1641.74,2,0.04,1,13133.92
F,3,Manufacturer#4,5-LOW,1994-08-11,TAKE BACK RETURN,1994-10-13,1,1994-11-25,HOUSEHOLD,1994-11-29,FOB,1852.95,6,0.01,1,7411.8
F,0,Manufacturer#2,5-LOW,1994-08-11,TAKE BACK RETURN,1994-09-28,1,1994-11-28,HOUSEHOLD,1994-12-12,AIR,1572.67,5,0.08,2,29880.73
F,3,Manufacturer#2,5-LOW,1994-08-11,COLLECT COD,1994-11-03,1,1994-10-09,HOUSEHOLD,1994-10-28,TRUCK,1531.63,1,0,1,75049.87
F,3,Manufacturer#4,5-LOW,1994-08-11,NONE,1994-09-27,1,1994-10-14,HOUSEHOLD,1994-11-09,TRUCK,1241.34,4,0,2,34757.52
F,0,Manufacturer#4,5-LOW,1994-08-11,DELIVER IN PERSON,1994-10-29,1,1994-09-02,HOUSEHOLD,1994-09-14,AIR,980.08,3,0.03,1,7840.64
F,2,Manufacturer#4,3-MEDIUM,1993-04-28,NONE,1993-06-13,2,1993-08-01,BUILDING,1993-08-09,REG AIR,1455.55,4,0.03,2,27655.45
F,3,Manufacturer#2,3-MEDIUM,1993-04-28,COLLECT COD,1993-07-13,2,1993-07-11,BUILDING,1993-08-04,FOB,1821.92,2,0.04,1,27328.8
F,0,Manufacturer#2,3-MEDIUM,1993-04-28,DELIVER IN PERSON,1993-07-04,2,1993-06-05,BUILDING,1993-07-02,MAIL,1792.89,3,0,2,25100.46
F,4,Manufacturer#4,3-MEDIUM,1993-04-28,NONE,1993-06-28,2,1993-07-10,BUILDING,1993-07-24,RAIL,1697.79,1,0.02,2,49235.91
F,1,Manufacturer#4,4-NOT SPECIFIED,1992-07-12,TAKE BACK RETURN,1992-09-15,4,1992-09-19,AUTOMOBILE,1992-10-10,AIR,1209.3,1,0.05,2,39906.9
F,3,Manufacturer#4,4-NOT SPECIFIED,1992-07-12,TAKE BACK RETURN,1992-08-26,4,1992-08-13,AUTOMOBILE,1992-08-18,RAIL,1711.81,3,0.01,2,20541.72
F,0,Manufacturer#4,4-NOT SPECIFIED,1992-07-12,DELIVER IN PERSON,1992-10-07,4,1992-08-06,AUTOMOBILE,1992-08-28,MAIL,1804.9,2,0.04,2,10829.4
F,2,Manufacturer#1,4-NOT SPECIFIED,1992-07-12,COLLECT COD,1992-09-15,4,1992-10-01,AUTOMOBILE,1992-10-22,SHIP,1088.18,4,0.05,2,4352.72
F,2,Manufacturer#3,4-NOT SPECIFIED,1992-07-12,NONE,1992-08-26,4,1992-09-08,AUTOMOBILE,1992-09-18,REG AIR,1711.81,5,0,2,22253.53
O,4,Manufacturer#2,1-URGENT,1996-07-15,TAKE BACK RETURN,1996-10-02,1,1996-07-20,BUILDING,1996-08-04,MAIL,1652.75,3,0.07,0,9916.5
O,4,Manufacturer#5,1-URGENT,1996-07-15,TAKE BACK RETURN,1996-09-02,1,1996-08-10,BUILDING,1996-09-02,AIR,1544.64,4,0.07,0,43249.92
O,0,Manufacturer#2,1-URGENT,1996-07-15,TAKE BACK RETURN,1996-08-30,1,1996-10-20,BUILDING,1996-11-11,SHIP,955.05,2,0.07,0,16235.85
O,3,Manufacturer#1,1-URGENT,1996-07-15,NONE,1996-08-30,1,1996-10-01,BUILDING,1996-10-18,RAIL,1323.42,1,0.08,0,39702.6
F,3,Manufacturer#3,2-HIGH,1994-06-16,COLLECT COD,1994-08-30,1,1994-09-10,AUTOMOBILE,1994-10-03,RAIL,1639.73,1,0.02,2,3279.46
F,4,Manufacturer#2,2-HIGH,1994-06-16,COLLECT COD,1994-08-02,1,1994-06-19,AUTOMOBILE,1994-07-13,TRUCK,1666.76,2,0,2,33335.2
F,0,Manufacturer#1,2-HIGH,1994-06-16,COLLECT COD,1994-09-08,1,1994-09-04,AUTOMOBILE,1994-10-01,FOB,1859.95,4,0.04,1,83697.75
F,2,Manufacturer#5,2-HIGH,1994-06-16,TAKE BACK RETURN,1994-08-31,1,1994-07-20,AUTOMOBILE,1994-08-01,FOB,1761.86,3,0.07,2,21142.32
