l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,COLLECT COD,1,Manufacturer#1,5-LOW,3,MACHINERY,RAIL,2,0.05,1997-06-26,1997-09-13,5,1946.0808
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,REG AIR,3,0.05,1994-03-15,1994-06-13,0,12450.416
F,F,A,COLLECT COD,2,Manufacturer#4,2-HIGH,4,FURNITURE,REG AIR,2,0.06,1992-02-04,1992-04-05,3,544.5592
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,MACHINERY,FOB,1,0.06,1994-04-08,1994-07-06,0,12002.1066
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,4,FURNITURE,SHIP,1,0.06,1992-03-30,1992-05-03,3,30336.624
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,RAIL,3,0.01,1993-03-11,1993-04-11,6,5571.3928
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,BUILDING,FOB,2,0.02,1997-12-29,1998-02-20,5,-2270.52
F,F,R,NONE,0,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,REG AIR,4,0.06,1993-11-17,1994-02-11,6,16980.0852
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,1,FURNITURE,REG AIR,5,0.04,1998-06-02,1998-08-18,4,21890.88
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,1,AUTOMOBILE,MAIL,3,0.05,1998-02-03,1998-03-08,4,11773.377
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,TRUCK,3,0.02,1995-01-23,1995-03-28,2,8797.5095
F,F,R,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,FURNITURE,SHIP,3,0.01,1992-03-18,1992-04-27,3,29636.428
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,1,0.04,1997-08-29,1997-11-03,5,23527.14
O,O,N,COLLECT COD,4,Manufacturer#4,2-HIGH,0,AUTOMOBILE,TRUCK,1,0.08,1997-03-05,1997-04-21,5,12716.6977
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,HOUSEHOLD,SHIP,7,0,1994-12-01,1995-01-30,0,6288.84
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,3,BUILDING,REG AIR,3,0.06,1993-05-23,1993-07-02,6,28085.1192
O,O,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,2,0.07,1995-12-25,1996-01-25,2,62514.8832
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,4,0.06,1995-12-25,1996-02-26,2,13750.6376
O,O,N,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,2,0.01,1995-12-05,1996-02-03,2,4770.0096
O,O,N,COLLECT COD,0,Manufacturer#2,1-URGENT,0,BUILDING,MAIL,4,0.02,1996-12-02,1997-01-14,1,18394.4016
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,BUILDING,TRUCK,2,0.05,1992-10-23,1992-12-08,3,5793.347
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,FURNITURE,REG AIR,3,0.05,1997-10-15,1997-11-18,5,24551.3648
O,O,N,NONE,3,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,7,0.02,1997-11-28,1998-01-09,5,12141.003
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,2,AUTOMOBILE,TRUCK,5,0.02,1994-01-11,1994-03-23,0,9616.9048
O,O,N,NONE,4,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0.07,1997-05-24,1997-08-09,5,12214.464
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,HOUSEHOLD,RAIL,1,0.02,1997-09-21,1997-11-16,5,7026.414
O,O,N,NONE,4,Manufacturer#5,2-HIGH,0,AUTOMOBILE,MAIL,5,0.07,1995-07-23,1995-08-23,2,10680.7987
O,O,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,BUILDING,AIR,2,0.05,1995-11-18,1996-01-10,2,11086.65
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,4,AUTOMOBILE,AIR,2,0.05,1993-01-25,1993-04-16,6,7957.5354
F,F,R,NONE,0,Manufacturer#4,2-HIGH,3,HOUSEHOLD,MAIL,3,0.01,1992-12-05,1993-02-03,3,17904.411
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,3,0.03,1992-07-03,1992-09-10,3,6574.2656
F,P,R,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,3,FURNITURE,MAIL,3,0.01,1995-04-14,1995-07-12,2,5409.7245
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,0,MACHINERY,SHIP,2,0.08,1997-10-13,1997-12-24,5,49114.2579
F,F,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,RAIL,2,0.04,1992-10-31,1993-01-02,3,15575.3932
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,TRUCK,2,0.07,1995-04-30,1995-07-12,2,11883.578
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,HOUSEHOLD,AIR,4,0.01,1994-12-06,1995-01-12,0,13874.1133
F,F,R,NONE,0,Manufacturer#1,5-LOW,2,HOUSEHOLD,SHIP,5,0.01,1994-12-06,1995-01-17,0,27853.8472
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,MACHINERY,REG AIR,2,0.02,1994-09-25,1994-11-12,0,27740.6156
O,O,N,NONE,3,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,RAIL,1,0,1996-08-25,1996-11-11,1,31264.4392
F,F,R,COLLECT COD,0,Manufacturer#1,5-LOW,3,MACHINERY,SHIP,3,0.08,1994-10-18,1994-12-23,0,42171.375
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,3,HOUSEHOLD,AIR,4,0.02,1996-08-25,1996-11-22,1,20589.7878
O,O,N,COLLECT COD,0,Manufacturer#2,5-LOW,2,HOUSEHOLD,REG AIR,4,0.01,1996-11-21,1997-02-02,1,20759.5818
O,O,N,NONE,1,Manufacturer#3,2-HIGH,0,FURNITURE,AIR,4,0.01,1995-12-01,1996-01-10,2,22386.65
O,O,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,FOB,7,0.04,1996-07-17,1996-09-06,1,33260.8
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,2,AUTOMOBILE,RAIL,3,0,1997-05-21,1997-07-04,5,22733.7425
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,1,MACHINERY,SHIP,6,0.08,1994-04-27,1994-06-25,0,23560.8507
F,F,R,COLLECT COD,1,Manufacturer#3,5-LOW,1,AUTOMOBILE,AIR,6,0.08,1994-11-03,1995-01-08,0,44335.3995
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,3,BUILDING,FOB,1,0.03,1997-11-06,1998-01-13,5,25507.2288
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,BUILDING,REG AIR,5,0.01,1997-11-06,1997-12-19,5,4297.9104
O,O,N,COLLECT COD,3,Manufacturer#2,2-HIGH,2,MACHINERY,REG AIR,1,0.04,1996-01-11,1996-02-22,1,11802.2684
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.04,1995-01-31,1995-04-06,2,1721.128
O,O,N,NONE,3,Manufacturer#2,5-LOW,2,FURNITURE,AIR,2,0.01,1998-01-19,1998-03-01,4,13711.544
O,O,N,NONE,1,Manufacturer#3,1-URGENT,4,MACHINERY,AIR,1,0.02,1996-07-09,1996-09-11,1,1820.9523
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,2,BUILDING,RAIL,3,0,1995-01-04,1995-03-12,2,3459.4992
F,F,A,NONE,0,Manufacturer#4,2-HIGH,4,AUTOMOBILE,SHIP,5,0.08,1995-01-14,1995-03-03,2,29038.2054
O,O,N,COLLECT COD,3,Manufacturer#2,5-LOW,1,HOUSEHOLD,TRUCK,4,0.01,1995-08-02,1995-09-16,2,17584.7
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,BUILDING,SHIP,5,0.08,1996-10-24,1996-12-06,1,1845.7232
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,BUILDING,FOB,2,0,1997-06-13,1997-09-08,5,7091.8666
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,4,BUILDING,AIR,1,0.03,1997-06-13,1997-07-20,5,522.2241
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,SHIP,5,0,1992-11-26,1993-01-30,3,-283.582
O,O,N,NONE,0,Manufacturer#4,5-LOW,3,MACHINERY,AIR,1,0.06,1997-06-26,1997-09-01,5,43536.87
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,1,FURNITURE,SHIP,4,0.06,1994-12-20,1995-01-31,0,62314.4906
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,2,0.06,1992-05-27,1992-08-09,3,10919.2509
F,F,A,NONE,2,Manufacturer#3,2-HIGH,4,BUILDING,FOB,3,0.04,1992-05-27,1992-08-01,3,31457.5128
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,MACHINERY,AIR,7,0.03,1997-01-02,1997-03-18,5,5195.745
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,MACHINERY,SHIP,3,0.01,1993-07-24,1993-09-24,6,68717.47
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.03,1997-09-25,1997-11-24,5,11110.6086
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,3,0.06,1993-12-01,1994-02-21,6,23690.8476
O,O,N,COLLECT COD,0,Manufacturer#4,5-LOW,4,BUILDING,FOB,4,0.03,1996-09-26,1996-11-03,1,13004.1
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,AIR,1,0.07,1998-03-16,1998-05-03,4,5300.5316
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,0.04,1992-07-10,1992-09-16,3,2608.5618
F,F,R,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,6,0,1992-07-10,1992-08-27,3,29030.7675
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,MACHINERY,SHIP,6,0.06,1998-04-05,1998-06-08,4,7841.16
O,O,N,NONE,0,Manufacturer#4,1-URGENT,3,MACHINERY,REG AIR,3,0.07,1998-04-05,1998-06-19,4,1910.45
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,4,MACHINERY,TRUCK,1,0.04,1998-05-27,1998-07-23,4,29241.5536
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,BUILDING,FOB,6,0.03,1996-01-10,1996-02-23,1,34680.891
F,F,A,NONE,4,Manufacturer#1,1-URGENT,4,FURNITURE,REG AIR,6,0.04,1994-09-21,1994-11-20,0,16358.6816
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,2,FURNITURE,TRUCK,3,0,1998-03-11,1998-05-03,4,3785.4738
O,P,N,COLLECT COD,1,Manufacturer#1,2-HIGH,0,FURNITURE,RAIL,6,0,1995-05-07,1995-07-31,2,15951.852
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,1,FURNITURE,SHIP,3,0.02,1992-03-15,1992-06-04,3,42715.776
O,O,N,NONE,0,Manufacturer#3,5-LOW,1,FURNITURE,REG AIR,4,0.04,1995-09-04,1995-10-30,2,45268.1216
O,O,N,NONE,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,TRUCK,4,0.01,1995-06-24,1995-08-25,2,40795.4655
F,F,A,COLLECT COD,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,TRUCK,3,0.01,1993-08-09,1993-10-11,6,15987.8799
F,F,A,NONE,2,Manufacturer#4,5-LOW,2,AUTOMOBILE,RAIL,4,0.07,1994-10-24,1995-01-07,0,17414.92
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,2,FURNITURE,REG AIR,3,0.06,1994-12-22,1995-02-14,0,26337.4488
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,1,0.04,1995-10-07,1995-11-28,2,8793.41
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,3,0.05,1998-05-02,1998-06-17,4,11925.3888
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,REG AIR,2,0.03,1996-01-08,1996-03-03,1,27324.8
F,P,R,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,4,0.06,1995-04-14,1995-07-13,2,21380.652
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,1,0.01,1997-02-15,1997-04-07,5,8281.0539
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,MAIL,2,0.04,1997-07-06,1997-10-03,5,11210.274
O,O,N,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,MACHINERY,REG AIR,3,0.05,1997-07-25,1997-10-11,5,60081.4
F,F,A,NONE,0,Manufacturer#2,5-LOW,4,HOUSEHOLD,RAIL,2,0.06,1994-09-09,1994-10-29,0,21083.184
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,2,MACHINERY,SHIP,1,0.06,1997-12-02,1998-02-15,5,29495.7198
F,F,R,COLLECT COD,2,Manufacturer#4,2-HIGH,0,MACHINERY,REG AIR,1,0.06,1992-01-05,1992-03-27,3,1319.1219
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,2,HOUSEHOLD,SHIP,3,0.01,1992-09-01,1992-11-21,3,25554.4
F,F,A,NONE,0,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.02,1993-10-13,1993-11-19,6,21891.384
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,BUILDING,SHIP,1,0.03,1997-10-25,1997-12-04,5,12120.1512
O,O,N,NONE,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,MAIL,3,0.04,1996-08-16,1996-10-20,1,1532.0168
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,SHIP,2,0.05,1992-02-28,1992-05-08,3,52879.5764
F,F,R,COLLECT COD,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,AIR,3,0.04,1992-02-28,1992-04-04,3,10392.568
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,4,BUILDING,AIR,2,0.06,1993-11-20,1994-02-09,6,4423.04
F,F,R,COLLECT COD,3,Manufacturer#3,5-LOW,0,BUILDING,AIR,3,0.08,1993-08-07,1993-10-24,6,72223.4016
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,0,BUILDING,SHIP,4,0.01,1993-08-07,1993-10-30,6,42975.4176
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,0,HOUSEHOLD,TRUCK,1,0.08,1992-05-05,1992-07-06,3,2116.03
O,O,N,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,REG AIR,6,0.08,1996-03-31,1996-05-16,1,17067.2772
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,3,FURNITURE,SHIP,5,0.05,1993-11-13,1994-02-10,6,6281.424
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,FURNITURE,TRUCK,1,0,1993-11-13,1994-01-22,6,12845.952
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,0,BUILDING,SHIP,3,0.01,1996-05-09,1996-06-25,1,2684.8224
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,MAIL,5,0.02,1995-08-14,1995-10-06,2,13889.4192
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,BUILDING,TRUCK,5,0.01,1996-06-29,1996-08-11,1,-10.907
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,SHIP,1,0.02,1995-02-14,1995-03-21,2,50414.0224
O,O,N,COLLECT COD,1,Manufacturer#3,5-LOW,4,AUTOMOBILE,FOB,6,0.02,1996-05-21,1996-07-18,1,16576.35
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,4,0.02,1995-12-28,1996-02-17,2,16649.698
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,2,AUTOMOBILE,TRUCK,3,0.02,1997-06-17,1997-07-21,5,47628.171
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,2,AUTOMOBILE,TRUCK,2,0.05,1997-06-17,1997-08-23,5,36889.9212
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,2,AUTOMOBILE,REG AIR,3,0.07,1992-07-22,1992-09-26,3,45457.918
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,BUILDING,FOB,1,0.02,1995-09-26,1995-12-03,2,50263.6008
F,F,A,COLLECT COD,2,Manufacturer#5,5-LOW,3,MACHINERY,TRUCK,5,0.03,1995-02-23,1995-03-28,2,53883.2892
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,3,MACHINERY,FOB,3,0.05,1995-02-23,1995-04-17,2,15650.3448
F,F,A,COLLECT COD,2,Manufacturer#5,1-URGENT,0,MACHINERY,AIR,6,0.07,1994-04-28,1994-07-13,0,18107.0266
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,0,BUILDING,AIR,2,0.02,1995-10-27,1996-01-09,2,4318.2372
O,O,N,NONE,2,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,MAIL,7,0,1998-02-13,1998-05-11,4,32982.2365
O,O,N,NONE,3,Manufacturer#1,1-URGENT,0,MACHINERY,TRUCK,3,0.06,1997-08-15,1997-10-10,5,10675.6134
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,4,BUILDING,AIR,1,0.03,1997-06-24,1997-07-25,5,18261.4912
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,2,0.05,1994-05-15,1994-07-06,0,23992.717
O,O,N,COLLECT COD,4,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,MAIL,4,0.07,1996-06-23,1996-08-17,1,1776.9798
F,F,A,NONE,3,Manufacturer#2,5-LOW,0,BUILDING,AIR,4,0.08,1994-09-01,1994-11-25,0,4118.0928
F,P,N,NONE,2,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,MAIL,1,0.01,1995-05-29,1995-07-03,2,25227.7038
F,F,R,COLLECT COD,1,Manufacturer#1,2-HIGH,4,AUTOMOBILE,FOB,3,0.03,1993-07-10,1993-09-11,6,31625.55
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,MAIL,3,0.08,1997-07-03,1997-09-05,5,9923.5168
F,F,R,COLLECT COD,1,Manufacturer#1,5-LOW,0,AUTOMOBILE,FOB,1,0.03,1994-10-14,1994-12-13,0,8179.572
F,F,R,NONE,0,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,SHIP,1,0.05,1993-04-05,1993-06-22,6,7545.5133
F,F,R,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.06,1992-04-01,1992-05-14,3,15886.816
F,F,A,NONE,3,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,2,0.02,1993-04-23,1993-06-04,6,43940.952
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,4,AUTOMOBILE,AIR,1,0.04,1997-11-10,1998-01-04,5,11784.0239
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,3,BUILDING,MAIL,3,0,1994-01-08,1994-03-04,0,47334.285
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,4,BUILDING,RAIL,1,0.04,1992-12-17,1993-03-14,3,46275.0786
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,4,BUILDING,REG AIR,4,0,1992-12-17,1993-02-11,3,15904.2444
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,2,FURNITURE,SHIP,3,0.01,1993-01-18,1993-02-17,6,20814.2616
O,O,N,NONE,1,Manufacturer#4,2-HIGH,2,MACHINERY,TRUCK,7,0.04,1995-12-23,1996-01-23,2,20445.785
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,4,0,1993-12-06,1994-03-01,6,34635.9146
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,MACHINERY,SHIP,2,0.05,1993-02-27,1993-05-20,6,6802.692
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,1,AUTOMOBILE,RAIL,2,0.05,1994-09-27,1994-11-12,0,2752.494
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,TRUCK,1,0.05,1994-12-13,1995-02-20,0,23252.618
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,3,0.07,1996-10-09,1996-11-28,1,18981.247
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,3,AUTOMOBILE,SHIP,2,0.05,1995-09-20,1995-11-15,2,56667.52
O,O,N,NONE,2,Manufacturer#4,5-LOW,3,BUILDING,RAIL,6,0.01,1997-08-03,1997-10-13,5,18755.4624
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,3,MACHINERY,REG AIR,5,0.01,1996-03-13,1996-04-20,1,3247.92
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,4,FURNITURE,RAIL,2,0,1996-01-01,1996-03-06,1,2737.8108
O,P,N,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,4,FURNITURE,FOB,2,0,1995-05-11,1995-07-22,2,20882.7129
F,P,R,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,1,0.05,1995-03-30,1995-05-11,2,32003.768
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,4,MACHINERY,AIR,6,0.08,1994-08-06,1994-10-03,0,7741.494
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,3,0.05,1998-07-22,1998-08-30,4,8740.08
O,O,N,NONE,4,Manufacturer#1,5-LOW,1,BUILDING,REG AIR,5,0.06,1998-07-01,1998-08-01,4,8996.554
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,0,FURNITURE,FOB,1,0.07,1992-08-15,1992-10-02,3,38527.6646
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,4,BUILDING,TRUCK,3,0.01,1995-12-02,1996-01-06,2,7797.114
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,3,FURNITURE,RAIL,2,0.02,1997-09-08,1997-10-11,5,8148.56
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,SHIP,4,0.08,1995-07-05,1995-09-05,2,8709.7501
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,0,HOUSEHOLD,FOB,3,0.08,1993-09-13,1993-11-07,6,14915.9428
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,2,0.07,1994-07-31,1994-10-09,0,27433.6128
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,4,0.07,1994-07-31,1994-10-10,0,45283.563
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,3,0.01,1994-07-31,1994-10-15,0,21564.2688
F,F,R,COLLECT COD,2,Manufacturer#3,3-MEDIUM,3,BUILDING,SHIP,6,0.03,1993-12-03,1994-01-19,6,29673.882
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,REG AIR,4,0.01,1997-09-27,1997-11-13,5,21001.3521
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,4,0.05,1996-04-16,1996-07-04,1,15339.982
F,F,R,NONE,2,Manufacturer#3,1-URGENT,2,AUTOMOBILE,RAIL,2,0.08,1994-02-07,1994-05-01,0,39990.7618
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,1,MACHINERY,FOB,6,0.08,1998-05-05,1998-06-28,4,30513.496
O,O,N,COLLECT COD,3,Manufacturer#4,3-MEDIUM,3,MACHINERY,RAIL,5,0,1997-12-20,1998-03-06,5,15682.32
O,O,N,NONE,2,Manufacturer#4,2-HIGH,2,HOUSEHOLD,RAIL,1,0.01,1996-02-07,1996-05-01,1,13610.0496
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,1,AUTOMOBILE,FOB,6,0.02,1996-07-25,1996-09-15,1,54935.0088
O,O,N,NONE,2,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,RAIL,1,0.01,1998-02-13,1998-05-01,4,21808.3548
F,F,A,NONE,2,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,4,0.03,1992-12-28,1993-02-25,3,8672.297
O,P,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,6,0.03,1995-03-01,1995-05-12,2,8281.878
O,O,N,NONE,3,Manufacturer#4,1-URGENT,2,AUTOMOBILE,MAIL,1,0.03,1998-02-12,1998-05-03,4,21946.4592
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,BUILDING,AIR,5,0.07,1993-01-04,1993-03-28,6,14345.77
O,O,N,NONE,1,Manufacturer#4,2-HIGH,2,BUILDING,AIR,2,0.06,1997-09-19,1997-10-20,5,5233.6795
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,2,0.06,1993-06-17,1993-09-04,6,9716.154
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,3,0,1995-10-21,1995-11-21,2,16107.2538
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,BUILDING,REG AIR,1,0.04,1994-03-26,1994-04-25,0,32840.425
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,0,MACHINERY,RAIL,5,0.05,1993-07-17,1993-08-30,6,1506.822
