o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
O,2,Manufacturer#5,2-HIGH,1997-04-01,DELIVER IN PERSON,1997-05-07,2,1997-06-01,AUTOMOBILE,1997-06-29,FOB,1425.52,5,0.07,0,21
O,3,Manufacturer#4,2-HIGH,1997-04-01,COLLECT COD,1997-06-10,2,1997-05-21,AUTOMOBILE,1997-06-20,REG AIR,1611.71,4,0.06,0,26
O,2,Manufacturer#3,2-HIGH,1997-04-01,DELIVER IN PERSON,1997-05-23,2,1997-06-08,AUTOMOBILE,1997-06-18,RAIL,1865.96,1,0.07,0,44
O,0,Manufacturer#2,2-HIGH,1997-04-01,TAKE BACK RETURN,1997-05-17,2,1997-07-30,AUTOMOBILE,1997-08-23,AIR,1208.3,3,0,0,11
O,2,Manufacturer#1,2-HIGH,1997-04-01,COLLECT COD,1997-06-23,2,1997-05-06,AUTOMOBILE,1997-05-29,RAIL,1647.74,2,0.01,0,18
O,1,Manufacturer#2,1-URGENT,1998-06-24,DELIVER IN PERSON,1998-09-10,0,1998-07-24,BUILDING,1998-07-27,AIR,1836.93,2,0.04,0,48
O,3,Manufacturer#3,1-URGENT,1996-11-04,TAKE BACK RETURN,1997-01-15,3,1996-12-19,AUTOMOBILE,1997-01-12,MAIL,1462.56,2,0.03,0,49
O,2,Manufacturer#4,1-URGENT,1996-11-04,TAKE BACK RETURN,1997-01-11,3,1997-01-27,AUTOMOBILE,1997-02-23,FOB,1211.31,1,0.02,0,12
F,2,Manufacturer#5,3-MEDIUM,1993-05-07,DELIVER IN PERSON,1993-06-06,2,1993-05-16,BUILDING,1993-06-12,AIR,1367.46,2,0.08,2,31
F,3,Manufacturer#3,3-MEDIUM,1993-05-07,TAKE BACK RETURN,1993-07-14,2,1993-08-08,BUILDING,1993-09-07,AIR,1327.42,3,0.01,1,4
F,3,Manufacturer#1,3-MEDIUM,1993-05-07,DELIVER IN PERSON,1993-07-07,2,1993-08-30,BUILDING,1993-09-02,REG AIR,1124.22,4,0.05,1,29
F,2,Manufacturer#4,3-MEDIUM,1993-05-07,TAKE BACK RETURN,1993-06-16,2,1993-09-03,BUILDING,1993-09-21,SHIP,1331.43,6,0.08,2,7
F,3,Manufacturer#2,3-MEDIUM,1993-05-07,NONE,1993-07-19,2,1993-08-19,BUILDING,1993-08-26,FOB,1086.18,1,0.07,2,42
F,0,Manufacturer#1,3-MEDIUM,1993-05-07,DELIVER IN PERSON,1993-07-14,2,1993-07-02,BUILDING,1993-07-27,RAIL,1622.72,5,0.03,1,42
O,2,Manufacturer#4,3-MEDIUM,1997-11-23,NONE,1998-01-14,0,1997-12-27,AUTOMOBILE,1998-01-17,AIR,1062.16,2,0.04,0,2
O,0,Manufacturer#3,3-MEDIUM,1997-11-23,NONE,1998-01-03,0,1997-12-20,AUTOMOBILE,1998-01-02,SHIP,1091.19,5,0,0,46
O,0,Manufacturer#4,3-MEDIUM,1997-11-23,NONE,1998-01-27,0,1998-02-23,AUTOMOBILE,1998-03-16,RAIL,1859.95,4,0.06,0,19
O,3,Manufacturer#2,3-MEDIUM,1997-11-23,NONE,1998-02-13,0,1998-03-22,AUTOMOBILE,1998-04-06,MAIL,1061.16,1,0.01,0,14
O,4,Manufacturer#4,3-MEDIUM,1997-11-23,DELIVER IN PERSON,1998-02-14,0,1998-02-05,AUTOMOBILE,1998-02-16,REG AIR,1788.88,3,0.05,0,23
F,0,Manufacturer#3,2-HIGH,1993-05-24,TAKE BACK RETURN,1993-08-12,4,1993-09-04,FURNITURE,1993-09-19,AIR,1831.93,6,0.04,2,17
F,0,Manufacturer#1,2-HIGH,1993-05-24,TAKE BACK RETURN,1993-08-02,4,1993-06-02,FURNITURE,1993-06-29,MAIL,1784.88,1,0.02,2,25
F,1,Manufacturer#5,2-HIGH,1993-05-24,DELIVER IN PERSON,1993-08-13,4,1993-09-08,FURNITURE,1993-10-08,MAIL,1351.45,7,0.05,2,28
F,1,Manufacturer#5,2-HIGH,1993-05-24,TAKE BACK RETURN,1993-07-19,4,1993-07-01,FURNITURE,1993-07-16,MAIL,1854.95,2,0.08,2,44
F,0,Manufacturer#1,2-HIGH,1993-05-24,NONE,1993-06-26,4,1993-08-09,FURNITURE,1993-09-08,SHIP,1662.76,3,0.01,2,6
F,2,Manufacturer#4,2-HIGH,1993-05-24,COLLECT COD,1993-07-22,4,1993-07-18,FURNITURE,1993-08-04,AIR,1034.13,5,0.02,1,26
F,1,Manufacturer#5,2-HIGH,1993-05-24,TAKE BACK RETURN,1993-08-04,4,1993-08-04,FURNITURE,1993-08-30,TRUCK,1147.24,4,0.02,1,48
F,0,Manufacturer#4,5-LOW,1994-03-09,DELIVER IN PERSON,1994-05-25,4,1994-04-16,AUTOMOBILE,1994-05-06,SHIP,1313.41,4,0.02,2,45
F,3,Manufacturer#3,5-LOW,1994-03-09,DELIVER IN PERSON,1994-04-20,4,1994-06-21,AUTOMOBILE,1994-07-02,AIR,1688.78,3,0.01,1,46
F,3,Manufacturer#1,5-LOW,1994-03-09,TAKE BACK RETURN,1994-04-26,4,1994-03-24,AUTOMOBILE,1994-03-26,RAIL,1317.41,5,0,2,34
F,4,Manufacturer#2,5-LOW,1994-03-09,TAKE BACK RETURN,1994-06-05,4,1994-06-02,AUTOMOBILE,1994-06-27,SHIP,1105.2,2,0.06,2,46
F,4,Manufacturer#4,5-LOW,1994-03-09,TAKE BACK RETURN,1994-05-21,4,1994-07-01,AUTOMOBILE,1994-07-22,RAIL,1853.95,1,0.03,2,42
F,3,Manufacturer#5,1-URGENT,1994-05-02,DELIVER IN PERSON,1994-06-27,0,1994-06-22,MACHINERY,1994-06-28,AIR,1860.96,2,0.07,2,46
F,3,Manufacturer#4,1-URGENT,1994-05-02,TAKE BACK RETURN,1994-06-28,0,1994-08-19,MACHINERY,1994-09-17,FOB,1625.72,1,0.05,1,22
O,2,Manufacturer#1,1-URGENT,1996-07-14,NONE,1996-09-13,3,1996-08-17,BUILDING,1996-08-27,MAIL,1322.42,4,0.01,0,12
O,2,Manufacturer#2,1-URGENT,1996-07-14,TAKE BACK RETURN,1996-08-25,3,1996-08-31,BUILDING,1996-09-03,REG AIR,1498.59,7,0.01,0,8
O,2,Manufacturer#3,1-URGENT,1996-07-14,TAKE BACK RETURN,1996-10-10,3,1996-08-12,BUILDING,1996-08-24,AIR,1429.52,3,0.02,0,20
O,1,Manufacturer#1,1-URGENT,1996-07-14,COLLECT COD,1996-09-24,3,1996-10-06,BUILDING,1996-11-03,FOB,1020.12,2,0.05,0,40
O,2,Manufacturer#5,1-URGENT,1996-07-14,COLLECT COD,1996-08-26,3,1996-10-04,BUILDING,1996-10-05,AIR,1454.55,6,0.06,0,30
O,3,Manufacturer#5,1-URGENT,1996-07-14,DELIVER IN PERSON,1996-09-24,3,1996-11-11,BUILDING,1996-12-06,RAIL,1789.88,1,0.03,0,14
O,1,Manufacturer#2,1-URGENT,1996-07-14,NONE,1996-09-20,3,1996-08-31,BUILDING,1996-09-05,RAIL,1517.61,5,0.05,0,41
F,1,Manufacturer#3,2-HIGH,1994-12-22,COLLECT COD,1995-02-18,2,1995-04-15,FURNITURE,1995-05-06,REG AIR,1399.49,1,0.05,2,11
F,2,Manufacturer#1,2-HIGH,1994-12-22,TAKE BACK RETURN,1995-02-18,2,1995-03-03,FURNITURE,1995-04-01,TRUCK,1873.97,2,0.08,2,30
F,3,Manufacturer#5,2-HIGH,1994-12-22,COLLECT COD,1995-01-23,2,1995-03-28,FURNITURE,1995-04-15,TRUCK,912.01,3,0,2,30
F,1,Manufacturer#3,2-HIGH,1994-12-22,COLLECT COD,1995-02-18,2,1995-04-05,FURNITURE,1995-04-23,SHIP,1364.46,4,0.05,2,49
F,3,Manufacturer#2,2-HIGH,1993-08-12,DELIVER IN PERSON,1993-09-24,3,1993-11-10,BUILDING,1993-11-21,AIR,1144.24,7,0.05,1,9
F,3,Manufacturer#4,2-HIGH,1993-08-12,TAKE BACK RETURN,1993-09-29,3,1993-09-28,BUILDING,1993-10-21,MAIL,1133.23,6,0.07,1,25
F,1,Manufacturer#3,2-HIGH,1993-08-12,TAKE BACK RETURN,1993-09-22,3,1993-09-21,BUILDING,1993-10-13,FOB,1886.98,3,0.08,2,29
F,3,Manufacturer#1,2-HIGH,1993-08-12,COLLECT COD,1993-10-12,3,1993-11-18,BUILDING,1993-12-03,REG AIR,1411.51,5,0.08,2,22
F,1,Manufacturer#3,2-HIGH,1993-08-12,DELIVER IN PERSON,1993-10-08,3,1993-10-04,BUILDING,1993-10-30,TRUCK,1306.4,2,0.08,1,17
F,1,Manufacturer#2,2-HIGH,1993-08-12,DELIVER IN PERSON,1993-09-24,3,1993-11-20,BUILDING,1993-12-02,REG AIR,1514.61,4,0.05,1,31
F,1,Manufacturer#3,2-HIGH,1993-08-12,COLLECT COD,1993-09-23,3,1993-10-06,BUILDING,1993-10-07,TRUCK,1341.44,1,0.03,1,18
O,1,Manufacturer#5,2-HIGH,1998-04-12,COLLECT COD,1998-05-17,4,1998-05-03,AUTOMOBILE,1998-05-06,REG AIR,1063.16,2,0.03,0,31
O,2,Manufacturer#3,2-HIGH,1998-04-12,NONE,1998-06-10,4,1998-06-19,AUTOMOBILE,1998-07-11,REG AIR,1760.86,1,0.07,0,47
O,2,Manufacturer#4,2-HIGH,1998-04-12,TAKE BACK RETURN,1998-06-30,4,1998-05-20,AUTOMOBILE,1998-05-21,TRUCK,1235.33,3,0,0,12
O,3,Manufacturer#3,1-URGENT,1997-01-06,COLLECT COD,1997-03-17,0,1997-03-08,BUILDING,1997-03-25,MAIL,1017.11,4,0.08,0,38
O,0,Manufacturer#4,1-URGENT,1997-01-06,TAKE BACK RETURN,1997-03-16,0,1997-04-29,BUILDING,1997-05-24,FOB,1713.81,1,0.07,0,16
O,0,Manufacturer#3,1-URGENT,1997-01-06,DELIVER IN PERSON,1997-02-07,0,1997-02-14,BUILDING,1997-02-24,FOB,1462.56,2,0.03,0,16
O,0,Manufacturer#3,1-URGENT,1997-01-06,NONE,1997-02-11,0,1997-04-06,BUILDING,1997-05-04,REG AIR,1229.32,3,0.08,0,1
O,3,Manufacturer#2,1-URGENT,1997-01-06,NONE,1997-03-24,0,1997-01-19,BUILDING,1997-02-04,AIR,1667.76,5,0.05,0,43
P,0,Manufacturer#3,1-URGENT,1995-03-13,TAKE BACK RETURN,1995-04-17,2,1995-07-04,AUTOMOBILE,1995-07-13,TRUCK,1558.65,4,0.07,0,38
P,2,Manufacturer#3,1-URGENT,1995-03-13,COLLECT COD,1995-05-03,2,1995-06-12,AUTOMOBILE,1995-06-20,TRUCK,1439.53,3,0,3,4
P,1,Manufacturer#2,1-URGENT,1995-03-13,TAKE BACK RETURN,1995-05-02,2,1995-05-09,AUTOMOBILE,1995-05-13,REG AIR,1881.98,2,0.04,2,13
P,4,Manufacturer#2,1-URGENT,1995-03-13,TAKE BACK RETURN,1995-04-27,2,1995-04-02,AUTOMOBILE,1995-04-03,TRUCK,1028.12,1,0.03,1,20
O,2,Manufacturer#3,5-LOW,1996-01-29,DELIVER IN PERSON,1996-04-27,1,1996-05-14,AUTOMOBILE,1996-05-24,MAIL,1214.31,1,0.02,0,39
O,1,Manufacturer#2,5-LOW,1996-01-29,COLLECT COD,1996-03-22,1,1996-02-22,AUTOMOBILE,1996-03-15,RAIL,1327.42,2,0,0,3
O,0,Manufacturer#4,5-LOW,1996-01-29,TAKE BACK RETURN,1996-03-31,1,1996-05-07,AUTOMOBILE,1996-05-31,AIR,1826.92,3,0.07,0,10
F,1,Manufacturer#2,2-HIGH,1993-02-09,NONE,1993-04-29,0,1993-04-26,BUILDING,1993-04-30,REG AIR,1137.23,2,0.02,1,19
F,2,Manufacturer#5,2-HIGH,1993-02-09,NONE,1993-03-22,0,1993-03-12,BUILDING,1993-04-08,REG AIR,1469.56,1,0.08,2,4
F,3,Manufacturer#4,3-MEDIUM,1992-07-14,DELIVER IN PERSON,1992-09-26,4,1992-09-10,HOUSEHOLD,1992-10-09,SHIP,1734.83,1,0.05,1,4
F,0,Manufacturer#3,3-MEDIUM,1992-07-14,TAKE BACK RETURN,1992-10-02,4,1992-08-09,HOUSEHOLD,1992-08-22,TRUCK,1150.24,2,0.08,2,11
F,2,Manufacturer#4,3-MEDIUM,1992-07-14,NONE,1992-08-16,4,1992-07-18,HOUSEHOLD,1992-08-08,RAIL,935.03,3,0.03,2,35
F,2,Manufacturer#3,1-URGENT,1992-06-15,DELIVER IN PERSON,1992-09-02,2,1992-09-04,HOUSEHOLD,1992-09-22,RAIL,1778.87,2,0.04,1,47
F,3,Manufacturer#2,1-URGENT,1992-06-15,COLLECT COD,1992-09-12,2,1992-10-03,HOUSEHOLD,1992-10-04,SHIP,1465.56,1,0.08,1,44
F,1,Manufacturer#5,4-NOT SPECIFIED,1993-10-30,COLLECT COD,1993-12-27,3,1993-11-15,AUTOMOBILE,1993-11-23,FOB,1767.86,1,0.07,1,15
F,3,Manufacturer#4,1-URGENT,1994-01-31,DELIVER IN PERSON,1994-03-02,4,1994-05-18,AUTOMOBILE,1994-06-04,MAIL,1611.71,1,0.04,2,37
F,3,Manufacturer#4,1-URGENT,1994-01-31,DELIVER IN PERSON,1994-04-16,4,1994-05-06,AUTOMOBILE,1994-06-01,AIR,1802.9,3,0.01,2,10
F,0,Manufacturer#2,1-URGENT,1994-01-31,DELIVER IN PERSON,1994-03-09,4,1994-03-19,AUTOMOBILE,1994-03-22,SHIP,1106.2,2,0.03,2,28
O,1,Manufacturer#3,5-LOW,1996-11-03,TAKE BACK RETURN,1996-12-15,2,1997-01-22,AUTOMOBILE,1997-02-18,TRUCK,1353.45,3,0.05,0,31
O,1,Manufacturer#5,5-LOW,1996-11-03,DELIVER IN PERSON,1996-12-31,2,1996-12-25,AUTOMOBILE,1997-01-11,SHIP,1332.43,1,0,0,39
O,3,Manufacturer#1,5-LOW,1996-11-03,DELIVER IN PERSON,1997-01-18,2,1997-01-16,AUTOMOBILE,1997-01-22,MAIL,1773.87,4,0.03,0,40
O,0,Manufacturer#4,5-LOW,1996-11-03,TAKE BACK RETURN,1997-01-20,2,1997-02-14,AUTOMOBILE,1997-03-11,RAIL,1254.35,7,0.01,0,42
O,4,Manufacturer#2,5-LOW,1996-11-03,DELIVER IN PERSON,1996-12-24,2,1997-02-14,AUTOMOBILE,1997-03-11,RAIL,1513.61,2,0.06,0,32
O,3,Manufacturer#1,5-LOW,1996-11-03,COLLECT COD,1996-12-05,2,1997-02-16,AUTOMOBILE,1997-02-23,MAIL,1651.75,6,0,0,33
O,3,Manufacturer#4,5-LOW,1996-11-03,TAKE BACK RETURN,1997-01-29,2,1996-11-18,AUTOMOBILE,1996-11-22,REG AIR,944.04,5,0.04,0,41
O,2,Manufacturer#3,5-LOW,1996-04-24,NONE,1996-06-30,0,1996-07-29,MACHINERY,1996-08-28,AIR,1463.56,2,0.04,0,17
O,1,Manufacturer#3,5-LOW,1996-04-24,COLLECT COD,1996-06-14,0,1996-06-26,MACHINERY,1996-06-29,SHIP,1008.1,1,0,0,36
O,2,Manufacturer#3,5-LOW,1996-04-24,COLLECT COD,1996-06-26,0,1996-07-05,MACHINERY,1996-07-08,FOB,1786.88,3,0.08,0,20
O,0,Manufacturer#1,3-MEDIUM,1996-05-22,COLLECT COD,1996-06-26,4,1996-08-21,BUILDING,1996-09-15,RAIL,1203.3,1,0.06,0,17
F,0,Manufacturer#5,1-URGENT,1994-02-28,TAKE BACK RETURN,1994-05-06,2,1994-05-07,FURNITURE,1994-05-28,REG AIR,1136.23,2,0.03,1,50
F,2,Manufacturer#1,1-URGENT,1994-02-28,COLLECT COD,1994-04-18,2,1994-03-23,FURNITURE,1994-03-29,SHIP,1238.33,1,0.08,1,49
O,3,Manufacturer#2,5-LOW,1998-04-11,DELIVER IN PERSON,1998-05-28,3,1998-06-21,BUILDING,1998-06-28,MAIL,1197.29,1,0.01,0,23
O,3,Manufacturer#4,5-LOW,1998-04-11,DELIVER IN PERSON,1998-07-07,3,1998-07-26,BUILDING,1998-08-01,SHIP,1351.45,2,0.07,0,42
F,3,Manufacturer#4,3-MEDIUM,1992-03-15,COLLECT COD,1992-05-26,2,1992-06-29,BUILDING,1992-07-01,SHIP,1179.27,6,0,1,37
F,3,Manufacturer#4,3-MEDIUM,1992-03-15,TAKE BACK RETURN,1992-05-30,2,1992-07-03,BUILDING,1992-08-01,RAIL,1790.88,5,0.08,2,24
F,0,Manufacturer#5,3-MEDIUM,1992-03-15,DELIVER IN PERSON,1992-05-31,2,1992-05-23,BUILDING,1992-06-05,FOB,1042.14,2,0.01,2,11
F,0,Manufacturer#4,3-MEDIUM,1992-03-15,DELIVER IN PERSON,1992-05-21,2,1992-05-20,BUILDING,1992-06-02,RAIL,979.07,4,0.02,2,18
F,1,Manufacturer#3,3-MEDIUM,1992-03-15,DELIVER IN PERSON,1992-04-23,2,1992-05-11,BUILDING,1992-05-19,FOB,1429.52,1,0.03,2,36
F,4,Manufacturer#2,3-MEDIUM,1992-03-15,COLLECT COD,1992-04-15,2,1992-04-10,BUILDING,1992-04-27,AIR,1139.23,3,0.08,2,21
O,2,Manufacturer#5,2-HIGH,1998-06-12,DELIVER IN PERSON,1998-08-11,4,1998-08-14,AUTOMOBILE,1998-08-27,MAIL,1461.56,6,0.03,0,39
O,3,Manufacturer#4,2-HIGH,1998-06-12,COLLECT COD,1998-09-09,4,1998-07-05,AUTOMOBILE,1998-07-12,FOB,1252.35,2,0.04,0,39
O,3,Manufacturer#4,2-HIGH,1998-06-12,DELIVER IN PERSON,1998-08-31,4,1998-06-13,AUTOMOBILE,1998-07-09,SHIP,1675.77,4,0.06,0,27
F,4,Manufacturer#2,5-LOW,1994-02-13,COLLECT COD,1994-04-10,3,1994-02-22,HOUSEHOLD,1994-03-20,SHIP,1201.3,3,0.02,1,31
F,3,Manufacturer#4,5-LOW,1994-02-13,NONE,1994-04-06,3,1994-05-21,HOUSEHOLD,1994-05-25,TRUCK,1201.3,2,0,2,35
F,1,Manufacturer#1,5-LOW,1994-02-13,TAKE BACK RETURN,1994-04-12,3,1994-03-06,HOUSEHOLD,1994-03-22,FOB,1068.16,1,0.04,1,29
F,1,Manufacturer#4,5-LOW,1994-02-13,NONE,1994-03-27,3,1994-04-22,HOUSEHOLD,1994-05-22,MAIL,1810.9,4,0.06,1,47
F,0,Manufacturer#4,5-LOW,1994-02-28,TAKE BACK RETURN,1994-04-20,2,1994-05-07,BUILDING,1994-06-03,FOB,1101.2,1,0.07,1,25
F,4,Manufacturer#2,5-LOW,1994-02-28,DELIVER IN PERSON,1994-04-18,2,1994-06-26,BUILDING,1994-07-25,REG AIR,1035.13,2,0.03,1,43
F,0,Manufacturer#1,2-HIGH,1993-11-26,TAKE BACK RETURN,1994-02-19,4,1994-03-13,FURNITURE,1994-03-24,SHIP,923.02,3,0.08,2,3
F,3,Manufacturer#4,2-HIGH,1993-11-26,TAKE BACK RETURN,1994-01-17,4,1994-02-20,FURNITURE,1994-03-01,RAIL,1062.16,4,0.04,2,29
F,2,Manufacturer#2,2-HIGH,1993-11-26,DELIVER IN PERSON,1994-01-26,4,1994-01-27,FURNITURE,1994-02-16,SHIP,1634.73,1,0.06,2,3
F,2,Manufacturer#4,2-HIGH,1993-11-26,TAKE BACK RETURN,1994-01-12,4,1994-02-22,FURNITURE,1994-03-21,AIR,1732.83,2,0,1,7
F,0,Manufacturer#3,2-HIGH,1993-11-10,DELIVER IN PERSON,1994-01-11,2,1993-11-13,FURNITURE,1993-12-11,FOB,1163.26,3,0.06,2,39
F,0,Manufacturer#1,2-HIGH,1993-11-10,NONE,1994-01-12,2,1993-12-11,FURNITURE,1994-01-05,RAIL,1317.41,4,0.04,1,37
F,3,Manufacturer#1,2-HIGH,1993-11-10,DELIVER IN PERSON,1993-12-17,2,1994-02-09,FURNITURE,1994-02-18,RAIL,1085.18,2,0.02,2,44
F,2,Manufacturer#5,2-HIGH,1993-11-10,NONE,1993-12-11,2,1993-12-10,FURNITURE,1993-12-18,TRUCK,1635.73,1,0.05,2,35
F,3,Manufacturer#4,2-HIGH,1993-11-10,NONE,1993-12-13,2,1993-11-19,FURNITURE,1993-11-23,RAIL,1656.75,5,0.05,1,20
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-12-15,NONE,1994-03-08,2,1994-02-03,HOUSEHOLD,1994-02-05,AIR,1831.93,6,0.05,1,7
F,0,Manufacturer#3,4-NOT SPECIFIED,1993-12-15,COLLECT COD,1994-02-28,2,1994-03-07,HOUSEHOLD,1994-03-16,REG AIR,1375.47,7,0.08,2,36
F,4,Manufacturer#3,4-NOT SPECIFIED,1993-12-15,COLLECT COD,1994-01-18,2,1994-01-01,HOUSEHOLD,1994-01-10,AIR,1603.7,1,0.04,1,27
F,0,Manufacturer#2,4-NOT SPECIFIED,1993-12-15,NONE,1994-02-14,2,1994-01-03,HOUSEHOLD,1994-01-21,TRUCK,1770.86,2,0.07,1,9
F,1,Manufacturer#2,4-NOT SPECIFIED,1993-12-15,TAKE BACK RETURN,1994-03-02,2,1994-02-15,HOUSEHOLD,1994-03-01,MAIL,1498.59,3,0.05,2,42
F,4,Manufacturer#1,4-NOT SPECIFIED,1993-12-15,COLLECT COD,1994-01-29,2,1994-01-10,HOUSEHOLD,1994-01-30,SHIP,1381.48,5,0.08,2,42
F,2,Manufacturer#2,4-NOT SPECIFIED,1993-12-15,NONE,1994-02-10,2,1994-03-15,HOUSEHOLD,1994-03-29,TRUCK,967.06,4,0.06,2,39
O,1,Manufacturer#2,2-HIGH,1996-05-06,DELIVER IN PERSON,1996-07-20,0,1996-08-15,AUTOMOBILE,1996-08-28,SHIP,1258.35,1,0,0,45
O,4,Manufacturer#5,2-HIGH,1996-05-06,COLLECT COD,1996-07-05,0,1996-07-17,AUTOMOBILE,1996-07-30,RAIL,1052.15,2,0.01,0,4
O,2,Manufacturer#1,2-HIGH,1996-05-06,TAKE BACK RETURN,1996-08-02,0,1996-07-22,AUTOMOBILE,1996-07-25,RAIL,1896.99,3,0.08,0,8
O,2,Manufacturer#4,4-NOT SPECIFIED,1996-02-08,NONE,1996-03-23,4,1996-03-21,BUILDING,1996-04-12,AIR,1309.4,3,0.05,0,37
O,4,Manufacturer#1,4-NOT SPECIFIED,1996-02-08,TAKE BACK RETURN,1996-04-04,4,1996-04-18,BUILDING,1996-05-14,RAIL,1862.96,4,0.06,0,44
O,1,Manufacturer#5,4-NOT SPECIFIED,1996-02-08,COLLECT COD,1996-05-04,4,1996-05-27,BUILDING,1996-06-21,REG AIR,1571.67,1,0.07,0,12
O,0,Manufacturer#1,4-NOT SPECIFIED,1996-02-08,COLLECT COD,1996-03-19,4,1996-05-26,BUILDING,1996-05-28,TRUCK,1182.28,2,0.01,0,34
O,3,Manufacturer#3,4-NOT SPECIFIED,1996-02-08,NONE,1996-04-13,4,1996-02-24,BUILDING,1996-03-04,MAIL,1548.64,6,0.04,0,47
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-02-08,NONE,1996-04-23,4,1996-04-05,BUILDING,1996-04-25,TRUCK,1796.89,5,0.04,0,24
O,1,Manufacturer#4,1-URGENT,1998-01-12,NONE,1998-02-26,1,1998-01-21,AUTOMOBILE,1998-02-11,REG AIR,1241.34,3,0.06,0,27
O,2,Manufacturer#5,1-URGENT,1998-01-12,NONE,1998-03-26,1,1998-03-30,AUTOMOBILE,1998-04-15,AIR,1751.85,1,0.03,0,8
O,0,Manufacturer#5,1-URGENT,1998-01-12,COLLECT COD,1998-03-09,1,1998-02-19,AUTOMOBILE,1998-03-18,FOB,1848.94,2,0.07,0,46
O,3,Manufacturer#4,1-URGENT,1998-01-12,NONE,1998-03-11,1,1998-02-09,AUTOMOBILE,1998-03-10,REG AIR,1682.78,4,0.04,0,19
F,2,Manufacturer#5,1-URGENT,1995-02-10,TAKE BACK RETURN,1995-04-15,1,1995-05-04,HOUSEHOLD,1995-05-31,FOB,959.05,2,0.05,1,39
F,1,Manufacturer#1,1-URGENT,1995-02-10,COLLECT COD,1995-03-29,1,1995-02-18,HOUSEHOLD,1995-03-15,FOB,1762.86,4,0,1,38
F,0,Manufacturer#4,1-URGENT,1995-02-10,DELIVER IN PERSON,1995-03-16,1,1995-06-01,HOUSEHOLD,1995-06-10,AIR,1515.61,1,0.08,2,33
F,0,Manufacturer#1,1-URGENT,1995-02-10,DELIVER IN PERSON,1995-04-02,1,1995-04-30,HOUSEHOLD,1995-05-25,AIR,1023.12,3,0.04,1,49
F,0,Manufacturer#3,4-NOT SPECIFIED,1992-07-10,COLLECT COD,1992-08-24,0,1992-08-20,BUILDING,1992-09-08,AIR,1359.45,3,0.01,1,44
F,2,Manufacturer#5,4-NOT SPECIFIED,1992-07-10,TAKE BACK RETURN,1992-09-25,0,1992-08-24,BUILDING,1992-09-22,FOB,1099.19,5,0.06,2,13
F,4,Manufacturer#3,4-NOT SPECIFIED,1992-07-10,TAKE BACK RETURN,1992-10-02,0,1992-09-10,BUILDING,1992-09-17,REG AIR,1061.16,2,0.01,1,1
F,0,Manufacturer#3,4-NOT SPECIFIED,1992-07-10,NONE,1992-08-31,0,1992-10-29,BUILDING,1992-11-05,SHIP,957.05,4,0.04,1,46
F,2,Manufacturer#3,4-NOT SPECIFIED,1992-07-10,NONE,1992-10-03,0,1992-10-29,BUILDING,1992-11-18,FOB,929.02,7,0.02,2,7
F,1,Manufacturer#4,4-NOT SPECIFIED,1992-07-10,COLLECT COD,1992-10-04,0,1992-09-01,BUILDING,1992-09-24,AIR,1227.32,1,0.07,1,50
F,2,Manufacturer#2,4-NOT SPECIFIED,1992-07-10,DELIVER IN PERSON,1992-09-08,0,1992-09-02,BUILDING,1992-09-15,REG AIR,1258.35,6,0.06,1,28
O,4,Manufacturer#2,3-MEDIUM,1996-09-28,TAKE BACK RETURN,1996-12-15,2,1996-11-22,HOUSEHOLD,1996-12-04,TRUCK,1775.87,1,0.01,0,31
O,1,Manufacturer#5,3-MEDIUM,1996-09-28,TAKE BACK RETURN,1996-12-18,2,1996-12-22,HOUSEHOLD,1996-12-27,REG AIR,1469.56,3,0.03,0,18
O,4,Manufacturer#5,3-MEDIUM,1996-09-28,DELIVER IN PERSON,1996-11-23,2,1996-11-01,HOUSEHOLD,1996-11-19,SHIP,1674.77,2,0.03,0,25
F,2,Manufacturer#1,4-NOT SPECIFIED,1994-10-03,COLLECT COD,1994-11-18,0,1995-01-02,BUILDING,1995-01-12,MAIL,1720.82,2,0.05,1,36
F,1,Manufacturer#4,4-NOT SPECIFIED,1994-10-03,DELIVER IN PERSON,1994-11-17,0,1994-11-05,BUILDING,1994-11-27,SHIP,1390.49,3,0.01,1,31
F,1,Manufacturer#4,4-NOT SPECIFIED,1994-10-03,DELIVER IN PERSON,1995-01-01,0,1994-11-21,BUILDING,1994-11-22,SHIP,1673.77,1,0.04,1,49
O,1,Manufacturer#3,3-MEDIUM,1997-05-25,COLLECT COD,1997-07-26,2,1997-05-30,MACHINERY,1997-06-05,SHIP,1208.3,2,0.05,0,6
O,2,Manufacturer#4,3-MEDIUM,1997-05-25,DELIVER IN PERSON,1997-07-07,2,1997-09-22,MACHINERY,1997-10-09,AIR,1450.55,3,0.08,0,6
O,0,Manufacturer#3,3-MEDIUM,1997-05-25,NONE,1997-08-14,2,1997-06-20,MACHINERY,1997-07-07,REG AIR,1576.67,1,0.02,0,5
O,4,Manufacturer#2,3-MEDIUM,1997-05-25,COLLECT COD,1997-08-09,2,1997-06-22,MACHINERY,1997-07-06,FOB,1731.83,4,0.05,0,18
