l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,MAIL,2,0.01,9,Brand#25,MED PACK,31,30,4,29932.434
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,3,AUTOMOBILE,AIR,1,0.03,21,Brand#14,JUMBO JAR,9,35,1,46678.086
F,F,A,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,2,FURNITURE,FOB,2,0.04,9,Brand#43,LG DRUM,19,38,4,35036.76
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,4,FURNITURE,MAIL,3,0.01,18,Brand#53,WRAP CASE,1,30,2,34876.632
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,0,FURNITURE,TRUCK,1,0.04,12,Brand#55,LG BAG,45,7,0,10385.8524
F,F,A,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.07,21,Brand#21,SM PKG,32,50,1,63622.925
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,2,0.04,12,Brand#31,MED DRUM,25,12,0,13170.1248
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,1,BUILDING,AIR,5,0.06,12,Brand#23,SM JAR,1,32,0,52932.384
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,3,BUILDING,TRUCK,2,0.02,18,Brand#25,WRAP CASE,21,49,2,63729.1893
F,F,R,NONE,Manufacturer#2,2-HIGH,1,FURNITURE,RAIL,4,0.08,21,Brand#21,JUMBO CAN,29,12,1,19074.8172
F,F,R,NONE,Manufacturer#1,2-HIGH,4,BUILDING,FOB,2,0.04,8,Brand#13,JUMBO BOX,8,48,3,40350.096
F,F,A,NONE,Manufacturer#3,2-HIGH,4,BUILDING,AIR,1,0.04,18,Brand#35,JUMBO DRUM,21,26,2,35850.7344
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,4,0.06,12,Brand#13,MED PKG,6,39,0,35946.8343
F,F,A,NONE,Manufacturer#5,2-HIGH,4,BUILDING,RAIL,3,0,12,Brand#54,LG PKG,12,47,0,76226.0664
F,F,R,COLLECT COD,Manufacturer#4,5-LOW,2,FURNITURE,AIR,4,0.01,12,Brand#42,WRAP JAR,32,20,0,25580.1
F,F,A,NONE,Manufacturer#5,5-LOW,2,FURNITURE,SHIP,5,0.06,9,Brand#55,WRAP PACK,50,39,4,57661.3128
F,F,A,COLLECT COD,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,SHIP,1,0.04,9,Brand#12,SM BAG,46,28,4,24245.76
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,SHIP,3,0.06,8,Brand#42,WRAP DRUM,28,46,3,56571.697
O,O,N,NONE,Manufacturer#4,1-URGENT,3,HOUSEHOLD,TRUCK,2,0.07,8,Brand#45,MED JAR,39,24,3,41653.776
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,FOB,1,0.07,21,Brand#31,JUMBO CASE,1,14,1,13833.5274
F,F,R,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,0.03,18,Brand#53,JUMBO PACK,4,46,2,47495.736
F,F,R,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,3,BUILDING,RAIL,3,0.03,18,Brand#45,SM CAN,21,32,2,31778.208
O,O,N,NONE,Manufacturer#2,2-HIGH,1,AUTOMOBILE,FOB,2,0.08,21,Brand#24,JUMBO BAG,25,40,1,53300.52
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,1,AUTOMOBILE,SHIP,4,0.03,21,Brand#12,MED CASE,30,30,1,34571.628
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,AUTOMOBILE,TRUCK,6,0,9,Brand#51,LG CASE,24,18,4,19087.4502
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,SHIP,7,0.04,8,Brand#11,WRAP PKG,20,36,3,58725.4536
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,TRUCK,1,0.01,9,Brand#34,LG DRUM,33,41,4,75273.13
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,TRUCK,3,0.08,9,Brand#23,JUMBO PACK,17,17,4,25366.8492
F,F,R,NONE,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,4,0.03,9,Brand#44,SM CASE,16,38,4,36796.0992
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,3,BUILDING,RAIL,3,0.01,18,Brand#14,WRAP CASE,16,13,2,16915.5584
F,F,A,NONE,Manufacturer#2,5-LOW,3,BUILDING,SHIP,2,0,21,Brand#21,WRAP DRUM,31,47,1,41361.1562
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,3,BUILDING,MAIL,4,0.04,12,Brand#42,WRAP CASE,21,11,0,9237.69
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,AUTOMOBILE,FOB,4,0.07,18,Brand#52,WRAP CAN,39,49,2,44394
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,BUILDING,AIR,1,0,21,Brand#31,SM PKG,4,46,1,41285.2668
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,3,FURNITURE,FOB,7,0.02,9,Brand#55,SM JAR,11,18,4,22120.2072
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,FURNITURE,FOB,4,0.07,21,Brand#13,JUMBO PACK,39,45,1,57128.544
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,SHIP,4,0.01,8,Brand#25,JUMBO CAN,3,12,3,10333.7712
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,7,0.07,8,Brand#13,SM BAG,9,2,3,2014.285
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,5,0.07,12,Brand#23,JUMBO BAG,35,39,0,39842.1504
F,F,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,3,0.05,21,Brand#55,JUMBO CASE,25,15,1,13734.387
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,4,FURNITURE,SHIP,1,0.07,12,Brand#21,LG DRUM,21,26,0,37089.52
F,F,A,NONE,Manufacturer#1,3-MEDIUM,4,FURNITURE,REG AIR,1,0,18,Brand#15,LG CASE,41,9,2,14838.9219
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,3,FURNITURE,SHIP,2,0.02,21,Brand#32,JUMBO JAR,29,16,1,22809.8144
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,4,AUTOMOBILE,MAIL,2,0.04,21,Brand#33,SM CAN,23,19,1,34948.0395
F,F,A,COLLECT COD,Manufacturer#5,5-LOW,0,MACHINERY,SHIP,1,0.07,12,Brand#55,MED JAR,36,1,0,937.926
F,F,R,COLLECT COD,Manufacturer#2,2-HIGH,0,AUTOMOBILE,MAIL,5,0.05,21,Brand#24,MED PACK,50,25,1,38886.625
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,0,AUTOMOBILE,REG AIR,4,0.05,9,Brand#25,LG CAN,33,32,4,49726.8288
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,5,0,21,Brand#22,WRAP DRUM,13,42,1,44830.6488
F,F,A,NONE,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,FOB,4,0.05,18,Brand#55,MED PKG,39,3,2,3384.7776
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,6,0.01,8,Brand#24,MED CASE,36,9,3,10373.1921
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,1,0.02,8,Brand#15,LG DRUM,31,47,3,59131.8374
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,4,0.08,18,Brand#12,JUMBO PACK,30,15,2,20209.917
O,O,N,DELIVER IN PERSON,Manufacturer#4,2-HIGH,0,BUILDING,RAIL,2,0.05,21,Brand#45,MED DRUM,34,27,1,39595.9104
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,REG AIR,2,0.05,8,Brand#22,JUMBO JAR,7,45,3,63785.7675
F,F,A,NONE,Manufacturer#3,1-URGENT,3,FURNITURE,REG AIR,1,0.08,12,Brand#35,JUMBO CASE,12,43,0,64154.925
F,F,A,DELIVER IN PERSON,Manufacturer#3,5-LOW,2,FURNITURE,REG AIR,1,0.02,9,Brand#32,MED CASE,29,37,4,56191.1896
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,FURNITURE,SHIP,2,0,8,Brand#14,MED BOX,1,11,3,15262.7475
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,3,MACHINERY,AIR,1,0.01,18,Brand#54,LG CAN,44,20,2,16926.186
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,BUILDING,RAIL,4,0.02,18,Brand#42,LG BOX,19,5,2,6958.006
O,O,N,NONE,Manufacturer#3,3-MEDIUM,4,BUILDING,RAIL,5,0.06,12,Brand#34,SM PKG,27,7,0,11225.844
O,O,N,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,4,BUILDING,SHIP,3,0.02,8,Brand#54,WRAP JAR,50,6,3,10445.5926
F,F,A,DELIVER IN PERSON,Manufacturer#2,5-LOW,4,AUTOMOBILE,TRUCK,1,0.08,21,Brand#21,SM BOX,11,30,1,34653.528
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,1,0.02,12,Brand#35,LG PKG,6,4,0,5301.842
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,1,BUILDING,REG AIR,3,0.07,9,Brand#51,WRAP CASE,3,24,4,24924.6816
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,1,BUILDING,MAIL,2,0.02,21,Brand#23,LG CAN,19,6,1,8604.3276
F,F,A,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,1,BUILDING,FOB,4,0.02,18,Brand#11,JUMBO PACK,12,8,2,12714.192
O,O,N,NONE,Manufacturer#1,3-MEDIUM,1,BUILDING,TRUCK,4,0.02,9,Brand#13,JUMBO JAR,26,35,4,41607.3875
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,1,BUILDING,RAIL,2,0.01,18,Brand#15,JUMBO JAR,3,48,2,61651.9728
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,1,BUILDING,AIR,3,0,9,Brand#24,WRAP PKG,27,44,4,78959.364
O,O,N,NONE,Manufacturer#1,3-MEDIUM,1,BUILDING,REG AIR,1,0.02,18,Brand#13,MED BAG,38,30,2,43961.193
O,O,N,NONE,Manufacturer#5,1-URGENT,2,FURNITURE,REG AIR,6,0.05,8,Brand#55,MED PKG,39,10,3,11282.592
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,MAIL,6,0.03,9,Brand#41,MED BOX,9,42,4,75630.2778
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,2,BUILDING,RAIL,2,0.08,18,Brand#42,MED CASE,29,7,2,8560.8369
F,F,A,DELIVER IN PERSON,Manufacturer#4,1-URGENT,3,MACHINERY,FOB,5,0.07,9,Brand#45,MED JAR,41,35,4,38011.26
F,F,A,TAKE BACK RETURN,Manufacturer#4,1-URGENT,3,MACHINERY,MAIL,6,0.02,9,Brand#44,SM CASE,16,38,4,36045.1584
F,F,R,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,MACHINERY,SHIP,3,0.02,8,Brand#13,JUMBO PACK,17,32,3,55769.3472
F,F,A,COLLECT COD,Manufacturer#1,3-MEDIUM,2,FURNITURE,TRUCK,4,0.03,21,Brand#13,SM BAG,9,39,1,37624.7235
F,F,R,NONE,Manufacturer#2,3-MEDIUM,2,FURNITURE,RAIL,2,0,18,Brand#22,SM CASE,42,33,2,43379.5362
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,TRUCK,2,0.07,21,Brand#32,JUMBO PACK,45,18,1,21399.9138
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,1,BUILDING,MAIL,4,0.02,9,Brand#24,JUMBO BOX,38,19,4,34232.5071
O,O,N,TAKE BACK RETURN,Manufacturer#4,5-LOW,0,HOUSEHOLD,REG AIR,3,0.07,12,Brand#41,MED JAR,18,37,0,61486.1708
F,F,R,NONE,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,FOB,4,0.04,8,Brand#25,MED DRUM,10,18,3,20078.3772
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,3,MACHINERY,TRUCK,1,0.06,21,Brand#11,WRAP CAN,5,44,1,70386.36
F,F,R,NONE,Manufacturer#2,5-LOW,1,MACHINERY,AIR,2,0.05,12,Brand#21,SM BOX,11,31,0,38169.6552
F,F,R,DELIVER IN PERSON,Manufacturer#3,5-LOW,1,MACHINERY,RAIL,3,0.04,18,Brand#34,MED BAG,32,3,2,2735.4873
O,O,N,TAKE BACK RETURN,Manufacturer#4,1-URGENT,1,HOUSEHOLD,RAIL,3,0.01,18,Brand#42,SM CASE,16,47,2,50532.99
F,F,A,TAKE BACK RETURN,Manufacturer#1,1-URGENT,4,FURNITURE,FOB,2,0.03,21,Brand#15,LG BAG,32,36,1,31237.8444
F,F,A,DELIVER IN PERSON,Manufacturer#4,1-URGENT,4,FURNITURE,SHIP,1,0.05,12,Brand#41,JUMBO CASE,29,9,0,15477.777
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,4,FURNITURE,SHIP,3,0.04,12,Brand#55,JUMBO CASE,10,18,0,18859.9824
O,O,N,COLLECT COD,Manufacturer#5,3-MEDIUM,0,BUILDING,FOB,2,0.06,18,Brand#51,WRAP DRUM,21,28,2,42254.604
O,O,N,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,0,BUILDING,MAIL,4,0.06,21,Brand#45,SM JAR,33,17,1,25479.3705
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,0,BUILDING,SHIP,5,0.03,8,Brand#22,WRAP BAG,9,38,3,64093.2738
F,F,A,DELIVER IN PERSON,Manufacturer#1,5-LOW,1,FURNITURE,TRUCK,2,0.03,12,Brand#14,JUMBO PACK,42,13,0,16753.6512
F,F,R,DELIVER IN PERSON,Manufacturer#2,5-LOW,1,FURNITURE,FOB,4,0.01,9,Brand#21,MED BOX,32,31,4,35161.13
F,F,A,COLLECT COD,Manufacturer#3,5-LOW,1,FURNITURE,AIR,1,0,21,Brand#33,SM CASE,5,38,1,45212.9358
F,F,R,NONE,Manufacturer#2,5-LOW,1,FURNITURE,FOB,3,0.05,21,Brand#21,WRAP BAG,37,36,1,45842.4792
F,F,A,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,MACHINERY,RAIL,2,0.06,21,Brand#42,JUMBO PKG,20,16,1,21471.6096
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,TRUCK,2,0.05,21,Brand#52,SM PKG,50,45,1,80411.4675
O,O,N,NONE,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,TRUCK,3,0.08,8,Brand#54,JUMBO PACK,37,14,3,20679.1872
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,4,0.02,18,Brand#24,MED DRUM,1,25,2,40401.0425
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,TRUCK,1,0.03,12,Brand#15,JUMBO DRUM,28,32,0,49219.632
F,F,A,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,2,0.08,8,Brand#15,SM BAG,43,27,3,42149.835
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,4,0.03,18,Brand#55,LG BOX,21,18,2,19665.4392
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,3,BUILDING,SHIP,1,0.07,9,Brand#12,MED JAR,42,38,4,53593.338
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,3,HOUSEHOLD,AIR,1,0.03,18,Brand#45,JUMBO CAN,34,33,2,53352.5916
F,F,A,NONE,Manufacturer#5,1-URGENT,4,BUILDING,MAIL,3,0.04,21,Brand#54,LG PACK,43,37,1,63151.6
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,4,HOUSEHOLD,MAIL,1,0.08,18,Brand#25,SM BOX,41,40,2,51796
O,O,N,NONE,Manufacturer#4,5-LOW,4,HOUSEHOLD,RAIL,3,0.03,18,Brand#44,WRAP PKG,42,24,2,39691.152
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,4,HOUSEHOLD,AIR,4,0.06,12,Brand#44,LG DRUM,18,6,0,6759.1098
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,FOB,1,0.02,18,Brand#23,LG BAG,17,14,2,14847.5096
O,O,N,NONE,Manufacturer#2,5-LOW,4,FURNITURE,REG AIR,1,0.04,18,Brand#21,MED PACK,12,45,2,76175.37
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,BUILDING,AIR,1,0.07,12,Brand#12,JUMBO BAG,31,39,0,71763.1317
F,F,R,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,4,BUILDING,FOB,1,0.06,18,Brand#51,LG BOX,48,29,2,31523.812
O,O,N,COLLECT COD,Manufacturer#4,2-HIGH,3,AUTOMOBILE,AIR,4,0.07,9,Brand#43,LG PACK,44,49,4,59118.3628
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,SHIP,1,0.08,12,Brand#52,LG DRUM,30,32,0,36354.08
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0.01,12,Brand#35,JUMBO CASE,12,11,0,16958.7825
O,O,N,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,2,0.03,12,Brand#23,JUMBO BOX,47,3,0,3089.448
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,1,0.05,8,Brand#33,SM CAN,28,29,3,39907.277
F,F,R,DELIVER IN PERSON,Manufacturer#2,1-URGENT,0,AUTOMOBILE,FOB,1,0.02,21,Brand#24,WRAP CASE,26,4,1,6712.0256
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,0,AUTOMOBILE,REG AIR,4,0.07,21,Brand#12,JUMBO BOX,20,34,1,52824.1
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.03,8,Brand#42,JUMBO BOX,10,4,3,5431.7184
F,F,A,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,FOB,1,0,12,Brand#34,LG CASE,20,39,0,52784.55
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,3,FURNITURE,TRUCK,3,0.05,18,Brand#33,LG BAG,49,49,2,86035.2486
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,3,AUTOMOBILE,AIR,2,0.07,12,Brand#23,JUMBO BAG,35,44,0,42608.9664
F,F,R,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,BUILDING,RAIL,1,0.06,9,Brand#14,LG CAN,41,7,4,9167.4688
F,P,N,COLLECT COD,Manufacturer#2,1-URGENT,0,MACHINERY,REG AIR,5,0.06,9,Brand#24,WRAP CAN,34,43,4,60408.894
O,P,N,COLLECT COD,Manufacturer#5,1-URGENT,0,MACHINERY,SHIP,2,0,21,Brand#52,MED CASE,20,40,1,36591.192
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,1,0.06,18,Brand#41,SM PACK,24,25,2,33185.155
O,O,N,NONE,Manufacturer#1,1-URGENT,2,AUTOMOBILE,RAIL,3,0.05,21,Brand#12,WRAP PKG,41,26,1,37138.92
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.05,18,Brand#53,MED PKG,47,13,2,20526.3552
F,P,A,TAKE BACK RETURN,Manufacturer#5,1-URGENT,3,MACHINERY,MAIL,2,0.07,18,Brand#51,SM PACK,30,48,2,73331.9136
O,P,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,3,MACHINERY,RAIL,5,0,18,Brand#33,WRAP JAR,7,33,2,47299.1904
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,MAIL,4,0,8,Brand#13,MED CASE,27,2,3,2685.5374
O,O,N,NONE,Manufacturer#5,5-LOW,2,AUTOMOBILE,FOB,5,0.02,12,Brand#55,SM BAG,17,44,0,73386.5968
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,2,AUTOMOBILE,AIR,4,0.03,18,Brand#33,JUMBO JAR,3,45,2,48835.2645
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,5,0.07,18,Brand#32,LG JAR,5,39,2,42432.2262
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,BUILDING,SHIP,1,0.07,12,Brand#13,WRAP PACK,28,18,0,17776.2006
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,3,BUILDING,FOB,2,0.04,9,Brand#55,WRAP DRUM,42,36,4,61535.304
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,4,FURNITURE,RAIL,4,0,9,Brand#35,WRAP BOX,14,47,4,58644.5508
F,F,R,NONE,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,1,0.08,21,Brand#23,JUMBO PACK,2,27,1,33534.3456
F,F,A,DELIVER IN PERSON,Manufacturer#5,1-URGENT,0,BUILDING,AIR,4,0.05,21,Brand#51,JUMBO BAG,22,35,1,66429.65
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,0,BUILDING,TRUCK,2,0.07,18,Brand#32,LG JAR,31,44,2,70760.448
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,FURNITURE,RAIL,3,0.03,9,Brand#43,MED DRUM,43,3,4,2923.5168
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,1,BUILDING,SHIP,4,0,21,Brand#35,MED CAN,48,38,1,38286.976
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,HOUSEHOLD,SHIP,1,0.05,8,Brand#24,LG CAN,35,24,3,22691.988
F,F,A,COLLECT COD,Manufacturer#5,2-HIGH,4,HOUSEHOLD,AIR,3,0.02,18,Brand#53,MED PKG,47,48,2,73421.1936
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,1,MACHINERY,MAIL,5,0.08,12,Brand#41,JUMBO CAN,48,25,0,40227.3
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,0,BUILDING,RAIL,1,0,12,Brand#54,LG JAR,19,50,0,45317.375
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,MACHINERY,TRUCK,1,0.01,18,Brand#34,JUMBO CAN,5,16,2,18423.6416
F,F,A,DELIVER IN PERSON,Manufacturer#4,2-HIGH,0,MACHINERY,AIR,3,0.03,21,Brand#45,WRAP PKG,29,27,1,29021.247
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,MAIL,1,0.01,8,Brand#43,JUMBO PACK,14,42,3,36129.5592
O,O,N,NONE,Manufacturer#5,5-LOW,4,BUILDING,MAIL,2,0.06,18,Brand#52,SM DRUM,32,47,2,84009.7552
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,4,BUILDING,TRUCK,3,0.01,21,Brand#25,JUMBO BOX,36,14,1,17428.453
F,F,A,TAKE BACK RETURN,Manufacturer#3,5-LOW,4,AUTOMOBILE,MAIL,7,0.01,8,Brand#35,SM CAN,39,6,3,6606.5274
F,F,R,COLLECT COD,Manufacturer#4,5-LOW,4,AUTOMOBILE,RAIL,2,0.03,8,Brand#45,WRAP PACK,9,27,3,39388.2912
F,F,R,NONE,Manufacturer#3,5-LOW,3,BUILDING,MAIL,6,0.08,8,Brand#35,JUMBO DRUM,21,22,3,29084.2992
F,F,A,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,1,0.01,8,Brand#12,JUMBO DRUM,17,16,3,20143.2576
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,BUILDING,REG AIR,5,0.01,12,Brand#34,SM PKG,27,14,0,22950.6144
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,0,BUILDING,AIR,1,0,12,Brand#13,MED BOX,49,7,0,12102.4015
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,BUILDING,AIR,3,0.04,12,Brand#35,JUMBO CASE,24,11,0,10094.2468
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,0,BUILDING,FOB,2,0.07,21,Brand#35,MED BOX,24,26,1,32436.0192
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,0,BUILDING,FOB,5,0.01,9,Brand#22,MED JAR,8,28,4,30748.6032
F,F,A,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,MAIL,2,0.02,21,Brand#23,JUMBO PACK,2,46,1,56549.6032
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,FOB,1,0.05,8,Brand#14,LG JAR,9,20,3,33366.354
F,F,R,DELIVER IN PERSON,Manufacturer#2,1-URGENT,2,BUILDING,RAIL,1,0.08,12,Brand#21,LG CASE,29,17,0,23158.233
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,1,BUILDING,REG AIR,3,0.05,21,Brand#12,JUMBO DRUM,12,49,1,42942.8454
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,BUILDING,TRUCK,1,0.07,9,Brand#51,JUMBO BOX,47,2,4,2921.3312
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,1,BUILDING,TRUCK,4,0.03,8,Brand#42,SM JAR,4,32,3,47058.816
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,1,BUILDING,FOB,6,0.01,18,Brand#34,JUMBO JAR,20,16,2,22136.2416
O,O,N,COLLECT COD,Manufacturer#4,5-LOW,0,FURNITURE,RAIL,1,0.04,21,Brand#42,SM CAN,44,29,1,45538.7232
O,O,N,NONE,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,6,0.07,8,Brand#53,MED BOX,12,11,3,10856.538
F,F,A,COLLECT COD,Manufacturer#2,1-URGENT,3,FURNITURE,FOB,2,0.07,12,Brand#22,LG BOX,22,17,0,17865.13
F,F,R,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,FURNITURE,TRUCK,4,0.04,12,Brand#11,MED BOX,25,34,0,38383.11
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,3,FURNITURE,SHIP,1,0.03,18,Brand#44,WRAP BAG,3,25,2,39421.8825
