tableID	time	agg	o_orderstatus	sn_regionkey	p_mfgr	o_orderpriority	o_orderdate	l_shipinstruct	l_commitdate	cn_regionkey	l_shipdate	c_mktsegment	
2	2	10	1	0	3	3	1481	2	443	3	2327	2	
2	2	28	1	2	4	3	1481	2	443	3	859	2	
2	2	47	1	2	1	3	1481	3	853	3	1584	2	
2	1	17	1	4	0	3	1481	0	578	3	16	2	
2	1	9	1	4	2	3	1481	3	705	3	1067	2	
2	2	3	1	3	0	3	1481	2	1550	3	810	2	
2	0	43	0	2	0	2	2018	2	805	2	36	0	
2	0	48	0	2	4	3	2365	0	996	3	1131	2	
2	0	34	0	1	2	3	2335	2	1938	3	271	1	
2	0	23	0	4	1	3	2335	1	345	3	1790	1	
2	2	19	1	2	4	4	1822	3	186	1	1383	1	
2	1	37	1	2	1	2	1180	3	1711	2	1514	3	
2	1	9	1	4	4	2	1180	3	1353	2	1022	3	
2	2	5	1	4	4	2	1180	0	385	2	1513	3	
2	2	47	1	2	0	2	1442	0	1480	2	967	2	
2	2	24	1	4	1	2	1442	1	2224	2	1518	2	
2	1	13	1	4	0	2	1442	1	474	2	633	2	
2	0	40	0	2	4	0	2168	2	1725	0	2297	2	
2	0	48	0	3	4	0	2168	3	927	0	41	2	
2	0	6	0	1	4	0	2168	1	520	0	350	2	
2	0	37	0	4	3	0	2168	3	2087	0	544	2	
2	0	14	0	3	2	4	440	0	352	2	469	0	
2	0	36	0	3	1	4	440	2	2375	2	534	0	
2	0	47	0	3	0	4	440	1	207	2	851	0	
2	0	27	0	0	4	4	440	1	828	2	534	0	
2	0	30	0	1	4	0	1172	0	1027	3	1915	0	
2	0	32	0	3	3	0	1172	2	1092	3	1499	0	
2	0	21	0	3	1	0	1172	2	930	3	945	0	
2	0	2	0	0	3	0	1172	3	668	3	520	0	
2	0	7	0	1	0	0	1172	1	1885	3	847	0	
2	1	21	1	1	2	0	25	0	1274	4	108	3	
2	2	15	1	1	2	0	25	0	2100	4	1339	3	
2	1	39	1	4	2	0	25	2	1776	4	902	3	
2	2	16	1	2	0	0	25	2	101	4	2156	3	
2	1	1	1	0	2	0	25	0	885	4	562	3	
2	2	39	1	3	4	0	25	0	156	4	49	3	
2	2	14	1	1	4	0	25	2	314	4	1218	3	
2	1	46	1	0	3	2	176	0	1920	2	179	0	
2	1	40	1	0	2	2	176	2	2219	2	1813	0	
2	2	36	1	4	4	2	176	2	1785	2	1934	0	
2	2	2	1	1	1	2	176	1	273	2	1281	0	
2	2	1	1	1	0	0	2288	0	2088	1	1968	3	
2	1	26	1	1	4	0	2288	0	281	1	1300	3	
2	1	43	1	1	4	0	2288	1	2377	1	2180	3	
2	1	40	1	1	4	0	2288	3	2088	1	1841	3	
2	0	21	0	0	4	0	534	0	1419	2	678	0	
2	0	47	0	4	0	0	534	3	2367	2	551	0	
2	0	37	0	2	3	0	534	3	1420	2	996	0	
2	0	48	0	2	4	0	534	1	350	2	1282	0	
2	0	12	0	1	0	0	534	1	2345	2	842	0	
2	1	23	1	0	4	3	1020	2	2114	4	1503	4	
2	2	36	1	0	0	3	1020	1	737	4	1519	4	
2	0	17	0	0	3	4	1674	1	2362	1	426	2	
2	0	7	0	0	3	4	1674	3	338	1	154	2	
2	0	43	0	2	0	4	1674	3	340	1	2347	2	
2	2	43	1	0	1	4	1513	2	1120	3	814	0	
2	1	15	1	0	2	4	1513	0	1608	3	893	0	
2	2	33	1	4	0	4	1513	2	1127	3	241	0	
2	2	2	1	3	2	4	1513	1	791	3	1606	0	
2	2	39	1	4	3	4	1513	3	1151	3	1864	0	
2	2	46	1	4	0	4	1513	2	572	3	573	0	
2	2	28	1	0	3	0	1196	3	951	1	1406	0	
2	1	39	1	0	1	0	1196	3	854	1	2322	0	
2	1	18	1	3	2	0	2391	1	169	2	598	2	
2	2	46	1	2	0	4	2298	3	2376	1	2282	1	
2	1	5	1	3	0	4	2298	2	904	1	1669	1	
2	2	11	1	0	3	4	2298	0	503	1	1993	1	
2	2	3	1	2	1	4	2298	3	2073	1	371	1	
2	1	48	1	4	0	4	2298	2	1407	1	506	1	
2	1	45	1	3	3	0	1808	0	1082	0	1235	3	
2	1	12	1	2	1	0	1808	3	1202	0	1350	3	
2	2	22	1	1	4	0	1808	1	1205	0	1903	3	
2	0	31	0	3	1	4	929	3	706	0	390	4	
2	0	33	0	2	2	4	929	0	1682	0	1253	4	
2	0	4	0	0	3	4	929	3	300	0	1255	4	
2	2	22	1	1	2	2	721	2	152	2	2339	1	
2	2	42	1	0	1	2	721	1	72	2	1705	1	
2	1	39	1	2	3	2	721	1	74	2	1811	1	
2	1	40	1	4	2	2	721	2	1569	2	1123	1	
2	2	32	1	4	4	2	721	1	1538	2	163	1	
2	1	30	1	0	1	2	721	2	2156	2	2233	1	
2	2	45	1	3	2	2	721	1	8	2	1680	1	
2	2	29	1	4	4	3	288	2	762	0	388	3	
2	2	14	1	0	3	3	288	3	1058	0	1573	3	
2	1	18	1	2	0	3	288	0	43	0	1807	3	
2	0	45	0	0	4	4	291	1	926	3	2410	0	
2	0	5	0	2	3	4	291	0	556	3	2357	0	
2	0	50	0	4	2	4	291	2	2331	3	2253	0	
2	0	39	0	4	0	4	291	0	544	3	395	0	
2	0	33	0	3	0	4	291	2	258	3	2253	0	
2	0	25	0	1	0	4	857	0	1679	0	2299	1	
2	0	34	0	2	4	4	857	0	586	0	466	1	
2	0	35	0	1	4	4	857	1	2058	0	1081	1	
2	0	31	0	1	4	4	857	3	590	0	231	1	
2	0	30	0	2	0	4	857	3	1987	0	1264	1	
2	0	8	0	0	2	4	857	2	2235	0	321	1	
2	0	48	0	1	4	4	857	1	1278	0	234	1	
2	2	25	1	4	0	3	589	2	379	1	1220	2	
2	1	36	1	3	1	3	589	1	448	1	1493	2	
2	2	36	1	3	2	3	589	0	154	1	855	2	
2	1	31	1	4	4	3	589	3	158	1	388	2	
2	0	23	0	0	2	3	1028	2	1256	2	1052	3	
2	0	47	0	0	1	3	1028	0	1536	2	1593	3	
2	0	36	0	3	1	3	1028	1	2109	2	364	3	
2	0	35	0	4	0	3	672	3	42	4	149	1	
2	0	50	0	2	0	3	672	2	558	4	545	1	
2	0	48	0	1	3	3	672	0	1176	4	868	1	
2	0	25	0	3	1	3	672	0	396	4	827	1	
2	0	42	0	2	2	3	672	1	988	4	1378	1	
2	2	45	1	3	0	1	84	2	105	2	2382	4	
2	2	38	1	3	2	1	84	2	327	2	1099	4	
2	1	13	1	4	3	1	84	0	127	2	1197	4	
2	2	50	1	2	1	1	84	2	462	2	2377	4	
2	2	24	1	0	2	1	84	1	1535	2	2144	4	
2	1	2	1	1	3	1	84	2	126	2	1878	4	
2	1	16	1	1	3	4	1228	1	420	4	1669	3	
2	2	33	1	3	4	3	1531	2	66	2	985	3	
2	2	34	1	3	0	3	1531	1	28	2	210	3	
2	2	41	1	4	4	3	1531	1	200	2	2206	3	
2	2	16	1	2	0	3	1531	1	128	2	115	3	
2	0	4	2	0	2	1	1776	2	1796	2	1707	1	
2	2	16	2	1	0	1	1776	2	969	2	1719	1	
2	1	40	2	1	2	1	1776	0	701	2	1763	1	
2	3	33	2	2	2	1	1776	2	1573	2	1694	1	
2	1	13	2	2	1	1	1776	3	698	2	984	1	
2	1	4	2	0	4	1	1776	3	699	2	986	1	
2	2	34	2	0	2	1	1776	3	1259	2	2295	1	
2	3	24	1	2	1	1	1670	0	2280	3	77	0	
2	1	19	1	2	0	1	1670	3	1629	3	1762	0	
2	0	5	0	1	3	3	1344	0	590	0	1114	2	
2	0	4	0	1	0	3	1344	2	592	0	674	2	
2	0	31	0	3	4	3	1344	3	683	0	1046	2	
2	0	5	0	1	0	3	1344	1	1992	0	1264	2	
2	0	10	0	1	0	3	1344	2	1360	0	671	2	
2	0	26	0	0	3	3	1344	2	1062	0	1588	2	
2	0	42	0	0	1	3	1344	0	1606	0	2027	2	
2	0	16	0	1	1	0	2087	2	143	3	274	0	
2	0	8	0	4	2	0	2087	3	39	3	41	0	
2	0	17	0	1	0	0	2087	2	749	3	152	0	
2	0	11	0	0	3	0	2087	3	1861	3	328	0	
2	0	19	0	4	1	0	2087	3	520	3	274	0	
2	0	41	0	1	0	1	422	0	334	3	480	0	
2	0	26	0	0	4	1	422	1	1313	3	666	0	
2	0	14	0	4	2	1	1347	1	1347	4	2334	0	
2	0	43	0	0	4	1	1347	1	811	4	2305	0	
2	0	10	0	2	3	1	1347	2	624	4	805	0	
2	0	40	0	1	2	1	1347	1	1892	4	1378	0	
2	0	44	0	4	0	1	1347	1	1307	4	797	0	
2	0	30	0	3	2	0	478	3	2380	3	2053	2	
2	0	47	0	4	3	0	478	3	695	3	2000	2	
2	0	21	0	1	0	0	478	3	767	3	2109	2	
2	0	29	0	0	4	0	478	3	1234	3	694	2	
2	0	26	0	1	2	0	478	1	2391	3	2089	2	
2	0	31	0	4	1	0	478	3	1156	3	172	2	
2	0	31	0	1	3	0	478	1	1141	3	1475	2	
2	0	1	0	1	2	4	1572	0	306	2	1906	0	
2	2	37	1	2	0	2	330	1	2091	3	2017	1	
2	2	29	1	0	2	2	330	3	548	3	1676	1	
2	2	46	1	1	4	2	330	0	546	3	1008	1	
2	2	38	1	0	0	2	330	1	1942	3	785	1	
2	1	38	1	2	0	2	330	0	546	3	1930	1	
2	1	30	1	4	0	1	176	1	216	0	2402	1	
2	1	4	1	4	3	1	176	2	2291	0	1848	1	
2	2	30	1	0	3	1	176	2	1252	0	1065	1	
2	1	6	1	3	4	1	176	3	1071	0	256	1	
2	2	6	1	2	0	1	176	2	1920	0	2031	1	
2	0	17	0	0	1	4	182	1	681	0	668	0	
2	0	44	0	0	3	4	182	3	2123	0	2393	0	
2	2	11	1	4	4	2	1046	3	1185	4	1736	1	
2	2	35	1	2	0	2	1046	1	1126	4	2277	1	
2	2	14	1	4	3	2	1046	3	743	4	1169	1	
2	2	15	1	2	4	2	1046	3	249	4	778	1	
2	1	45	1	0	1	2	1046	3	380	4	46	1	
2	1	25	1	4	3	2	1046	3	1685	4	419	1	
2	1	48	1	4	0	2	1046	3	101	4	46	1	
2	0	9	0	3	3	4	919	2	740	1	2012	1	
2	0	15	0	3	4	4	919	0	1099	1	1388	1	
2	0	43	0	0	2	4	919	0	1690	1	999	1	
2	0	2	0	3	3	4	919	1	920	1	1819	1	
2	0	49	0	0	4	4	919	0	1492	1	1531	1	
2	2	37	1	4	2	4	2374	2	1369	0	2316	0	
2	2	43	1	0	1	4	2374	0	1472	0	1844	0	
2	1	20	1	3	4	4	2374	3	1371	0	918	0	
2	1	20	1	1	1	4	2374	1	2019	0	1182	0	
2	3	23	1	3	0	1	476	1	286	1	1286	0	
2	0	33	0	2	2	4	1855	1	134	3	2257	0	
2	0	12	0	4	0	4	1855	3	1366	3	710	0	
2	0	27	0	0	3	4	1855	2	2207	3	1673	0	
2	0	18	0	2	2	4	1855	3	711	3	713	0	
2	0	42	0	2	1	4	1855	1	2207	3	2000	0	
2	2	11	1	3	1	3	1825	3	63	2	1892	3	
2	1	21	1	0	1	3	1825	3	1470	2	1861	3	
2	1	13	1	0	2	3	1825	3	1848	2	329	3	
2	2	28	1	1	2	3	1825	1	483	2	1612	3	
2	2	33	1	4	2	3	1825	3	194	2	84	3	
2	2	9	1	4	4	3	1825	2	196	2	27	3	
2	0	27	0	2	1	4	829	0	621	3	651	0	
2	0	20	0	0	0	4	829	1	335	3	1264	0	
2	0	18	0	2	2	4	829	3	1913	3	9	0	
2	0	11	0	1	1	4	829	2	1360	3	884	0	
2	0	40	0	2	0	4	829	3	7	3	2232	0	
2	0	25	0	1	4	4	829	0	619	3	1924	0	
2	1	37	1	4	2	3	608	2	430	4	1145	3	
2	1	3	1	1	0	3	608	2	432	4	564	3	
2	2	7	1	4	0	3	608	0	763	4	2054	3	
2	1	42	1	3	4	3	608	1	1956	4	2151	3	
2	0	19	0	0	1	0	2075	2	1772	1	2297	0	
2	0	41	0	1	0	0	2075	1	1121	1	1419	0	
2	0	4	0	0	0	0	2075	1	1884	1	763	0	
2	2	23	1	3	1	0	1713	0	2116	0	670	4	
2	1	18	1	2	1	0	1713	3	1365	0	166	4	
2	1	24	1	0	3	0	1713	1	790	0	1416	4	
2	1	14	1	4	1	0	1713	3	1738	0	1415	4	
2	1	31	1	0	4	0	1713	3	1736	0	899	4	
2	1	33	1	0	2	0	1713	2	2116	0	167	4	
2	2	27	1	1	1	0	1713	0	46	0	388	4	
2	2	33	1	4	3	0	1500	0	1741	1	1580	1	
2	1	38	1	1	3	0	1500	3	540	1	218	1	
2	1	34	1	4	2	0	1500	2	66	1	1861	1	
2	0	29	0	3	0	3	1543	0	305	0	680	2	
2	0	47	0	2	0	3	1543	1	2325	0	1481	2	
2	0	39	0	0	4	3	1543	3	1016	0	996	2	
2	0	40	0	4	0	3	1543	2	1766	0	1035	2	
2	2	48	1	0	2	4	29	0	1246	3	1223	2	
2	2	29	1	1	3	4	29	3	1321	3	925	2	
2	0	47	0	1	1	4	771	1	2022	1	1808	2	
2	0	21	0	0	1	4	771	0	719	1	1595	2	
2	0	12	0	2	4	4	771	2	189	1	870	2	
2	0	44	0	4	3	4	771	3	534	1	1071	2	
2	0	21	0	0	0	4	771	1	677	1	613	2	
2	1	50	1	0	2	0	2266	3	1658	3	1670	0	
2	1	17	1	4	4	0	2266	1	1124	3	1411	0	
2	1	4	1	3	0	3	1920	1	588	2	1583	1	
2	1	22	1	0	4	3	1920	3	230	2	1370	1	
2	1	34	1	1	0	3	1920	2	223	2	2124	1	
2	1	32	1	1	3	3	1920	0	2215	2	430	1	
2	2	46	1	2	2	3	1920	0	1467	2	1777	1	
2	1	32	1	3	2	3	1920	2	228	2	1508	1	
2	2	5	1	4	4	3	1920	3	1343	2	1442	1	
2	1	6	1	2	2	3	325	3	1049	0	2004	2	
2	1	36	1	3	2	3	325	1	1789	0	1772	2	
2	2	11	1	4	2	3	325	3	2137	0	1812	2	
2	2	28	1	0	2	3	325	1	240	0	1057	2	
2	2	15	1	2	1	2	1956	0	2133	3	366	3	
2	2	7	1	1	0	2	1956	0	1932	3	2091	3	
2	1	31	1	1	4	2	1956	1	763	3	1025	3	
2	2	31	1	2	3	2	1956	0	99	3	2277	3	
2	2	20	1	0	1	2	1956	1	1775	3	366	3	
2	2	32	1	4	4	2	1956	3	355	3	1055	3	
2	1	15	1	0	3	2	1956	2	381	3	564	3	
2	2	38	1	0	4	1	599	0	2285	4	2116	1	
2	1	10	1	0	1	3	885	1	1570	4	913	3	
2	0	40	0	1	3	4	290	1	85	2	1854	2	
2	0	35	0	4	4	4	290	0	1891	2	1060	2	
2	0	32	0	3	0	4	290	1	210	2	1774	2	
2	0	45	0	1	3	4	290	0	734	2	2335	2	
2	0	48	0	1	3	4	290	3	1107	2	1345	2	
2	0	48	0	2	0	4	290	1	83	2	459	2	
2	0	12	0	0	0	4	290	0	36	2	459	2	
2	2	1	1	3	4	3	2006	3	80	0	1294	4	
2	2	3	1	0	2	3	2006	3	194	0	580	4	
2	2	15	1	1	2	3	2006	1	80	0	1666	4	
2	1	44	1	2	4	3	2006	0	1534	0	301	4	
2	1	10	1	4	3	3	167	3	1365	0	1416	3	
2	1	10	1	1	3	3	167	0	884	0	2277	3	
2	1	33	1	1	1	3	167	0	1777	0	750	3	
2	2	13	1	1	4	0	1562	2	2090	1	1810	1	
2	2	7	1	0	1	0	1562	2	1915	1	1891	1	
2	1	15	1	3	4	0	1562	0	1544	1	1053	1	
2	0	48	0	2	0	1	1986	1	372	2	37	0	
2	0	20	0	4	0	1	1986	1	735	2	1345	0	
2	0	30	0	1	2	1	1986	0	302	2	1774	0	
2	0	3	0	0	1	2	404	3	2022	1	246	0	
2	0	1	0	1	1	2	404	0	628	1	613	0	
2	0	36	0	1	0	2	404	3	1708	1	1898	0	
2	0	26	0	1	4	2	404	3	908	1	202	0	
2	0	44	0	1	4	2	404	2	655	1	442	0	
2	0	25	0	2	4	2	404	2	909	1	1502	0	
2	0	4	0	3	0	2	404	1	440	1	2046	0	
2	1	11	1	0	1	1	1865	2	222	3	1697	2	
2	2	32	1	0	1	1	1865	2	2265	3	835	2	
2	2	30	1	0	2	1	1865	3	2010	3	1226	2	
2	2	38	1	2	3	1	1865	2	816	3	1178	2	
2	2	11	1	4	2	2	193	2	742	3	2244	4	
2	1	33	1	0	1	2	193	2	2115	3	1865	4	
2	2	49	1	1	4	2	193	1	22	3	1202	4	
2	1	2	1	0	3	1	71	3	152	4	276	0	
2	1	32	1	2	3	1	71	3	173	4	2146	0	
2	0	8	0	2	1	2	88	0	948	0	2236	0	
2	0	14	0	1	3	2	88	2	336	0	425	0	
2	0	44	0	0	1	2	88	2	1939	0	964	0	
2	0	47	0	1	0	4	151	1	2218	2	1636	1	
2	0	50	0	1	2	2	1547	1	1577	0	171	3	
2	0	37	0	1	1	2	1547	2	1988	0	143	3	
2	0	24	0	1	0	2	1547	0	133	0	2077	3	
2	2	25	1	1	3	3	2175	1	1614	1	242	3	
2	1	42	1	1	2	3	2175	3	1210	1	1442	3	
2	1	32	1	2	3	3	2175	2	809	1	235	3	
2	1	13	1	1	4	3	2175	3	1405	1	2245	3	
2	1	37	1	0	2	3	2175	0	2247	1	24	3	
2	2	11	1	2	0	2	805	2	1130	4	1265	0	
2	1	29	1	1	2	2	805	3	2344	4	1754	0	
2	2	27	1	0	1	2	805	3	2295	4	2370	0	
2	1	3	1	1	4	2	805	2	2097	4	536	0	
2	1	36	1	4	1	2	805	3	264	4	1661	0	
2	1	20	1	0	4	2	805	1	1354	4	1536	0	
2	1	15	1	0	0	2	805	3	1615	4	1212	0	
2	0	1	0	1	3	3	2392	2	1697	4	1060	3	
2	0	22	0	1	3	3	2392	1	754	4	1345	3	
2	0	41	0	3	0	3	2392	2	1933	4	1854	3	
2	0	44	0	2	3	3	2392	2	2104	4	1476	3	
2	0	33	0	1	0	2	1057	1	376	2	36	0	
2	0	7	0	4	1	2	1057	1	1697	2	757	0	
2	0	44	0	2	4	2	1057	3	1698	2	382	0	
2	0	8	0	1	1	2	1057	0	2350	2	1477	0	
2	0	8	0	2	1	4	435	2	534	2	2362	1	
2	0	12	0	1	0	4	435	2	769	2	657	1	
2	0	16	0	1	1	4	435	3	1603	2	2126	1	
2	0	27	0	2	0	0	2105	0	1029	1	1392	4	
2	0	15	0	3	0	0	2105	1	1778	1	584	4	
2	0	41	0	4	2	4	2231	1	1908	3	830	4	
2	0	1	0	3	1	4	2231	1	141	3	2068	4	
2	2	5	1	4	4	0	137	3	2153	2	1248	2	
2	1	41	1	0	4	0	137	2	1780	2	2269	2	
2	1	33	1	2	2	0	137	3	2208	2	433	2	
2	2	34	1	3	4	0	137	2	1643	2	411	2	
2	2	37	1	1	3	0	137	2	1474	2	1054	2	
2	2	29	1	4	2	0	137	0	547	2	1615	2	
2	0	5	0	0	4	3	734	0	780	0	1894	0	
2	0	20	0	1	3	3	734	0	782	0	75	0	
2	0	7	0	1	0	3	734	2	2152	0	955	0	
2	0	13	0	1	4	3	734	1	2361	0	1671	0	
2	0	32	0	0	4	3	734	2	2361	0	391	0	
2	2	15	1	0	1	0	1707	2	2004	4	2016	0	
2	2	23	1	0	2	0	1707	3	2215	4	2279	0	
2	2	29	1	3	1	0	1707	3	228	4	1291	0	
2	0	10	0	1	4	4	1703	1	2227	1	425	3	
2	0	10	0	4	4	4	1703	1	918	1	697	3	
2	0	29	0	0	4	4	1703	1	2362	1	1691	3	
2	0	22	0	4	0	4	1703	2	1799	1	1819	3	
2	0	4	0	3	2	4	1703	1	2227	1	2223	3	
2	0	46	0	2	0	4	1703	1	346	1	355	3	
2	0	44	0	3	1	4	1703	1	779	1	1462	3	
2	1	39	1	4	2	2	1056	1	1715	4	2307	2	
2	2	13	1	4	4	2	1056	1	1916	4	857	2	
2	0	43	0	3	2	3	1356	3	309	3	1979	1	
2	0	22	0	0	2	3	1356	0	1157	3	1011	1	
2	2	17	1	0	4	3	242	0	1937	4	652	0	
2	1	44	1	2	2	3	242	2	1120	4	814	0	
2	0	2	0	1	0	1	1534	3	162	2	553	2	
2	0	10	0	1	2	1	1534	1	2169	2	1282	2	
2	0	6	0	4	4	2	1572	2	942	2	2081	3	
2	0	19	0	1	2	2	1572	2	879	2	1051	3	
2	0	22	0	1	2	2	1572	0	2313	2	1575	3	
2	0	42	0	2	4	4	1902	2	2162	1	1592	2	
2	0	50	0	3	1	4	1902	3	961	1	1000	2	
2	0	26	0	3	4	4	1902	2	1533	1	957	2	
2	0	26	0	2	0	4	1902	1	351	1	795	2	
2	0	15	0	0	2	4	1902	3	1108	1	794	2	
2	0	30	0	4	1	4	1902	0	1766	1	1593	2	
2	0	2	0	2	4	4	1902	1	1533	1	1593	2	
2	0	14	0	2	1	0	1453	0	2328	4	1072	1	
2	0	26	0	0	1	0	1453	2	33	4	1072	1	
2	0	23	0	4	3	0	1453	3	1694	4	1984	1	
2	0	1	0	1	2	0	1453	3	2206	4	1345	1	
2	0	5	0	1	3	0	1453	3	1973	4	1928	1	
2	1	2	1	2	2	3	1004	0	794	0	508	2	
2	1	20	1	2	3	3	1004	2	170	0	2190	2	
2	2	3	1	1	1	3	1004	2	598	0	254	2	
2	0	5	0	0	4	2	2230	1	1575	0	1401	0	
2	0	36	0	0	3	2	2230	1	648	0	1979	0	
2	0	48	0	1	3	3	1912	3	1834	4	2386	4	
2	0	43	0	3	4	3	1912	0	1834	4	2374	4	
2	2	11	1	1	1	0	1090	0	1989	4	1851	1	
2	2	2	1	4	3	0	1090	1	1142	4	2154	1	
2	2	45	1	2	0	0	1090	2	1968	4	2409	1	
2	2	16	1	3	1	0	1090	3	1650	4	1622	1	
2	2	42	1	4	0	0	1090	2	2211	4	1281	1	
2	1	16	1	2	0	0	1090	0	1517	4	317	1	
2	2	5	1	4	1	0	1090	0	1519	4	2060	1	
2	0	29	0	3	4	2	2253	0	758	3	2063	3	
2	0	4	0	4	0	2	2253	3	744	3	1928	3	
2	0	35	0	1	1	2	2253	2	758	3	1955	3	
2	2	47	1	1	0	4	1428	1	662	0	2127	4	
2	2	11	1	1	0	4	1428	2	56	0	923	4	
2	0	28	0	0	3	3	2156	2	402	2	212	1	
2	0	39	0	2	2	3	2156	2	183	2	195	1	
2	0	10	0	4	3	3	2156	0	180	2	1364	1	
2	0	47	0	1	1	3	2156	0	849	2	623	1	
2	0	29	0	4	0	3	2156	2	1883	2	193	1	
2	0	28	0	1	4	3	2156	2	1918	2	1417	1	
2	0	48	0	4	4	2	228	0	1806	0	1626	2	
2	0	27	0	0	1	2	228	3	664	0	480	2	
2	0	25	0	3	3	0	306	1	545	4	2297	0	
2	0	41	0	0	0	0	306	0	1305	4	545	0	
2	0	9	0	2	0	0	306	0	1305	4	1947	0	
2	0	16	0	4	2	3	1521	1	0	4	1800	3	
2	0	5	0	2	2	3	1521	0	2380	4	1800	3	
2	0	46	0	0	0	3	1521	3	1234	4	2292	3	
2	0	17	0	1	0	3	1521	2	2204	4	147	3	
2	2	7	1	1	1	1	980	0	789	3	1834	4	
2	2	12	1	2	3	1	980	2	1559	3	1420	4	
2	2	34	1	2	4	1	980	3	789	3	1843	4	
2	2	27	1	2	0	1	980	1	1015	3	1716	4	
2	2	5	1	0	3	1	980	0	22	3	2006	4	
2	1	8	1	0	0	2	1974	3	2177	2	948	0	
2	1	46	1	3	1	2	1974	1	878	2	275	0	
2	3	1	2	2	4	4	476	0	1258	4	1286	2	
2	0	34	2	2	4	4	476	2	1675	4	1309	2	
2	0	4	2	1	2	4	476	2	1753	4	738	2	
2	0	18	2	4	2	4	476	3	1150	4	738	2	
2	0	48	2	2	0	4	476	2	840	4	1645	2	
2	0	43	0	4	1	4	460	2	211	2	458	0	
2	0	6	0	0	0	0	1331	2	2014	1	231	1	
2	0	43	0	1	1	0	1331	1	2131	1	1717	1	
2	0	11	0	3	4	0	1331	2	1398	1	464	1	
2	1	19	1	4	2	1	495	3	202	3	1440	4	
2	1	45	1	2	1	1	495	3	62	3	1106	4	
2	2	31	1	2	1	1	495	2	193	3	980	4	
2	0	19	0	0	2	2	2207	3	1019	4	1575	4	
2	0	42	0	1	2	2	2207	0	1764	4	1481	4	
2	0	6	0	4	0	2	2207	0	1036	4	1340	4	
2	1	9	1	2	0	0	1804	3	246	0	563	1	
2	1	13	1	2	3	0	1804	0	431	0	1362	1	
2	2	44	1	4	1	0	1804	3	383	0	110	1	
2	1	6	1	2	2	0	1804	3	1571	0	165	1	
2	2	25	1	2	3	0	1804	3	381	0	326	1	
2	2	17	1	2	4	0	1804	0	428	0	1168	1	
2	0	44	0	0	3	0	947	2	2056	0	687	4	
2	0	47	0	0	1	0	947	3	36	0	1594	4	
2	1	40	1	2	4	1	535	1	1711	3	1669	1	
2	2	34	1	4	0	1	535	2	1430	3	420	1	
2	2	20	1	1	4	1	535	1	1537	3	1123	1	
2	1	12	1	4	1	1	535	3	1660	3	1513	1	
2	2	9	1	1	3	1	535	3	878	3	1858	1	
2	0	31	0	0	4	3	2313	0	864	1	347	1	
2	0	5	0	4	3	3	2313	0	1605	1	1896	1	
2	0	8	0	3	3	3	2313	3	864	1	2160	1	
2	0	13	0	4	3	3	2313	1	218	1	1257	1	
2	0	10	0	1	2	3	2313	1	823	1	1110	1	
2	0	32	0	4	0	3	2313	3	112	1	2220	1	
2	2	47	1	3	3	1	2177	1	1808	2	1325	3	
2	1	46	1	0	4	0	1316	0	632	0	2054	0	
2	2	26	1	0	1	0	1316	3	1338	0	936	0	
2	1	50	1	2	1	0	1316	1	633	0	2151	0	
2	1	39	1	2	1	0	1316	2	1900	0	111	0	
2	1	20	1	4	1	0	1316	1	2399	0	934	0	
2	2	14	1	3	3	3	2211	0	62	0	1584	1	
2	1	30	1	2	4	3	2211	2	1401	0	68	1	
2	1	16	1	2	0	3	2211	3	726	0	1580	1	
2	2	17	1	0	1	3	2211	1	62	0	85	1	
2	1	4	1	3	1	3	2211	2	26	0	87	1	
2	1	45	1	1	3	3	2211	0	2194	0	1277	1	
2	1	42	1	0	0	0	2314	1	2385	0	753	3	
2	2	49	1	0	1	0	2314	1	1542	0	475	3	
2	1	1	1	1	2	0	2314	3	268	0	2017	3	
2	1	34	1	2	2	0	2314	2	2307	0	1518	3	
2	0	36	0	2	2	3	2018	0	103	4	841	3	
2	0	34	0	1	3	3	2018	3	1447	4	2351	3	
2	0	27	0	0	3	3	2018	3	1995	4	2132	3	
2	0	17	0	2	0	3	2018	1	1697	4	1346	3	
2	0	33	0	0	2	3	795	2	2297	4	2252	4	
2	0	50	0	1	0	3	795	3	1289	4	1351	4	
2	0	5	0	3	3	3	795	0	931	4	138	4	
2	0	33	0	2	2	3	795	2	514	4	520	4	
2	0	38	0	1	3	3	795	1	670	4	644	4	
2	0	22	0	1	0	3	795	0	2297	4	1787	4	
2	1	36	1	4	0	4	757	2	1785	1	1913	0	
2	2	28	1	3	3	4	757	3	639	1	1620	0	
2	1	20	1	4	1	4	757	1	1466	1	1551	0	
2	0	15	0	2	4	3	442	2	1826	3	395	1	
2	0	24	0	1	0	3	442	2	144	3	625	1	
2	0	42	0	1	2	3	442	1	521	3	1730	1	
2	0	39	0	2	2	3	442	3	522	3	1560	1	
2	0	50	0	4	3	3	442	3	2105	3	1335	1	
2	1	39	1	1	0	1	1233	1	2139	4	1248	4	
2	1	30	1	1	3	1	1233	2	1702	4	705	4	
2	2	29	1	0	1	1	1233	2	1051	4	409	4	
2	1	39	1	0	3	1	1233	0	2187	4	1248	4	
2	2	20	1	1	0	1	1233	2	1275	4	705	4	
2	2	45	1	0	0	1	1233	2	445	4	2247	4	
2	1	36	1	0	3	1	1233	1	2139	4	1759	4	
2	0	16	0	0	3	2	1305	2	1438	1	1037	4	
2	0	29	0	4	4	2	1305	2	165	1	1731	4	
