tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
2,2,12969.2,2,4,2,1,613,0,1601,1,2295,1,699,3,905,5,
2,3,44391,2,1,2,1,613,1,1129,1,1286,1,1684,1,950,0,
2,3,54156.5,2,4,4,1,613,1,1573,1,1694,1,729,2,564,1,
2,0,19004.9,2,2,0,1,613,3,1601,1,73,1,1946,3,1052,3,
2,2,44130.5,2,0,2,1,613,1,1719,1,2176,1,109,3,632,2,
2,0,21845.5,2,1,2,3,1352,1,1842,1,2371,3,351,2,634,4,
2,0,46223.5,2,0,0,3,1352,1,1985,1,1539,3,70,6,202,3,
2,0,9579.52,2,1,0,3,1352,1,1291,1,1996,3,2061,5,1080,2,
2,3,17015.6,2,2,2,3,1352,2,2359,1,1395,3,714,1,525,5,
2,0,42434.6,2,0,1,3,1352,0,936,1,490,3,1099,4,680,0,
2,0,44672.9,2,0,0,3,1352,2,782,1,1386,3,501,1,477,1,
2,0,35939.8,0,1,2,3,1400,2,1220,1,1393,1,527,1,506,2,
2,0,57758,0,3,1,3,1400,3,476,1,1210,1,1073,1,807,0,
2,0,31577.8,0,1,1,3,1400,1,1220,1,2257,1,1002,6,636,3,
2,0,45689.6,0,0,2,3,1400,2,2312,1,1329,1,1152,6,557,1,
2,2,20522.7,1,2,2,1,1876,2,1837,4,639,0,1696,0,680,1,
2,2,23051.3,1,4,3,1,1876,3,795,4,1934,0,2214,2,673,5,
2,2,46616.4,1,2,4,1,1876,1,1445,4,1689,0,2424,5,120,3,
2,1,3282.86,1,3,3,1,1876,3,1075,4,1596,0,1934,5,490,0,
2,1,56447.2,1,2,4,1,1876,2,482,4,1689,0,1905,3,624,2,
2,2,8809.28,1,1,3,1,1876,2,1252,4,1550,0,1726,4,1014,4,
2,0,34387.1,0,1,1,3,2154,0,668,2,674,4,1811,1,702,6,
2,0,31873.2,0,4,1,3,2154,1,668,2,2308,4,117,6,272,5,
2,0,13839.3,0,4,1,3,2154,0,1809,2,120,4,1233,1,450,0,
2,0,53275.6,0,0,1,3,2154,3,1027,2,1231,4,2098,1,1048,1,
2,0,32084.1,0,1,4,3,2154,0,1595,2,611,4,1715,6,527,2,
2,0,54403.2,0,3,2,3,2154,3,669,2,1971,4,1606,1,304,3,
2,0,45721.6,0,1,0,3,2154,3,769,2,2359,4,939,4,68,4,
2,1,46356.4,1,4,4,4,1955,1,1896,4,1913,3,2358,0,1062,2,
2,1,38821.1,1,4,4,4,1955,1,1896,4,1622,3,1914,6,669,1,
2,2,61599.9,1,1,3,4,1955,2,1968,4,1689,3,2076,1,895,0,
2,1,72739.3,1,0,3,4,1955,2,169,4,2411,3,2424,5,720,3,
2,0,42698.1,0,2,1,0,717,0,2032,4,194,1,409,5,397,5,
2,0,3008.94,0,4,1,0,717,2,180,4,2348,1,794,5,982,4,
2,0,4222.49,0,1,1,0,717,0,1934,4,1496,1,868,6,631,2,
2,0,35476.2,0,0,4,0,717,0,2030,4,1418,1,1519,4,1022,1,
2,0,68800.6,0,4,0,0,717,3,183,4,873,1,2194,2,243,0,
2,0,40371.3,0,4,0,0,717,2,1528,4,1158,1,530,4,683,3,
2,1,39415.1,1,3,3,4,256,0,1430,1,2078,1,464,4,605,0,
2,1,28803.8,1,3,3,4,256,1,149,1,1213,1,2196,3,342,3,
2,1,35990.8,1,1,4,4,256,3,1705,1,1681,1,75,5,371,1,
2,1,5110.6,1,3,1,4,256,1,458,1,11,1,1841,6,273,2,
2,0,22379.2,0,2,0,0,2188,3,2409,3,866,2,518,6,74,4,
2,0,1611.95,0,1,2,0,2188,1,1250,3,2189,2,1433,2,763,2,
2,2,10023,1,4,0,0,527,1,640,4,1091,0,1837,1,620,3,
2,2,67116.6,1,4,1,0,527,1,1466,4,1162,0,2064,4,137,2,
2,2,17676.6,1,1,2,0,527,1,703,4,2402,0,495,4,704,1,
2,0,49490.1,0,1,0,1,161,3,646,2,1083,0,1362,2,103,2,
2,0,14079,0,1,4,4,1612,0,1481,4,764,2,1076,5,326,0,
2,0,48340.3,0,0,3,4,1612,0,1818,4,155,2,2147,4,897,1,
2,0,37175.3,0,3,0,4,1612,2,626,4,2287,2,759,3,262,4,
2,0,28231.1,0,2,2,4,1612,2,1528,4,1141,2,418,4,634,3,
2,0,21599.4,0,1,2,4,1612,0,1346,4,197,2,1493,2,166,2,
2,0,15057.2,0,3,1,4,1612,1,1164,4,1216,2,2260,2,73,5,
2,2,49467.7,1,2,4,3,637,0,2153,4,1572,1,277,6,666,3,
2,1,26412.5,1,2,2,3,637,0,2037,4,2086,1,365,6,1073,0,
2,2,61019.9,1,1,3,3,637,3,472,4,1930,1,2113,6,997,1,
2,1,54831.3,1,1,1,3,637,2,1214,4,478,1,413,1,745,5,
2,2,30433.8,1,2,1,3,637,2,1475,4,1306,1,2370,5,71,2,
2,0,42176.7,0,1,0,1,840,0,1680,0,363,1,951,3,874,1,
2,0,56016.1,0,3,2,1,840,2,959,0,851,1,985,2,551,2,
2,0,15827.4,0,1,2,4,47,3,393,1,378,3,689,3,141,1,
2,0,9587.3,0,4,1,4,47,1,454,1,610,3,1986,5,247,2,
2,2,45781.8,1,0,1,2,2039,0,179,4,860,2,1792,1,676,0,
2,2,44341.6,1,0,3,2,2039,2,1180,4,1562,2,2338,5,459,1,
2,2,37832.1,1,1,1,2,2039,1,2171,4,2304,2,889,2,341,5,
2,2,36012.1,1,0,0,2,2039,3,916,4,60,2,1348,4,175,3,
2,1,28354,1,1,3,2,2039,2,527,4,60,2,2047,0,988,2,
2,1,7276.84,1,0,2,2,2039,1,527,4,2328,2,584,5,632,4,
2,3,63316.6,1,0,2,1,252,3,1251,3,861,1,1611,6,579,1,
2,1,9727.47,1,1,2,1,252,1,1251,3,299,1,1101,0,660,2,
2,1,35761.8,1,1,2,1,252,3,1270,3,210,1,201,5,530,3,
2,2,32509.6,1,2,1,1,2130,0,1568,3,2139,3,274,6,921,5,
2,1,23629.4,1,3,1,1,2130,2,1538,3,894,3,1213,3,768,0,
2,1,14066.9,1,4,0,1,2130,0,661,3,2284,3,2402,6,408,2,
2,1,41696.9,1,4,2,1,2130,0,618,3,1221,3,122,0,68,3,
2,1,13321.7,1,3,4,1,2130,3,1191,3,200,3,476,0,228,6,
2,1,32067,1,4,0,1,2130,3,1217,3,502,3,181,4,992,4,
2,2,14778.7,1,2,4,1,2130,1,2112,3,1860,3,2047,2,650,1,
2,2,17618.9,1,4,3,2,1202,0,1037,3,2040,1,1960,4,279,1,
2,1,6695.28,1,2,1,2,1202,1,1544,3,2055,1,1039,3,46,3,
2,2,23782.8,1,1,1,2,1202,3,546,3,2353,1,608,0,140,2,
2,2,37233.3,1,2,2,4,1694,3,480,2,1912,4,1995,6,634,2,
2,1,14337.4,1,2,4,4,1694,1,2130,2,2183,4,1837,3,911,0,
2,1,31441.8,1,0,0,4,1694,3,2398,2,2415,4,2358,6,462,4,
2,1,48672,1,3,4,4,1694,0,1835,2,1688,4,1382,1,729,3,
2,2,27579.9,1,1,2,4,1694,2,1925,2,1972,4,1839,4,166,1,
2,2,48581.3,1,4,2,4,1694,0,2363,2,483,4,2151,2,690,5,
2,1,33195.9,1,1,1,1,1129,1,917,3,753,3,2000,2,346,3,
2,1,5412.45,1,2,3,1,1129,0,268,3,2131,3,486,1,552,5,
2,2,34586.1,1,1,2,1,1129,3,1544,3,433,3,1910,5,501,2,
2,1,4284.41,1,1,4,1,1129,3,547,3,1009,3,2020,6,1030,1,
2,1,60275.8,1,3,4,1,1129,1,546,3,752,3,746,4,554,4,
2,2,23293.3,1,4,0,1,1129,2,1572,3,1509,3,1719,1,32,0,
2,0,13943.6,0,0,2,0,22,0,188,1,264,3,911,5,554,5,
2,0,30507.6,0,0,3,0,22,0,507,1,641,3,720,2,743,3,
2,0,68411.9,0,2,0,0,22,0,235,1,644,3,135,0,152,2,
2,0,46304.6,0,1,2,0,22,0,457,1,1125,3,2120,0,454,1,
2,0,10857.5,0,2,4,0,22,0,1958,1,643,3,54,2,1025,0,
2,1,3359.75,1,4,0,0,84,3,195,0,135,3,831,3,93,3,
2,1,21092.5,1,0,1,0,84,2,2161,0,1690,3,2129,0,555,0,
2,2,1814,1,4,3,0,84,0,1621,0,325,3,1803,3,139,1,
2,2,32263.3,1,4,2,0,84,3,2161,0,1277,3,1627,6,1073,2,
2,0,8176.92,0,4,2,2,585,2,374,4,1767,1,1731,1,574,4,
2,0,12009.2,0,0,4,2,585,2,1104,4,1214,1,1179,3,553,6,
2,0,68307.5,0,2,2,2,585,0,1078,4,1496,1,2224,0,1091,0,
2,0,52067.6,0,0,0,2,585,0,2341,4,197,1,1765,2,1043,1,
2,0,76267.8,0,2,2,2,585,3,1941,4,96,1,38,2,841,3,
2,0,20797.4,0,0,2,2,585,1,757,4,690,1,1740,2,925,5,
2,0,40575.3,0,4,4,2,585,1,412,4,757,1,902,1,1033,2,
2,0,67968,0,4,2,4,1,0,463,4,1998,2,1916,5,188,2,
2,0,28753.5,0,4,4,4,1,0,862,4,847,2,8,1,1038,1,
2,0,14442.7,0,3,2,4,1,1,2058,4,1867,2,677,5,943,3,
2,1,34315.6,1,1,0,0,1869,2,535,0,20,1,1289,0,701,0,
2,2,42896.4,1,0,3,0,1869,2,574,0,902,1,165,0,248,1,
2,1,6221.16,1,4,0,0,1869,1,1364,0,2229,1,1206,6,286,3,
2,1,23875.3,1,3,1,0,1869,1,1144,0,1023,1,1517,0,279,5,
2,2,59952.2,1,2,0,0,1869,2,1145,0,1361,1,481,3,791,2,
2,0,36877.9,0,4,1,3,2123,3,42,3,820,3,269,6,157,2,
2,0,32888.5,0,4,0,3,2123,2,143,3,150,3,937,6,463,1,
2,1,38219.9,1,4,3,1,703,0,1292,2,1756,2,299,2,126,2,
2,2,13774.2,1,4,3,1,711,2,169,2,2204,1,2150,2,480,2,
2,2,34865.2,1,4,1,1,711,2,2390,2,1374,1,1016,1,61,1,
2,2,65974,1,4,1,3,1764,2,2033,3,126,0,960,6,990,3,
2,2,6110.08,1,2,1,3,1764,3,1510,3,17,0,959,3,178,1,
2,2,23675.8,1,3,3,3,1764,3,2263,3,809,0,1439,6,751,4,
2,2,62275.1,1,3,4,3,1764,0,1634,3,857,0,294,1,877,2,
2,2,50267,1,2,0,3,1764,1,835,3,970,0,293,5,312,5,
2,1,27756.4,1,4,2,3,1764,2,578,3,128,0,1063,6,557,0,
2,0,45185.2,2,4,1,0,2024,1,1150,0,1389,0,946,1,691,3,
2,2,36718.6,2,0,0,0,2024,2,1678,0,337,0,133,5,31,1,
2,0,88575.4,2,1,1,0,2024,1,964,0,951,0,1939,0,750,2,
2,0,56252.6,0,4,4,1,128,0,734,4,2251,4,246,2,227,1,
2,0,11831.8,0,1,2,1,128,3,1330,4,1917,4,199,2,164,2,
2,1,18123.9,1,4,3,3,861,1,1375,3,1761,3,960,1,711,5,
2,1,8607.59,1,3,1,3,861,3,472,3,1336,3,2396,6,618,0,
2,1,55959.8,1,3,3,3,861,2,2061,3,1307,3,1959,3,303,4,
2,2,36256.7,1,4,1,3,861,0,1013,3,968,3,1974,0,150,1,
2,2,20868.3,1,4,3,3,861,1,1716,3,2325,3,17,5,966,2,
2,2,48592.5,1,1,0,3,861,2,1780,3,2055,3,438,2,806,3,
2,2,19932.5,1,0,2,3,1402,0,178,0,59,4,870,5,565,1,
2,1,49469.2,1,0,4,3,1402,2,2171,0,2249,4,872,1,54,0,
2,1,21617.9,1,3,2,3,1402,3,185,0,125,4,889,1,191,5,
2,1,38467,1,1,1,3,1402,1,1203,0,1527,4,872,0,47,3,
2,1,10443.2,1,3,4,3,1402,3,617,0,500,4,889,6,802,2,
2,2,29754.8,1,1,1,3,1108,0,794,4,1978,0,2309,0,253,3,
2,2,44967,1,4,3,3,1108,0,2261,4,1279,0,1694,5,762,2,
2,1,52301,1,4,4,3,1108,3,1557,4,288,0,1542,2,1071,0,
2,2,54882.8,1,2,0,3,1108,2,215,4,283,0,1591,0,973,1,
2,2,27352.3,1,0,0,3,1108,2,272,4,2102,0,2237,5,408,4,
2,1,60863.5,1,0,1,3,1108,2,2261,4,1851,0,1726,0,764,5,
2,2,24268.4,1,3,3,3,495,1,200,2,1277,0,2129,3,916,1,
2,1,23054.6,1,4,4,3,495,3,1740,2,90,0,341,3,391,0,
2,2,76325.4,1,1,3,3,495,3,1740,2,1756,0,212,4,261,2,
2,2,54560.3,1,2,4,3,495,2,1399,2,1194,0,204,0,985,3,
2,3,6297.55,1,3,3,4,1374,2,2395,4,444,1,1309,0,721,1,
2,2,35083,1,3,0,4,1374,1,1573,4,988,1,2427,0,152,2,
2,0,50364.4,0,2,2,4,1594,3,1302,4,397,4,1338,1,215,0,
2,0,17145.1,0,0,3,4,1594,1,2134,4,42,4,973,5,405,3,
2,0,1069.45,0,1,2,4,1594,2,1970,4,269,4,268,5,669,1,
2,0,51271.1,0,3,0,4,1594,0,1794,4,2211,4,995,5,433,4,
2,0,3269.56,0,2,3,4,1594,1,770,4,2323,4,1082,4,87,2,
2,0,48731.8,0,1,2,4,1594,3,1302,4,1601,4,152,5,277,5,
2,0,57977.8,0,0,2,2,2242,2,1313,4,466,2,595,2,248,2,
2,0,8465.27,0,2,0,4,1333,3,2294,0,2209,2,1540,4,435,5,
2,0,20589.5,0,0,1,4,1333,2,2134,0,269,2,1393,5,588,1,
2,0,40816.6,0,0,0,4,1333,0,1939,0,1963,2,1312,4,358,2,
2,0,66266.5,0,1,2,4,1333,3,2008,0,1531,2,430,2,319,3,
2,0,1538.53,0,0,2,4,1333,2,2016,0,1004,2,155,4,1051,0,
2,0,45975.3,0,1,2,4,1401,3,1694,0,1214,0,1870,2,461,1,
2,0,12229.3,0,4,0,4,1401,3,1441,0,384,0,1437,4,339,3,
2,0,45039,0,3,4,4,1401,1,754,0,55,0,1486,4,199,2,
2,2,45224.6,1,4,3,1,1642,2,16,4,408,4,2410,6,345,3,
2,2,38901,1,4,1,1,1642,3,993,4,2040,4,1056,0,846,2,
2,1,42977.2,1,0,4,1,1642,1,1311,4,1959,4,1846,1,418,0,
2,2,28974.3,1,4,1,1,1642,0,993,4,1407,4,413,2,937,1,
2,2,13898.7,1,1,4,1,616,0,1855,0,1682,4,1817,6,457,2,
2,1,4785.95,1,3,1,1,616,2,17,0,166,4,1373,0,354,1,
2,2,8674.19,1,2,2,1,386,0,2421,3,1622,3,2042,0,502,2,
2,1,52288.7,1,3,1,2,1833,2,1598,0,1361,1,2257,5,479,0,
2,2,43449.5,1,1,4,2,1833,3,155,0,386,1,580,3,78,2,
2,1,3119.18,1,0,4,2,1833,0,1937,0,2173,1,1735,2,236,1,
2,2,56160.6,1,4,1,2,1833,3,2369,0,1893,1,1018,5,245,5,
2,1,43977.8,1,4,0,2,1833,3,1268,0,108,1,326,4,818,3,
2,0,62730.8,0,3,4,1,1257,1,2393,3,1052,0,2362,2,666,2,
2,0,18720.6,0,2,3,1,1257,0,1016,3,1481,0,1123,1,688,4,
2,0,13715.6,0,2,2,1,1257,0,1019,3,1512,0,1331,4,514,5,
2,0,43040.8,0,2,0,1,1257,2,164,3,1282,0,986,5,429,1,
2,0,22076.3,0,4,0,1,1257,1,1017,3,1269,0,776,2,1027,0,
2,0,54565.5,0,2,3,1,1257,1,601,3,1,0,2313,5,174,3,
2,0,55168.2,0,0,2,3,743,1,2293,3,2209,2,1491,2,554,2,
2,0,18851.8,0,0,0,3,743,0,260,3,271,2,1923,6,117,5,
2,0,10262.8,0,1,0,3,743,3,2249,3,819,2,1079,4,316,3,
2,0,35312.5,0,3,2,3,743,3,2015,3,1600,2,2277,0,535,1,
2,0,23845.1,0,2,3,3,743,0,556,3,2211,2,783,0,432,0,
2,0,5112.41,0,1,0,0,353,0,2401,0,1531,0,348,2,68,5,
2,0,34819,0,1,2,0,353,3,800,0,1352,0,791,5,79,4,
2,0,6804.17,0,0,3,0,353,3,338,0,557,0,1733,6,325,3,
2,0,46265.7,0,3,2,0,353,2,1690,0,2162,0,956,1,814,2,
2,0,16409.5,0,3,0,0,353,3,337,0,966,0,1523,2,376,0,
2,0,65029.4,0,1,0,0,353,3,1283,0,2158,0,1706,1,1072,1,
2,1,68566.3,1,1,4,0,912,3,2021,2,1504,0,234,3,977,2,
2,2,50094.4,1,4,1,0,905,1,1455,1,1024,0,1406,4,966,1,
2,1,7005.32,1,2,0,0,905,3,2017,1,856,0,772,1,620,2,
2,2,12812.6,1,2,1,0,905,0,633,1,2018,0,780,4,835,3,
2,0,16027.9,0,0,4,0,642,3,345,3,353,4,2157,0,568,4,
2,0,39282,0,3,2,0,642,0,1098,3,1333,4,1637,3,551,5,
2,0,41940,0,0,3,0,642,1,1404,3,150,4,2160,3,313,6,
2,0,44558.4,0,0,3,0,642,0,2158,3,1963,4,1081,6,50,3,
2,0,52386,0,4,1,0,642,2,1691,3,494,4,1674,5,66,0,
2,0,4405.31,0,4,1,0,642,0,342,3,1540,4,430,0,973,2,
2,0,23214.9,0,2,4,0,642,0,949,3,942,4,2173,0,481,1,
2,2,14014.2,1,0,1,3,1981,2,2000,0,1606,1,1222,5,392,3,
2,2,961.733,1,4,2,3,1981,1,887,0,1416,1,896,4,994,2,
2,1,15222.6,1,4,3,3,1981,3,2000,0,896,1,105,6,679,1,
2,1,59751,1,1,1,3,1981,3,2222,0,1296,1,1289,3,918,0,
2,2,74739.7,1,1,0,1,58,2,1124,3,1163,1,738,3,167,2,
2,1,56061.4,1,4,1,1,58,1,1041,3,1812,1,1086,0,1062,3,
2,1,2787.38,1,2,4,1,58,3,738,3,2099,1,252,5,34,1,
2,2,1527.75,1,1,0,1,58,3,1674,3,319,1,1875,0,599,0,
2,0,47330.1,0,1,1,3,2328,2,2229,3,133,0,322,5,772,2,
2,0,39114.5,0,1,4,3,2328,0,864,3,322,0,1260,3,693,3,
2,0,50584.7,0,0,3,3,2328,3,1030,3,1866,0,1321,3,550,0,
2,0,10978.5,0,1,3,3,2328,2,1031,3,618,0,470,0,714,1,
2,0,47898.6,0,2,1,3,2278,3,941,0,220,4,1900,5,1042,3,
2,0,67092.9,0,1,0,3,2278,1,554,0,552,4,833,2,1049,1,
2,1,65012.9,1,4,4,0,2304,2,127,4,1823,0,468,3,188,2,
2,0,3444.12,0,1,0,3,1525,0,1953,1,1104,1,1392,3,882,0,
2,0,24360.2,0,1,3,3,1525,2,2359,1,966,1,501,0,843,2,
2,0,2414.59,0,1,3,3,1525,0,1952,1,1087,1,1770,5,482,3,
2,0,39856.9,0,1,1,3,1525,0,491,1,950,1,2282,4,286,1,
2,0,78650.8,0,3,4,3,1525,0,1279,1,966,1,2188,2,686,5,
2,0,19828,0,1,3,4,499,2,1319,0,313,0,90,6,858,0,
2,0,10449.7,0,0,2,4,499,1,1199,0,841,0,1471,6,1047,2,
2,0,22881.7,0,0,4,4,499,1,1199,0,1525,0,2190,5,255,3,
2,0,11819.1,0,4,1,4,499,3,425,0,2293,0,900,0,401,1,
2,0,53981.1,0,3,0,4,499,1,1080,0,1138,0,373,6,14,5,
2,1,36251.5,1,4,3,2,911,0,262,4,199,3,1721,2,322,2,
2,2,50667.8,1,2,0,2,911,2,1564,4,344,3,891,6,759,1,
2,1,34187.3,1,2,4,2,911,2,1802,4,371,3,1874,6,270,3,
2,1,10603,1,0,2,2,911,1,1707,4,1805,3,664,0,336,0,
2,2,1190.64,1,4,0,2,911,0,384,4,1380,3,891,6,386,5,
2,0,19558.5,0,4,2,4,663,3,1843,1,1128,4,1997,0,816,1,
2,0,63019.4,0,4,0,4,663,0,694,1,1184,4,953,6,657,5,
2,0,22839,0,4,4,4,663,3,1437,1,709,4,1772,0,350,2,
2,0,32250,0,1,0,4,663,0,2106,1,1471,4,788,1,339,0,
2,0,45263.6,0,0,4,4,663,3,0,1,1003,4,2308,2,582,4,
2,0,6904.47,0,4,0,4,663,3,765,1,1475,4,139,3,458,3,
2,1,1397.39,1,4,2,1,1983,0,2365,2,2165,1,2113,0,136,2,
2,2,37798.6,1,0,2,0,492,0,331,3,700,1,325,2,642,2,
2,2,9119.6,1,0,4,0,492,1,716,3,2265,1,80,6,541,3,
2,1,23777,1,4,0,0,492,0,29,3,1667,1,296,6,1026,1,
2,0,51455.2,0,3,4,0,595,1,954,2,873,0,633,2,296,3,
2,0,20171.6,0,2,2,0,595,2,2248,2,982,0,1338,6,922,5,
2,0,25955.4,0,4,3,0,595,3,513,2,797,0,156,5,104,0,
2,0,1222.15,0,1,4,0,595,1,541,2,831,0,192,6,429,1,
2,0,12485.8,0,3,1,0,595,3,519,2,1332,0,561,6,1007,2,
2,3,40424,1,2,1,1,27,0,964,0,299,4,714,2,1006,1,
2,1,32823.7,1,0,3,1,27,1,1879,0,1791,4,300,6,136,2,
2,1,59281.3,1,4,3,1,27,0,1752,0,1763,4,1657,3,744,3,
2,2,56566.3,1,1,3,4,1093,0,1487,0,1032,2,2141,0,807,2,
2,2,19281.2,1,4,4,4,1093,3,157,0,2172,2,566,5,72,0,
2,1,3476.38,1,0,4,4,1093,0,1147,0,1297,2,2373,5,418,1,
2,1,33196.9,1,2,1,4,1093,3,1146,0,1298,2,1662,1,777,5,
2,2,19187.6,1,0,3,4,1093,0,1488,0,1145,2,565,0,254,3,
2,1,34557.9,1,2,0,0,2310,2,2242,2,276,4,1808,1,137,0,
2,2,61340.1,1,1,3,0,2310,3,1216,2,2249,4,1561,4,685,1,
2,1,13031.3,1,1,3,0,2310,2,150,2,1681,4,2231,6,558,5,
2,1,28818.5,1,1,1,0,2310,1,1660,2,1605,4,1794,1,426,2,
2,1,69442.3,1,0,3,0,2310,3,1713,2,1563,4,276,3,830,4,
2,2,54511.5,1,1,3,0,2310,1,2330,2,1563,4,1894,0,653,3,
2,0,30293.6,0,4,3,3,1157,3,753,2,1189,1,222,5,762,6,
2,0,43097.4,0,4,2,3,1157,3,1724,2,1525,1,653,6,172,2,
2,0,37514.8,0,4,0,3,1157,2,1694,2,1488,1,749,6,132,0,
2,0,34880.4,0,4,2,3,1157,3,1081,2,1348,1,1702,3,661,3,
2,0,39681.7,0,4,1,3,1157,1,1910,2,1856,1,2254,5,844,4,
2,0,49729.7,0,0,4,3,1157,0,376,2,1945,1,1059,2,716,5,
2,0,22585,0,2,4,3,1157,3,2348,2,312,1,382,2,630,1,
2,2,17584.9,1,3,4,3,1299,3,217,2,2033,4,1139,0,386,5,
2,2,68867.6,1,4,2,3,1299,3,736,2,1281,4,805,6,1086,3,
2,1,36628.9,1,1,4,3,1299,0,739,2,504,4,2032,0,830,1,
2,1,8690.9,1,3,1,3,1299,3,582,2,743,4,2227,1,44,2,
2,1,56731,1,1,2,3,1299,2,582,2,1411,4,1876,1,248,0,
2,2,53049.5,1,4,4,3,1299,0,1047,2,1409,4,517,6,706,4,
2,1,37946,1,1,2,3,2310,1,174,0,183,4,1650,2,939,2,
2,2,62230,1,0,3,3,2310,1,1711,0,663,4,1561,6,89,1,
2,2,49540.2,1,4,0,3,2310,1,1639,0,1238,4,920,5,110,3,
2,2,33593.5,1,0,3,3,9,1,1572,1,548,0,1587,3,468,2,
2,2,13883.7,1,0,2,3,9,3,430,1,1398,0,1015,4,146,1,
2,2,2848.48,1,1,0,3,9,0,246,1,2326,0,772,5,64,3,
2,0,74872.2,0,2,3,2,261,0,677,2,1868,1,1812,5,732,3,
2,0,53009.8,0,0,1,2,261,0,720,2,724,1,2152,3,1044,2,
2,0,45564.8,0,0,4,2,261,0,2022,2,202,1,661,6,429,5,
2,0,48978.5,0,1,2,2,261,1,676,2,1595,1,2120,0,30,0,
2,0,18481.9,0,0,1,2,261,3,234,2,1638,1,1606,0,59,1,
2,0,45912.8,0,3,1,0,1249,1,1239,0,231,1,596,0,478,1,
2,0,28645,0,3,1,0,1249,2,1913,0,1866,1,1788,4,1076,5,
2,0,56257.3,0,4,1,0,1249,3,112,0,1498,1,877,4,118,6,
2,0,3791.98,0,1,1,0,1249,3,111,0,2232,1,2139,1,852,0,
2,0,48646.2,0,3,3,0,1249,2,110,0,651,1,1306,4,958,2,
2,0,44108.1,0,3,4,0,1249,1,1605,0,618,1,2233,1,627,4,
2,0,58903.3,0,1,1,0,1249,1,6,0,335,1,1102,1,150,3,
2,1,45901.7,1,4,1,4,1658,3,1877,0,1710,0,824,0,822,5,
2,2,17441.3,1,1,1,4,1658,0,1154,0,837,0,2015,0,211,3,
2,2,39238.3,1,1,0,4,1658,3,1877,0,1508,0,2158,6,416,2,
2,1,42531.1,1,1,2,4,1658,1,587,0,122,0,1459,1,404,0,
2,2,16947,1,0,0,4,1658,0,397,0,2241,0,1169,0,701,1,
2,1,15321.2,1,0,3,4,1658,0,817,0,835,0,2293,0,635,4,
2,2,38865,1,2,2,4,1658,1,230,0,1842,0,2025,2,690,6,
2,2,3338.55,1,3,4,4,2331,3,890,2,1682,3,896,3,515,0,
2,2,5756.45,1,4,0,4,2331,1,155,2,1682,3,1206,5,1027,5,
2,2,65540.4,1,0,2,4,2331,1,1710,2,1006,3,1373,0,939,1,
2,1,72757,1,0,0,4,2331,1,793,2,2229,3,1019,4,0,3,
2,1,59580.3,1,4,3,4,2331,0,1738,2,561,3,1206,1,406,4,
2,2,6176.63,1,3,3,4,2331,1,573,2,2229,3,1019,1,105,2,
2,2,45660.1,1,2,0,4,2331,1,1127,2,652,3,2294,6,1072,6,
2,0,57870.9,0,0,0,1,2028,1,1441,0,382,0,640,5,483,3,
2,0,15027.3,0,0,0,1,2028,3,252,0,55,0,1710,5,117,2,
2,0,42900.2,0,1,0,1,2028,2,103,0,2293,0,762,3,845,1,
2,0,61817,0,0,3,0,323,0,1849,4,492,3,1797,1,144,2,
2,0,12967.4,0,1,4,0,323,2,68,4,1309,3,729,2,540,1,
2,0,22178.2,0,0,3,0,323,2,1849,4,799,3,2266,1,826,4,
2,0,16601.7,0,4,0,0,323,0,1677,4,358,3,1311,1,502,0,
2,0,39762.7,0,0,0,0,323,0,920,4,2225,3,1324,0,968,6,
2,0,27521.7,0,0,3,0,323,2,713,4,954,3,398,3,649,5,
2,0,5996.12,0,4,2,0,323,0,1492,4,1101,3,1309,2,577,3,
2,2,68834.7,1,1,1,0,649,1,934,3,2136,0,1784,6,883,1,
2,2,32274.4,1,4,4,0,649,0,1351,3,1670,0,1632,0,609,2,
2,0,32903.8,0,4,0,0,2156,0,1489,2,1795,1,1008,1,483,1,
2,0,58796.7,0,2,4,0,2156,0,750,2,156,1,154,3,575,3,
2,0,25954.4,0,0,3,0,2156,3,1385,2,44,1,534,4,405,2,
2,0,8839.76,0,0,2,4,585,2,1973,0,2001,3,420,5,994,2,
2,2,57640,1,4,2,4,1874,3,1246,4,60,1,2162,2,816,2,
2,2,25929.4,1,0,1,4,1874,3,1082,4,190,1,188,3,49,0,
2,1,36264.3,1,1,1,4,1874,0,876,4,13,1,1319,2,3,1,
2,2,55051.8,1,0,0,4,1874,2,1180,4,665,1,870,0,683,3,
2,0,72825.7,0,4,4,1,2361,3,558,4,1116,2,1111,1,250,1,
2,0,74734.2,0,2,2,1,2361,0,1655,4,1200,2,1922,3,986,3,
2,0,36596.3,0,1,3,1,2361,0,2214,4,1191,2,560,6,654,2,
2,0,20936.8,0,2,2,3,978,0,145,0,758,1,1796,0,758,2,
2,0,7434.44,0,0,2,4,1445,3,1819,3,1216,0,818,3,863,5,
2,0,45651.3,0,1,2,4,1445,3,624,3,1947,0,1897,2,187,3,
2,0,15111.7,0,0,1,4,1445,3,1772,3,831,0,2128,0,911,1,
2,0,53946.4,0,4,2,4,1445,2,953,3,212,0,1734,3,366,2,
2,0,24914.9,0,2,4,4,1445,2,1872,3,327,0,157,2,827,0,
2,1,15930.8,1,2,4,2,1194,0,870,3,826,1,1735,2,954,0,
