tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,
2,8,1,0,1,0,2,709,1,2450,0,2,2,0,0,
2,6,1,0,1,0,4,68,1,92,2,2,1,2,4,
2,7,1,0,6,0,1,1431,5,47,6,2,0,6,3,
2,8,1,0,4,0,1,938,5,170,8,2,6,8,0,
2,6,1,0,0,4,5,1006,0,174,7,2,1,7,3,
2,7,1,0,0,4,0,775,5,135,7,2,1,7,4,
2,8,1,0,7,0,7,425,5,257,8,2,1,8,3,
2,6,1,0,10,0,0,180,0,485,4,2,1,4,4,
2,7,1,0,8,0,6,1213,4,242,5,2,6,5,3,
2,8,1,0,0,5,2,184,4,205,7,2,7,7,0,
2,10,1,0,4,0,2,1218,3,613,0,2,6,0,3,
2,6,1,0,0,4,1,639,8,77,0,2,0,0,3,
2,7,1,0,0,4,0,1232,1,1788,0,2,1,0,5,
2,7,1,0,1,0,0,1438,1,197,0,2,11,0,5,
2,9,1,0,6,3,4,1284,2,287,2,1,9,2,6,
2,6,1,0,6,0,0,629,2,125,2,2,6,2,3,
2,6,1,0,0,4,0,721,0,533,0,2,1,0,6,
2,8,1,0,0,4,3,998,2,343,2,2,6,2,3,
2,6,1,0,6,0,3,1434,2,324,2,2,1,2,0,
2,6,1,0,0,0,0,923,2,26,2,2,6,2,3,
2,7,1,0,0,4,0,407,5,128,0,2,0,0,5,
2,6,1,0,0,4,3,188,0,75,0,2,1,0,4,
2,6,1,0,0,4,0,376,0,242,0,2,3,0,0,
2,6,1,0,0,3,0,263,5,1248,0,2,0,0,0,
2,6,1,0,0,5,0,418,0,233,0,2,8,0,0,
2,3,1,0,0,4,3,659,1,141,4,2,3,4,3,
2,6,1,0,0,0,1,786,1,321,0,2,6,0,3,
2,6,1,0,0,4,0,420,1,57,0,2,5,0,3,
2,6,1,0,3,3,4,783,1,622,2,2,1,2,0,
2,8,1,0,13,0,7,361,4,1367,8,2,6,8,0,
2,5,1,0,1,0,3,1175,2,1183,2,2,3,2,0,
2,8,1,0,0,4,0,196,2,464,2,2,1,2,3,
2,7,1,0,0,0,6,1290,2,324,2,1,2,2,6,
2,8,1,0,2,4,0,14,4,160,4,2,8,4,5,
2,4,1,0,0,4,2,1104,5,1931,7,2,0,7,6,
2,6,1,0,0,4,4,298,1,233,2,2,8,2,0,
2,8,1,0,0,1,6,38,1,3130,3,2,1,3,4,
2,7,1,0,6,0,2,832,0,58,3,2,0,3,1,
2,6,1,0,0,5,2,680,1,72,3,2,7,3,3,
2,8,1,0,7,0,7,744,5,50,8,2,10,8,0,
2,8,1,0,0,4,1,260,1,2780,5,2,8,5,4,
2,9,1,0,7,0,0,1167,7,273,8,2,0,8,3,
2,8,1,0,0,4,3,987,2,38,2,2,3,2,0,
2,3,1,0,0,1,0,1237,2,303,2,2,1,2,3,
2,6,1,0,0,0,0,545,0,769,0,2,9,0,4,
2,6,1,0,6,5,6,1433,2,65,2,2,1,2,3,
2,8,1,0,0,4,4,1251,2,1212,2,2,6,2,3,
2,8,1,0,0,4,0,166,1,112,0,2,1,0,4,
2,7,1,0,0,4,2,184,1,215,7,2,5,7,4,
2,7,1,0,0,4,2,838,1,387,0,2,1,0,3,
2,8,1,0,0,4,6,1062,1,720,3,2,10,3,3,
2,7,1,0,0,0,2,34,5,2637,3,2,8,3,2,
2,10,1,0,9,0,1,557,9,997,8,2,1,8,3,
2,8,1,0,0,0,1,1058,5,517,0,2,5,0,2,
2,8,1,0,0,5,6,150,1,174,0,2,5,0,0,
2,9,1,0,3,0,1,177,4,248,5,2,0,5,3,
2,5,1,0,0,5,5,1123,9,179,7,2,6,7,3,
2,6,1,0,6,0,0,258,1,143,3,2,5,3,3,
2,7,1,0,0,5,5,1207,1,55,7,2,1,7,4,
2,8,1,0,0,4,0,949,5,2264,2,2,4,2,3,
2,7,1,0,0,4,3,497,1,379,0,2,0,0,3,
2,6,1,0,0,4,3,1070,5,1029,7,2,8,7,0,
2,8,1,0,0,4,3,935,4,426,4,2,1,4,4,
2,6,1,0,0,4,6,444,0,88,0,2,0,0,0,
2,6,1,0,0,4,0,243,0,435,0,2,3,0,3,
2,8,1,0,0,4,8,1205,1,1171,0,2,0,0,3,
2,6,1,0,6,0,0,1248,0,169,0,2,5,0,0,
2,8,1,0,0,4,4,232,1,3604,2,4,1,2,0,
2,6,1,0,0,4,3,866,1,433,4,2,8,4,1,
2,6,1,0,0,4,0,79,0,343,4,2,5,4,0,
2,7,1,0,0,4,0,763,1,1036,3,1,9,3,0,
2,8,1,0,0,4,6,244,5,579,0,2,3,0,3,
2,7,1,0,0,4,0,656,1,302,0,2,5,0,3,
2,8,1,0,0,4,2,1202,5,5,2,2,1,2,0,
2,7,1,0,0,0,6,722,5,65,6,2,1,6,3,
2,7,1,0,0,0,2,754,4,524,3,2,4,3,3,
2,10,1,0,7,0,6,992,7,30,4,2,0,4,3,
2,9,1,0,0,1,2,4,4,78,3,2,0,3,0,
2,7,1,0,6,0,2,1244,0,330,3,2,1,3,0,
2,7,1,0,6,0,2,814,0,885,3,2,1,3,0,
2,5,1,0,0,4,5,171,2,136,2,2,0,2,3,
2,8,1,0,0,0,0,1129,2,258,2,2,8,2,0,
2,8,1,0,0,4,3,1214,2,608,2,2,2,2,6,
2,9,1,0,0,5,4,1047,0,23,2,2,1,2,4,
2,6,1,0,6,0,2,1063,2,220,2,2,11,2,1,
2,6,1,0,0,4,0,148,7,225,0,2,10,0,3,
2,6,1,0,0,1,3,240,0,591,7,2,0,7,5,
2,6,1,0,0,0,0,211,1,944,0,2,5,0,3,
2,7,1,0,0,4,0,883,5,709,0,2,6,0,0,
2,8,1,0,0,5,0,461,4,358,3,2,1,3,4,
2,6,1,0,6,0,0,1120,1,298,0,2,1,0,3,
2,8,1,0,0,4,1,1293,1,93,3,2,6,3,0,
2,8,1,0,0,0,1,476,5,38,8,2,8,8,4,
2,8,1,0,8,0,1,146,4,527,6,2,1,6,3,
2,8,1,0,0,0,4,676,4,14,0,1,9,0,0,
2,9,1,0,7,0,1,1374,4,343,3,2,10,3,3,
2,8,1,0,0,1,3,243,1,264,4,2,6,4,4,
2,9,1,0,8,0,6,577,9,419,3,2,1,3,3,
2,9,1,0,0,4,0,1018,4,583,0,2,11,0,0,
2,7,1,0,0,4,3,992,2,358,2,2,0,2,0,
2,3,1,0,0,4,3,1189,0,116,0,2,7,0,3,
2,7,1,0,0,4,1,1186,5,55,0,2,6,0,0,
2,8,1,0,0,4,3,336,0,214,2,2,1,2,4,
2,6,1,0,0,4,0,955,1,56,3,2,8,3,0,
2,8,1,0,0,0,7,153,1,777,6,2,10,6,3,
2,7,1,0,0,4,0,725,2,89,2,2,6,2,3,
2,8,1,0,0,0,0,70,2,343,2,2,6,2,3,
2,7,1,0,0,4,3,728,2,359,2,2,2,2,6,
2,8,1,0,0,1,1,915,4,137,0,2,1,0,3,
2,7,1,0,0,4,3,1379,5,113,7,2,2,7,1,
2,9,1,5,1,5,1,693,4,450,3,2,8,3,3,
2,7,1,0,0,0,3,946,2,215,2,2,4,2,1,
2,7,1,0,0,5,5,1000,2,489,2,2,0,2,3,
2,6,1,0,0,1,6,677,0,274,3,2,3,3,3,
2,4,1,0,0,4,5,354,8,563,7,2,0,7,3,
2,8,1,0,0,4,5,983,2,69,2,2,1,2,0,
2,5,1,0,6,0,0,1078,8,89,4,1,9,4,6,
2,7,1,0,0,5,0,1435,1,608,0,2,6,0,3,
2,9,1,0,7,0,7,462,4,901,8,2,8,8,3,
2,8,1,0,1,0,2,873,2,140,2,2,3,2,3,
2,9,1,0,0,4,3,615,4,119,7,2,3,7,6,
2,9,1,0,0,4,3,101,4,55,7,2,3,7,6,
2,9,1,0,0,5,6,1133,4,978,3,2,6,3,0,
2,7,1,0,0,4,5,291,1,18,7,2,1,7,0,
2,7,1,0,7,0,0,154,5,155,0,2,0,0,3,
2,9,1,0,0,0,2,1026,1,65,0,2,1,0,3,
2,9,1,0,13,0,2,908,4,622,6,2,6,6,4,
2,6,1,0,0,4,0,1035,2,596,2,2,0,2,0,
2,7,1,0,0,4,5,967,1,610,4,2,8,4,4,
2,9,1,0,0,0,3,616,1,2523,6,2,0,6,3,
2,8,1,0,0,1,0,990,1,50,0,2,8,0,1,
2,10,1,0,0,0,8,209,7,101,5,2,1,5,4,
2,8,1,0,3,0,0,888,5,8,5,2,11,5,0,
2,7,1,0,0,0,2,324,5,419,3,2,0,3,4,
2,5,1,0,0,5,3,1378,0,1274,4,2,5,4,4,
2,9,1,0,10,0,1,380,9,84,0,2,7,0,5,
2,5,1,0,1,0,3,493,5,1159,0,2,10,0,3,
2,7,1,0,0,5,6,35,4,214,3,2,6,3,5,
2,4,1,0,0,4,0,1346,0,424,0,2,6,0,3,
2,8,1,0,0,1,0,319,2,139,2,2,0,2,0,
2,8,1,0,0,3,4,1123,2,3202,2,2,6,2,4,
2,9,1,0,0,4,5,560,9,172,7,2,8,7,0,
2,10,1,0,0,0,2,473,2,44,2,2,5,2,5,
2,7,1,0,0,4,2,799,1,132,4,2,5,4,1,
2,7,1,0,0,4,3,1411,1,90,3,2,3,3,0,
2,6,1,0,0,4,0,1330,1,17,3,2,1,3,4,
2,6,1,0,0,4,3,1165,2,5,2,2,0,2,4,
2,7,1,0,4,0,6,168,5,105,0,2,1,0,0,
2,8,1,0,0,4,3,214,4,12,4,2,10,4,3,
2,8,1,0,8,0,1,602,4,1029,6,2,0,6,3,
2,8,1,0,0,0,1,717,4,369,8,2,6,8,5,
2,7,1,0,0,4,3,622,0,1587,4,2,6,4,2,
2,6,1,0,6,0,0,1053,0,630,0,2,5,0,1,
2,7,1,0,0,4,0,1237,2,1137,2,2,4,2,0,
2,5,1,0,6,0,2,1222,2,170,2,2,0,2,4,
2,7,1,0,2,0,4,365,1,115,2,2,3,2,4,
2,9,1,0,0,1,0,498,5,337,0,2,0,0,4,
2,10,1,0,0,0,1,1116,4,226,3,2,3,3,4,
2,8,1,0,6,4,0,371,5,139,3,2,11,3,4,
2,6,1,0,6,0,0,617,0,28,3,2,4,3,3,
2,7,1,0,0,1,0,756,2,311,2,2,0,2,5,
2,9,1,0,1,0,2,1092,5,125,5,2,0,5,3,
2,7,1,0,6,0,0,739,4,176,0,2,1,0,0,
2,9,1,0,0,0,4,112,2,6,2,2,2,2,0,
2,7,1,0,6,0,0,907,2,1308,2,2,9,2,4,
2,6,1,0,0,0,2,1238,0,28,0,2,10,0,3,
2,4,1,0,0,4,3,507,0,303,4,2,0,4,0,
2,6,1,0,1,0,0,729,2,175,2,2,1,2,5,
2,6,1,0,0,4,0,449,2,1770,2,2,7,2,0,
2,8,1,0,7,0,2,1241,4,337,3,2,6,3,3,
2,7,1,0,0,4,2,1136,2,177,2,2,0,2,3,
2,8,1,0,3,0,1,430,5,274,5,2,6,5,4,
2,8,1,0,6,5,1,231,7,214,0,2,5,0,1,
2,7,1,0,0,4,2,262,1,8,3,2,0,3,4,
2,6,1,0,0,4,0,737,0,213,0,2,5,0,0,
2,7,1,0,0,4,2,170,5,157,3,2,6,3,3,
2,6,1,0,0,4,0,489,5,733,4,2,5,4,3,
2,5,1,0,0,4,5,296,2,57,2,2,3,2,0,
2,6,1,0,0,0,0,719,0,922,0,2,1,0,3,
2,7,1,0,6,0,2,580,2,439,2,2,0,2,5,
2,7,1,0,0,0,4,998,4,134,2,2,2,2,4,
2,9,1,0,4,0,2,1405,9,118,3,2,0,3,0,
2,6,1,0,13,3,4,567,0,60,2,2,0,2,0,
2,8,1,0,13,0,1,488,5,961,8,2,6,8,0,
2,8,1,0,0,1,0,826,2,375,2,2,3,2,4,
2,9,1,0,0,4,2,342,4,26,3,2,1,3,3,
2,6,1,0,0,4,0,0,1,135,4,2,0,4,0,
2,9,1,0,0,4,2,1033,4,82,3,2,1,3,3,
2,7,1,0,0,5,0,318,5,215,3,2,8,3,3,
2,9,1,0,3,0,1,135,7,1802,6,2,0,6,3,
2,9,1,0,0,4,0,755,1,52,0,2,8,0,1,
2,9,1,0,0,0,1,1216,4,0,1,2,0,1,3,
2,5,1,0,0,4,0,705,0,75,7,2,0,7,3,
2,6,1,0,0,2,0,257,2,1045,2,2,8,2,4,
2,8,1,0,0,5,3,16,9,10,7,2,0,7,4,
2,9,1,0,6,0,0,817,5,324,0,2,8,0,5,
2,8,1,0,8,0,2,944,4,650,4,2,0,4,4,
2,8,1,0,7,0,4,783,5,287,2,2,8,2,3,
2,10,1,0,4,0,7,515,4,10,8,2,1,8,3,
2,4,1,0,0,4,2,593,2,172,2,2,6,2,3,
2,7,1,0,0,4,5,693,0,358,7,2,0,7,0,
2,6,1,0,0,2,2,668,1,527,0,2,1,0,0,
2,7,1,0,6,2,2,796,1,335,5,2,6,5,0,
2,7,1,0,6,2,2,337,1,370,5,2,6,5,0,
2,7,1,0,0,5,8,423,2,548,2,2,1,2,4,
2,6,1,0,1,0,2,799,0,169,3,2,1,3,3,
2,6,1,0,0,4,0,1086,0,97,3,2,1,3,3,
2,8,1,0,0,4,0,1096,4,48,3,2,3,3,0,
2,6,1,0,6,0,0,279,0,144,4,2,11,4,3,
2,6,1,0,10,0,3,1259,5,72,4,2,7,4,0,
2,6,1,0,0,3,0,933,5,929,2,2,5,2,5,
2,6,1,0,0,2,1,832,0,55,0,2,6,0,0,
2,6,1,0,1,6,0,1162,2,113,2,2,1,2,4,
2,8,1,0,0,0,0,873,5,215,0,2,0,0,0,
2,7,1,0,0,4,4,1081,2,119,2,2,5,2,4,
2,8,1,0,0,4,6,570,1,169,0,2,0,0,3,
2,9,1,0,8,0,4,197,4,197,2,2,0,2,0,
2,8,1,0,0,2,0,707,2,2583,2,1,2,2,6,
2,7,1,0,0,1,0,466,1,2020,4,2,5,4,4,
2,7,1,0,1,4,2,802,2,547,2,4,7,2,4,
2,7,1,0,0,4,3,942,1,0,0,2,3,0,1,
2,6,1,0,0,1,2,602,0,233,0,2,1,0,3,
2,7,1,0,0,4,0,789,2,550,2,2,8,2,5,
2,7,1,0,0,4,0,824,1,3,0,2,8,0,4,
2,7,1,0,0,4,2,1432,5,200,5,2,1,5,4,
2,7,1,0,0,4,0,274,5,28,3,2,3,3,0,
2,4,1,0,0,4,0,167,2,39,2,2,1,2,3,
2,7,1,0,0,4,1,167,5,31,8,2,6,8,3,
2,8,1,0,0,4,2,715,1,172,0,2,10,0,5,
2,7,1,0,0,4,3,357,1,235,7,2,1,7,0,
2,6,1,0,0,4,0,874,0,294,2,2,7,2,0,
2,6,1,0,1,4,1,25,1,69,5,2,5,5,5,
2,6,1,0,0,4,0,1021,8,160,4,2,1,4,3,
2,6,1,0,0,5,5,1101,2,168,2,2,5,2,3,
2,7,1,0,0,3,4,900,1,420,2,2,4,2,3,
2,9,1,0,0,4,2,1086,9,1380,3,2,0,3,4,
2,6,1,0,0,3,4,63,0,240,2,2,0,2,0,
2,4,1,0,0,5,0,139,2,131,2,2,1,2,0,
2,7,1,0,0,0,0,144,2,572,2,2,1,2,0,
2,8,1,0,0,4,2,427,5,323,3,2,6,3,0,
2,7,1,0,6,1,0,1124,1,373,0,2,1,0,5,
2,6,1,0,0,4,2,434,0,838,3,2,8,3,0,
2,8,1,0,0,0,3,1307,5,47,4,2,8,4,3,
2,8,1,0,7,0,1,674,4,237,6,2,1,6,3,
2,6,1,0,0,4,0,596,1,380,0,2,0,0,0,
2,10,1,0,0,4,0,683,9,280,0,2,7,0,3,
2,7,1,0,0,1,3,373,1,467,4,2,3,4,4,
2,7,1,0,4,0,0,994,5,492,0,2,0,0,5,
2,4,1,0,6,0,0,835,8,426,4,2,6,4,3,
2,9,1,0,0,0,0,838,5,10,0,2,1,0,4,
2,7,1,0,0,0,6,2,1,492,5,2,8,5,3,
2,7,1,0,3,0,6,1142,1,728,5,2,1,5,3,
2,6,1,0,6,0,0,837,2,214,2,2,1,2,1,
2,6,1,0,0,5,5,161,0,19,7,2,6,7,3,
2,7,1,0,0,4,2,994,5,620,3,2,3,3,0,
2,10,1,0,7,0,1,1178,7,1202,6,2,10,6,3,
2,8,1,0,6,0,2,1211,2,4,2,1,5,2,1,
2,8,1,0,0,4,6,420,2,421,2,2,0,2,4,
2,6,1,0,0,4,3,1365,8,258,4,2,1,4,3,
2,8,1,0,0,1,3,11,1,358,7,2,1,7,0,
2,6,1,0,0,1,0,569,2,867,2,2,11,2,4,
2,8,1,0,0,4,3,880,2,613,2,2,4,2,0,
2,8,1,0,0,4,3,1034,3,171,4,2,0,4,4,
2,7,1,0,6,0,3,858,6,366,4,2,9,4,3,
2,6,1,0,0,4,6,483,0,123,3,2,0,3,5,
2,8,1,0,6,0,1,328,1,19,0,2,9,0,4,
2,9,1,0,0,0,2,1325,9,333,3,2,0,3,3,
2,4,1,0,0,4,0,531,1,118,0,2,1,0,3,
2,7,1,0,0,4,5,131,1,671,7,2,3,7,0,
2,7,1,0,1,0,0,679,1,1382,0,2,3,0,0,
2,7,1,0,6,0,3,1004,2,162,2,2,0,2,5,
2,6,1,0,6,0,0,1307,2,1672,2,2,5,2,3,
2,6,1,0,0,4,0,1107,0,324,0,2,5,0,0,
2,6,1,0,0,4,4,962,0,938,2,2,9,2,0,
2,9,1,0,6,0,4,686,7,2013,2,2,0,2,5,
2,7,1,0,0,0,2,737,1,1248,0,2,3,0,4,
2,6,1,0,0,4,3,1193,2,174,2,2,8,2,3,
2,9,1,0,0,1,4,1261,3,1234,2,2,7,2,3,
2,8,1,0,0,5,4,1425,5,877,2,2,1,2,3,
2,6,1,0,6,0,0,1122,1,982,4,2,1,4,0,
2,7,1,0,0,0,0,41,1,98,0,2,0,0,0,
2,8,1,0,9,0,7,1344,4,726,1,2,10,1,4,
2,8,1,0,9,0,7,700,4,252,1,2,10,1,4,
2,8,1,0,0,0,2,79,9,1682,2,2,1,2,1,
2,6,1,0,0,4,2,921,2,190,2,2,0,2,3,
2,6,1,0,6,0,2,1400,5,131,0,2,5,0,0,
2,8,1,0,0,4,3,117,2,303,2,2,5,2,5,
2,5,1,0,0,5,4,586,0,226,0,2,5,0,3,
2,8,1,0,0,4,0,1020,1,237,0,2,5,0,0,
2,7,1,0,0,0,4,1117,0,2966,2,2,9,2,3,
2,7,1,0,0,4,5,552,9,158,7,2,3,7,3,
2,7,1,0,1,4,2,304,1,206,3,2,2,3,3,
2,6,1,0,0,4,3,326,2,325,2,2,5,2,3,
2,8,1,0,0,4,5,819,4,240,7,2,1,7,4,
2,8,1,0,3,0,0,115,1,872,4,2,8,4,0,
2,8,1,0,6,0,0,426,4,3,2,2,1,2,4,
2,7,1,0,0,4,3,890,2,188,2,2,3,2,3,
2,10,1,0,0,4,2,442,7,75,6,2,11,6,0,
2,6,1,0,0,5,0,450,2,805,2,2,1,2,4,
2,9,1,0,4,0,7,1057,4,435,1,2,0,1,3,
2,8,1,0,0,5,0,536,5,115,0,2,0,0,4,
2,6,1,0,0,4,0,13,0,146,4,2,0,4,0,
2,5,1,0,0,4,2,484,0,583,3,2,8,3,3,
2,6,1,0,6,0,0,796,2,174,2,2,0,2,4,
2,7,1,0,2,0,3,474,1,1188,0,2,1,0,4,
2,6,1,0,0,5,0,493,0,66,4,1,5,4,4,
2,6,1,0,0,6,0,1337,0,76,0,4,5,0,2,
2,7,1,0,1,0,0,583,2,182,2,2,0,2,0,
2,9,1,0,0,4,2,1431,1,22,0,2,8,0,4,
2,9,1,0,0,4,8,146,4,115,3,2,1,3,3,
2,8,1,0,0,4,6,1043,9,2810,6,2,10,6,3,
2,6,1,0,0,4,0,1418,0,290,0,2,1,0,0,
2,6,1,0,0,0,0,353,2,866,2,2,7,2,3,
2,9,1,0,0,4,3,1245,2,166,2,2,6,2,5,
2,6,1,0,6,0,2,298,2,69,2,2,10,2,5,
2,7,1,0,0,4,4,437,1,769,0,2,1,0,0,
2,6,1,0,6,0,2,86,5,197,3,2,3,3,2,
2,7,1,0,0,4,0,519,1,191,0,2,1,0,3,
2,8,1,0,0,4,0,221,1,337,0,2,1,0,3,
2,10,1,0,0,0,4,166,2,1068,2,2,8,2,3,
2,8,1,0,0,0,0,1302,2,15,2,2,9,2,1,
2,8,1,0,0,0,6,1212,4,55,0,2,1,0,4,
2,6,1,0,0,4,0,589,0,200,0,2,1,0,3,
2,8,1,0,0,5,1,1178,5,1222,0,2,1,0,1,
2,9,1,0,13,0,4,257,4,113,2,2,6,2,3,
2,6,1,0,0,4,2,1169,0,136,4,2,3,4,3,
2,6,1,0,0,5,3,1300,2,263,2,2,0,2,5,
2,6,1,0,0,4,0,1205,2,778,2,2,5,2,5,
2,8,1,0,7,0,1,285,4,116,6,2,1,6,3,
2,8,1,0,0,4,2,731,3,1476,7,2,1,7,6,
2,7,1,0,6,0,2,372,1,10,3,2,1,3,1,
2,6,1,0,6,0,0,54,0,61,0,2,1,0,5,
2,8,1,0,0,4,3,477,2,200,2,2,7,2,6,
2,8,1,0,0,5,2,1296,4,220,2,1,0,2,4,
2,7,1,0,0,4,0,1360,1,140,0,2,8,0,0,
2,7,1,0,0,4,3,1193,2,152,2,2,5,2,4,
2,6,1,0,0,4,2,6,0,213,3,2,8,3,0,
2,9,1,0,7,0,8,1122,9,914,6,2,0,6,3,
2,6,1,0,0,5,5,1040,0,849,4,2,8,4,3,
2,7,1,0,6,0,0,1101,1,197,4,2,1,4,0,
2,6,1,0,0,4,0,1185,0,316,4,2,8,4,4,
2,8,1,0,0,4,2,144,4,296,3,2,0,3,3,
2,7,1,0,0,4,0,1027,2,117,2,2,1,2,1,
2,8,1,0,0,5,2,938,3,263,0,2,1,0,3,
2,7,1,0,0,1,0,115,0,88,6,2,1,6,0,
2,8,1,0,4,3,4,1234,5,316,2,2,0,2,1,
2,8,1,0,0,4,0,182,5,1174,0,2,6,0,0,
2,7,1,0,0,4,2,127,1,97,0,2,8,0,4,
2,5,1,0,6,0,0,437,2,19,2,2,1,2,0,
2,5,1,0,0,0,0,948,2,1542,2,2,6,2,3,
2,10,1,0,0,4,3,1418,4,273,4,2,1,4,0,
2,8,1,0,0,5,1,610,5,72,7,2,0,7,4,
2,5,1,0,6,0,2,1139,2,88,2,2,11,2,3,
2,8,1,0,0,5,5,861,4,343,7,2,6,7,0,
2,6,1,0,0,3,4,589,2,562,2,1,2,2,3,
2,8,1,0,0,4,4,1003,2,3605,2,2,2,2,6,
2,10,1,0,8,0,0,1261,7,56,0,2,0,0,3,
2,4,1,0,0,1,0,356,5,89,3,2,1,3,0,
2,6,1,0,6,0,3,1364,0,200,3,2,3,3,6,
2,7,1,0,0,0,0,810,1,47,3,2,6,3,4,
2,6,1,0,0,4,2,941,2,162,2,2,8,2,3,
2,6,1,0,0,4,1,1032,0,1291,6,2,6,6,1,
2,7,1,0,0,4,0,454,5,49,0,2,0,0,4,
2,3,1,0,1,4,3,1133,8,419,4,2,0,4,3,
2,8,1,0,0,5,5,639,5,50,7,2,3,7,3,
2,6,1,0,4,3,4,1002,0,1337,2,2,1,2,4,
2,8,1,0,0,0,2,978,4,87,3,2,0,3,4,
2,9,1,0,0,0,2,69,4,177,3,2,10,3,4,
2,6,1,0,0,0,2,157,1,320,3,2,0,3,0,
2,7,1,0,4,0,5,117,6,0,7,2,8,7,0,
2,8,1,0,0,0,4,342,4,197,2,2,1,2,6,
2,8,1,0,0,4,3,610,2,373,2,2,4,2,5,
2,8,1,0,0,4,0,651,5,220,0,2,6,0,4,
2,8,1,0,6,0,4,1270,4,2963,2,2,6,2,4,
2,6,1,0,0,4,0,1159,2,118,2,2,8,2,4,
2,9,1,0,0,3,4,179,5,883,2,1,9,2,6,
2,8,1,0,0,4,0,1439,5,1276,0,2,0,0,4,
2,6,1,0,0,4,3,1322,0,424,4,2,0,4,5,
2,8,1,0,0,0,6,729,4,888,5,2,0,5,5,
2,7,1,0,0,0,0,424,2,591,2,2,2,2,2,
2,8,1,0,7,0,1,225,7,303,6,2,7,6,3,
2,6,1,0,0,0,3,1050,4,15,8,1,9,8,6,
2,9,1,0,7,0,8,1023,4,55,6,2,8,6,3,
2,9,1,0,0,0,1,456,4,38,6,2,3,6,0,
2,9,1,0,7,0,0,659,4,1279,3,2,6,3,0,
2,7,1,0,0,4,3,871,1,777,4,2,8,4,0,
2,8,1,0,0,4,1,1080,1,118,3,2,8,3,2,
2,8,1,0,0,5,0,1262,4,237,0,2,1,0,3,
2,7,1,0,0,4,2,360,1,28,0,2,10,0,0,
2,6,1,0,0,0,0,400,2,229,2,2,8,2,4,
2,7,1,0,0,4,0,735,5,213,0,2,8,0,3,
2,6,1,0,0,4,0,113,0,237,0,2,8,0,5,
2,8,1,0,0,4,2,335,1,253,2,2,0,2,5,
2,8,1,0,10,0,5,443,2,440,2,2,5,2,4,
2,8,1,0,10,0,5,14,2,1091,2,2,5,2,4,
2,6,1,0,0,5,5,216,0,108,4,2,1,4,3,
2,7,1,0,0,0,0,140,7,35,4,2,11,4,3,
2,9,1,0,0,4,4,510,9,113,2,2,1,2,3,
2,7,1,0,0,4,5,630,5,72,7,2,6,7,0,
2,6,1,0,0,4,5,561,1,139,7,2,8,7,0,
2,6,1,0,0,4,0,356,1,789,2,2,1,2,0,
2,6,1,0,0,1,3,1044,2,20,2,2,8,2,3,
2,7,1,0,0,4,0,959,1,14,0,2,0,0,0,
2,8,1,0,0,0,6,61,2,2460,2,2,10,2,3,
2,7,1,0,6,0,4,717,2,266,2,2,9,2,3,
2,9,1,0,0,0,1,1374,4,899,0,2,6,0,3,
2,9,1,0,13,0,1,206,9,30,6,2,1,6,4,
2,4,1,0,0,4,3,1168,2,265,2,2,1,2,3,
2,7,1,0,0,0,1,337,1,235,6,2,0,6,3,
2,8,1,0,0,4,3,1031,2,316,2,2,6,2,3,
2,8,1,0,0,0,1,1173,5,472,3,2,8,3,3,
2,7,1,0,0,4,0,866,1,901,0,2,8,0,0,
2,7,1,0,0,0,2,97,5,323,4,2,6,4,0,
2,6,1,0,0,0,0,70,1,185,3,2,0,3,3,
2,9,1,0,0,4,2,1070,2,375,2,2,7,2,4,
2,8,1,0,8,0,1,1079,5,420,8,2,10,8,3,
2,6,1,0,0,4,5,77,2,274,2,2,1,2,3,
2,8,1,0,0,0,1,594,4,100,5,2,0,5,1,
2,6,1,0,1,0,3,161,2,58,2,2,3,2,3,
2,9,1,0,4,0,7,1339,2,89,2,2,5,2,0,
2,7,1,0,0,0,3,1018,2,118,2,2,5,2,5,
2,6,1,0,6,0,0,1,2,136,2,2,0,2,5,
2,7,1,0,4,3,4,159,2,378,2,2,0,2,2,
2,9,1,0,10,0,2,625,4,1656,3,2,8,3,4,
2,8,1,0,0,0,7,1287,1,1617,0,2,1,0,0,
2,8,1,0,0,4,0,1014,5,64,0,2,0,0,3,
2,6,1,0,0,4,2,1439,0,1628,4,2,0,4,3,
2,6,1,0,4,0,6,429,1,1212,0,2,1,0,0,
2,3,1,0,0,5,3,954,5,710,4,2,7,4,3,
2,8,1,0,0,4,4,433,4,56,2,2,0,2,3,
2,8,1,0,0,4,4,813,5,220,2,2,7,2,3,
2,6,1,0,0,4,5,440,2,265,2,2,0,2,3,
2,7,1,0,12,0,0,61,1,174,0,2,1,0,5,
2,8,1,0,3,0,1,478,5,185,6,2,0,6,5,
2,7,1,0,0,5,0,1334,5,453,0,2,0,0,0,
2,7,1,1,2,0,3,1289,2,225,2,2,2,2,4,
2,6,1,0,6,0,3,230,2,61,2,2,8,2,0,
2,6,1,0,0,4,4,149,1,240,2,2,3,2,3,
2,7,1,0,6,0,0,183,2,107,2,1,2,2,6,
2,6,1,0,0,4,2,668,5,618,3,2,0,3,3,
2,2,1,0,6,0,0,300,2,754,2,2,0,2,3,
2,6,1,0,0,4,0,1348,0,307,5,2,1,5,3,
2,10,1,0,4,0,8,35,5,518,6,4,1,6,3,
