tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,
2,9,1,0,1,3,3,331,0,900,4,2,7,4,0,
2,7,1,0,5,0,3,593,2,503,4,2,7,4,1,
2,8,1,0,1,2,5,1136,5,28,1,2,7,1,1,
2,8,1,0,10,0,2,918,0,2617,6,2,1,6,2,
2,8,1,0,1,0,2,121,2,538,0,2,9,0,2,
2,8,1,0,1,0,2,1032,2,350,0,2,10,0,2,
2,8,1,0,1,5,7,861,2,827,2,2,5,2,0,
2,8,1,0,1,0,4,58,0,527,0,1,0,0,1,
2,9,1,0,5,0,4,382,5,48,4,2,0,4,0,
2,7,1,0,5,0,3,1244,3,288,4,2,8,4,1,
2,6,1,0,5,0,1,1316,7,635,4,2,0,4,1,
2,8,1,0,1,3,3,790,2,403,4,2,6,4,5,
2,3,1,0,5,0,3,90,3,288,7,2,0,7,2,
2,9,1,0,13,0,0,152,2,44,3,2,0,3,2,
2,6,1,0,5,0,3,1018,3,239,4,2,10,4,6,
2,8,1,0,5,0,7,1420,2,225,4,1,7,4,1,
2,9,1,0,10,0,0,1115,5,57,6,2,6,6,2,
2,9,1,0,1,0,0,674,5,279,3,2,7,3,2,
2,8,1,0,5,0,2,981,2,62,3,2,9,3,1,
2,9,1,0,1,0,4,355,0,214,0,2,6,0,2,
2,8,1,0,5,0,4,1317,5,93,0,2,0,0,2,
2,8,1,0,5,0,5,1422,0,27,1,2,0,1,2,
2,7,1,0,1,5,3,691,3,532,5,2,5,5,2,
2,6,1,0,5,0,6,1367,3,287,7,2,6,7,2,
2,5,1,0,5,0,6,1136,6,129,4,2,4,4,2,
2,8,1,0,1,0,1,62,0,141,2,2,4,2,1,
2,5,1,0,1,2,3,100,7,510,7,2,6,7,0,
2,8,1,0,1,6,8,720,5,1051,8,2,1,8,2,
2,8,1,0,1,6,8,127,5,207,8,2,1,8,2,
2,8,1,0,5,0,1,1139,3,126,2,2,7,2,0,
2,5,1,0,1,6,3,217,6,233,4,2,0,4,2,
2,6,1,0,1,6,1,512,0,463,2,2,6,2,2,
2,8,1,0,5,0,3,929,2,42,4,2,7,4,2,
2,6,1,0,5,0,3,993,1,177,1,2,4,1,4,
2,7,1,0,10,0,4,35,2,105,0,2,6,0,1,
2,9,1,0,1,0,4,1348,0,171,6,2,6,6,1,
2,8,1,0,4,0,7,351,0,1661,2,2,7,2,1,
2,8,1,0,4,0,7,1286,0,499,2,2,7,2,1,
2,7,1,0,5,0,6,77,0,221,7,2,4,7,2,
2,6,1,0,5,0,3,790,1,138,1,2,4,1,1,
2,6,1,0,1,3,3,1081,7,103,8,2,8,8,2,
2,7,1,0,5,0,1,1392,3,42,2,2,4,2,1,
2,4,1,0,1,6,6,170,1,374,1,2,10,1,1,
2,6,1,0,1,5,3,1118,7,3399,7,2,0,7,6,
2,8,1,0,1,0,7,1103,2,66,4,2,8,4,0,
2,6,1,0,5,0,3,1271,7,246,4,2,6,4,2,
2,8,1,0,1,0,2,985,2,619,0,2,6,0,1,
2,9,1,0,1,0,4,1138,0,84,2,2,6,2,0,
2,6,1,0,1,0,3,218,3,103,4,2,6,4,4,
2,9,1,0,5,0,3,18,0,0,2,2,6,2,1,
2,10,1,0,1,2,1,383,2,151,8,2,4,8,2,
2,7,1,0,5,0,1,755,1,714,1,2,0,1,5,
2,6,1,0,1,3,6,252,0,403,7,2,7,7,1,
2,9,1,2,5,0,4,327,4,601,2,2,3,2,0,
2,5,1,0,1,6,8,1027,7,2127,7,2,8,7,1,
2,10,1,0,5,3,2,684,9,635,5,2,0,5,1,
2,8,1,0,10,0,2,833,2,980,3,2,3,3,2,
2,3,1,0,1,6,6,802,7,359,8,2,1,8,2,
2,8,1,0,9,0,2,579,5,128,6,2,8,6,0,
2,7,1,0,1,0,2,1391,2,302,3,2,0,3,2,
2,7,1,0,1,5,3,246,3,299,4,2,4,4,4,
2,8,1,0,1,0,2,956,2,12,0,2,0,0,2,
2,7,1,0,1,0,7,124,2,765,0,2,8,0,1,
2,9,1,0,5,0,2,591,5,639,2,1,2,2,0,
2,7,1,0,1,1,5,1093,1,900,1,1,10,1,3,
2,10,1,0,1,0,3,902,5,1930,4,4,4,4,5,
2,7,1,0,10,0,2,823,2,337,6,2,7,6,2,
2,7,1,0,1,3,2,201,3,781,0,2,9,0,2,
2,7,1,0,1,3,2,889,3,818,0,2,9,0,2,
2,6,1,0,1,6,8,734,7,76,7,2,9,7,2,
2,10,1,0,5,6,3,1205,5,73,7,2,6,7,2,
2,10,1,0,1,6,2,98,1,260,1,2,7,1,5,
2,6,1,0,1,6,3,698,1,177,1,2,10,1,2,
2,8,1,0,1,0,4,120,2,416,6,2,8,6,2,
2,8,1,0,1,6,0,1,5,299,4,2,0,4,2,
2,7,1,0,7,3,3,449,5,1215,4,2,0,4,1,
2,7,1,0,5,0,7,971,1,3518,1,2,8,1,3,
2,8,1,0,1,6,2,1325,2,246,0,2,4,0,1,
2,7,1,0,5,0,1,890,3,522,4,2,7,4,0,
2,9,1,0,1,0,7,365,5,272,2,2,0,2,2,
2,7,1,0,5,0,1,676,2,28,4,2,6,4,2,
2,8,1,0,5,3,3,388,5,138,4,2,7,4,2,
2,7,1,0,5,6,6,915,2,339,7,2,7,7,1,
2,6,1,0,1,6,1,217,2,221,7,2,4,7,2,
2,8,1,0,1,4,4,199,2,5,5,2,0,5,2,
2,7,1,0,1,6,3,1253,0,72,7,2,7,7,5,
2,9,1,0,10,0,0,1418,0,290,0,2,8,0,2,
2,8,1,0,1,5,3,801,0,174,4,2,5,4,5,
2,8,1,0,1,0,7,187,2,280,2,2,8,2,2,
2,8,1,0,10,0,2,948,2,76,4,2,6,4,2,
2,7,1,0,1,0,3,115,1,87,1,1,1,1,3,
2,8,1,0,1,6,2,574,2,429,0,2,0,0,2,
2,8,1,0,10,0,2,414,0,171,6,2,0,6,1,
2,5,1,0,5,5,1,368,1,195,1,2,4,1,5,
2,7,1,0,2,0,3,303,5,329,4,2,0,4,2,
2,7,1,0,1,0,2,1153,2,639,0,2,0,0,2,
2,8,1,0,5,0,7,291,0,1804,4,2,7,4,4,
2,6,1,0,5,0,6,439,1,639,1,2,1,1,1,
2,6,1,0,1,6,1,239,7,1478,2,2,6,2,1,
2,6,1,0,1,6,3,1430,7,194,4,2,6,4,1,
2,9,1,0,1,0,4,508,0,339,5,2,7,5,2,
2,9,1,0,1,0,0,810,0,258,0,2,6,0,5,
2,9,1,0,10,0,4,73,5,179,6,2,6,6,2,
2,10,1,0,5,0,4,866,5,119,2,2,7,2,0,
2,8,1,0,1,3,2,1220,2,62,0,2,0,0,0,
2,7,1,0,5,0,2,512,3,48,4,2,4,4,5,
2,4,1,0,5,0,3,1105,6,841,4,2,7,4,2,
2,7,1,0,1,3,1,594,2,1945,2,2,0,2,1,
2,9,1,0,5,0,2,133,0,88,0,2,0,0,1,
2,6,1,0,1,2,3,162,3,45,4,2,6,4,2,
2,9,1,0,5,0,2,75,5,15,7,2,3,7,0,
2,6,1,0,1,3,8,540,1,374,1,2,1,1,3,
2,7,1,0,9,0,2,1278,2,130,0,2,8,0,1,
2,7,1,0,5,0,6,386,0,2101,7,1,9,7,2,
2,8,1,0,9,0,2,1131,3,982,0,2,8,0,2,
2,6,1,0,1,3,6,353,1,19,1,2,0,1,2,
2,8,1,0,13,0,4,690,0,45,0,2,0,0,2,
2,8,1,0,13,0,0,192,2,348,3,2,2,3,2,
2,8,1,0,1,0,3,162,2,421,0,2,6,0,0,
2,8,1,0,10,0,4,553,0,1392,6,2,4,6,2,
2,8,1,0,12,0,3,56,0,2196,0,2,6,0,2,
2,7,1,0,1,0,2,885,3,99,6,2,3,6,2,
2,8,1,0,1,0,3,868,2,215,4,2,0,4,2,
2,8,1,0,1,0,1,587,2,595,2,2,6,2,0,
2,9,1,0,1,2,4,1359,0,639,3,2,7,3,1,
2,9,1,0,1,0,5,481,1,132,1,2,0,1,0,
2,6,1,0,5,0,3,191,7,426,2,2,6,2,5,
2,9,1,0,1,6,3,1167,1,323,1,2,1,1,2,
2,8,1,0,5,0,3,165,1,374,1,2,1,1,1,
2,6,1,0,5,0,3,176,7,50,4,2,0,4,0,
2,8,1,0,1,6,1,463,3,551,4,2,4,4,2,
2,8,1,0,1,0,2,343,2,129,6,2,8,6,2,
2,5,1,0,1,6,3,49,7,24,2,2,7,2,0,
2,7,1,0,5,6,3,116,3,323,8,2,6,8,2,
2,8,1,0,5,5,3,1089,1,67,1,2,6,1,0,
2,6,1,0,1,0,6,277,6,924,7,2,6,7,2,
2,7,1,0,5,0,5,1309,5,2251,1,4,4,1,3,
2,8,1,0,1,0,4,1255,5,43,0,2,1,0,3,
2,8,1,0,1,3,4,235,2,153,4,2,0,4,0,
2,9,1,0,1,5,3,925,0,288,4,2,4,4,1,
2,5,1,0,1,2,8,1267,1,77,1,2,4,1,1,
2,8,1,0,1,0,2,64,2,551,6,2,0,6,1,
2,9,1,0,10,0,2,1084,5,125,0,2,1,0,3,
2,7,1,0,1,3,3,684,2,311,7,1,6,7,2,
2,8,1,0,1,3,7,274,2,416,2,2,0,2,1,
2,7,1,0,5,0,1,593,2,171,7,2,7,7,4,
2,7,1,2,5,0,1,230,0,768,4,2,1,4,0,
2,8,1,0,1,0,2,532,0,141,0,2,8,0,1,
2,8,1,0,5,0,3,789,4,527,4,2,7,4,5,
2,8,1,0,1,0,3,200,3,584,4,2,4,4,3,
2,9,1,0,1,0,2,317,2,44,4,2,8,4,2,
2,7,1,0,1,6,8,1322,2,0,8,2,7,8,0,
2,9,1,0,1,0,4,15,0,505,0,2,0,0,2,
2,9,1,0,2,0,2,102,5,23,4,2,6,4,2,
2,9,1,0,10,0,2,1004,2,573,0,2,0,0,0,
2,8,1,0,1,0,4,1405,2,629,2,1,6,2,1,
2,7,1,0,1,0,4,566,3,573,0,2,6,0,2,
2,10,1,0,1,0,2,80,0,138,0,2,6,0,2,
2,7,1,0,1,6,3,477,0,1499,8,2,1,8,1,
2,9,1,0,5,0,1,510,1,171,1,2,7,1,4,
2,9,1,0,10,0,4,1237,2,100,0,2,6,0,2,
2,9,1,0,1,0,6,187,1,1602,1,2,9,1,1,
2,10,1,0,5,0,3,79,1,182,1,2,6,1,5,
2,7,1,0,5,0,0,1327,2,72,3,2,8,3,2,
2,8,1,0,1,6,7,979,5,280,2,2,3,2,2,
2,8,1,0,9,3,3,738,5,505,4,2,4,4,2,
2,9,1,0,1,0,0,903,0,91,6,2,7,6,1,
2,8,1,0,5,0,1,896,3,59,2,2,6,2,2,
2,8,1,0,1,0,2,830,2,896,0,2,3,0,0,
2,10,1,0,5,0,2,786,8,23,0,2,0,0,5,
2,5,1,0,1,5,3,646,7,367,4,2,4,4,1,
2,6,1,0,5,0,3,233,7,66,4,2,0,4,1,
2,8,1,0,1,0,4,256,2,416,0,2,8,0,0,
2,6,1,0,10,0,2,579,2,88,6,2,0,6,2,
2,8,1,0,1,0,2,561,2,205,0,2,6,0,2,
2,9,1,0,5,5,7,1190,0,1141,4,2,6,4,4,
2,9,1,0,9,0,3,870,2,234,2,2,4,2,1,
2,3,1,0,1,0,6,636,6,146,7,2,8,7,2,
2,9,1,0,1,6,0,1367,2,1028,4,2,8,4,2,
2,9,1,0,5,0,3,1356,0,75,4,2,6,4,1,
2,7,1,0,1,0,3,1300,7,476,4,2,7,4,2,
2,6,1,0,1,0,2,483,7,46,0,2,8,0,5,
2,8,1,0,1,0,2,1327,2,31,0,2,0,0,2,
2,7,1,0,1,0,7,690,3,141,0,2,6,0,5,
2,9,1,0,1,6,2,1429,0,192,2,2,7,2,1,
2,8,1,0,1,0,7,523,2,199,5,2,2,5,5,
2,7,1,0,1,0,7,1135,3,714,5,2,7,5,1,
2,9,1,1,1,0,0,442,0,72,6,2,0,6,2,
2,8,1,0,1,0,4,458,2,105,3,2,6,3,0,
2,8,1,0,1,0,4,100,2,56,3,2,6,3,0,
2,8,1,0,13,0,2,757,2,511,0,2,0,0,2,
2,10,1,0,13,0,4,1265,5,527,0,2,0,0,2,
2,7,1,0,10,0,2,17,2,206,6,2,0,6,1,
2,6,1,0,1,3,3,1224,3,290,0,2,4,0,2,
2,6,1,0,4,0,3,577,1,2401,1,2,6,1,1,
2,8,1,0,5,1,1,609,1,10,1,4,10,1,3,
2,7,1,0,5,3,2,304,2,56,0,2,6,0,5,
2,6,1,0,5,0,3,1005,7,71,4,2,6,4,6,
2,8,1,0,1,6,8,737,2,580,7,2,6,7,1,
2,6,1,0,1,5,1,1275,7,750,2,2,5,2,0,
2,8,1,0,5,0,7,588,2,76,4,2,6,4,0,
2,6,1,0,1,6,2,1294,7,402,8,2,10,8,2,
2,8,1,0,5,0,3,699,2,312,4,2,0,4,2,
2,11,1,0,5,0,8,781,8,792,4,2,1,4,1,
2,7,1,0,1,6,1,233,2,1088,7,2,6,7,0,
2,4,1,0,5,0,6,1169,1,655,1,2,8,1,2,
2,7,1,0,1,0,1,1073,2,595,4,2,7,4,1,
2,9,1,0,1,0,1,1385,0,904,7,2,6,7,1,
2,10,1,0,5,0,7,1139,8,629,4,2,3,4,5,
2,4,1,0,5,0,3,1117,7,65,4,2,4,4,2,
2,7,1,0,1,6,6,91,2,111,7,2,7,7,0,
2,8,1,0,1,6,8,31,5,182,8,2,7,8,0,
2,9,1,0,1,0,4,750,0,125,0,1,0,0,1,
2,8,1,0,5,0,1,890,2,83,2,2,6,2,0,
2,7,1,0,7,2,3,182,0,369,4,2,6,4,1,
2,8,1,0,5,0,3,374,2,323,4,2,4,4,2,
2,8,1,0,1,0,2,1195,2,111,3,2,10,3,1,
2,9,1,0,5,0,7,887,4,228,2,2,0,2,4,
2,9,1,0,10,0,0,745,0,24,6,2,6,6,2,
2,7,1,0,1,6,8,194,2,183,4,2,8,4,1,
2,8,1,0,1,6,6,577,3,397,8,2,0,8,2,
2,6,1,0,5,0,3,302,7,1051,4,2,7,4,1,
2,10,1,0,13,0,2,726,4,96,0,2,3,0,1,
2,9,1,0,10,0,0,131,0,84,6,2,0,6,1,
2,9,1,0,1,5,0,1179,0,479,0,2,6,0,2,
2,9,1,0,5,0,2,679,5,103,2,2,8,2,0,
2,10,1,0,1,0,0,962,0,465,3,1,6,3,2,
2,7,1,0,1,3,8,919,3,23,7,2,10,7,2,
2,9,1,0,5,6,4,12,0,141,6,2,6,6,1,
2,9,1,0,5,0,1,763,3,539,7,2,4,7,3,
2,9,1,0,13,0,0,943,0,57,3,2,0,3,6,
2,8,1,0,1,0,6,937,2,62,4,2,3,4,4,
2,10,1,0,1,0,2,98,1,308,1,2,6,1,5,
2,8,1,0,1,0,2,1193,2,127,0,2,6,0,2,
2,9,1,0,1,0,3,314,0,414,4,2,6,4,4,
2,9,1,0,1,0,7,434,2,111,5,2,6,5,1,
2,8,1,0,5,0,3,307,0,781,7,2,4,7,3,
2,7,1,0,5,0,6,1352,1,479,1,2,5,1,5,
2,9,1,0,5,0,2,1198,1,765,1,2,7,1,0,
2,8,1,0,10,0,4,901,2,269,6,2,0,6,2,
2,7,1,0,1,0,2,1091,3,138,0,2,8,0,5,
2,6,1,0,1,6,1,486,7,285,2,2,0,2,0,
2,7,1,0,1,6,1,34,1,443,1,2,4,1,5,
2,6,1,0,5,0,3,1138,7,67,2,2,4,2,1,
2,7,1,0,1,3,6,41,5,275,7,4,1,7,1,
2,9,1,0,1,5,1,1246,1,827,1,4,7,1,1,
2,6,1,0,1,0,6,1000,7,1370,7,2,4,7,3,
2,8,1,0,1,0,2,357,2,44,0,2,8,0,2,
2,9,1,0,5,0,2,1235,1,670,1,2,0,1,6,
2,9,1,0,1,3,6,691,0,398,2,2,1,2,1,
2,7,1,0,10,0,2,162,0,900,0,2,6,0,2,
2,8,1,0,1,0,4,425,0,489,2,2,2,2,0,
2,9,1,0,5,0,1,1065,1,68,1,2,4,1,0,
2,8,1,0,1,5,2,1018,0,583,6,2,8,6,1,
2,8,1,0,10,0,4,1314,2,303,0,2,0,0,0,
2,7,1,0,4,0,4,422,2,1141,4,2,6,4,5,
2,10,1,0,5,0,3,1361,5,578,2,2,6,2,2,
2,9,1,0,2,0,8,734,5,655,2,4,9,2,1,
2,8,1,0,10,0,2,1001,2,654,0,2,6,0,2,
2,6,1,0,1,0,3,13,2,2559,0,2,0,0,2,
2,8,1,0,1,6,2,359,2,1370,5,2,3,5,2,
2,6,1,0,1,6,6,241,2,112,8,2,9,8,2,
2,7,1,0,1,3,1,725,3,206,4,2,6,4,1,
2,7,1,0,5,0,3,1134,1,177,1,2,0,1,1,
2,7,1,0,5,0,3,832,3,126,4,2,8,4,0,
2,8,1,0,1,0,2,337,2,143,0,1,4,0,1,
2,7,1,0,10,0,4,750,0,277,0,2,10,0,2,
2,8,1,0,1,0,2,602,2,152,4,2,6,4,2,
2,8,1,0,10,0,4,1160,2,599,0,2,7,0,1,
2,7,1,0,1,2,7,1358,3,768,5,2,8,5,2,
2,8,1,0,5,0,4,909,0,66,0,2,6,0,5,
2,8,1,2,1,0,2,626,2,148,3,2,10,3,2,
2,7,1,0,1,5,7,365,2,1126,4,2,1,4,0,
2,9,1,0,1,0,2,147,5,125,0,2,6,0,2,
2,6,1,0,5,0,2,494,3,654,4,2,0,4,5,
2,5,1,0,5,0,3,1434,1,312,1,2,0,1,2,
2,8,1,0,5,0,2,427,0,770,4,2,0,4,1,
2,10,1,0,1,0,2,1389,5,920,6,2,6,6,2,
2,7,1,0,2,0,2,1010,4,48,2,2,6,2,1,
2,6,1,0,1,0,6,1410,7,641,4,1,4,4,2,
2,8,1,0,1,0,1,1419,2,373,0,2,10,0,2,
2,8,1,0,1,0,2,697,2,436,6,2,0,6,2,
2,6,1,0,1,0,3,812,1,1918,1,2,7,1,2,
2,8,1,0,1,0,2,1183,2,2976,0,2,7,0,1,
2,9,1,0,5,0,3,88,1,480,1,1,9,1,4,
2,8,1,0,1,6,7,1217,0,192,7,2,6,7,1,
2,8,1,0,5,0,2,1346,2,137,0,2,8,0,2,
2,5,1,0,1,5,3,669,7,15,2,2,0,2,2,
2,8,1,0,10,0,4,233,0,442,0,1,4,0,2,
2,8,1,0,10,0,4,126,2,151,0,2,6,0,2,
2,6,1,0,5,3,3,1243,1,246,1,2,0,1,1,
2,7,1,0,5,0,3,1275,3,177,7,2,0,7,2,
2,8,1,0,5,0,1,963,0,629,4,2,6,4,1,
2,7,1,4,5,0,7,1292,7,214,2,2,4,2,2,
2,9,1,0,1,6,2,562,0,73,2,2,4,2,1,
2,7,1,0,5,0,3,941,0,1253,4,4,1,4,2,
2,9,1,0,1,0,2,512,0,24,0,2,7,0,1,
2,6,1,0,5,0,3,777,1,2898,1,2,7,1,2,
2,6,1,0,1,2,8,332,2,73,8,2,7,8,1,
2,6,1,0,7,3,1,886,1,45,1,2,8,1,2,
2,7,1,0,1,0,2,1361,3,132,6,2,8,6,1,
2,9,1,0,5,0,4,941,0,194,0,2,10,0,0,
2,8,1,0,1,0,0,1219,2,45,3,2,8,3,2,
2,9,1,0,8,0,4,228,2,93,6,2,0,6,1,
2,8,1,0,1,6,3,854,5,289,4,2,4,4,0,
2,7,1,0,5,0,2,25,2,1187,2,2,0,2,6,
2,9,1,0,1,0,4,1185,0,277,0,2,6,0,0,
2,10,1,0,1,0,4,655,0,75,0,2,6,0,1,
2,8,1,0,10,0,2,1137,5,527,0,2,7,0,2,
2,8,1,0,1,2,6,488,5,183,7,2,6,7,2,
2,8,1,0,1,5,3,291,2,6,4,2,4,4,2,
2,9,1,0,1,2,3,553,4,367,1,2,7,1,0,
2,9,1,0,1,3,7,273,0,92,2,2,8,2,0,
2,9,1,0,1,0,0,1350,0,243,0,2,10,0,1,
2,8,1,0,5,0,1,722,2,280,4,2,0,4,2,
2,7,1,0,1,6,3,856,3,73,4,2,0,4,1,
2,6,1,0,1,3,3,423,3,48,4,2,0,4,6,
2,8,1,0,5,3,6,706,2,228,7,2,7,7,2,
2,8,1,0,5,0,2,962,1,43,1,2,0,1,5,
2,6,1,0,1,6,6,1100,3,91,4,2,7,4,2,
2,7,1,0,5,0,1,1187,1,172,1,2,7,1,2,
2,8,1,0,5,0,3,618,0,271,8,2,0,8,1,
2,8,1,0,1,5,4,154,2,1270,0,2,7,0,2,
2,6,1,0,5,0,1,653,0,629,0,2,1,0,0,
2,7,1,0,1,6,8,607,9,323,8,2,7,8,5,
2,4,1,0,5,0,1,1305,7,57,4,2,9,4,2,
2,8,1,0,1,0,2,974,8,130,2,2,2,2,2,
2,8,1,0,1,0,4,1016,0,39,2,2,8,2,2,
2,9,1,0,1,0,0,880,0,65,6,2,8,6,1,
2,9,1,0,5,0,7,990,5,839,0,2,4,0,0,
2,7,1,0,7,2,3,1252,3,479,8,2,6,8,2,
2,8,1,0,1,4,2,681,2,736,0,2,6,0,2,
2,8,1,0,1,0,2,1188,2,920,0,2,3,0,2,
2,9,1,0,1,0,4,644,0,288,6,2,6,6,1,
2,9,1,0,1,0,4,1002,5,794,6,2,8,6,1,
2,9,1,0,5,0,6,1077,0,50,7,2,9,7,0,
2,10,1,0,1,3,7,132,5,479,4,2,6,4,5,
2,8,1,0,1,3,4,593,0,179,2,2,8,2,2,
2,8,1,0,1,0,2,1027,2,543,0,2,5,0,2,
2,8,1,0,9,0,2,1259,0,177,0,2,7,0,2,
2,8,1,0,1,6,2,34,3,91,2,2,0,2,1,
2,9,1,0,1,6,6,1320,7,1377,7,4,1,7,1,
2,8,1,0,5,0,3,761,0,932,4,2,6,4,5,
2,7,1,0,1,5,1,1053,1,1653,1,2,3,1,2,
2,10,1,0,1,0,2,482,2,403,4,2,0,4,1,
2,7,1,0,5,5,1,1357,2,920,2,2,6,2,0,
2,8,1,0,1,0,2,331,2,133,5,2,8,5,4,
2,7,1,0,1,6,3,557,7,30,4,2,0,4,0,
2,8,1,0,10,0,0,734,2,633,0,2,6,0,2,
2,6,1,0,1,3,3,52,7,128,4,2,7,4,2,
2,8,1,0,1,0,3,811,0,184,4,2,8,4,1,
2,8,1,0,1,0,2,1132,0,448,4,2,6,4,2,
2,8,1,0,1,0,2,222,2,573,3,2,6,3,1,
2,8,1,0,5,0,2,481,2,301,2,2,0,2,2,
2,3,1,0,5,0,6,721,1,129,1,2,9,1,2,
2,7,1,0,5,0,2,1154,2,1276,4,2,7,4,1,
2,9,1,0,1,0,2,1222,0,24,0,2,6,0,2,
2,3,1,0,5,0,6,937,1,951,1,2,4,1,2,
2,8,1,0,5,0,4,896,0,31,5,2,4,5,0,
2,6,1,0,1,3,1,681,3,177,4,2,10,4,6,
2,9,1,0,1,6,8,441,4,30,8,2,0,8,1,
2,8,1,0,5,0,1,1342,2,374,7,2,7,7,1,
2,8,1,0,5,0,6,1305,3,70,4,2,10,4,0,
2,6,1,0,1,2,7,497,0,1346,4,1,7,4,0,
2,8,1,0,1,3,1,573,0,351,6,2,6,6,1,
2,9,1,0,2,0,2,689,0,172,0,2,7,0,2,
2,8,1,0,1,0,4,456,2,103,0,2,6,0,2,
2,9,1,0,1,0,4,1236,2,128,0,2,8,0,2,
2,7,1,0,1,2,3,939,2,103,4,4,1,4,2,
2,8,1,0,1,0,2,446,2,279,0,2,7,0,2,
2,7,1,0,1,0,2,689,2,397,0,2,6,0,1,
2,7,1,0,1,0,2,830,2,221,0,2,6,0,1,
2,7,1,0,1,3,1,118,3,765,2,2,7,2,1,
2,6,1,0,5,0,3,1054,7,284,4,2,3,4,4,
2,8,1,0,5,0,1,1419,2,1842,4,2,8,4,1,
2,8,1,0,1,6,3,168,2,59,8,2,0,8,2,
2,7,1,0,5,0,6,176,1,6,1,2,1,1,0,
2,7,1,0,1,6,3,775,7,214,7,2,9,7,2,
2,8,1,0,5,0,7,705,0,177,5,2,4,5,0,
2,10,1,0,5,0,3,72,0,536,4,1,10,4,3,
2,8,1,0,1,6,8,730,1,237,1,2,8,1,3,
2,6,1,0,5,0,6,950,1,288,1,2,1,1,2,
2,9,1,0,1,0,2,829,0,84,3,2,0,3,1,
2,9,1,0,1,6,8,497,5,1686,8,2,1,8,0,
2,6,1,0,1,6,3,132,1,171,1,2,6,1,1,
2,7,1,0,5,5,1,475,3,436,2,2,4,2,0,
2,10,1,0,1,0,4,922,4,417,0,2,6,0,0,
2,7,1,0,1,5,7,244,0,73,0,2,6,0,1,
2,7,1,0,9,0,2,156,3,248,0,2,7,0,2,
2,6,1,0,10,0,2,609,2,1972,0,2,8,0,2,
2,6,1,0,0,3,6,93,7,2825,1,2,3,1,0,
2,10,1,0,1,0,2,721,5,3465,2,1,6,2,2,
2,7,1,0,1,0,0,933,0,815,3,2,0,3,1,
2,8,1,0,1,0,4,1258,2,583,4,2,7,4,1,
2,7,1,0,10,0,2,154,3,736,6,2,6,6,2,
2,6,1,0,5,3,1,403,7,242,2,2,0,2,0,
2,7,1,0,1,6,3,1080,1,96,1,2,10,1,0,
2,7,1,0,1,0,4,410,3,417,0,2,6,0,5,
2,8,1,0,1,0,4,589,3,1110,5,2,8,5,1,
2,7,1,0,1,6,3,656,3,1692,7,2,4,7,1,
2,8,1,0,1,0,7,608,0,1276,0,1,4,0,1,
2,9,1,0,5,0,3,707,0,583,2,2,6,2,0,
2,8,1,0,1,0,2,1309,2,239,0,2,0,0,2,
2,8,1,0,5,4,1,761,3,66,4,2,0,4,0,
2,8,1,0,10,0,3,1423,0,1362,0,2,0,0,2,
2,9,1,0,5,0,2,1038,5,310,0,2,0,0,0,
2,9,1,0,1,0,1,1238,2,1156,2,2,8,2,2,
2,8,1,0,1,0,4,1234,2,212,3,2,6,3,2,
2,6,1,0,1,6,3,513,3,219,8,2,4,8,2,
2,7,1,0,1,6,3,1111,2,113,0,2,3,0,2,
2,7,1,0,1,3,3,582,3,71,4,1,8,4,2,
2,8,1,0,1,3,6,369,3,46,7,2,7,7,2,
2,9,1,6,1,6,3,168,4,939,8,2,0,8,5,
2,9,1,0,5,0,3,929,4,44,4,2,0,4,5,
2,7,1,0,5,0,3,1126,7,48,4,2,0,4,2,
2,10,1,0,1,0,4,24,0,490,2,2,8,2,1,
2,8,1,0,5,3,3,787,3,120,4,2,9,4,2,
2,9,1,0,1,0,4,797,0,373,0,2,8,0,2,
2,6,1,0,1,3,3,148,7,43,4,2,7,4,0,
2,6,1,0,5,0,3,1374,3,125,4,2,4,4,0,
2,5,1,0,1,6,1,418,6,862,7,2,4,7,0,
2,7,1,0,5,2,3,805,3,277,4,2,1,4,2,
2,7,1,0,1,6,3,179,3,6,4,2,6,4,2,
2,7,1,0,1,2,8,761,1,87,1,2,0,1,2,
2,8,1,0,10,0,4,664,0,797,3,2,10,3,2,
2,9,1,0,2,0,4,1144,2,308,0,2,6,0,2,
2,7,1,0,5,5,3,1053,0,791,4,4,1,4,6,
2,8,1,0,5,0,3,903,0,245,0,4,7,0,1,
2,9,1,0,5,0,3,193,1,602,1,2,1,1,2,
2,9,1,0,1,6,8,725,5,221,8,2,6,8,0,
2,8,1,0,5,0,1,844,2,177,4,2,8,4,0,
2,7,1,0,1,0,2,887,3,42,4,2,0,4,1,
2,8,1,0,1,0,1,837,5,171,2,2,3,2,2,
2,7,1,0,1,0,2,422,2,639,5,2,8,5,2,
2,9,1,0,1,0,5,464,1,398,1,1,9,1,2,
2,7,1,0,1,3,3,1232,3,1224,4,4,0,4,4,
2,9,1,0,1,0,4,484,0,102,0,2,0,0,5,
2,9,1,0,1,0,3,148,0,30,2,2,6,2,1,
2,6,1,0,5,0,3,585,3,128,4,2,6,4,1,
2,8,1,0,1,0,2,1305,2,206,0,2,0,0,3,
2,7,1,0,1,0,3,525,2,437,2,2,0,2,3,
2,8,1,0,5,0,3,416,1,654,1,2,4,1,0,
2,6,1,0,1,5,3,846,7,2396,4,2,7,4,0,
2,7,1,0,1,0,7,755,1,190,1,2,6,1,2,
